ep_len_mean,policy_loss,serial_timesteps,clipfrac,n_updates,explained_variance,true_reward,approxkl,ep_reward_mean,fps,value_loss,total_timesteps,time_elapsed,policy_entropy
61.05,-0.0038077878,89000,0.018556004,178,0.44322359561920166,5.961654,0.0026164425,390.62971161047926,7914,7625.5254,8900000,1187.4952280521393,3.9452398
57.81,-0.004255108,89500,0.021703996,179,0.4449060559272766,5.818886,0.002804405,389.1226556476671,7865,7398.8276,8950000,1194.4595487117767,3.932715
60.94,-0.0039077643,90000,0.020672001,180,0.4388115406036377,5.7246604,0.0028118384,422.0322908542375,7737,7305.248,9000000,1201.4162468910217,3.9196448
62.55,-0.00467655,90500,0.026828008,181,0.4457893371582031,5.8597846,0.0032137735,447.51812169401205,7917,7322.875,9050000,1208.4801087379456,3.912272
62.99,-0.004116946,91000,0.021230005,182,0.4382437467575073,6.00845,0.0027222892,477.9766164032277,8313,7439.7007,9100000,1215.3267965316772,3.9112582
63.09,-0.0042505646,91500,0.022066003,183,0.4495413303375244,5.438954,0.0029136697,393.67837992260235,7824,6775.7515,9150000,1221.8180754184723,3.904409
61.98,-0.004016472,92000,0.021014,184,0.4439137578010559,5.870547,0.002748102,390.98370139196516,7676,7330.8223,9200000,1228.6782202720642,3.888284
77.98,-0.004567451,92500,0.028454,185,0.45455920696258545,5.641515,0.0033490104,545.6272700391826,8014,7314.351,9250000,1235.6751520633698,3.874851
73.39,-0.0039812406,93000,0.019809997,186,0.4497699737548828,5.7588987,0.0027225702,467.3896736268874,8012,7084.3545,9300000,1242.4817168712616,3.867161
70.39,-0.004319452,93500,0.025123997,187,0.4582775831222534,5.8058057,0.0031583214,477.9413589269342,8103,7344.0137,9350000,1249.0650353431702,3.8563669
70.1,-0.004400838,94000,0.021614,188,0.46143484115600586,5.7756314,0.0028311077,460.3405923849327,8390,7279.513,9400000,1255.8409593105316,3.8466733
64.35,-0.00440913,94500,0.024909997,189,0.4519731402397156,5.887792,0.0030985952,448.9109537623846,8068,7270.8354,9450000,1262.4294595718384,3.8362925
61.62,-0.004685928,95000,0.024697997,190,0.454764723777771,6.3208213,0.0030098977,456.6433500175783,8161,7579.065,9500000,1269.2715108394623,3.8314953
49.98,-0.004173952,95500,0.021590002,191,0.4598824977874756,6.07792,0.0028732184,316.35737460793695,7932,7358.1567,9550000,1276.0141308307648,3.820188
63.8,-0.0044582775,96000,0.024097996,192,0.4597925543785095,6.05312,0.0030574738,439.3905210541561,8381,7595.1924,9600000,1282.702507019043,3.8074389
64.93,-0.004395954,96500,0.025916005,193,0.45672667026519775,6.1971707,0.0031321319,443.98332642650234,8177,7448.3296,9650000,1289.2366638183594,3.806247
72.37,-0.004061625,97000,0.020259999,194,0.46306782960891724,5.993921,0.0026934452,515.4730088554113,8322,7498.43,9700000,1295.8008222579956,3.7994642
67.16,-0.004039717,97500,0.023708,195,0.46471649408340454,5.8690424,0.0029758068,465.4072931595519,8144,7178.668,9750000,1302.2707409858704,3.7857232
68.16,-0.004396756,98000,0.024650002,196,0.468710720539093,5.839588,0.0031855246,500.55392769002356,8158,7200.3164,9800000,1308.9468553066254,3.7772915
66.07,-0.004442988,98500,0.02249,197,0.460318386554718,6.0722895,0.003003118,406.98758539126254,8045,7436.544,9850000,1315.6324622631073,3.7699904
68.78,-0.004423053,99000,0.024123998,198,0.4611362814903259,5.9903355,0.0030863306,489.34786484179085,7943,7273.9727,9900000,1322.3412182331085,3.7598026
73.23,-0.0042351545,99500,0.02524601,199,0.4653996229171753,6.087415,0.003125994,497.14327784649913,7998,7310.7207,9950000,1329.201933145523,3.7531168
69.21,-0.0045966315,100000,0.024352,200,0.46801692247390747,6.1747637,0.0030856077,435.74223922512493,8029,7517.713,10000000,1335.9689633846283,3.745973
64.96,-0.004615059,100500,0.025638003,201,0.4642397165298462,6.517802,0.0031580525,448.16654117406347,8106,7799.99,10050000,1342.7370431423187,3.7326875
72.89,-0.0041299807,101000,0.022196002,202,0.4695362448692322,5.8985186,0.0028483781,522.6252765743772,8134,7070.8145,10100000,1349.2618601322174,3.7218478
71.35,-0.004741219,101500,0.027670002,203,0.47428977489471436,6.4370723,0.0032383222,554.4239941241848,7991,7488.131,10150000,1355.8651666641235,3.717591
70.04,-0.0042088944,102000,0.021608,204,0.4758712649345398,6.116605,0.002837689,421.2679241757456,8133,7097.493,10200000,1362.7554860115051,3.7057965
77.84,-0.0043640654,102500,0.022582002,205,0.4750194549560547,6.234593,0.0028196115,537.1487924736273,8298,7594.4175,10250000,1369.3231179714203,3.6913657
65.86,-0.0044041486,103000,0.025410002,206,0.4672931432723999,6.1377726,0.0031652928,459.85886222456696,7932,7188.0117,10300000,1375.7733523845673,3.6842158
69.89,-0.004676033,103500,0.024582,207,0.46748238801956177,6.546529,0.003023652,526.6506519241666,7994,7585.938,10350000,1382.4691326618195,3.6769528
63.22,-0.004471427,104000,0.024217999,208,0.4724169373512268,6.407064,0.0030592727,454.69506990775875,7913,7628.97,10400000,1388.9613268375397,3.669763
72.35,-0.0040977006,104500,0.02293,209,0.4790067672729492,6.08815,0.0029411477,504.4324251671415,8018,7336.558,10450000,1395.8679440021515,3.665099
67.78,-0.0046737776,105000,0.026767995,210,0.4706433415412903,6.536269,0.0031433976,451.5422852034704,8104,7780.7217,10500000,1402.7519841194153,3.6567864
69.98,-0.0047795926,105500,0.026594,211,0.48349612951278687,5.972851,0.0032094505,498.9810778904316,7906,7254.033,10550000,1409.4982590675354,3.6439111
89.83,-0.0043439367,106000,0.024725996,212,0.47536593675613403,6.0835476,0.0030268417,596.3663807757571,7960,7349.9043,10600000,1416.1981892585754,3.6374838
69.17,-0.0039326027,106500,0.019507997,213,0.4903814196586609,6.1063657,0.002698084,478.2285008987924,8021,7140.5,10650000,1422.9802882671356,3.6326554
73.58,-0.004286589,107000,0.020567996,214,0.4938393831253052,6.0898485,0.0028001366,489.58202143790317,8241,7630.7,10700000,1429.848919391632,3.621196
77.73,-0.004442686,107500,0.025471997,215,0.48474061489105225,6.2954826,0.0031274953,558.2524255406391,8055,7506.5645,10750000,1436.3987667560577,3.6128533
72.05,-0.00417856,108000,0.023430001,216,0.48588448762893677,6.389489,0.0029471081,509.5467283120088,8099,7419.787,10800000,1443.0216946601868,3.6072965
80.22,-0.0048013395,108500,0.027136005,217,0.48954451084136963,6.307765,0.0032535635,540.1747503970516,7933,7327.373,10850000,1449.786378145218,3.6008544
85.17,-0.005452386,109000,0.033365995,218,0.48587703704833984,6.6489377,0.0036421777,665.3149493185076,8079,7646.9175,10900000,1456.6361136436462,3.591411
86.13,-0.0046110307,109500,0.02594601,219,0.4824187159538269,6.453956,0.0030261392,623.6409353163815,8079,7494.8276,10950000,1463.1878497600555,3.5875225
88.63,-0.004567515,110000,0.027558003,220,0.49054718017578125,6.5843167,0.003341057,682.8587547526299,8094,7805.2773,11000000,1469.9077410697937,3.578443
78.3,-0.004619739,110500,0.025878003,221,0.5001365542411804,6.3692875,0.00311534,544.9209095342993,7923,7427.2563,11050000,1476.539473772049,3.5659208
83.0,-0.00455461,111000,0.027218,222,0.49126100540161133,6.759838,0.0033180534,654.2252116780681,7996,7858.4683,11100000,1483.42209649086,3.5547433
86.49,-0.004717629,111500,0.027027998,223,0.4817408323287964,6.6926217,0.0032065138,628.9704172447604,8174,7911.652,11150000,1490.2007241249084,3.5501053
79.63,-0.004351416,112000,0.021901999,224,0.48386871814727783,6.2116776,0.002807208,557.8561106162617,8047,7236.6265,11200000,1496.8709824085236,3.5448737
84.65,-0.004042853,112500,0.021949999,225,0.4963322877883911,6.210123,0.0029359728,581.9537878712301,8153,7328.375,11250000,1503.338373184204,3.5325577
76.93,-0.004417071,113000,0.022013998,226,0.4910593032836914,6.119725,0.0028426594,520.9455734896776,7908,7037.429,11300000,1510.0586380958557,3.5254986
87.7,-0.0054168403,113500,0.032293998,227,0.49286383390426636,6.6721306,0.0035992924,658.0101179622557,8225,7563.2437,11350000,1516.999592781067,3.518458
84.84,-0.005380371,114000,0.031542007,228,0.48815596103668213,6.7410674,0.0035383007,618.8955972678633,7999,7971.918,11400000,1523.5540933609009,3.509818
91.9,-0.0047586244,114500,0.026448002,229,0.49342381954193115,6.395162,0.0031745592,683.0871466881322,8037,7386.1904,11450000,1530.4348034858704,3.50161
80.11,-0.005172061,115000,0.030664004,230,0.49899357557296753,6.7411904,0.0034847884,596.59138885841,8066,7682.8267,11500000,1537.2219769954681,3.4953098
84.62,-0.004637727,115500,0.027071998,231,0.4972134828567505,6.763441,0.0032260255,629.3219558308076,8104,7804.7764,11550000,1543.9110350608826,3.485224
85.89,-0.0054011685,116000,0.03192,232,0.4875083565711975,6.97815,0.0035741008,710.0110158534255,8165,7973.4263,11600000,1550.5068805217743,3.475876
75.06,-0.004650303,116500,0.025268001,233,0.4967602491378784,6.3962927,0.0031765378,533.8899378084787,8156,7452.0254,11650000,1557.0138132572174,3.4672916
71.81,-0.004437211,117000,0.025216,234,0.5017268061637878,6.6360283,0.0031172526,535.1099069569678,8160,7707.656,11700000,1563.6912360191345,3.4574435
84.91,-0.005194534,117500,0.031376,235,0.491762638092041,7.1158795,0.0035187113,688.0533194724424,7733,8147.3887,11750000,1570.3483922481537,3.4486446
75.43,-0.0044691754,118000,0.023868006,236,0.502460241317749,6.4910307,0.0029756445,484.2680517131061,7953,7437.3633,11800000,1577.2815644741058,3.4423776
84.62,-0.005114904,118500,0.029559996,237,0.512302964925766,6.6808276,0.0033993253,628.1667089975008,8299,7683.212,11850000,1584.0745077133179,3.438626
87.4,-0.004207336,119000,0.020941999,238,0.5036221146583557,6.4770226,0.0027451322,609.9541983923805,8390,7474.0283,11900000,1590.528422832489,3.4344711
80.64,-0.0045511657,119500,0.027504,239,0.5081797540187836,6.542602,0.0032893685,624.8206940226065,7939,7683.359,11950000,1596.9284811019897,3.4294763
83.45,-0.0041542863,120000,0.02221,240,0.4968600273132324,6.8649287,0.0029105418,616.4733513605021,8144,7879.299,12000000,1603.7191047668457,3.4225788
75.67,-0.0049798447,120500,0.029300006,241,0.5183146595954895,6.6299562,0.003305885,486.56907882913947,7943,7393.148,12050000,1610.346313714981,3.417102
94.13,-0.004775004,121000,0.028275998,242,0.49739301204681396,7.1445913,0.0033366412,766.9927578186243,7986,8186.2017,12100000,1617.1212222576141,3.4061425
78.96,-0.004691848,121500,0.027396,243,0.4901919364929199,7.2141323,0.0032508988,649.0632370705093,8026,8299.941,12150000,1623.8818526268005,3.3923764
94.16,-0.0048077162,122000,0.026372004,244,0.5072409808635712,6.6916933,0.0031658194,707.3076973402617,8088,7821.1904,12200000,1630.4529197216034,3.3747067
93.49,-0.0046521313,122500,0.026241995,245,0.5050149261951447,6.7143283,0.0032575037,661.7327875475651,7767,7486.7593,12250000,1637.106580734253,3.3593316
79.62,-0.0049744546,123000,0.030685998,246,0.5110689699649811,6.7648973,0.0035366768,555.8576219451561,8323,7618.466,12300000,1643.8475489616394,3.3484998
86.42,-0.0049343104,123500,0.033246,247,0.5071955621242523,6.819994,0.0036823135,647.8579633561754,8268,7784.7583,12350000,1650.2829368114471,3.3401308
75.28,-0.005141959,124000,0.032192007,248,0.5160597562789917,7.0479245,0.0035638625,589.2136414823774,8242,7917.069,12400000,1656.8545174598694,3.3319213
86.36,-0.0051029064,124500,0.028998,249,0.5167842209339142,6.5198627,0.0034485522,622.1962539257153,7953,7392.4087,12450000,1663.324287891388,3.3219383
76.17,-0.004576486,125000,0.026070004,250,0.5189429223537445,7.102278,0.0032140824,575.2955667737126,8151,7701.029,12500000,1670.0029556751251,3.309833
77.17,-0.0048047546,125500,0.026673999,251,0.5175697803497314,6.656437,0.0032250017,542.2597963462583,7830,7714.235,12550000,1676.6948280334473,3.3018677
83.22,-0.0049067675,126000,0.02844,252,0.51009202003479,6.9423056,0.003317333,664.5624492709106,8112,7854.8945,12600000,1683.5180428028107,3.293019
80.25,-0.004130459,126500,0.020935997,253,0.523960530757904,6.393367,0.0029064047,564.1328755772859,8139,7117.839,12650000,1690.0789902210236,3.2792227
86.16,-0.004964118,127000,0.027495991,254,0.5107329189777374,7.0420494,0.0033323616,656.7759142646785,7902,7546.346,12700000,1696.453360080719,3.2636688
80.27,-0.004281124,127500,0.022186004,255,0.5039740800857544,7.08832,0.0028088177,629.4451689451319,8046,7883.7026,12750000,1703.1275441646576,3.2554383
86.25,-0.004411838,128000,0.026437998,256,0.5066743791103363,7.0785246,0.003175011,661.7944814330526,8114,7947.504,12800000,1709.927626132965,3.2554557
85.71,-0.0047006197,128500,0.026064003,257,0.5125714540481567,6.7753606,0.003134405,589.5362706190743,8036,7645.3965,12850000,1716.6737604141235,3.2456913
88.66,-0.005079986,129000,0.030992,258,0.5203495025634766,7.0803742,0.0034861157,630.5188799997372,8247,7882.3345,12900000,1723.3172070980072,3.2342315
83.03,-0.004724323,129500,0.025966005,259,0.5201903283596039,7.0646,0.0031362155,651.4455570660066,8050,7856.3467,12950000,1729.8931457996368,3.227491
101.35,-0.0051572286,130000,0.029431997,260,0.5128932297229767,7.305775,0.0034544065,769.1580610321273,7839,8153.668,13000000,1736.7350523471832,3.2197921
88.28,-0.004753907,130500,0.026863998,261,0.5108258724212646,7.4576917,0.0031718921,715.3988124106498,8013,8151.111,13050000,1743.376311302185,3.2178094
73.25,-0.0047038603,131000,0.029771999,262,0.5057010054588318,7.1118,0.0034153112,527.1739701546217,8001,7613.8086,13100000,1750.0262994766235,3.217207
63.62,-0.005003916,131500,0.030984,263,0.5096480548381805,7.2434845,0.0035401704,494.77008097718937,7979,8034.642,13150000,1756.6612918376923,3.2078104
92.81,-0.0058049415,132000,0.037244,264,0.5066255629062653,7.4264174,0.0038954965,682.6103137620585,7988,8046.7373,13200000,1763.2309942245483,3.1922793
95.84,-0.0045907353,132500,0.027649997,265,0.5215655863285065,7.057844,0.0032568155,716.2519283315632,8018,7763.002,13250000,1770.0898642539978,3.1849606
99.01,-0.005094552,133000,0.031532,266,0.5133194625377655,7.46408,0.0035322343,786.4503654351644,7972,8215.48,13300000,1777.0278301239014,3.1794338
87.67,-0.0050460817,133500,0.030461999,267,0.5119906365871429,7.1768217,0.003521321,638.3035718662786,7940,8122.0737,13350000,1783.8417885303497,3.172483
83.33,-0.005652772,134000,0.039224006,268,0.5141007304191589,7.570494,0.003987069,682.8166189327305,7978,8107.2515,13400000,1790.5440082550049,3.1672952
92.24,-0.005104918,134500,0.0319,269,0.5058682560920715,7.2939286,0.0035436896,692.8582790701638,8188,8053.18,13450000,1797.4075903892517,3.1615477
88.03,-0.005211217,135000,0.033171993,270,0.5144051313400269,7.357156,0.0036017797,634.9378798027662,7903,7751.2686,13500000,1804.0602967739105,3.155075
83.44,-0.0046048756,135500,0.025724003,271,0.5185180008411407,7.226651,0.0031178193,691.7014725116361,8215,7833.536,13550000,1810.9198653697968,3.1451027
81.97,-0.0046877023,136000,0.028339997,272,0.5286009907722473,7.376652,0.0032694065,609.8213953407248,7864,7812.638,13600000,1817.6499300003052,3.1390848
87.74,-0.005188872,136500,0.029847996,273,0.5183700323104858,7.2444787,0.003450591,668.9739949602413,8046,7717.852,13650000,1824.597107410431,3.1339376
96.01,-0.005230097,137000,0.033164002,274,0.5329329967498779,7.0401487,0.0036045986,768.5085098452982,8089,7677.947,13700000,1831.4305033683777,3.122149
106.35,-0.005318637,137500,0.033974003,275,0.5255397260189056,7.447325,0.00368262,881.1193632222526,8234,7710.5825,13750000,1838.1520640850067,3.1088963
92.03,-0.0045626,138000,0.029055994,276,0.5256955325603485,7.363169,0.0033334347,695.0041493815836,7925,8015.132,13800000,1844.7164027690887,3.0988135
86.22,-0.0049754987,138500,0.028594006,277,0.5282026529312134,7.384651,0.003398879,667.6375375886375,8427,7875.321,13850000,1851.4365298748016,3.0873957
87.92,-0.005392619,139000,0.032157995,278,0.5306810438632965,7.3368063,0.0035354854,721.7844158774113,8240,7951.4487,13900000,1857.8168635368347,3.0774405
89.46,-0.0052159443,139500,0.03119,279,0.5274426937103271,7.4650455,0.0034638746,687.158360913794,8593,8050.0767,13950000,1864.326328754425,3.0664077
83.79,-0.0049319034,140000,0.028669996,280,0.5209808647632599,7.244054,0.0033620268,663.53938209733,8302,8016.7764,14000000,1870.6326022148132,3.0555642
102.01,-0.0047941534,140500,0.031258,281,0.5121947526931763,7.5518084,0.0034966057,822.541527910009,7895,8249.687,14050000,1877.002096414566,3.0510476
92.63,-0.005132426,141000,0.033984,282,0.5298115313053131,7.7552195,0.003671732,751.1724479051179,8058,8234.916,14100000,1883.74836063385,3.0499182
94.79,-0.00531563,141500,0.033306,283,0.5375137627124786,7.4879494,0.0036419437,708.5832765762415,8100,8093.105,14150000,1890.537959098816,3.0428402
86.04,-0.0047332896,142000,0.030288003,284,0.5247232913970947,7.40071,0.0034853877,714.5065296772623,8186,7976.0625,14200000,1897.2146062850952,3.0297463
89.47,-0.005226371,142500,0.030978,285,0.5217643082141876,7.4801917,0.0034487932,678.9422244275868,8134,8211.197,14250000,1903.928096294403,3.0251594
85.93,-0.0048566074,143000,0.030766003,286,0.5311342179775238,7.667733,0.0034004725,707.8473152966984,8490,8342.243,14300000,1910.5683398246765,3.0264509
81.78,-0.0050577056,143500,0.032392006,287,0.5339000821113586,7.5208583,0.0035601927,628.3279505539467,7963,7992.078,14350000,1916.9553682804108,3.0207152
88.75,-0.004653678,144000,0.028015997,288,0.543333500623703,7.3903146,0.0032450228,713.5054876330472,7704,7994.6562,14400000,1923.7595827579498,3.0131104
88.28,-0.0052876417,144500,0.031202,289,0.5237590074539185,7.8645186,0.0034502572,751.5419823364558,7919,8379.816,14450000,1930.6188361644745,3.002053
78.54,-0.0057710926,145000,0.037740003,290,0.5359629690647125,7.5571046,0.0038836405,624.6487141469843,8120,8058.0337,14500000,1937.2557225227356,2.9922178
90.61,-0.004984343,145500,0.030876,291,0.5278201401233673,7.71746,0.0034631777,700.5756716469233,7919,8023.949,14550000,1943.9888439178467,2.982814
82.35,-0.004944141,146000,0.031041997,292,0.5238742530345917,7.678143,0.0035300404,656.1935492951749,8320,8263.902,14600000,1950.9387438297272,2.9672666
77.72,-0.0050590932,146500,0.031836003,293,0.5306192934513092,7.7389646,0.0035458463,667.3259870316833,7911,8149.8413,14650000,1957.3530459403992,2.9532373
89.63,-0.0047311448,147000,0.028652003,294,0.5475438833236694,7.5867662,0.0032985646,708.4920875725871,8207,7934.2515,14700000,1964.0475356578827,2.9433832
98.95,-0.0047208737,147500,0.027532004,295,0.5408609211444855,7.615748,0.0032595831,799.3266488634335,8177,8052.8745,14750000,1970.694013118744,2.9363296
101.14,-0.0050982363,148000,0.03063,296,0.5273516178131104,7.4642243,0.0035607016,766.6025427487953,8049,8003.3145,14800000,1977.124815940857,2.9257224
