fps,policy_loss,ep_reward_mean,total_timesteps,ep_len_mean,time_elapsed,clipfrac,value_loss,n_updates,policy_entropy,explained_variance,approxkl,serial_timesteps,true_reward
8514,-0.007614853,1.6217742825928143,2850000,49.55,375.5104594230652,0.055823997,0.2030957,57,4.520448,0.9415168836712837,0.0051201596,28500,0.0067489045
8167,-0.0068630385,1.823783053854022,2900000,50.55,381.988641500473,0.04755,0.21125405,58,4.5023417,0.9352679997682571,0.004585075,29000,0.0010126893
7760,-0.0069810706,1.3382609740858606,2950000,44.93,388.70458602905273,0.047535993,0.19738886,59,4.4797554,0.9479309767484665,0.0046257223,29500,0.007834516
7870,-0.007161745,1.6996789660944343,3000000,50.2,395.6431565284729,0.05172799,0.21265076,60,4.4516144,0.9418875575065613,0.00485634,30000,0.0035148913
8013,-0.0068835835,1.5507252374431117,3050000,47.3,402.486257314682,0.052718,0.18512242,61,4.4261,0.9521131813526154,0.004916784,30500,0.008754633
7944,-0.0073141814,1.6384125237660918,3100000,50.83,409.1208698749542,0.053377997,0.2088718,62,4.40703,0.9426489882171154,0.0049469233,31000,0.0053305477
8030,-0.0071971416,1.7585184532757558,3150000,51.61,415.98154377937317,0.057221994,0.17898384,63,4.387237,0.9531657211482525,0.005262549,31500,0.008357194
7692,-0.0064497013,2.2518779629145866,3200000,53.92,422.7116436958313,0.048544,0.18616739,64,4.362171,0.9534245878458023,0.0047071027,32000,0.012222792
7935,-0.0076531433,1.6156027255379741,3250000,51.41,429.76812505722046,0.05596199,0.20175149,65,4.342116,0.9500862769782543,0.005082714,32500,0.009434502
8167,-0.008186866,1.492713537748714,3300000,47.03,436.4151544570923,0.057972006,0.18988457,66,4.32335,0.9502522572875023,0.0052190786,33000,0.010705788
8062,-0.008742256,1.9358127185326157,3350000,48.65,443.07124733924866,0.065528005,0.19131346,67,4.295196,0.9494909755885601,0.005627809,33500,0.005985845
7893,-0.0068660104,2.5268306115275116,3400000,57.73,449.8100616931915,0.056143995,0.18929496,68,4.2722917,0.9535283595323563,0.0052171475,34000,0.01486614
7974,-0.007557043,1.74399624796446,3450000,49.41,456.58972549438477,0.05336799,0.17590371,69,4.2521214,0.9548071250319481,0.004932625,34500,0.011861894
8113,-0.008420141,2.2442423013880033,3500000,53.15,463.2811725139618,0.061012015,0.17494617,70,4.2376113,0.9586622044444084,0.005372359,35000,0.014525099
8030,-0.007902351,2.272317183706182,3550000,59.07,470.0816123485565,0.05876599,0.18778959,71,4.214113,0.9594303779304028,0.00532775,35500,0.015194777
8040,-0.0073656566,1.9462588395093916,3600000,47.78,476.92457342147827,0.056163996,0.17915697,72,4.187565,0.9583878815174103,0.005188122,36000,0.012954721
7835,-0.008530566,2.618183298495569,3650000,57.9,483.5463705062866,0.06328199,0.20338976,73,4.160832,0.9561048075556755,0.0055827796,36500,0.0152999805
8023,-0.0071634036,2.0863087395587354,3700000,54.88,490.48367953300476,0.060208,0.2101429,74,4.136441,0.9550367556512356,0.005414629,37000,0.011597054
7634,-0.007519912,2.337590619706607,3750000,64.4,497.20094323158264,0.058104,0.20038661,75,4.117153,0.9588373601436615,0.005269625,37500,0.01702099
8245,-0.007872299,2.9223162896200665,3800000,57.43,504.1669478416443,0.057430007,0.19761412,76,4.0976787,0.9589051641523838,0.0051793247,38000,0.015050161
7962,-0.0073562576,2.663142693319023,3850000,58.53,510.5300648212433,0.058547992,0.2105192,77,4.081807,0.9615899436175823,0.0052025225,38500,0.016055193
8245,-0.0077759586,3.420694705322676,3900000,67.27,517.0626015663147,0.059577998,0.1743726,78,4.066238,0.9653257913887501,0.005324557,39000,0.018796008
8262,-0.008435833,3.136512991414638,3950000,63.37,523.616937160492,0.06568202,0.19303153,79,4.051012,0.9619931057095528,0.0056578927,39500,0.012296544
7894,-0.00776653,2.8789821161433067,4000000,58.81,530.0208342075348,0.05992,0.21901678,80,4.0302253,0.9530305229127407,0.005363459,40000,0.018517025
7886,-0.0075469073,2.978926181965653,4050000,68.78,536.9669041633606,0.061742004,0.23080432,81,4.003164,0.9558861255645752,0.005447709,40500,0.01723306
7757,-0.007927727,2.0940533505095664,4100000,53.68,543.9219391345978,0.06366399,0.22742046,82,3.974799,0.956970427185297,0.0055627297,41000,0.014237898
8147,-0.007940738,3.7927998888344883,4150000,72.53,550.9122612476349,0.06053598,0.22095901,83,3.9466004,0.9624665752053261,0.0053884755,41500,0.017834824
8071,-0.007959735,3.701285057814457,4200000,70.46,557.486513376236,0.06317799,0.18098727,84,3.923256,0.9668854959309101,0.0055607744,42000,0.019887734
8180,-0.007968061,3.562369338313001,4250000,61.32,564.1394572257996,0.06484799,0.18890278,85,3.8988016,0.9655650779604912,0.0056293947,42500,0.0203257
7817,-0.007796851,2.910452687809884,4300000,65.99,570.6211166381836,0.0608,0.18212432,86,3.875154,0.96945496276021,0.0053991466,43000,0.017640907
7915,-0.008011025,3.4929188031372904,4350000,65.01,577.4504160881042,0.061996017,0.17797036,87,3.8641858,0.9682336002588272,0.0054128226,43500,0.020143867
7918,-0.0067895805,2.7869927525756064,4400000,67.9,584.3174998760223,0.059201993,0.22907245,88,3.8495684,0.9596287831664085,0.005310832,44000,0.020178547
8033,-0.007905597,4.209387872005754,4450000,71.45,591.077356338501,0.064838,0.17795736,89,3.8288674,0.9693252258002758,0.005582217,44500,0.02504611
8163,-0.007730652,3.246475464802352,4500000,69.57,597.5136806964874,0.056755997,0.20345332,90,3.8147004,0.9653847515583038,0.005124906,45000,0.01977353
8388,-0.007449978,4.138806309943757,4550000,76.83,604.295405626297,0.058451995,0.19393219,91,3.7961326,0.969842754304409,0.005238561,45500,0.01935082
7908,-0.008035806,4.151654030877108,4600000,75.83,610.7118675708771,0.06372998,0.20740074,92,3.7678614,0.9657679088413715,0.0056375884,46000,0.020466076
7682,-0.0074575897,3.95775317470805,4650000,68.97,617.435485124588,0.06206799,0.19003195,93,3.743974,0.9693061448633671,0.005449357,46500,0.01976455
8403,-0.0078155,4.227082254045526,4700000,79.17,624.3421103954315,0.068267986,0.16787365,94,3.7188013,0.9739844538271427,0.0057934807,47000,0.022169936
8032,-0.008102214,3.1476839115588517,4750000,70.0,630.7491643428802,0.061021987,0.15219666,95,3.701044,0.9753539804369211,0.0053889053,47500,0.019139735
8213,-0.007929132,4.596500336990357,4800000,78.34,637.294282913208,0.065778,0.21865089,96,3.6809955,0.9646389521658421,0.005689293,48000,0.02446414
7871,-0.0076444936,4.908891324008364,4850000,75.97,643.6862161159515,0.060472,0.17928635,97,3.6652212,0.9722388330847025,0.005290747,48500,0.024142956
7701,-0.008031364,4.9433523576226435,4900000,79.83,650.355904340744,0.06616397,0.2182596,98,3.6481447,0.9661120884120464,0.0057453644,49000,0.02517025
8174,-0.007988119,4.670904355230232,4950000,78.08,657.3410713672638,0.069878,0.21330899,99,3.6222706,0.9679048359394073,0.0059374827,49500,0.025476027
8164,-0.007802588,4.924571056928835,5000000,87.04,663.9497976303101,0.06607198,0.20459503,100,3.604823,0.9670463651418686,0.005669992,50000,0.023608424
7973,-0.007813734,5.589231098927412,5050000,102.22,670.5364484786987,0.07187201,0.20580961,101,3.59042,0.9686771705746651,0.006019445,50500,0.025351236
8272,-0.00870801,4.746134002195031,5100000,86.74,677.1117205619812,0.066598,0.20566007,102,3.5681024,0.9704328421503305,0.0057739737,51000,0.024149321
8035,-0.007946458,4.828424125942838,5150000,93.24,683.6675274372101,0.07080002,0.24367553,103,3.5390992,0.9660868123173714,0.005984435,51500,0.028031226
7993,-0.0076074614,4.92142177486472,5200000,86.65,690.1676785945892,0.068718,0.21475513,104,3.5131235,0.9669287726283073,0.005796201,52000,0.026281191
7807,-0.008490519,6.995720114440119,5250000,112.33,696.871256351471,0.06880601,0.19093624,105,3.4806638,0.9735517092049122,0.0059762774,52500,0.025311422
8111,-0.0074796355,5.479397150854639,5300000,105.44,703.6792562007904,0.063078,0.21408093,106,3.445893,0.9685378968715668,0.0055388343,53000,0.027030183
8198,-0.0076090987,6.413983422600285,5350000,118.24,710.2402923107147,0.063521996,0.21027736,107,3.4248745,0.9699653014540672,0.005507296,53500,0.029093381
8173,-0.008043139,5.291534843737754,5400000,94.96,716.8146271705627,0.07141398,0.2195784,108,3.3969126,0.9706472549587488,0.006050831,54000,0.029881055
7978,-0.0075794673,5.958363380533556,5450000,102.79,723.3121204376221,0.065658,0.21312632,109,3.3708754,0.9686826057732105,0.005646408,54500,0.025436364
8143,-0.008159822,5.97154104179499,5500000,109.02,729.902259349823,0.07778202,0.19855148,110,3.3502927,0.973413398489356,0.0063849743,55000,0.02581477
8014,-0.0068145073,6.648154825438687,5550000,119.14,736.5040094852448,0.05694199,0.2555158,111,3.3317966,0.9628799557685852,0.005213069,55500,0.03273198
7955,-0.0074865613,6.1001459867389345,5600000,113.91,743.2647404670715,0.067234,0.25420418,112,3.3119073,0.9649268761277199,0.0057084234,56000,0.031588834
8056,-0.0076820822,7.2139178272979185,5650000,117.42,749.7563116550446,0.069129996,0.22675861,113,3.2943254,0.9674375653266907,0.0058887433,56500,0.031858858
8393,-0.008880774,6.796859878813411,5700000,119.07,756.306601524353,0.07901599,0.22462945,114,3.2696488,0.9677609801292419,0.006425881,57000,0.031077841
8097,-0.0070480914,5.808918101594973,5750000,122.18,762.8548955917358,0.066732004,0.26659027,115,3.241842,0.9588129185140133,0.005747211,57500,0.036396507
7903,-0.0077519254,7.84922505240931,5800000,127.38,769.3804967403412,0.06400599,0.25779185,116,3.2166333,0.9639973491430283,0.0056358175,58000,0.038306184
8051,-0.007100314,6.876083032261995,5850000,114.73,776.1241891384125,0.07253601,0.23414777,117,3.196554,0.9669427908957005,0.00608507,58500,0.03951623
7794,-0.007854318,7.801976006786281,5900000,135.51,782.8695545196533,0.07220603,0.2446567,118,3.180084,0.9653964303433895,0.0060627754,59000,0.041981224
7769,-0.007322264,6.666051264925554,5950000,118.88,789.8337755203247,0.067162,0.25074333,119,3.1622503,0.963910661637783,0.005726029,59500,0.03971669
8307,-0.0076803444,7.203703512814609,6000000,137.49,796.555419921875,0.06540801,0.25028095,120,3.1490366,0.9600069336593151,0.005629958,60000,0.044547804
8327,-0.007828506,7.646403644723614,6050000,122.97,803.1910688877106,0.063148,0.24194132,121,3.1304474,0.9619429036974907,0.0055338535,60500,0.04630742
7834,-0.0071941693,7.703805043098546,6100000,132.47,809.7208232879639,0.067034,0.27841878,122,3.1101868,0.955448355525732,0.0057992362,61000,0.04876108
8287,-0.007568234,9.719473963078126,6150000,158.26,816.6062779426575,0.064271994,0.22333376,123,3.0910556,0.9640982486307621,0.005623143,61500,0.051707402
8242,-0.007887215,8.0090140310875,6200000,136.72,823.2228536605835,0.07143399,0.20646654,124,3.0735598,0.9643131457269192,0.0060162568,62000,0.04947307
8223,-0.0077136634,7.7547683215970755,6250000,125.19,829.7051248550415,0.06909999,0.20810999,125,3.0486112,0.9655470140278339,0.0059280614,62500,0.050945353
8020,-0.0076455884,7.379211761947154,6300000,137.23,836.1869683265686,0.064294,0.24219985,126,3.026574,0.9583728015422821,0.0056335707,63000,0.048471972
8070,-0.00824053,9.05180429717686,6350000,139.6,842.8472237586975,0.06995999,0.21563192,127,3.002389,0.9601057320833206,0.0059575373,63500,0.057275366
8044,-0.00792491,6.848625485824814,6400000,119.58,849.3937311172485,0.067958,0.20505284,128,2.9819958,0.9594419561326504,0.005864116,64000,0.05512224
8037,-0.0077638174,7.953157811622877,6450000,120.97,856.1522319316864,0.065674,0.18298157,129,2.9651344,0.9661570712924004,0.00569163,64500,0.05901834
8279,-0.007392408,8.359030782462577,6500000,117.7,862.761456489563,0.06321,0.1715097,130,2.942287,0.9642798528075218,0.0054841917,65000,0.06006356
8226,-0.009051841,6.342273865337338,6550000,100.7,869.2112979888916,0.07298,0.17594692,131,2.921904,0.960883617401123,0.0061555183,65500,0.05883132
8104,-0.0077271406,6.921147665202152,6600000,107.01,875.6542427539825,0.06546199,0.1748937,132,2.9149096,0.9635820873081684,0.0056590117,66000,0.058187213
8144,-0.0075789737,7.668650663308508,6650000,118.88,882.3500187397003,0.06180802,0.15370545,133,2.8961103,0.9641976915299892,0.005446049,66500,0.062229708
8040,-0.0075780516,7.35202312553316,6700000,115.12,888.8291764259338,0.065522,0.16526231,134,2.8671305,0.9669921137392521,0.0056791287,67000,0.062356792
8142,-0.007767813,6.4279285253233684,6750000,102.5,895.4157600402832,0.064228,0.1539698,135,2.8451734,0.9657758623361588,0.005575985,67500,0.06355455
7983,-0.008476997,6.943302357522552,6800000,107.39,902.0822882652283,0.067848,0.1579098,136,2.8233008,0.9628870971500874,0.005852966,68000,0.06148184
8284,-0.007650729,8.814957088696065,6850000,116.99,908.8010513782501,0.062642,0.15233694,137,2.803468,0.9691590536385775,0.005492945,68500,0.06729365
8143,-0.008742661,7.280140708294857,6900000,115.66,915.4411244392395,0.07727799,0.14374824,138,2.7800536,0.9689140059053898,0.0063988245,69000,0.06009582
8086,-0.007719731,6.961375923545129,6950000,100.75,922.0628960132599,0.071154006,0.15475278,139,2.7595751,0.9700491596013308,0.0060275174,69500,0.06714792
8207,-0.008431656,7.591019216061686,7000000,110.94,928.7949905395508,0.06688401,0.15536998,140,2.7355509,0.9671443924307823,0.005790464,70000,0.06467446
8116,-0.008299754,7.989711233276612,7050000,118.42,935.5190451145172,0.06780598,0.15008573,141,2.7084982,0.9704080000519753,0.005811387,70500,0.06591959
7906,-0.0076528983,7.482974199536693,7100000,111.55,942.0891518592834,0.068498015,0.14214335,142,2.6910038,0.9685639813542366,0.005834959,71000,0.06789146
8397,-0.0084869675,8.03204906034247,7150000,111.33,948.8491117954254,0.06679198,0.14533952,143,2.6767974,0.9687331169843674,0.0057010115,71500,0.07070085
8117,-0.008048553,6.944248928188317,7200000,97.58,955.2464623451233,0.07622399,0.16495904,144,2.6577673,0.9663575664162636,0.006327613,72000,0.07025889
7953,-0.008505427,7.5186570694732655,7250000,102.19,961.7634992599487,0.06858401,0.17163502,145,2.640611,0.9654993675649166,0.0058304192,72500,0.07028138
8155,-0.008348677,8.65414322110868,7300000,113.74,968.4687676429749,0.072436,0.16861595,146,2.6315918,0.9625787399709225,0.006045735,73000,0.071904406
8211,-0.009001798,8.809457194414426,7350000,110.29,975.1528580188751,0.08183,0.13655293,147,2.6281097,0.9729828722774982,0.0065842,73500,0.07351735
7997,-0.008519774,7.610312894906383,7400000,111.72,981.716299533844,0.067664,0.15857632,148,2.612524,0.9716073572635651,0.005830608,74000,0.069267035
8118,-0.008384176,7.571923231107067,7450000,99.84,988.5364351272583,0.07201798,0.16380207,149,2.5944338,0.9679449200630188,0.006061168,74500,0.07240942
7974,-0.008332956,7.244742946158913,7500000,101.48,995.1402561664581,0.078133985,0.15849383,150,2.579225,0.9699265733361244,0.0064803963,75000,0.07369502
8037,-0.00843076,6.793777220500051,7550000,90.34,1001.7751793861389,0.070067994,0.16306598,151,2.562684,0.9686524905264378,0.005970287,75500,0.07568156
7770,-0.008469056,7.108179487556117,7600000,96.69,1008.5125410556793,0.07470399,0.15852538,152,2.5496652,0.9708095584064722,0.006208578,76000,0.07574366
8063,-0.007875066,7.132573506773624,7650000,100.97,1015.2898120880127,0.07278799,0.14461434,153,2.5284507,0.9704292323440313,0.0061269104,76500,0.0753989
8040,-0.00730834,7.028823258361517,7700000,93.29,1021.9897930622101,0.080032006,0.15773362,154,2.5080035,0.9695129506289959,0.006489745,77000,0.079875
7926,-0.008352201,6.482579039138073,7750000,90.74,1028.725178718567,0.08155601,0.14791569,155,2.495006,0.967466838657856,0.0066458215,77500,0.07949562
8084,-0.008349088,7.501957821100368,7800000,99.48,1035.6418316364288,0.07571801,0.13220666,156,2.4699776,0.9745113719254732,0.006350868,78000,0.08294527
7861,-0.008675921,8.46352894159936,7850000,111.56,1042.3697867393494,0.082052,0.13006704,157,2.446258,0.9766560662537813,0.0066708517,78500,0.07972191
7811,-0.008579072,8.071487128721783,7900000,95.12,1049.184091091156,0.074484,0.15967365,158,2.4293618,0.9710487890988588,0.0061834045,79000,0.0791056
8296,-0.008236836,6.636349416559024,7950000,95.42,1056.0514104366302,0.083922006,0.13940439,159,2.399009,0.9742762539535761,0.0068512396,79500,0.07988607
7822,-0.007891113,5.427255590702989,8000000,82.77,1062.4742095470428,0.07448201,0.165079,160,2.3696032,0.9681734144687653,0.006268163,80000,0.080450505
7824,-0.008910956,7.53360186062404,8050000,99.12,1069.3588156700134,0.08219199,0.16197275,161,2.3537905,0.9699753522872925,0.006667859,80500,0.07920314
8276,-0.0087087685,7.532678053341515,8100000,99.43,1076.1703066825867,0.07464599,0.1353753,162,2.3393755,0.9753341171890497,0.0062920284,81000,0.08255374
8218,-0.008900762,6.855043280949612,8150000,95.14,1082.83358669281,0.08488001,0.12140394,163,2.327063,0.977121302857995,0.0067799054,81500,0.08213449
8284,-0.009518742,5.984426780351787,8200000,80.7,1089.3213806152344,0.07853999,0.16680436,164,2.305065,0.9698430951684713,0.00648354,82000,0.08233753
8182,-0.008637351,6.676151710004197,8250000,91.05,1095.8875703811646,0.083054,0.11394823,165,2.2877924,0.9761485401540995,0.0067149387,82500,0.08570674
7921,-0.0086395135,7.21363619619784,8300000,95.06,1102.3036878108978,0.08253,0.14699703,166,2.2579925,0.9718742743134499,0.0067575215,83000,0.08215391
8323,-0.008602388,6.56427496540593,8350000,84.13,1108.9535286426544,0.07601802,0.14886528,167,2.233675,0.973161194473505,0.0063139284,83500,0.084461376
8039,-0.008481012,6.824802851945715,8400000,91.35,1115.4778316020966,0.081324026,0.17404643,168,2.2183979,0.967885535210371,0.006640965,84000,0.0821442
7839,-0.007781156,8.154942295100918,8450000,101.05,1122.124481678009,0.07804599,0.13518685,169,2.1975183,0.9744485970586538,0.006448239,84500,0.08521828
7873,-0.009157786,6.357368366333976,8500000,83.85,1129.172086238861,0.08821202,0.13248461,170,2.1803021,0.9752610977739096,0.007017813,85000,0.08543029
8263,-0.009161165,6.911112896379636,8550000,90.84,1135.9401252269745,0.07885,0.16584827,171,2.1588662,0.9716145303100348,0.0064701205,85500,0.08494105
7987,-0.009003948,6.8372903693812255,8600000,90.86,1142.5552434921265,0.07974801,0.14027703,172,2.143252,0.9729905612766743,0.006528012,86000,0.08421746
8191,-0.007682925,8.005397425216506,8650000,100.1,1149.232699394226,0.075766,0.12336885,173,2.1274772,0.9760415386408567,0.006310073,86500,0.08591831
8161,-0.008848924,7.129693952880626,8700000,88.74,1155.8008861541748,0.080754,0.12663904,174,2.098201,0.9762601852416992,0.0066338945,87000,0.088591464
8240,-0.008273213,5.810749534611095,8750000,84.55,1162.392014503479,0.083465986,0.13874,175,2.0728025,0.9756656438112259,0.006767135,87500,0.08404073
8278,-0.008281174,7.690033546445011,8800000,95.09,1169.0888245105743,0.082503974,0.1245718,176,2.0487397,0.9765788614749908,0.006781239,88000,0.08821871
7888,-0.009224493,6.560938708100148,8850000,85.27,1175.6278667449951,0.084118,0.13048522,177,2.024002,0.9761460423469543,0.0068224035,88500,0.08749758
8306,-0.008066192,7.084611568677719,8900000,91.8,1182.2295215129852,0.08536401,0.13173632,178,2.0135756,0.97545993514359,0.00681459,89000,0.087561786
7771,-0.008839104,7.692274584691404,8950000,97.53,1188.5936732292175,0.078558005,0.1268772,179,1.9978789,0.975886607542634,0.0065063965,89500,0.0875807
8083,-0.008694879,8.38473974210261,9000000,98.18,1195.553823709488,0.082270004,0.12539926,180,1.9710889,0.9751826878637075,0.006696762,90000,0.088566564
8145,-0.009124372,7.262504031123536,9050000,94.91,1202.1282014846802,0.08712802,0.12800638,181,1.9544008,0.976845033466816,0.007031185,90500,0.08792883
8034,-0.008034484,6.00594946471916,9100000,79.2,1208.7784192562103,0.082772024,0.13904616,182,1.9436586,0.9742785934358835,0.0066907643,91000,0.09258256
8467,-0.008630585,7.998882224944282,9150000,94.6,1215.321078300476,0.084172,0.13277322,183,1.9352689,0.9742611665278673,0.00671127,91500,0.089699246
7973,-0.008017603,6.471907734619308,9200000,81.66,1221.7701337337494,0.08466398,0.14458641,184,1.9334362,0.9743579234927893,0.0068557416,92000,0.090388484
7949,-0.007712315,6.608073393587911,9250000,89.31,1228.6026818752289,0.088,0.14697245,185,1.9341061,0.973720271140337,0.006953919,92500,0.091699384
8166,-0.007981902,7.656579980936076,9300000,90.07,1235.365146636963,0.08271799,0.13830663,186,1.9282293,0.976036274805665,0.006673944,93000,0.09362621
7779,-0.008071112,7.376832281942734,9350000,90.43,1241.9036145210266,0.08870401,0.11440284,187,1.918206,0.9789462182670832,0.00704698,93500,0.09485203
8418,-0.008940964,7.435313835570559,9400000,93.25,1248.882951259613,0.07718401,0.121155985,188,1.9063545,0.9769097846001387,0.0063591073,94000,0.09019616
8064,-0.008187465,6.0799660671447056,9450000,84.66,1255.3760912418365,0.08910999,0.1313819,189,1.9002063,0.9762037303298712,0.0071268096,94500,0.09011671
7908,-0.009307002,6.849575311208464,9500000,87.29,1262.0631427764893,0.09017398,0.10623987,190,1.8905716,0.9798786677420139,0.0071051433,95000,0.09346937
7679,-0.008932783,6.827008171009948,9550000,81.76,1268.8205296993256,0.08922801,0.14460555,191,1.8821112,0.9748341273516417,0.0070522563,95500,0.09405493
8092,-0.008899869,7.6525873944768685,9600000,85.47,1275.6527638435364,0.08822001,0.1530844,192,1.8700538,0.9749631695449352,0.0071053,96000,0.096240036
7867,-0.009090757,5.739466379222576,9650000,69.91,1282.3313064575195,0.08751201,0.11754663,193,1.8524357,0.9794640447944403,0.006993641,96500,0.094194315
7918,-0.007983623,6.783828864278694,9700000,81.85,1289.1303839683533,0.094273984,0.15564881,194,1.8409832,0.9734112285077572,0.0074513834,97000,0.09513985
7932,-0.007894937,7.051306619094321,9750000,86.23,1295.9876112937927,0.08854001,0.15132608,195,1.8389815,0.9735656939446926,0.006963972,97500,0.096366405
8127,-0.0074533517,5.947125108835753,9800000,73.22,1302.783546924591,0.08419598,0.14266638,196,1.8350714,0.9748527519404888,0.006778639,98000,0.095731325
8012,-0.007740183,6.028821121514848,9850000,79.3,1309.4807705879211,0.08438801,0.1228088,197,1.825954,0.9775330238044262,0.0068487055,98500,0.09579659
8111,-0.008944597,5.116535637958878,9900000,73.52,1316.1480190753937,0.09045199,0.13470715,198,1.8137752,0.9757069703191519,0.007253653,99000,0.09555808
8267,-0.008495626,7.08897192001059,9950000,84.94,1322.706283569336,0.08815997,0.123722546,199,1.8074504,0.9793374929577112,0.0070352554,99500,0.09719542
8062,-0.007964233,6.294850615609612,10000000,78.7,1329.2144079208374,0.09087201,0.14434785,200,1.802797,0.9760344959795475,0.007195754,100000,0.096122146
8273,-0.008620735,6.652688991271134,10050000,82.84,1335.8256368637085,0.09152798,0.13305356,201,1.7980658,0.9771547578275204,0.0072139963,100500,0.09576703
8280,-0.008216908,6.860240716456974,10100000,81.44,1342.4120516777039,0.086625986,0.13173121,202,1.7813894,0.9779796805232763,0.0069263494,101000,0.09631399
7988,-0.00922184,6.986725348249311,10150000,83.09,1349.0373718738556,0.09234599,0.14287739,203,1.7652595,0.9739829003810883,0.007301095,101500,0.09745346
8090,-0.008897744,5.356675569446088,10200000,73.91,1355.7898898124695,0.094165996,0.12827395,204,1.7545013,0.9768655300140381,0.0074297185,102000,0.09672959
8119,-0.008524546,6.133541943343225,10250000,77.11,1362.4028344154358,0.094266035,0.16064541,205,1.7328933,0.9720631651580334,0.007482192,102500,0.09372853
7858,-0.007981116,6.802215469961521,10300000,79.05,1369.1101899147034,0.09672801,0.14511402,206,1.7051575,0.9737509395927191,0.007649272,103000,0.09870847
7922,-0.007866794,7.087417373087374,10350000,88.18,1375.728441953659,0.089293994,0.12915698,207,1.6926498,0.9769224282354116,0.007041983,103500,0.09719191
8021,-0.007804271,6.262953331882745,10400000,80.29,1382.4403302669525,0.082018,0.14207011,208,1.6930715,0.9750258326530457,0.006620233,104000,0.096981175
7563,-0.0076750303,7.005985696896678,10450000,82.33,1389.2651660442352,0.08693999,0.10696231,209,1.6822361,0.9796020220965147,0.006955163,104500,0.096210115
7970,-0.008105479,7.2021412055767,10500000,81.04,1396.3969395160675,0.09693402,0.14674473,210,1.6685357,0.9752934705466032,0.007543744,105000,0.096030176
7993,-0.008743688,7.2257783707318595,10550000,85.24,1403.2375979423523,0.09091199,0.14404912,211,1.6484216,0.9756130427122116,0.007291542,105500,0.09828245
8181,-0.008710939,7.2057185496269085,10600000,88.78,1409.7863523960114,0.09583399,0.1048838,212,1.6354592,0.9797849301248789,0.0075147897,106000,0.09918487
7703,-0.0094075445,7.662586280510295,10650000,88.78,1416.409261226654,0.10160399,0.09977991,213,1.6118889,0.982230257242918,0.007989535,106500,0.097852714
8147,-0.007546933,7.415501582595061,10700000,84.05,1423.1573312282562,0.100197986,0.110118285,214,1.5995439,0.9817789867520332,0.007787902,107000,0.09962609
8235,-0.008641259,6.446026875096067,10750000,83.68,1429.6363377571106,0.098066,0.1344647,215,1.5936236,0.9769113417714834,0.0076353997,107500,0.09564819
8277,-0.0074468376,6.7988860468979695,10800000,80.15,1436.2921254634857,0.090215996,0.13941145,216,1.57863,0.9760256968438625,0.0072109257,108000,0.09811005
7913,-0.007868442,7.380215796159591,10850000,86.56,1442.8088381290436,0.09621001,0.11618327,217,1.5509889,0.9798664059489965,0.0075730057,108500,0.09629814
8196,-0.008590051,6.9662228519778004,10900000,88.18,1449.6845171451569,0.09556999,0.08503315,218,1.5243236,0.985378815792501,0.0074790632,109000,0.100183666
8034,-0.007952734,4.754364654820493,10950000,66.64,1456.2906017303467,0.096746005,0.13619737,219,1.5086006,0.9776620753109455,0.0075658346,109500,0.09888327
8097,-0.008132576,7.229863138345445,11000000,85.26,1463.0263831615448,0.091606006,0.11832197,220,1.501398,0.9792699720710516,0.0072613684,110000,0.10127358
8084,-0.007967222,6.9449692107623555,11050000,84.53,1469.4324445724487,0.10235401,0.08680207,221,1.485866,0.9834604263305664,0.007937199,110500,0.099838085
7792,-0.008127249,7.785801185678574,11100000,91.86,1475.9219670295715,0.08410199,0.14873084,222,1.4668949,0.9738873932510614,0.0068537616,111000,0.09971442
8074,-0.008755198,7.4522843304690465,11150000,90.35,1482.729442358017,0.099058,0.096779004,223,1.4589108,0.9830427560955286,0.007670611,111500,0.10322873
7815,-0.008815821,7.5283058251896,11200000,87.36,1489.4893181324005,0.09555,0.106091335,224,1.4479736,0.9809141810983419,0.007549141,112000,0.10126539
7843,-0.0072077517,7.567726029700207,11250000,90.3,1496.3628079891205,0.10472402,0.13559957,225,1.432278,0.9762812368571758,0.007996533,112500,0.09954143
7878,-0.008134591,7.0923764274101995,11300000,78.23,1503.0585374832153,0.09503599,0.1285448,226,1.4206231,0.9766931850463152,0.0074998103,113000,0.096757606
8093,-0.008344861,7.305903139464753,11350000,85.56,1509.9099640846252,0.10059,0.10595724,227,1.4011605,0.9822831060737371,0.007753827,113500,0.100060716
8094,-0.008884361,5.426195414613903,11400000,72.42,1516.513151884079,0.097376,0.12697852,228,1.387069,0.9781957305967808,0.0076113627,114000,0.097904235
8207,-0.008398579,7.1588236400514145,11450000,78.91,1523.0822978019714,0.100598,0.11648664,229,1.3836254,0.9803511835634708,0.007826798,114500,0.1039082
8017,-0.0085610505,6.216091032370532,11500000,84.49,1529.591178894043,0.09830002,0.14761783,230,1.3735908,0.9742630627006292,0.0077565312,115000,0.098721966
7930,-0.008864293,6.882645237749602,11550000,83.98,1536.4445414543152,0.10286398,0.094807036,231,1.3569978,0.9824732895940542,0.008039912,115500,0.10364845
7815,-0.0085011395,6.103029792076195,11600000,81.86,1543.346165895462,0.102142006,0.14350712,232,1.3471678,0.9753180257976055,0.007903464,116000,0.09700586
8253,-0.00919456,6.6719896299741235,11650000,80.43,1550.0735902786255,0.10602003,0.1391685,233,1.3425283,0.9768441654741764,0.008242237,116500,0.096287295
