fps,n_updates,value_loss,ep_reward_mean,approxkl,policy_loss,clipfrac,serial_timesteps,time_elapsed,policy_entropy,explained_variance,ep_len_mean,true_reward,total_timesteps
7926,4452,0.14197522,41.22024251761455,0.1836486,0.0012670624,0.47763795,2226000,29720.999091863632,-5.666889,0.9664227738976479,495.09,0.077824704,222600000
7855,4453,0.11406858,40.0531762278025,0.3878504,0.0032910677,0.4728299,2226500,29727.751729488373,-5.6371655,0.9706108830869198,497.16,0.077378936,222650000
8124,4454,0.43642777,39.83762199022476,0.48136753,-0.0019734255,0.366844,2227000,29734.51914334297,-5.6390758,0.9557286016643047,494.07,0.072457,222700000
7903,4455,0.24547862,39.9455036777673,0.20052598,-0.0023824235,0.38404796,2227500,29740.900855779648,-5.6928387,0.9463156573474407,494.75,0.075417176,222750000
7924,4456,0.1972822,41.0236204161899,0.6773553,0.0027383622,0.48503804,2228000,29747.590891122818,-5.6946855,0.958561860024929,496.98,0.078285836,222800000
8084,4457,0.13346364,39.53789032371183,0.3875012,0.0027071144,0.4305379,2228500,29754.381779670715,-5.6474366,0.9749604500830173,494.36,0.07337978,222850000
7882,4458,0.089850895,40.195580691150916,0.2255015,0.006302301,0.52686405,2229000,29761.15030193329,-5.6218996,0.9749169014394283,497.49,0.07775119,222900000
8163,4459,0.11663576,40.74556626263062,0.25260404,0.0071762516,0.56067,2229500,29768.090556144714,-5.598123,0.9723437484353781,495.48,0.07712412,222950000
8119,4460,0.112209015,39.24445224403909,0.16737248,0.0037990923,0.547044,2230000,29774.746322631836,-5.590164,0.9737100508064032,496.92,0.07582019,223000000
8098,4461,0.10509999,40.69555026942293,0.15119739,0.0038471052,0.5110419,2230500,29781.451201677322,-5.569083,0.9716631937772036,497.3,0.07837134,223050000
7864,4462,0.08921127,39.361785675720725,0.14772491,0.0062506576,0.52509606,2231000,29788.23585152626,-5.517356,0.9815372452139854,495.57,0.07448257,223100000
8422,4463,0.25532746,40.065202223106986,0.4395688,0.0025638998,0.429028,2231500,29794.93015575409,-5.487251,0.9429354295134544,496.72,0.07658767,223150000
8082,4464,0.12144927,39.82513162193727,0.22913335,0.0053882394,0.37662005,2232000,29801.232351779938,-5.5005426,0.97970418818295,494.39,0.07396473,223200000
7977,4465,0.178935,39.09963750656269,0.121771574,-0.0020640157,0.37249398,2232500,29807.836012363434,-5.4783697,0.9680972620844841,494.62,0.072983034,223250000
8047,4466,0.21751697,39.36435613313562,0.18635227,-0.0015722333,0.401636,2233000,29814.655141353607,-5.503666,0.9588138647377491,495.86,0.074349426,223300000
7892,4467,0.10089107,41.483123720296135,0.14917287,0.0009197997,0.43191192,2233500,29821.48346042633,-5.522679,0.9646385200321674,497.54,0.080660544,223350000
8042,4468,0.108323425,40.714086025041354,0.14837253,-0.0014738636,0.44351798,2234000,29828.369714975357,-5.5368614,0.976692471653223,494.74,0.07665875,223400000
7904,4469,0.06201666,39.84328003589726,0.17985412,3.1075808e-05,0.39963794,2234500,29834.962443590164,-5.5364075,0.9817682690918446,497.11,0.077224046,223450000
8113,4470,0.10315479,39.96084217862102,0.15787834,0.0039402326,0.4947899,2235000,29841.902681827545,-5.524854,0.9749349467456341,496.99,0.077078685,223500000
7999,4471,0.12533411,40.14486534563817,0.32561618,0.0017113336,0.3979481,2235500,29848.538825511932,-5.503196,0.9721570443361998,497.31,0.07750757,223550000
8167,4472,0.20823742,39.02396678190071,0.17183802,0.0018854975,0.40385187,2236000,29854.999423980713,-5.519641,0.96673833578825,494.15,0.07263558,223600000
8094,4473,0.09896543,40.32267207174332,0.20208567,0.0022161177,0.48768604,2236500,29861.545702934265,-5.5254116,0.9714059270918369,498.18,0.07870416,223650000
8231,4474,0.19226512,39.79182224618722,0.13327168,-5.3996224e-05,0.32551,2237000,29867.937681674957,-5.527483,0.9626635946333408,495.52,0.07553395,223700000
8513,4475,0.15620498,40.52683998333819,0.23721994,-0.0017830691,0.37885806,2237500,29874.549154758453,-5.542291,0.9628860205411911,495.01,0.0764202,223750000
8235,4476,0.06385687,40.46102775781569,0.1392109,0.0041395496,0.5358299,2238000,29880.831327199936,-5.5737767,0.9817284978926182,497.25,0.07832448,223800000
