total_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,fps,time_elapsed,clipfrac,policy_entropy,serial_timesteps,ep_len_mean,policy_loss,value_loss,true_reward
206600000,0.02781604,4132,0.9960844852030277,4.260772799968545,8280,27837.988391399384,0.31952193,-7.410116,2066000,237.62,-0.0026323793,0.0026236284,0.0077069686
206650000,0.031224292,4133,0.9960055267438293,3.064964739378665,7853,27844.629771709442,0.34083802,-7.412173,2066500,198.73,-0.00014452767,0.0029196003,0.00390282
206700000,0.028783143,4134,0.9959093946963549,4.10954275305121,8314,27851.521368026733,0.32251808,-7.4158535,2067000,221.56,-0.002303118,0.0028069012,0.008309977
206750000,0.02805766,4135,0.9962446014396846,4.13481640414233,7868,27857.87943959236,0.32092598,-7.4216022,2067500,217.4,-0.0025577687,0.0027754065,0.0014674222
206800000,0.029071333,4136,0.9957676813937724,3.7431362697191797,7668,27864.663170814514,0.32604608,-7.421072,2068000,231.81,-0.0019891069,0.0028532932,0.006361503
206850000,0.027584486,4137,0.9961150269955397,3.6465345923982384,7911,27871.650413751602,0.31749198,-7.421322,2068500,193.3,-0.0021843098,0.0027441613,0.0062900134
206900000,0.028411016,4138,0.9958885749801993,4.031537841455865,8220,27878.245167970657,0.32217398,-7.4131203,2069000,235.22,-0.0029449982,0.0028833542,0.008403574
206950000,0.028820109,4139,0.9961741857696325,3.8628093149574125,8064,27884.894240140915,0.322808,-7.402248,2069500,244.28,-0.0009260952,0.0026764872,0.007388043
207000000,0.028509626,4140,0.9958461923524737,3.8384645493577043,7876,27891.465739011765,0.321578,-7.400475,2070000,220.77,0.00014753878,0.0029202218,0.0053771106
207050000,0.028373988,4141,0.9960061409510672,5.096937720202186,8147,27898.281631231308,0.32101402,-7.397886,2070500,225.88,-0.0028161544,0.0028504825,0.008603117
207100000,0.028953737,4142,0.995518368203193,4.797529441683801,7924,27904.90397310257,0.32169807,-7.394285,2071000,204.61,-0.0017400996,0.0030876512,0.0078066587
207150000,0.027696919,4143,0.9965368746779859,5.927100799233376,8172,27911.642946958542,0.31671605,-7.391308,2071500,239.46,-0.0024299773,0.002425502,0.010978805
207200000,0.026039764,4144,0.9962505092844367,3.159940815761656,7991,27918.301405906677,0.30610803,-7.393236,2072000,225.55,-0.003556345,0.0026313001,0.0035726945
207250000,0.028263098,4145,0.995925725903362,3.7464060134493047,8296,27925.07454609871,0.31967992,-7.4024577,2072500,212.42,-0.0024447674,0.0029227564,0.005229956
207300000,0.03030742,4146,0.9960936731658876,4.013586722353284,7891,27931.561981916428,0.33197203,-7.412571,2073000,199.42,-0.0009489178,0.00303924,0.006651336
207350000,0.027451364,4147,0.996345370542258,4.807097032729289,7744,27938.31192088127,0.31483403,-7.4087224,2073500,206.5,-0.0021465824,0.0027986318,0.0045204824
207400000,0.027833326,4148,0.9961322799790651,4.261285009853455,8072,27945.297787427902,0.31677,-7.4149175,2074000,216.63,-0.0024879016,0.0028250942,0.0051175547
207450000,0.02853662,4149,0.9961851455736905,4.359179515179858,8021,27951.969353675842,0.32179,-7.412743,2074500,236.69,-0.0030454353,0.002901838,0.003310272
207500000,0.02847742,4150,0.9960249532014132,3.222223449815574,7972,27958.757918596268,0.32166198,-7.407451,2075000,227.24,-0.0019888661,0.0028886339,0.0038483613
207550000,0.02870902,4151,0.995866546407342,3.701853607598896,7932,27965.505829811096,0.32174405,-7.4051805,2075500,221.18,-0.0009889108,0.0026530272,0.0039257426
207600000,0.028370783,4152,0.9962364856619388,4.520009909786823,8046,27972.35249853134,0.32174405,-7.3997264,2076000,200.3,-0.003159439,0.0028841903,0.0068865027
207650000,0.028888866,4153,0.9960355726070702,4.636603719851337,8038,27978.99623632431,0.32545602,-7.3894997,2076500,232.18,-0.002375181,0.0027817062,0.006637052
207700000,0.027324492,4154,0.9956540516577661,4.468155712148728,8018,27985.800312519073,0.31526604,-7.3815365,2077000,224.93,-0.0022838383,0.0028852988,0.0032347592
207750000,0.029516334,4155,0.9962377070914954,5.492901012603397,8113,27992.65456342697,0.328872,-7.383924,2077500,219.13,-0.0010951459,0.0026595804,0.010992829
207800000,0.02945425,4156,0.9959782985970378,4.018568829385913,7690,27999.29437661171,0.32824212,-7.3896,2078000,177.53,-0.0016562503,0.002897636,0.002342737
207850000,0.027299965,4157,0.996202552691102,3.047965193355194,8013,28006.1320207119,0.31439805,-7.3875957,2078500,197.44,-0.0027238778,0.0028350935,0.0015487663
207900000,0.028779143,4158,0.9957132111303508,4.462911474456778,8065,28012.921432733536,0.325022,-7.379393,2079000,216.24,-0.0017315268,0.0029686594,0.0038783655
207950000,0.028786754,4159,0.9959822068922222,4.093799408945561,7978,28019.683257818222,0.32270202,-7.3705845,2079500,212.51,-0.0023988795,0.0026665318,0.0074364003
208000000,0.028410316,4160,0.9958339505828917,4.184925673129474,8129,28026.164756536484,0.32086197,-7.3663025,2080000,226.91,-0.0017235716,0.002750055,0.00685237
208050000,0.027101511,4161,0.9957609944976866,4.8403101303608125,7926,28032.77639746666,0.31294402,-7.3667727,2080500,192.77,-0.002455811,0.0026172148,0.0067093284
208100000,0.027505727,4162,0.9959242097102106,4.512197655578639,8051,28039.488852739334,0.31455797,-7.3627486,2081000,225.44,-0.002556373,0.003013312,0.0037003797
208150000,0.029550852,4163,0.9954208093695343,3.964309895888946,8006,28046.173971891403,0.33097,-7.3572493,2081500,218.31,-0.0026664475,0.0029707553,0.004014758
208200000,0.028707149,4164,0.9959177826531231,3.9033525637550337,8016,28053.02990269661,0.32106602,-7.3578863,2082000,216.49,-0.000819383,0.003307873,0.00803989
208250000,0.026437435,4165,0.9960608291439712,3.8304905009028154,8158,28059.80714225769,0.30755597,-7.3523097,2082500,234.02,-0.004312285,0.0027401757,0.0060440307
208300000,0.027902538,4166,0.996204137802124,4.203053056781064,8000,28066.425457954407,0.31681398,-7.3492217,2083000,215.92,-0.0024742815,0.002751546,0.004834199
208350000,0.027835133,4167,0.9958721273578703,4.191947140037955,8109,28073.224755048752,0.31871402,-7.3461113,2083500,248.2,-0.0020764915,0.0026086527,0.00600208
208400000,0.026307326,4168,0.9961257660761476,5.380251833855437,7942,28079.971938610077,0.309676,-7.342718,2084000,225.5,-0.0035132307,0.0026467217,0.010047769
208450000,0.027855424,4169,0.995979520957917,4.997560945341393,8098,28086.657529115677,0.316294,-7.338274,2084500,199.33,-0.0036982563,0.0026696345,0.0062577003
208500000,0.026426608,4170,0.9962289398536086,4.888323290895496,8133,28093.339418411255,0.30494198,-7.3365,2085000,216.14,-0.0034117834,0.002630271,0.007087991
208550000,0.027127052,4171,0.9961427461821586,6.5741478199238195,7985,28099.717243433,0.31412593,-7.3370714,2085500,237.45,-0.003236019,0.0025533042,0.008643869
208600000,0.027708221,4172,0.9961543481331319,3.110927282185585,7974,28106.40034008026,0.31571198,-7.3385606,2086000,200.75,-0.0036287734,0.002722922,0.0029448287
208650000,0.027010221,4173,0.9959080894477665,4.53177091065867,7985,28113.255254745483,0.311298,-7.339279,2086500,254.29,-0.0030467976,0.0026999044,0.006691621
208700000,0.028756652,4174,0.9960159934125841,4.173300547344698,7936,28119.90171599388,0.32354409,-7.3380547,2087000,242.42,-0.0033851163,0.0027208563,0.0066243433
208750000,0.027921643,4175,0.9958864850923419,3.7534949280406726,8131,28126.712341070175,0.319586,-7.3458757,2087500,213.95,-0.0030263138,0.0029721453,0.00329013
208800000,0.029968018,4176,0.9962011866737157,3.862339292743127,7794,28133.425770998,0.32773605,-7.3435707,2088000,225.1,-0.0024547344,0.0025026232,0.0042375294
208850000,0.027396264,4177,0.9961146367713809,4.331854449090242,8054,28140.261385440826,0.31489402,-7.344994,2088500,236.04,-0.0031920385,0.0029351725,0.005589464
208900000,0.028006516,4178,0.9961088746786118,6.033695781700226,8059,28147.076130628586,0.3181221,-7.341077,2089000,220.23,-0.0026725542,0.002523727,0.009419576
208950000,0.028916297,4179,0.9961542945820838,4.8313408016934405,7986,28153.781131744385,0.32539997,-7.338069,2089500,229.06,-0.0017717734,0.002839167,0.008516996
209000000,0.027218169,4180,0.9965695838909596,4.102126064690965,8108,28160.644122362137,0.31380406,-7.340011,2090000,229.78,-0.002684429,0.0027080073,0.003045915
209050000,0.027075889,4181,0.996403711847961,4.061349038058761,7874,28167.339766025543,0.3139159,-7.342026,2090500,241.11,-0.0019186703,0.0025267126,0.0062726988
209100000,0.027136805,4182,0.9955486934632063,4.793559001115937,8075,28174.140910625458,0.31247598,-7.3364167,2091000,222.94,-0.0037355667,0.0029380638,0.008140319
209150000,0.028537938,4183,0.9963363609276712,3.9792086048378406,7896,28180.732263088226,0.32300803,-7.325779,2091500,261.13,-0.0018366559,0.0027427739,0.008086876
209200000,0.027505253,4184,0.9960636645555496,4.126352722950105,7936,28187.450044631958,0.31461,-7.322073,2092000,217.22,-0.0027159264,0.0027611302,0.0045901756
209250000,0.028854413,4185,0.9961357468273491,5.224408262046199,8071,28194.310707569122,0.32261193,-7.325528,2092500,252.63,-0.003022495,0.002671901,0.010094987
209300000,0.028950002,4186,0.9962305882945657,4.572390419961303,7905,28201.03897380829,0.32454395,-7.3308644,2093000,212.58,-0.0029348338,0.0027490566,0.0059847245
209350000,0.028951097,4187,0.9958012076094747,4.838359674964595,8114,28207.76186132431,0.32601997,-7.3378596,2093500,254.85,-0.001797581,0.002711843,0.0072581405
209400000,0.02854769,4188,0.99653050606139,5.325827979507812,7839,28214.475563287735,0.32356402,-7.338717,2094000,217.04,-0.0030767513,0.002596981,0.009165599
209450000,0.027220223,4189,0.9961655903607607,4.454614835886896,8128,28221.17682504654,0.31447795,-7.3402834,2094500,223.3,-0.0041167154,0.0028919813,0.008964382
209500000,0.027755456,4190,0.9959060773253441,5.334229706416372,8006,28227.658105134964,0.31798992,-7.337282,2095000,260.18,-0.0021740594,0.0025749495,0.010752253
209550000,0.02790806,4191,0.9959923876449466,4.544582866819256,7798,28234.520264148712,0.317874,-7.331924,2095500,252.12,-0.0036502755,0.0027656534,0.009655234
209600000,0.027895136,4192,0.996006750036031,4.659246518086002,7957,28241.162061214447,0.31894204,-7.31956,2096000,225.94,-0.0026218165,0.0027203807,0.007120738
209650000,0.02974618,4193,0.9959978447295725,4.770223178539308,7923,28248.03673529625,0.3295121,-7.320676,2096500,226.01,-0.0016733508,0.0026654801,0.006440072
209700000,0.028211229,4194,0.9962112233042717,4.091159292252123,7980,28254.569870233536,0.31900397,-7.3271766,2097000,213.7,-0.0016717641,0.0029050312,0.0032194117
209750000,0.026938407,4195,0.9957766314037144,3.6816374747164446,7594,28261.279690742493,0.31266594,-7.3252635,2097500,228.22,-0.002360578,0.002946974,0.004567803
209800000,0.02737386,4196,0.9959552539512515,3.976677450363495,8104,28268.07343864441,0.31369796,-7.326081,2098000,230.66,-0.0031825316,0.0027629107,0.008446151
209850000,0.027538035,4197,0.9963581305928528,4.329191376233503,7913,28274.64407491684,0.31369793,-7.3269935,2098500,226.74,-0.0025141155,0.0025070128,0.005581083
209900000,0.027666977,4198,0.9960124613717198,3.9438938190820774,8207,28281.370656728745,0.31425396,-7.332197,2099000,213.35,-0.0031721028,0.0028968304,0.0055869147
209950000,0.028207513,4199,0.9960304056294262,5.066260015657026,8055,28287.819415569305,0.323254,-7.3321047,2099500,197.81,-0.0015554742,0.0029004074,0.008651271
210000000,0.027302291,4200,0.9961331954691559,5.043239490842389,8020,28294.242807865143,0.31312,-7.339894,2100000,211.03,-0.0026560596,0.0029297085,0.006657108
210050000,0.026373873,4201,0.9961541327647865,4.4382908768313065,7947,28301.008805274963,0.30496404,-7.346496,2100500,223.05,-0.0040524467,0.0027524177,0.0058621583
210100000,0.027130313,4202,0.9961691694334149,4.853478227494925,7906,28307.833058834076,0.31068406,-7.354568,2101000,222.16,-0.0036522993,0.002956506,0.0046246313
210150000,0.028637886,4203,0.9958582790568471,4.656095177984971,8198,28314.422282218933,0.32051602,-7.357997,2101500,219.6,-0.001549425,0.0027005463,0.008798388
210200000,0.028259676,4204,0.9956672554835677,4.078620667108698,7984,28320.92314529419,0.31982595,-7.3626027,2102000,243.45,-0.0030516475,0.002814464,0.0069739367
210250000,0.026986351,4205,0.9961200586985797,5.875899643738867,8171,28327.807324886322,0.31323206,-7.3610997,2102500,212.64,-0.003529624,0.0027849537,0.013028408
210300000,0.028280703,4206,0.9962629980873317,3.750708385797334,7904,28334.407586574554,0.31878,-7.354191,2103000,221.82,-0.0038739222,0.002550493,0.0029677104
210350000,0.028816342,4207,0.9959911587648094,3.978505010087829,7977,28341.220825195312,0.32414997,-7.3507085,2103500,207.33,-0.0015802681,0.00289032,0.006040836
210400000,0.028158458,4208,0.995645156595856,4.838769428447486,8116,28347.99557876587,0.32076195,-7.357258,2104000,255.52,-0.002954621,0.0028314828,0.008730847
210450000,0.027335655,4209,0.996230898424983,4.452996246470575,8300,28354.68969964981,0.31398195,-7.3651443,2104500,227.11,-0.0025944456,0.002735988,0.005208364
210500000,0.027743354,4210,0.9961493494920433,4.256726604409778,8002,28361.291435480118,0.3183099,-7.357406,2105000,205.14,-0.0023802996,0.0028547551,0.005348033
210550000,0.027025232,4211,0.9960584049113095,4.888302823159611,8017,28368.055788517,0.3128659,-7.3547773,2105500,213.79,-0.004162972,0.002646908,0.004534592
210600000,0.028164083,4212,0.9961481532081962,2.9437262654147345,7969,28374.86181306839,0.31997404,-7.359279,2106000,232.75,-0.0017169144,0.0025224036,0.0040104557
210650000,0.027878739,4213,0.9957315367646515,4.632500075881544,7984,28381.52406835556,0.31645,-7.356916,2106500,200.94,-0.0020837968,0.0029032829,0.006322348
210700000,0.028260535,4214,0.9959551421925426,5.717493225299113,7938,28388.2208507061,0.321144,-7.352988,2107000,218.97,-0.0021373825,0.0028098268,0.0066439225
210750000,0.02884134,4215,0.9957695440389216,4.878809571282545,8171,28394.962834119797,0.324302,-7.349987,2107500,215.1,-0.0015751641,0.0031366583,0.009150452
210800000,0.028822195,4216,0.9961709440685809,4.532128175389662,7948,28401.611172676086,0.32125396,-7.3431396,2108000,193.36,-0.0019046165,0.0029790075,0.0067731496
210850000,0.02901927,4217,0.9962015447672457,4.6639081347826865,8204,28408.235095500946,0.32572597,-7.3393726,2108500,240.91,-0.003098388,0.0025134534,0.008839933
210900000,0.0272002,4218,0.9963177354075015,4.117648730129076,8318,28414.840348005295,0.31254205,-7.3413215,2109000,208.47,-0.0035470086,0.0025498453,0.0038255749
210950000,0.027299667,4219,0.9963346761651337,4.273131457359923,7671,28421.392218112946,0.31508404,-7.3434014,2109500,232.3,-0.0038722558,0.002656928,0.0050452678
211000000,0.02749982,4220,0.9960451545193791,4.415550482351064,8023,28428.36110663414,0.315544,-7.3527727,2110000,235.82,-0.003091208,0.0026916454,0.005004671
211050000,0.02862715,4221,0.9958161385729909,5.06357568536565,8022,28435.003331661224,0.32196996,-7.3552046,2110500,218.74,-0.0015720386,0.0029198034,0.0061344416
211100000,0.029163945,4222,0.9958941605873406,5.204492243832792,7975,28441.776791095734,0.32575598,-7.360628,2111000,220.27,-0.0030545783,0.0029494124,0.0064582373
211150000,0.029091483,4223,0.9955747849307954,4.879804799183621,8204,28448.53396511078,0.32344195,-7.3710203,2111500,193.4,-0.0013956625,0.0029062664,0.008539193
211200000,0.028704364,4224,0.9962345655076206,4.340059484954691,8033,28455.136269807816,0.32541,-7.372218,2112000,203.53,-0.0017982322,0.0028347822,0.005689482
211250000,0.028540473,4225,0.9958771672099829,3.6681319263841576,7979,28461.775930404663,0.322556,-7.366348,2112500,201.95,-0.0033835557,0.0029246395,0.006701858
211300000,0.028454643,4226,0.9960910510271788,4.252763225426825,7948,28468.64764022827,0.32331002,-7.3663893,2113000,186.37,-0.0027640203,0.0030307556,0.004266484
211350000,0.02810042,4227,0.9956853915937245,4.6526422267202,8049,28475.425737142563,0.31937402,-7.379538,2113500,229.0,-0.0031062616,0.0025363376,0.008013871
211400000,0.028175842,4228,0.9963210066780448,5.06963728987801,7604,28482.13232398033,0.32095397,-7.3816204,2114000,216.7,-0.0018782652,0.0027037952,0.010122534
211450000,0.028521182,4229,0.9962974914815277,4.52579791438322,7815,28489.269874334335,0.32258606,-7.387198,2114500,215.09,-0.0020507874,0.0026286691,0.0037825422
211500000,0.027723841,4230,0.9962057182565331,6.362269177963826,8203,28496.03960776329,0.316136,-7.3899255,2115000,242.48,-0.0026251883,0.0026556044,0.011064528
211550000,0.029055458,4231,0.9959067385643721,3.6569767653031158,7984,28502.595529079437,0.32666,-7.3830805,2115500,214.48,-0.0015437147,0.0027534873,0.005648398
211600000,0.025757106,4232,0.9964547692798078,5.290895238962694,8072,28509.456048488617,0.3032221,-7.376358,2116000,205.04,-0.0034206198,0.0025182604,0.007160404
211650000,0.026804768,4233,0.996162457158789,4.3398946061429164,7881,28516.13413953781,0.30930403,-7.3734493,2116500,195.63,-0.0036272435,0.002803495,0.0055024675
211700000,0.02945069,4234,0.9957005218602717,4.554564153778992,7828,28522.86847448349,0.32451203,-7.374981,2117000,203.25,-0.0024819393,0.0029555731,0.0070579653
211750000,0.02703001,4235,0.9958920562639832,4.814876462510947,8057,28529.799988508224,0.31233406,-7.36989,2117500,223.89,-0.003010673,0.00312338,0.006579335
211800000,0.028651286,4236,0.9960336415097117,4.3755230713768105,7910,28536.343821763992,0.325126,-7.357426,2118000,205.75,-0.0029124322,0.0026047826,0.008365503
211850000,0.02818979,4237,0.9964428064413369,3.9590201053652434,8102,28543.209946155548,0.318836,-7.3676977,2118500,225.62,-0.0029393756,0.0026291918,0.007663857
211900000,0.027746623,4238,0.9964488474652171,4.005230073632629,7834,28549.9062769413,0.31706807,-7.371446,2119000,219.43,-0.002526743,0.002602404,0.0051834416
211950000,0.026996348,4239,0.9965907779987901,4.367086168814894,7893,28556.810809850693,0.31080598,-7.3680205,2119500,213.73,-0.0027068164,0.002606268,0.0054884334
212000000,0.02853049,4240,0.9963032708037645,4.396341115301766,8352,28563.374662399292,0.32161593,-7.374344,2120000,246.99,-0.0014231486,0.0024453963,0.006002377
212050000,0.029243361,4241,0.9960992485284805,5.094565386098075,8240,28569.845417022705,0.32751393,-7.3769283,2120500,228.83,-0.00206769,0.0027862054,0.009087631
212100000,0.028830044,4242,0.9960943092592061,5.653072207173609,8077,28576.502844572067,0.324188,-7.3807125,2121000,208.05,-0.0024158985,0.0027656376,0.0073889624
212150000,0.027774036,4243,0.9965214119292796,3.368779221350851,8374,28583.21862912178,0.317096,-7.3882656,2121500,198.41,-0.0012760159,0.0027192223,0.004260423
212200000,0.026733244,4244,0.9965500293765217,4.985748181033632,8159,28589.706172704697,0.31270596,-7.3871303,2122000,237.63,-0.002687895,0.002605397,0.0064127618
212250000,0.028219417,4245,0.9958345335908234,4.332667292683473,8270,28596.319017887115,0.31909397,-7.391869,2122500,197.73,-0.0018056169,0.003012492,0.0058972416
212300000,0.02861815,4246,0.9962467886507511,6.016778842952335,8133,28602.895220041275,0.32239398,-7.3895903,2123000,218.38,-0.0024041666,0.0025851633,0.010435201
212350000,0.027775448,4247,0.995931492652744,3.8235110061748854,8147,28609.549231767654,0.317544,-7.391859,2123500,205.29,-0.0034102134,0.0030147675,0.004219393
212400000,0.028215809,4248,0.9960645730607212,4.526992473868741,8148,28616.263225078583,0.3203,-7.399155,2124000,245.14,-0.0013705251,0.0025371802,0.00543773
212450000,0.02802768,4249,0.99613510328345,4.61707295143453,8010,28622.646309137344,0.319492,-7.3973637,2124500,246.11,-0.0025578141,0.0027383415,0.0068038856
212500000,0.027526753,4250,0.9958974621258676,3.589611177993429,7995,28629.397359848022,0.31630993,-7.3990264,2125000,163.38,-0.0017560781,0.0032095578,0.00664313
212550000,0.027678581,4251,0.9963428906630725,3.73957066064002,8166,28636.062128067017,0.315984,-7.399914,2125500,214.04,-0.0036816457,0.0025799172,0.0059312917
212600000,0.028334856,4252,0.9960907786153257,4.116420739776804,8345,28642.75124144554,0.32033202,-7.3979936,2126000,233.25,-0.002458573,0.0026273353,0.0069150245
212650000,0.02886215,4253,0.9959064559079707,5.124033371459227,8149,28649.27140569687,0.32125196,-7.3984165,2126500,213.58,-0.002383673,0.0029755195,0.0045694266
212700000,0.028786445,4254,0.9963170154951513,4.561760789265245,8319,28655.879337072372,0.3249399,-7.393434,2127000,220.51,-0.00256257,0.0026575201,0.0073341914
212750000,0.026817635,4255,0.9963513782713562,4.471610802760406,8010,28662.45895266533,0.30974796,-7.39867,2127500,205.33,-0.0029591064,0.0025921233,0.007441117
212800000,0.02760408,4256,0.9965019805822521,4.559963766349247,8145,28669.32436275482,0.31513798,-7.40875,2128000,199.77,-0.0029483237,0.0025984375,0.008703665
212850000,0.02816475,4257,0.996055650524795,4.430269983484904,8104,28676.017335414886,0.321276,-7.4104085,2128500,214.46,-0.003083174,0.0026795068,0.004895923
212900000,0.02857481,4258,0.9960959041491151,4.629101869751321,8123,28682.559322595596,0.323964,-7.4056535,2129000,233.16,-0.0023999887,0.0027228438,0.010400118
212950000,0.02875005,4259,0.9957277453504503,4.350928046754562,7892,28689.342133283615,0.32381007,-7.4009,2129500,235.56,-0.0016970364,0.0031412875,0.0060170405
213000000,0.028970277,4260,0.9963915387634188,4.47080545930643,8127,28696.212240457535,0.32397404,-7.4026356,2130000,210.14,-0.0029827459,0.0025449195,0.004359575
213050000,0.028816544,4261,0.995846139267087,4.840336459533355,8253,28702.814816474915,0.32500404,-7.4026527,2130500,236.6,-0.0022964464,0.0028882846,0.010775868
213100000,0.029090904,4262,0.9959347606636584,3.680504689946283,7980,28709.42676615715,0.32561603,-7.4036207,2131000,234.0,-0.0019238435,0.002653846,0.005425312
213150000,0.02820345,4263,0.9965965070296079,5.5254216102762435,7945,28716.251175880432,0.32134795,-7.3991547,2131500,229.12,-0.0016345471,0.0025341106,0.008815095
213200000,0.02833042,4264,0.9959663543850183,3.9069761413575907,8431,28723.120978355408,0.31970596,-7.3917875,2132000,192.91,-0.0017439693,0.002661803,0.004137788
213250000,0.027536878,4265,0.9964808891527355,4.145950769884512,8226,28729.470487117767,0.314686,-7.389136,2132500,238.99,-0.003311958,0.0025356284,0.0058877775
213300000,0.026891481,4266,0.9963937071152031,4.4788831262657185,8399,28735.956310749054,0.31106198,-7.392351,2133000,246.39,-0.0035399366,0.0024692947,0.0065949005
213350000,0.02744823,4267,0.9962886702269316,3.9955444915140106,8502,28742.385876893997,0.31537998,-7.391295,2133500,205.4,-0.0027979673,0.0027325803,0.0036694992
213400000,0.026442956,4268,0.9959562430158257,4.7995028015659775,8254,28748.75108909607,0.30835202,-7.3843856,2134000,216.83,-0.0035259705,0.0026324198,0.008304312
213450000,0.027336275,4269,0.9961936518084258,4.4372552313017515,8275,28755.193937778473,0.31177402,-7.3787193,2134500,189.06,-0.0037522453,0.0027217662,0.007053427
213500000,0.02942437,4270,0.9957197709009051,4.579337561885259,7822,28761.7127699852,0.329842,-7.3768053,2135000,229.66,-0.002640856,0.0028594448,0.006211573
213550000,0.028078914,4271,0.9962199456058443,3.5194460579491715,8358,28768.46343398094,0.318884,-7.3651423,2135500,236.33,-0.0020236643,0.0026142963,0.0023803823
213600000,0.030122979,4272,0.9956602943129838,3.863859766886126,8012,28775.07361149788,0.33145198,-7.353511,2136000,234.38,-0.0019127775,0.0028808448,0.0045857527
213650000,0.029860182,4273,0.9951011287048459,3.176284236494612,7983,28781.820867300034,0.32822,-7.343456,2136500,185.49,-0.0009603381,0.00358381,0.0042657987
213700000,0.026957758,4274,0.9961696446407586,4.607698886016224,7947,28788.53436613083,0.31389403,-7.341446,2137000,207.42,-0.003869906,0.0025887822,0.007515571
213750000,0.02768818,4275,0.9959100773558021,4.682099423815889,8263,28795.381361722946,0.31582204,-7.3452563,2137500,234.15,-0.0029276016,0.002747726,0.006458294
213800000,0.02915314,4276,0.996029261033982,5.170254508008656,7991,28801.942984580994,0.325584,-7.341361,2138000,214.73,-0.002292143,0.002903356,0.010250065
213850000,0.026300633,4277,0.9961786544881761,3.279978632496568,7900,28808.703625440598,0.30808395,-7.3378143,2138500,210.19,-0.0016750562,0.0024509246,0.008040072
213900000,0.027244179,4278,0.9964675155933946,4.297289894396527,7728,28815.601062059402,0.31469002,-7.330168,2139000,226.21,-0.002415503,0.0026469894,0.0050228923
213950000,0.028325297,4279,0.9960441635921597,4.465144768431491,8110,28822.454450130463,0.31999204,-7.3265758,2139500,201.65,-0.0030401358,0.002928175,0.004797101
214000000,0.026652189,4280,0.9961403082124889,4.306967506263172,8149,28829.217915296555,0.31015196,-7.3318114,2140000,209.01,-0.0030088907,0.002690188,0.0056206873
214050000,0.028015565,4281,0.9958104309625924,5.174914670914986,7876,28835.944257974625,0.31766805,-7.330286,2140500,233.49,-0.0019722679,0.0027757608,0.009244098
214100000,0.027500525,4282,0.9963459160644561,4.661432921829764,7676,28842.60120487213,0.3148721,-7.322107,2141000,221.95,-0.0032729835,0.002621281,0.004316694
214150000,0.028467568,4283,0.9959422149695456,4.18443377216754,7856,28849.563034772873,0.3240201,-7.313346,2141500,213.04,-0.0023447333,0.002738896,0.006320286
214200000,0.027816774,4284,0.9961170346941799,4.5142585484874145,8141,28856.3907058239,0.317826,-7.311611,2142000,239.63,-0.0026659637,0.0028904825,0.008191859
214250000,0.028349033,4285,0.9961825679056346,3.9847635200238436,7737,28862.92371749878,0.31964806,-7.316077,2142500,212.51,-0.0026000075,0.002611533,0.008264316
214300000,0.026703332,4286,0.9963091383688152,4.735165166163715,7915,28869.96640896797,0.310214,-7.3136926,2143000,223.2,-0.0030131394,0.0024929587,0.006824085
214350000,0.028231934,4287,0.9961704697925597,4.845420892253678,8014,28876.85598874092,0.32016602,-7.312705,2143500,203.49,-0.0030917313,0.002666731,0.008231765
214400000,0.027899899,4288,0.9959294367581606,4.10597596595122,8076,28883.53919315338,0.31688002,-7.32234,2144000,244.16,-0.0039172457,0.0025361297,0.005974615
214450000,0.026735252,4289,0.9959729602560401,4.175844777188031,8232,28890.225361824036,0.309258,-7.336677,2144500,210.45,-0.002472236,0.0027371868,0.0059772045
214500000,0.027669769,4290,0.9961704176384956,3.9921320755709893,8294,28896.7085750103,0.318322,-7.343986,2145000,244.11,-0.0018709914,0.00257541,0.005455123
214550000,0.028320136,4291,0.9960280559025705,4.452770453592093,7708,28903.004372358322,0.32036197,-7.3398414,2145500,231.42,-0.0017872505,0.0027187704,0.0076059233
214600000,0.027630229,4292,0.9961331465747207,5.191208910104033,7524,28909.948623657227,0.31594613,-7.3354836,2146000,240.9,-0.0034599302,0.0026366196,0.007352356
214650000,0.029082594,4293,0.9953444749116898,3.833396144892613,7808,28917.030732154846,0.326542,-7.323668,2146500,226.2,-0.0026093784,0.003268428,0.006858163
214700000,0.028101802,4294,0.9960163049399853,4.29305183407705,7913,28923.9270966053,0.31807998,-7.321215,2147000,203.08,-0.0030233422,0.0027583884,0.0038172093
214750000,0.028500618,4295,0.995715320110321,4.251839513607065,8134,28930.866997003555,0.32229802,-7.3237004,2147500,238.18,-0.002830015,0.0027547702,0.0048676743
214800000,0.029015413,4296,0.995850124862045,2.8406955518810353,8025,28937.420250177383,0.32492405,-7.3251677,2148000,248.42,-0.0018166656,0.002713357,0.006874114
214850000,0.02816617,4297,0.9958143988624215,4.258019141024415,8107,28943.982975959778,0.319168,-7.3176646,2148500,202.91,-0.0025167656,0.0027564506,0.0061123003
214900000,0.027452076,4298,0.996392090106383,5.027458066915278,8019,28950.720700979233,0.315968,-7.3104863,2149000,200.55,-0.0036392098,0.0027265463,0.0056598927
214950000,0.027979458,4299,0.9955979459919035,5.140507674865221,8183,28957.428077459335,0.31689596,-7.3132625,2149500,257.89,-0.0024503416,0.0029691777,0.00902703
215000000,0.027189104,4300,0.9956796481274068,3.6294807603472146,8352,28963.987803459167,0.31145,-7.3180723,2150000,222.02,-0.0033206474,0.0027180635,0.0051006037
