n_updates,fps,policy_entropy,true_reward,value_loss,approxkl,total_timesteps,ep_reward_mean,serial_timesteps,explained_variance,policy_loss,time_elapsed,clipfrac,ep_len_mean
4265,8053,-5.364255,0.12088776,0.20659173,0.026719354,213250000,8.042227988103987,2132500,0.9626807868480682,-0.0034783273,28573.06382870674,0.29898,100.36
4266,7962,-5.3709126,0.13103141,0.1390785,0.022185652,213300000,8.61372477952289,2133000,0.9734818879514933,-0.0019129072,28579.927016735077,0.26953796,93.59
4267,8057,-5.376161,0.12251843,0.13104382,0.022358134,213350000,9.19944080344816,2133500,0.9747802726924419,-0.0043428005,28586.729454517365,0.266552,103.99
4268,8005,-5.3726945,0.122729935,0.13770588,0.023650723,213400000,7.833396516398789,2134000,0.9737711530178785,-0.0037877846,28593.47018790245,0.28147593,92.37
4269,8249,-5.3588433,0.12414919,0.15190393,0.025261512,213450000,7.459445289971045,2134500,0.9719259813427925,-0.0050161304,28600.328188180923,0.28298008,85.48
4270,8047,-5.3492002,0.12532969,0.13642825,0.023681581,213500000,8.848817956255807,2135000,0.9747220054268837,-0.0018000436,28606.70710682869,0.282414,97.55
4271,8236,-5.3436937,0.123196185,0.10523187,0.022199262,213550000,7.539184500044794,2135500,0.9779900535941124,-0.003273003,28613.31609606743,0.263676,91.02
4272,8218,-5.3409224,0.121835925,0.18878093,0.024917452,213600000,9.394048986047128,2136000,0.9667033068835735,-0.0054101874,28620.06094264984,0.28930202,98.46
4273,8119,-5.3426247,0.12761886,0.11985592,0.022171699,213650000,6.938418746105308,2136500,0.9777132123708725,-0.0042255092,28626.69895839691,0.26468402,85.29
4274,8294,-5.3407326,0.12009578,0.15175048,0.025361026,213700000,7.073521650659677,2137000,0.9716998487710953,-0.0037604333,28633.51268196106,0.29442605,86.67
4275,8220,-5.341472,0.12443777,0.15348375,0.023322647,213750000,7.385193158951151,2137500,0.9719932042062283,-0.0043138918,28640.04040312767,0.27969205,88.9
4276,8362,-5.353103,0.12206856,0.13906854,0.025296057,213800000,8.927672323262122,2138000,0.9734279997646809,-0.004044974,28646.54131603241,0.29019606,104.83
4277,8046,-5.352781,0.124196544,0.12229619,0.023047065,213850000,8.682137843632882,2138500,0.9769790694117546,-0.0041756686,28653.07800102234,0.274718,93.51
4278,8496,-5.349681,0.12436221,0.12963633,0.023973687,213900000,7.848333257361519,2139000,0.9761341903358698,-0.002102891,28659.790542840958,0.28504395,89.22
4279,8242,-5.3515654,0.12533693,0.14840306,0.025796892,213950000,7.659559356591344,2139500,0.9728329088538885,-0.0032364696,28666.28160262108,0.29220402,90.96
4280,8331,-5.344872,0.12370326,0.12194716,0.022758048,214000000,7.12414389290585,2140000,0.9747290443629026,-0.004261097,28672.79229068756,0.26982602,82.53
4281,8285,-5.336184,0.12587006,0.14132896,0.02262845,214050000,8.966941557814861,2140500,0.9715008921921253,-0.004751011,28679.154042482376,0.26996794,96.57
4282,8201,-5.327157,0.12635826,0.15647231,0.023914142,214100000,6.970366806608217,2141000,0.9708791915327311,-0.005750102,28685.66986656189,0.28025398,82.96
4283,8129,-5.324768,0.12262097,0.14890352,0.024911165,214150000,8.01452592286747,2141500,0.9736989457160234,-0.0040436056,28692.32783460617,0.28861997,95.29
4284,8277,-5.321618,0.12837376,0.11142935,0.022915177,214200000,7.955407089815562,2142000,0.9775742348283529,-0.0038827094,28699.053034305573,0.27622205,92.79
4285,8242,-5.327147,0.12323627,0.13439623,0.023999931,214250000,8.909867458869922,2142500,0.9728749357163906,-0.0032107898,28705.739359855652,0.28172395,105.72
4286,7897,-5.336955,0.12469738,0.15643252,0.023337979,214300000,7.609960070062807,2143000,0.9697988405823708,-0.0039434237,28712.394670009613,0.28305805,87.43
4287,7878,-5.3400617,0.12269421,0.15755178,0.026712364,214350000,8.440350729234778,2143500,0.9703536573797464,-0.00277153,28719.341571331024,0.303018,98.25
4288,8220,-5.341528,0.118948475,0.2191762,0.024736866,214400000,7.162294437246019,2144000,0.960579801350832,-0.004116793,28726.251490592957,0.28493994,86.23
4289,7895,-5.3440046,0.1284501,0.16591366,0.02637135,214450000,7.7192138322658135,2144500,0.9667851589620113,-0.0036452785,28732.83407139778,0.29846996,80.72
4290,8121,-5.352571,0.12343932,0.14700964,0.025189266,214500000,7.809595084865796,2145000,0.9708550740033388,-0.0032559838,28739.657179117203,0.29345202,94.03
4291,8197,-5.3582673,0.12697838,0.12769084,0.024549413,214550000,7.773006591592421,2145500,0.9766715802252293,-0.0029762352,28746.32425403595,0.28728002,92.44
4292,7855,-5.35052,0.12485637,0.14241573,0.023115318,214600000,7.697863400154019,2146000,0.9717145767062902,-0.0046088807,28752.969280958176,0.28108805,99.16
4293,7936,-5.353889,0.12756537,0.10508163,0.022092672,214650000,8.035168476316322,2146500,0.9779708310961723,-0.0032028907,28759.84448981285,0.27120802,94.2
4294,8294,-5.3573017,0.12575161,0.1263307,0.024786908,214700000,8.099514464638341,2147000,0.9753269758075476,-0.004067352,28766.71058344841,0.29145402,90.03
4295,7847,-5.3622193,0.13102116,0.118730776,0.022134611,214750000,8.988524897852185,2147500,0.9775056410580873,-0.004312306,28773.097266435623,0.265866,92.91
4296,8058,-5.358159,0.1262297,0.11864068,0.02359745,214800000,7.6794228383096925,2148000,0.9756329599767923,-0.004373415,28780.092615365982,0.27394408,86.93
4297,8193,-5.3622203,0.12362419,0.19465543,0.02592345,214850000,8.929273303692607,2148500,0.9650282524526119,-0.003151209,28786.866394281387,0.293576,105.42
4298,8057,-5.3780336,0.12573087,0.13230154,0.027455533,214900000,7.3341236760100585,2149000,0.9753275774419308,-0.0036881405,28793.284034729004,0.303496,89.84
4299,8099,-5.384172,0.12376926,0.15548728,0.023858976,214950000,6.95504929524519,2149500,0.969965822994709,-0.0032051564,28800.040226459503,0.281654,80.09
4300,8062,-5.385748,0.12962227,0.15111299,0.026070671,215000000,8.03651468561613,2150000,0.9709379263222218,-0.0017556447,28806.701709747314,0.29637203,92.49
4301,8366,-5.380376,0.12799397,0.113086395,0.023326874,215050000,8.806340041187504,2150500,0.9753477144986391,-0.0047069807,28813.5199303627,0.27552992,100.51
4302,7893,-5.383269,0.12979946,0.12336614,0.026026694,215100000,7.314994760300906,2151000,0.9755297470837831,-0.0024217253,28820.048678159714,0.30104205,87.17
4303,8102,-5.3907466,0.125321,0.1236342,0.024700481,215150000,8.02227001997082,2151500,0.9747860301285982,-0.0030159345,28826.950895786285,0.28211802,91.87
4304,8040,-5.3820677,0.12256762,0.11998191,0.023097692,215200000,8.07930190432875,2152000,0.9764796104282141,-0.0039429967,28833.66473674774,0.27427197,100.37
4305,8137,-5.374023,0.12653257,0.15153445,0.02825742,215250000,9.250731557732506,2152500,0.9714589901268482,-0.0036913452,28840.32527565956,0.30696797,95.42
4306,7922,-5.3695803,0.12294319,0.10803206,0.023301287,215300000,7.849165549408499,2153000,0.9798065572977066,-0.0041085,28846.977420806885,0.27417803,90.78
4307,8020,-5.3658113,0.12676406,0.12640385,0.02106198,215350000,7.467784231207043,2153500,0.9735724534839392,-0.0027252447,28853.93475961685,0.26183596,86.35
4308,8123,-5.371024,0.12724037,0.16809005,0.02588547,215400000,9.090637484545733,2154000,0.9668741896748543,-0.0012562654,28860.71103286743,0.29578397,95.96
4309,8151,-5.368568,0.12764926,0.17401615,0.026916856,215450000,8.342353782855572,2154500,0.968397356569767,-0.0040489025,28867.38496375084,0.30420205,97.45
4310,7976,-5.364847,0.12592027,0.16344208,0.025062766,215500000,8.946446791337367,2155000,0.9695601314306259,-0.002146412,28874.13274526596,0.2916259,104.57
4311,7951,-5.3604884,0.13195652,0.10241925,0.020643853,215550000,6.2365373711665235,2155500,0.9792423229664564,-0.0048326855,28880.950167179108,0.25535202,84.15
4312,7894,-5.359801,0.12395983,0.18621084,0.02374424,215600000,8.562363589911984,2156000,0.9683885648846626,-0.0055520115,28887.79272198677,0.279714,100.09
4313,7837,-5.3634987,0.12635992,0.14794579,0.024092657,215650000,8.57619370851331,2156500,0.9728979077190161,-0.0046868124,28894.60796022415,0.279182,95.46
4314,8143,-5.3628416,0.12720343,0.15211758,0.023975732,215700000,6.977021561047513,2157000,0.9713308028876781,-0.0032209188,28901.579144716263,0.282294,84.45
4315,8196,-5.3651447,0.12838046,0.16370465,0.027493045,215750000,7.021930509596823,2157500,0.9720164220780134,-0.0020386048,28908.171666622162,0.29808795,81.52
4316,8012,-5.3687105,0.12571412,0.13150392,0.023309762,215800000,7.824019820344111,2158000,0.9744675680994987,-0.0043899957,28914.861951112747,0.27709198,96.22
4317,8112,-5.366231,0.13009033,0.15481563,0.024712518,215850000,7.191219651339051,2158500,0.970968671143055,-0.0044753496,28921.69912624359,0.29112804,83.48
4318,8221,-5.3667707,0.12663706,0.16051945,0.026371397,215900000,8.147653345403377,2159000,0.9693286009132862,-0.003379788,28928.4257004261,0.29974803,95.97
4319,8056,-5.3538866,0.12866056,0.1638578,0.024676448,215950000,7.917904220364362,2159500,0.9681612849235535,-0.004872407,28935.01481938362,0.28642607,94.67
4320,8295,-5.345738,0.12665972,0.117751315,0.022249758,216000000,8.588598468862765,2160000,0.9773479364812374,-0.0027585134,28941.55166053772,0.26914194,94.35
4321,8070,-5.3448544,0.1265553,0.13412136,0.024970941,216050000,7.5084649760818865,2160500,0.9729380998760462,-0.0037025863,28948.030524015427,0.28611004,86.79
4322,8073,-5.340691,0.12926704,0.1544129,0.023486068,216100000,8.016562325022242,2161000,0.970234289765358,-0.002832715,28954.656127929688,0.28168595,89.8
4323,8116,-5.3405805,0.12637593,0.14786752,0.025759969,216150000,8.24692966383067,2161500,0.9713362511247396,-0.00307137,28961.4304087162,0.2993,87.09
4324,7984,-5.3490353,0.12533492,0.1586855,0.024468787,216200000,7.526633807650578,2162000,0.9694995619356632,-0.0034861956,28968.26115512848,0.28474003,82.53
4325,8091,-5.349972,0.12771764,0.15233552,0.023438385,216250000,8.759026604354585,2162500,0.9728209022432566,-0.004625627,28975.09973168373,0.27833405,103.31
4326,8195,-5.3441205,0.12590612,0.13385665,0.024726056,216300000,8.303524033028443,2163000,0.9735993891954422,-0.0029115935,28981.933463811874,0.279282,93.01
4327,8037,-5.3302436,0.13050063,0.13531107,0.024851687,216350000,7.374774371975654,2163500,0.9730723556131124,-0.0015811393,28988.561462640762,0.2914101,81.95
4328,7968,-5.3217344,0.124473535,0.1386222,0.02394638,216400000,8.010671058847583,2164000,0.9740988742560148,-0.0027389156,28995.312762975693,0.277226,92.47
4329,7913,-5.325154,0.12544069,0.17103319,0.02539814,216450000,7.274834546871498,2164500,0.9677529372274876,-0.0029232576,29002.324228048325,0.28951803,85.54
4330,8129,-5.326074,0.12950155,0.17289284,0.025072489,216500000,6.791187672604138,2165000,0.9678776264190674,-0.004214761,29009.3019220829,0.28902003,86.59
4331,7821,-5.3102593,0.12795328,0.1434924,0.023701675,216550000,7.716890053181487,2165500,0.9743466973304749,-0.003143271,29015.9879052639,0.28022206,88.57
4332,8128,-5.301231,0.12860766,0.13955486,0.022771616,216600000,8.881199623582434,2166000,0.9737419225275517,-0.0039021426,29022.885882616043,0.27126798,96.26
4333,8180,-5.3046374,0.12139226,0.193733,0.028925456,216650000,8.181320686274411,2166500,0.9655189588665962,-0.0020626774,29029.644311904907,0.305364,91.08
4334,8135,-5.311565,0.12776625,0.11853233,0.022722173,216700000,7.417148599026623,2167000,0.9773242715746164,-0.0032622502,29036.406349897385,0.27591997,88.29
4335,7914,-5.3161383,0.12892313,0.12775102,0.023819024,216750000,8.020389171849528,2167500,0.9744112677872181,-0.003338964,29042.969755887985,0.27899194,93.46
4336,7908,-5.3191614,0.12356702,0.13711642,0.023519173,216800000,8.489936974264856,2168000,0.9727098047733307,-0.0023241069,29049.94046521187,0.27529,102.35
4337,7978,-5.310153,0.12658115,0.1540239,0.02274566,216850000,8.09578534114262,2168500,0.9720911458134651,-0.0033741572,29056.918226003647,0.2713359,92.36
4338,7902,-5.3109264,0.12712356,0.1286538,0.021974234,216900000,8.143918642839125,2169000,0.9753187149763107,-0.0042143823,29063.688792467117,0.263282,88.18
4339,8074,-5.311123,0.1281896,0.16816498,0.025479132,216950000,8.326225264725217,2169500,0.9689791221171618,-0.001999096,29070.482096910477,0.294668,95.92
4340,7787,-5.308336,0.13098893,0.123962596,0.022373956,217000000,7.250288283011759,2170000,0.9763495810329914,-0.004085118,29077.212538719177,0.27021196,78.06
4341,8195,-5.3152175,0.12679417,0.17099978,0.025366759,217050000,8.405673054128492,2170500,0.9652963615953922,-0.0016693005,29084.245179653168,0.28705198,94.61
4342,8193,-5.3311405,0.1307113,0.12835681,0.024248146,217100000,8.484028201767215,2171000,0.9732723534107208,-0.0036441216,29090.91490626335,0.28314802,91.32
4343,7960,-5.338928,0.13156787,0.11811058,0.021936871,217150000,7.464938653040081,2171500,0.9773145169019699,-0.004435891,29097.534906864166,0.265404,84.5
4344,8297,-5.341758,0.12330644,0.14277235,0.027317747,217200000,8.722272457289728,2172000,0.9722786173224449,-0.00036452294,29104.3217792511,0.299672,100.12
4345,8139,-5.3412256,0.121537,0.22164068,0.025794296,217250000,7.8051366295368645,2172500,0.9608297720551491,-0.0018573585,29110.8595161438,0.29889804,106.01
4346,7770,-5.335525,0.1314772,0.14431202,0.022607498,217300000,9.090765011436451,2173000,0.9722637739032507,-0.0031823025,29117.58797621727,0.27084997,95.07
4347,8088,-5.321088,0.13100022,0.17761981,0.027269071,217350000,7.3754675474463145,2173500,0.9669840522110462,-0.0004876086,29124.461728572845,0.30106,85.76
4348,8443,-5.312744,0.12575987,0.13214293,0.023098616,217400000,7.228571854540205,2174000,0.971617080271244,-0.0031508934,29130.990445137024,0.279382,89.72
4349,7983,-5.3147545,0.12316608,0.1699351,0.022349128,217450000,8.633927048167388,2174500,0.9686244614422321,-0.0034504542,29137.41537976265,0.272844,100.59
4350,8370,-5.3188667,0.12632616,0.1999994,0.024696372,217500000,7.121184591388956,2175000,0.9641456864774227,-0.002348327,29144.265918970108,0.29307798,84.99
4351,7978,-5.31973,0.12450546,0.16328688,0.023962915,217550000,8.560222122762353,2175500,0.9692558739334345,-0.004723201,29150.791100502014,0.28128597,102.57
4352,7987,-5.325534,0.12860587,0.18843837,0.026105395,217600000,7.809023865389754,2176000,0.9667817763984203,-0.003221435,29157.69488310814,0.2925359,90.85
4353,8337,-5.332886,0.1234353,0.16815916,0.024140026,217650000,8.118040766012127,2176500,0.967490192502737,-0.0050139623,29164.486339330673,0.28053,95.64
4354,8094,-5.3287435,0.12700966,0.17095774,0.023447009,217700000,7.420272386549332,2177000,0.9674373790621758,-0.0037096462,29170.919535160065,0.27661005,89.24
4355,8187,-5.329769,0.12775603,0.1453887,0.022761062,217750000,7.207755326605402,2177500,0.9722920972853899,-0.0021411302,29177.4903049469,0.272428,91.47
4356,7995,-5.3286934,0.12622245,0.14826828,0.022917926,217800000,8.00178164586563,2178000,0.9725917782634497,-0.004132354,29184.247420549393,0.274582,87.34
4357,8057,-5.3227673,0.13142657,0.1520781,0.022917481,217850000,7.080468659909748,2178500,0.9699644837528467,-0.0035684225,29191.144586086273,0.27797195,85.94
4358,8215,-5.3228474,0.12333441,0.16400325,0.02391269,217900000,8.912583022238687,2179000,0.9701328109949827,-0.0026434562,29197.88902115822,0.28021604,99.46
4359,8270,-5.3278766,0.12719001,0.15236229,0.022489354,217950000,8.077106157336965,2179500,0.9709624648094177,-0.002913197,29204.51458787918,0.27302596,99.65
4360,8007,-5.329444,0.1298185,0.1468615,0.021852478,218000000,7.930559464412654,2180000,0.9734803158789873,-0.004222184,29211.152243614197,0.26377603,92.18
4361,7757,-5.3262286,0.12812383,0.17810646,0.02620874,218050000,8.96973693595064,2180500,0.9650006107985973,-0.0030030075,29217.96968150139,0.29265803,108.03
4362,8222,-5.33521,0.12245576,0.24319701,0.02646928,218100000,8.114784307623049,2181000,0.9585276879370213,-0.0030710148,29225.029903411865,0.29445207,97.92
4363,8081,-5.3465447,0.12885721,0.16324493,0.022952495,218150000,7.7817640132909585,2181500,0.9701681472361088,-0.0026677095,29231.648401737213,0.27204204,86.57
4364,7939,-5.350889,0.12481037,0.14246064,0.023762416,218200000,7.870906386245479,2182000,0.9721978362649679,-0.003688972,29238.309388160706,0.27809194,95.41
4365,8147,-5.3412113,0.12533092,0.16425337,0.025364287,218250000,6.649289421740978,2182500,0.9694822039455175,-0.0030742025,29245.190611600876,0.29410404,86.39
4366,8066,-5.345248,0.12278761,0.1663134,0.02272963,218300000,8.886068702958436,2183000,0.9680880419909954,-0.0053077964,29251.735926389694,0.271412,110.06
4367,8300,-5.3502192,0.120024376,0.17389493,0.024679156,218350000,8.272452452990292,2183500,0.968853609636426,-0.004243852,29258.342732667923,0.28163207,95.02
4368,8265,-5.3570724,0.12863263,0.2112898,0.02421713,218400000,8.05777870046586,2184000,0.9633057191967964,-0.0028063653,29264.923110961914,0.28489798,96.12
4369,7792,-5.3697686,0.12980981,0.18801703,0.025629163,218450000,8.02458722418276,2184500,0.9655946418642998,-0.0033923173,29271.536697626114,0.29707396,101.26
4370,8027,-5.375101,0.12836419,0.18723002,0.02481632,218500000,8.698358627575509,2185000,0.9663696475327015,-0.0023591334,29278.467762231827,0.2903259,96.62
4371,8363,-5.3789,0.13309616,0.16646577,0.02209023,218550000,9.023767461859244,2185500,0.9676796831190586,-0.004032391,29285.166803121567,0.26441407,92.95
4372,8048,-5.3786564,0.12835728,0.15681088,0.022262633,218600000,7.874930561575966,2186000,0.9715561959892511,-0.0028108845,29291.553859472275,0.268502,97.45
4373,8042,-5.378776,0.13061143,0.10447935,0.020653443,218650000,9.348229904900073,2186500,0.9782103281468153,-0.0032861924,29298.32497859001,0.25569198,98.75
4374,8083,-5.3772383,0.12998024,0.11585117,0.02354404,218700000,9.397300728659902,2187000,0.9773692544549704,-0.0036600677,29305.14957332611,0.2791,96.55
4375,8119,-5.371918,0.12877116,0.22289182,0.024991538,218750000,8.61991759761906,2187500,0.9601006470620632,-0.004801532,29311.78324341774,0.28800005,102.64
4376,7911,-5.3570776,0.12762931,0.13219424,0.023786683,218800000,7.303299227054813,2188000,0.972822368144989,-0.0051015317,29318.530417203903,0.27841395,88.77
4377,8174,-5.3519325,0.122959934,0.22467178,0.025506405,218850000,8.732844961208611,2188500,0.9615040682256222,-0.0036644181,29325.382014513016,0.29757,113.05
4378,8386,-5.3513536,0.12793954,0.13670045,0.023765974,218900000,7.993646114028234,2189000,0.9723292961716652,-0.0029092815,29332.073154449463,0.27905595,90.33
4379,8390,-5.359852,0.12821011,0.18847603,0.024774153,218950000,7.636424355938216,2189500,0.9646034277975559,-0.0031916348,29338.543014764786,0.28779,90.04
4380,8329,-5.354967,0.12859592,0.20295177,0.025510455,219000000,7.743593430360634,2190000,0.9634145013988018,-0.00216372,29344.80902862549,0.29270995,98.24
4381,8349,-5.3432884,0.123279676,0.2102048,0.028846415,219050000,8.749307273839513,2190500,0.9610842801630497,-0.0036326968,29351.34240436554,0.31443402,93.83
4382,8304,-5.3266463,0.12313375,0.19600257,0.022957828,219100000,7.836793463663489,2191000,0.9637683145701885,-0.002121647,29357.947560310364,0.280902,105.92
4383,8121,-5.316081,0.127781,0.13812053,0.022854317,219150000,6.3527624101839315,2191500,0.9735245835036039,-0.005233726,29364.39915585518,0.27128804,77.63
4384,8045,-5.315109,0.12578665,0.22106442,0.024065744,219200000,8.354286856574618,2192000,0.9611602947115898,-0.0015563256,29371.17083978653,0.28329402,105.08
4385,8243,-5.324099,0.12685163,0.19219263,0.022774516,219250000,7.8663200535275974,2192500,0.964105024933815,-0.0025270348,29378.03721189499,0.270424,87.34
4386,8027,-5.32703,0.12434564,0.22258024,0.0238132,219300000,7.954818420604607,2193000,0.9605045318603516,-0.0021603762,29384.65816307068,0.28348595,107.86
4387,8053,-5.324883,0.12924056,0.15955476,0.022855029,219350000,7.834148201465141,2193500,0.9678933322429657,-0.0038625181,29391.403855085373,0.272698,87.71
4388,8195,-5.33175,0.118895784,0.31023738,0.025931632,219400000,7.5722845906801375,2194000,0.9503519237041473,-0.004933388,29397.99235367775,0.28875598,89.25
4389,8053,-5.3402233,0.12839854,0.21333688,0.023453446,219450000,7.8264063607963905,2194500,0.9622734077274799,-0.0023495643,29404.594218730927,0.27934203,102.34
4390,8198,-5.3426623,0.13008979,0.1532792,0.02427817,219500000,9.022740949714425,2195000,0.9715983401983976,-0.0031873297,29411.37282204628,0.28335595,93.09
4391,7812,-5.340744,0.12139349,0.25355184,0.025219738,219550000,7.866832234133035,2195500,0.9556308537721634,-0.0018859105,29418.000507593155,0.287472,109.38
4392,8294,-5.3365083,0.12403213,0.21973895,0.024653204,219600000,9.187416492211778,2196000,0.9614089652895927,-0.0019514053,29425.08053302765,0.29041,98.02
4393,8180,-5.3329554,0.12488587,0.21541838,0.02651624,219650000,7.590035641577852,2196500,0.9601296372711658,-0.0018659047,29431.527367591858,0.30487198,104.74
4394,8013,-5.333145,0.13036269,0.16999933,0.023348108,219700000,7.282957104440138,2197000,0.9686128571629524,-0.0033056757,29438.19151353836,0.27758604,84.42
4395,7952,-5.330744,0.12535205,0.2150776,0.023719752,219750000,8.916299423881792,2197500,0.9618502892553806,-0.002835129,29445.02444434166,0.28249198,102.17
4396,8201,-5.320689,0.12927556,0.1763372,0.022107847,219800000,6.852940789300919,2198000,0.9664986431598663,-0.004910081,29451.877579689026,0.26554805,83.37
4397,8471,-5.30281,0.120252825,0.24479336,0.024507465,219850000,8.399120769967958,2198500,0.9580915123224258,-0.0023226582,29458.540205955505,0.29279602,104.21
4398,8035,-5.2917647,0.12433665,0.23308858,0.024090461,219900000,8.209636291831703,2199000,0.9587244875729084,-0.0035218648,29464.9344124794,0.280394,94.95
4399,7952,-5.292152,0.12669441,0.1879138,0.022698462,219950000,8.649148709523434,2199500,0.9659920111298561,-0.004222564,29471.66958117485,0.26675597,92.33
4400,7962,-5.2857137,0.12873644,0.2051858,0.024305522,220000000,9.458761958212563,2200000,0.9633577950298786,-0.00433471,29478.616327047348,0.28807795,106.63
4401,8268,-5.279154,0.129398,0.19155319,0.022380956,220050000,8.586689100045914,2200500,0.9657120928168297,-0.002815153,29485.47182750702,0.268486,95.25
4402,8023,-5.2724996,0.12488221,0.25349137,0.026464354,220100000,8.599751419944223,2201000,0.9533487074077129,-0.0011233361,29492.051391601562,0.30163,107.01
4403,7795,-5.266778,0.12872149,0.16933061,0.024546886,220150000,8.388068480875118,2201500,0.9701896738260984,-0.003986739,29498.8917760849,0.28440195,91.73
4404,7969,-5.2560706,0.12237408,0.16304901,0.021621848,220200000,7.6315005764423764,2202000,0.9680694974958897,-0.004574258,29505.948848485947,0.26353604,88.65
4405,8132,-5.254525,0.12633571,0.18628925,0.023896055,220250000,8.003298946658324,2202500,0.9664873108267784,-0.0042468645,29512.793285369873,0.28257802,99.68
4406,7902,-5.254162,0.12723377,0.16507423,0.022940315,220300000,7.985005170331715,2203000,0.9664149731397629,-0.004146728,29519.378161907196,0.275396,95.84
4407,8237,-5.249533,0.1275136,0.22086748,0.026728265,220350000,7.509096814803197,2203500,0.9631611928343773,-0.0026141426,29526.20661854744,0.29983005,93.05
4408,8114,-5.246475,0.12500101,0.19091313,0.02402141,220400000,8.02692240193108,2204000,0.9647037126123905,-0.00229145,29532.772760152817,0.282656,97.86
4409,8003,-5.262579,0.12812477,0.26315895,0.023824086,220450000,7.505554137849177,2204500,0.9533588960766792,-0.0026802605,29539.26669406891,0.28072,96.0
4410,8075,-5.2702656,0.12308694,0.20958218,0.02569782,220500000,7.235428037830425,2205000,0.959913045167923,-0.003208896,29545.9944190979,0.28999197,97.83
4411,7968,-5.2711473,0.12289131,0.19967951,0.022930777,220550000,9.102549272743635,2205500,0.9640294462442398,-0.0031897647,29552.780680656433,0.276614,105.53
4412,7852,-5.2722545,0.12940072,0.1543913,0.022598319,220600000,8.049173086097545,2206000,0.9696123953908682,-0.0042894767,29559.686608076096,0.26876003,95.36
4413,7897,-5.275563,0.12798314,0.19206244,0.0241208,220650000,9.018242468571552,2206500,0.9665125757455826,-0.0017314445,29566.459119796753,0.28889,93.71
4414,8038,-5.260696,0.12964772,0.1855933,0.02497347,220700000,7.051674906726257,2207000,0.967036060988903,-0.0016823381,29573.120469093323,0.29135197,90.0
4415,8138,-5.2545557,0.12315979,0.16869941,0.022343364,220750000,8.870101163132786,2207500,0.9686715975403786,-0.0044829547,29579.93005514145,0.266358,101.01
4416,8135,-5.2558327,0.13199548,0.22224383,0.023637857,220800000,7.701641848882282,2208000,0.9590584300458431,-0.0018096716,29586.29892849922,0.28187805,97.5
4417,7803,-5.248539,0.12600034,0.20975465,0.024383675,220850000,8.583212956751376,2208500,0.9634714797139168,-0.0029643767,29593.125152349472,0.28649002,103.07
4418,8235,-5.247014,0.11789752,0.30656853,0.022250148,220900000,6.895282049977359,2209000,0.948556412011385,-0.0037465766,29600.0256254673,0.27134392,115.6
4419,8139,-5.2453322,0.12554619,0.2326015,0.025918879,220950000,7.6465963808821105,2209500,0.9623958207666874,-0.002302053,29606.617351531982,0.29373997,89.4
4420,8161,-5.2431145,0.12321831,0.32357752,0.02383374,221000000,7.610225158648027,2210000,0.9462907314300537,-0.0029101241,29613.36501979828,0.28285396,103.6
4421,8225,-5.2426796,0.12593682,0.15071459,0.021797819,221050000,7.635019195599889,2210500,0.9734335970133543,-0.0053337114,29619.85047340393,0.26298004,87.82
4422,8143,-5.241739,0.12459938,0.22911939,0.022300517,221100000,7.805765829465672,2211000,0.9589398056268692,-0.0030138334,29626.525849342346,0.27122402,90.94
4423,8139,-5.2421308,0.12654698,0.20960309,0.023500215,221150000,6.999458407167112,2211500,0.9636055007576942,-0.003869375,29633.258141040802,0.27658397,89.77
4424,8319,-5.228023,0.12063945,0.15989773,0.02168314,221200000,7.747896243945288,2212000,0.9696914665400982,-0.0038925165,29639.962515592575,0.26639798,106.54
4425,8439,-5.218423,0.12780046,0.16966707,0.021869853,221250000,7.256841515676278,2212500,0.9694819934666157,-0.0041195806,29646.505631923676,0.26584595,89.44
4426,8094,-5.2215505,0.12687337,0.22965261,0.023016643,221300000,9.536656197961275,2213000,0.957313496619463,-0.0029920544,29653.038088321686,0.27611196,106.76
4427,8277,-5.224457,0.12831739,0.18880577,0.022133583,221350000,8.8116346377819,2213500,0.9632441587746143,-0.0033403826,29659.85725402832,0.26149002,97.73
4428,8001,-5.2325816,0.13165638,0.13482872,0.02050894,221400000,9.275139395420265,2214000,0.9751351624727249,-0.0030026317,29666.539704322815,0.253134,98.92
4429,8408,-5.2385116,0.12287725,0.17174679,0.02213727,221450000,8.07281195085343,2214500,0.9661929085850716,-0.0027401035,29673.323726177216,0.26914397,94.9
4430,8528,-5.232934,0.12930524,0.16058506,0.021177405,221500000,8.748828440216021,2215000,0.9697972126305103,-0.0049665268,29679.854350090027,0.26082408,94.38
4431,8008,-5.231662,0.12177872,0.19101444,0.023714766,221550000,7.992438351580567,2215500,0.9657520353794098,-0.0034629626,29686.28444290161,0.27876198,101.68
4432,8197,-5.237368,0.13134587,0.16148166,0.023673605,221600000,7.727231877220475,2216000,0.9696029797196388,-0.0020592292,29693.0146753788,0.280076,91.58
4433,8128,-5.2463474,0.12950853,0.15817896,0.023165913,221650000,8.05466867318908,2216500,0.9703472126275301,-0.00466499,29699.62216258049,0.26849002,89.56
4434,8422,-5.2433605,0.123983435,0.20083395,0.024433976,221700000,8.852961370576086,2217000,0.9618776515126228,-0.002213074,29706.329437971115,0.28691593,102.09
4435,7792,-5.237244,0.12675267,0.19384648,0.022958975,221750000,8.551916281296071,2217500,0.9650622829794884,-0.003838485,29712.941122293472,0.270838,107.78
4436,7798,-5.2404723,0.13066396,0.12520954,0.021141896,221800000,7.5947285654263395,2218000,0.975799024105072,-0.0034223616,29719.812323331833,0.25997004,81.17
