ep_len_mean,serial_timesteps,true_reward,ep_reward_mean,total_timesteps,policy_entropy,policy_loss,n_updates,time_elapsed,clipfrac,approxkl,fps,value_loss,explained_variance
494.87,2022500,0.09687336,48.04057971719652,202250000,-1.8980697,-0.0012483126,4045,8783.999062538147,0.105572,0.008239889,23902,0.021494342,0.9476368613541126
490.74,2023000,0.096855946,47.77896406687796,202300000,-1.8999115,-0.003756943,4046,8786.171936035156,0.039265998,0.004357392,23604,0.027412543,0.9570275135338306
492.88,2023500,0.09674926,47.863025930505245,202350000,-1.9031547,-0.0039148694,4047,8788.354492902756,0.037251998,0.004225558,23504,0.019615442,0.9645393490791321
494.96,2024000,0.096776806,48.00450369335711,202400000,-1.911282,-0.0041575236,4048,8790.546869039536,0.070493996,0.0059932284,23786,0.02034072,0.9519441835582256
488.56,2024500,0.09433647,47.3740847171843,202450000,-1.9166949,-0.005274369,4049,8792.712316989899,0.063626006,0.01849896,24221,0.08309415,0.9692431557923555
491.7,2025000,0.09664126,47.7093935924783,202500000,-1.9193058,-0.004032518,4050,8794.85009264946,0.031163996,0.0035327692,23773,0.03157666,0.9540139809250832
493.2,2025500,0.09677275,47.88382608737797,202550000,-1.9209715,-0.001120736,4051,8797.01675415039,0.081397995,0.006762985,23886,0.017196035,0.9716308619827032
495.39,2026000,0.097015634,48.15919347971678,202600000,-1.923967,-0.001535812,4052,8799.173943519592,0.08976201,0.007489043,23656,0.021030376,0.946052473038435
495.93,2026500,0.09693708,48.15944995254278,202650000,-1.9270499,-0.003157413,4053,8801.363854885101,0.045691997,0.0052975323,23833,0.023011727,0.9272578582167625
492.65,2027000,0.09683787,47.87027112938463,202700000,-1.9250864,-0.0032960617,4054,8803.534661531448,0.034176,0.0041817883,24028,0.0173503,0.969891170039773
493.07,2027500,0.0965008,47.75875445831567,202750000,-1.9199028,-0.0019983433,4055,8805.679499387741,0.040842,0.0047179554,23739,0.022728633,0.9565448723733425
493.05,2028000,0.09672998,47.850637027323245,202800000,-1.9158595,-0.0035642826,4056,8807.85986995697,0.059097998,0.0055249054,23819,0.025116023,0.9524957872927189
493.43,2028500,0.0966811,47.83612404868007,202850000,-1.9184015,-0.004118208,4057,8810.023215293884,0.065124,0.0062434515,23967,0.022865858,0.9548888579010963
494.25,2029000,0.096596554,47.87925698685052,202900000,-1.9244553,0.0010416918,4058,8812.173527240753,0.156538,0.0131411385,23768,0.0149604585,0.9698424506932497
491.69,2029500,0.09656286,47.673677725810556,202950000,-1.9266106,-0.0029520988,4059,8814.34856390953,0.075098,0.0063335476,23848,0.029540122,0.9529702588915825
492.99,2030000,0.09679562,47.86740607616375,203000000,-1.9270227,4.196423e-05,4060,8816.50694513321,0.177868,0.013670144,23850,0.021029938,0.9612873159348965
495.25,2030500,0.09708802,48.179222849011424,203050000,-1.9263804,0.0019562023,4061,8818.666871547699,0.14121601,0.011567503,23757,0.01744661,0.9549546465277672
490.39,2031000,0.097112186,47.8239030649513,203100000,-1.9247637,-0.00035007222,4062,8820.853736162186,0.107623994,0.0087405965,23685,0.01621498,0.9774614758789539
488.12,2031500,0.0904138,47.50061935758218,203150000,-1.9239032,-0.006348522,4063,8823.033240318298,0.079909995,0.8170266,23333,0.32195467,0.961938664317131
491.96,2032000,0.09675239,47.77427650382742,203200000,-1.9233643,-0.0034622785,4064,8825.253184080124,0.067682,0.0063669756,23957,0.028085563,0.9526784271001816
491.91,2032500,0.09693061,47.87344540592283,203250000,-1.921463,-0.0048700236,4065,8827.403700351715,0.036381997,0.0046314085,24291,0.017853733,0.9696683268994093
491.95,2033000,0.09679856,47.8124324526079,203300000,-1.9172337,-0.0032311804,4066,8829.541589975357,0.07819401,0.0069240048,23700,0.044802915,0.9176844730973244
490.77,2033500,0.096132986,47.39527236557042,203350000,-1.9133132,-0.0035626031,4067,8831.72380065918,0.058822,0.0057405746,23742,0.023647701,0.9696994479745626
492.19,2034000,0.096645996,47.74852386496961,203400000,-1.9122474,-0.0028208978,4068,8833.892964601517,0.091398,0.0072848313,23809,0.019439679,0.9651373848319054
493.02,2034500,0.09674828,47.93590531438589,203450000,-1.9117187,0.00014992403,4069,8836.07893705368,0.051963996,0.006162976,23667,0.038186647,0.9425724111497402
490.93,2035000,0.09661444,47.67528113748878,203500000,-1.909688,-0.004294547,4070,8838.252983093262,0.067935996,0.0067007504,23899,0.038076047,0.9298330545425415
492.4,2035500,0.096712224,47.78853084698319,203550000,-1.9072882,-0.0010171153,4071,8840.408648252487,0.056168,0.0053734267,23849,0.019060733,0.9677496254444122
494.29,2036000,0.096670255,47.90408484255895,203600000,-1.9103705,-0.001474035,4072,8842.570707321167,0.093194,0.0077080913,23930,0.014528073,0.968117643147707
487.05,2036500,0.09102799,47.18925869173627,203650000,-1.9158494,0.0006246384,4073,8844.73550772667,0.213258,0.41657227,24028,0.4916652,0.9593824185431004
494.96,2037000,0.09658861,47.9222432692349,203700000,-1.9185379,-0.0026546405,4074,8846.897575378418,0.12661998,0.009661756,23655,0.019131843,0.9501534141600132
490.34,2037500,0.09650629,47.533585674408826,203750000,-1.9159857,-0.0024688966,4075,8849.081729650497,0.064445995,0.0062501216,23894,0.035723705,0.9472864232957363
491.38,2038000,0.09604054,47.3852039042153,203800000,-1.9143803,-0.003041741,4076,8851.249324321747,0.114259996,0.009357052,23982,0.030722603,0.9597313553094864
492.83,2038500,0.09672318,47.83288262665272,203850000,-1.91623,-0.004327675,4077,8853.41025185585,0.060167998,0.005781228,23599,0.024766574,0.9524972587823868
491.57,2039000,0.096605115,47.67065447174013,203900000,-1.9189835,-0.002568454,4078,8855.606855392456,0.051994003,0.005134722,23680,0.027706012,0.9549988098442554
494.31,2039500,0.096740596,47.94006700919941,203950000,-1.9248984,-0.002930545,4079,8857.792083501816,0.038316,0.004055347,24211,0.014416976,0.967637088149786
492.07,2040000,0.09638134,47.60262014590553,204000000,-1.9296119,-0.0038580156,4080,8859.923484325409,0.067336,0.006162919,23993,0.025620949,0.9555439651012421
494.63,2040500,0.097278975,48.22678095113486,204050000,-1.9303687,-0.0042315116,4081,8862.083726406097,0.035682,0.0041434467,24223,0.018193852,0.9579465128481388
493.45,2041000,0.09702909,48.0403520674631,204100000,-1.9294212,-0.002847043,4082,8864.211603879929,0.049606003,0.0053779064,23825,0.018701443,0.9697823338210583
491.13,2041500,0.09272322,47.73480077615008,204150000,-1.9256744,0.002215562,4083,8866.395749092102,0.076304,0.028028864,23978,0.26477504,0.9684546329081059
493.53,2042000,0.09666193,47.85614825442433,204200000,-1.9219158,-0.0042954264,4084,8868.546599626541,0.082449995,0.0070304424,24004,0.02067412,0.957513365894556
495.92,2042500,0.09696289,48.18230054650456,204250000,-1.9201599,-0.0024993983,4085,8870.69411277771,0.078898,0.00672751,24213,0.012599769,0.9662860222160816
490.78,2043000,0.09694491,47.78660276668146,204300000,-1.9182997,-0.003957047,4086,8872.83211517334,0.060266,0.005840539,24187,0.03904898,0.9400757327675819
491.99,2043500,0.09658377,47.709876235947014,204350000,-1.9134674,-0.0018565056,4087,8874.991627454758,0.04962,0.004843043,24105,0.021886697,0.9670562669634819
491.92,2044000,0.09654002,47.6638827419607,204400000,-1.9132383,-6.900246e-05,4088,8877.138837814331,0.14608201,0.011623597,23933,0.030381626,0.9542758725583553
493.81,2044500,0.097071074,48.07807756857947,204450000,-1.9121907,-0.0022207268,4089,8879.292868852615,0.094822,0.007978471,23823,0.01627244,0.9661992229521275
492.76,2045000,0.09662393,47.76981252323836,204500000,-1.9104198,-0.0028718417,4090,8881.471561908722,0.037022002,0.0041824095,23841,0.018387292,0.9674076251685619
489.32,2045500,0.09617066,47.3104805306159,204550000,-1.9103076,-0.00462271,4091,8883.641342401505,0.057438005,0.0056235082,24292,0.030731738,0.9621486738324165
493.32,2046000,0.09696025,47.986295868344605,204600000,-1.9095408,-0.0041527515,4092,8885.769694566727,0.050922,0.0051985933,23507,0.024444094,0.9557259976863861
492.83,2046500,0.09655224,47.74697143230587,204650000,-1.9075749,-0.0024657487,4093,8887.961694717407,0.08241,0.006880816,23855,0.024839353,0.9575553275644779
492.62,2047000,0.09665551,47.78243207778782,204700000,-1.9061697,-0.003504614,4094,8890.126029253006,0.044718,0.005210703,24166,0.019362811,0.966723158955574
494.37,2047500,0.0965447,47.856946818422585,204750000,-1.9072037,-0.0036739975,4095,8892.256510257721,0.057353996,0.0059051365,23901,0.020625047,0.9582976661622524
493.94,2048000,0.09646367,47.77669769980013,204800000,-1.9115089,-0.004886388,4096,8894.421229839325,0.031976,0.0039575323,23628,0.02703325,0.9460488632321358
493.64,2048500,0.0970085,48.024662341848014,204850000,-1.9205357,-0.0034204263,4097,8896.606236934662,0.049156,0.0051662605,24095,0.017630203,0.9638937674462795
494.22,2049000,0.09684869,47.991628002654764,204900000,-1.9264545,-0.0017637148,4098,8898.744257688522,0.081875995,0.006755819,23356,0.019656528,0.9575080685317516
489.57,2049500,0.09333516,47.74497820917517,204950000,-1.928512,-0.0017230778,4099,8900.96285033226,0.11230199,0.074908234,23753,0.22054009,0.9733455087989569
491.71,2050000,0.09659004,47.68710110783577,205000000,-1.9292217,-0.0042128395,4100,8903.148620605469,0.048463996,0.0051358915,23780,0.02476699,0.9611140228807926
490.3,2050500,0.09326451,47.52806493520904,205050000,-1.9301151,-0.0017682625,4101,8905.32964348793,0.03937,0.031174883,23921,0.20758598,0.957308828830719
491.56,2051000,0.09665735,47.72284202737734,205100000,-1.9294784,-0.0029979483,4102,8907.490398645401,0.062974,0.006026531,23738,0.023964306,0.9642405994236469
488.29,2051500,0.091428615,47.422871091910636,205150000,-1.9287773,-0.0016127017,4103,8909.664511919022,0.070402,0.013221465,23732,0.36079434,0.9701313078403473
493.08,2052000,0.096378565,47.67806167733332,205200000,-1.9289337,0.00029253395,4104,8911.847235441208,0.140856,0.0111297695,23827,0.029993776,0.9522919282317162
493.24,2052500,0.09689718,47.9584167499654,205250000,-1.9292068,-0.0033642743,4105,8914.010746479034,0.081466004,0.006835811,24103,0.024397466,0.9515069276094437
488.78,2053000,0.094400726,47.5708028325811,205300000,-1.9250143,-0.0036874204,4106,8916.18713593483,0.087929994,0.013877104,23790,0.12188472,0.9693947229534388
489.15,2053500,0.094744205,47.56891610424966,205350000,-1.9180676,0.0035076272,4107,8918.351173639297,0.085424,0.00870553,23655,0.13374594,0.9564345628023148
493.28,2054000,0.09689287,47.93995299797505,205400000,-1.9128425,-0.004129388,4108,8920.54465675354,0.047724,0.004903146,23897,0.015395651,0.9709406048059464
490.9,2054500,0.09670069,47.69731306403875,205450000,-1.9110569,-0.0019645898,4109,8922.698272705078,0.077433996,0.0069734305,23736,0.024689011,0.9626249000430107
489.18,2055000,0.09327333,47.626360327266156,205500000,-1.9114733,-0.0040570227,4110,8924.880211353302,0.052472003,0.25945443,24261,0.19609156,0.975184852257371
492.68,2055500,0.09713699,48.03903746780008,205550000,-1.9107234,-0.0027141352,4111,8927.015594005585,0.082701996,0.0074889,24139,0.02395939,0.9583921805024147
491.6,2056000,0.0966757,47.714230959285054,205600000,-1.906882,-0.0037839846,4112,8929.164484977722,0.065136,0.0063769585,24243,0.034630973,0.9415954984724522
492.06,2056500,0.09654514,47.68587005198002,205650000,-1.9025571,-0.003834208,4113,8931.294956207275,0.042214,0.004534027,24453,0.019208947,0.9690502975136042
488.69,2057000,0.09668213,47.57801616847515,205700000,-1.8982735,-0.005529532,4114,8933.403351068497,0.035494,0.0044730706,23895,0.03172879,0.9572780430316925
492.73,2057500,0.09666503,47.79277866218239,205750000,-1.8942581,-0.003066461,4115,8935.559434652328,0.047836,0.0048526125,23674,0.026820201,0.9554688967764378
493.71,2058000,0.09701764,48.051476779319344,205800000,-1.8944525,-0.0039190007,4116,8937.739998340607,0.047544,0.005125814,23963,0.027773822,0.9405893534421921
488.88,2058500,0.091296904,47.47159000519663,205850000,-1.8983977,-0.0050342623,4117,8939.890558481216,0.082194,0.19890845,23596,0.2308666,0.9737950433045626
494.28,2059000,0.096964255,48.06535977872088,205900000,-1.9020811,-0.0032564767,4118,8942.074637413025,0.075780004,0.0064725713,23801,0.017608771,0.9609104804694653
493.7,2059500,0.09679787,47.94183193007484,205950000,-1.9079958,-0.00235666,4119,8944.239847898483,0.0592,0.0057115345,24118,0.019078324,0.9604075476527214
493.89,2060000,0.096663475,47.870442763790486,206000000,-1.9112024,-0.004013718,4120,8946.377092599869,0.049537998,0.004971954,23458,0.015270579,0.9679623320698738
490.55,2060500,0.096409954,47.47901128601283,206050000,-1.9110578,-0.0025800613,4121,8948.590641975403,0.048068,0.004791276,23489,0.02292372,0.9683018215000629
490.59,2061000,0.096452996,47.544979759082196,206100000,-1.9110092,-0.0042619463,4122,8950.787375926971,0.042668,0.0049579027,23392,0.025656542,0.9621614366769791
491.32,2061500,0.09654292,47.651008865758776,206150000,-1.9122906,-0.0012532155,4123,8952.988907814026,0.11661401,0.01056016,23727,0.026685854,0.95364810526371
491.01,2062000,0.09646135,47.56127479728311,206200000,-1.9118404,-0.000653553,4124,8955.158385515213,0.105766,0.009353241,23983,0.025495064,0.9619737304747105
492.56,2062500,0.09676113,47.82566334364936,206250000,-1.911123,0.002415461,4125,8957.308539628983,0.187988,0.01476897,23853,0.02070608,0.9623849838972092
490.28,2063000,0.096445955,47.49209187079221,206300000,-1.909662,-0.0021865629,4126,8959.473465204239,0.119882,0.009154928,23561,0.03154368,0.9563657864928246
492.6,2063500,0.09679261,47.91329633591697,206350000,-1.9068747,-0.002285311,4127,8961.657810926437,0.033547997,0.004097302,23456,0.02136794,0.9641886278986931
490.25,2064000,0.09649582,47.541622716224225,206400000,-1.9057394,-0.002617275,4128,8963.861254692078,0.05999,0.0056638895,23559,0.03059278,0.9607285745441914
494.29,2064500,0.09680207,47.9824105592072,206450000,-1.907512,-0.0031386942,4129,8966.051437616348,0.062349997,0.006023177,23934,0.012449216,0.9718530029058456
492.13,2065000,0.09714722,47.99699359672144,206500000,-1.9123724,-0.0033439063,4130,8968.20234322548,0.067034,0.0066636926,24254,0.018604273,0.9668198749423027
495.35,2065500,0.096695945,47.9900100331381,206550000,-1.9195426,-0.0033207953,4131,8970.327305793762,0.051212,0.0050557908,24416,0.014424875,0.9602949395775795
494.78,2066000,0.096910655,48.07635253716784,206600000,-1.9281206,-0.004465567,4132,8972.446550130844,0.037759997,0.004298309,23731,0.019834725,0.9520585164427757
491.24,2066500,0.09404749,47.68603459514677,206650000,-1.936147,-0.004610189,4133,8974.618267297745,0.052596003,0.7481612,23957,0.13316575,0.9631438553333282
493.98,2067000,0.096916795,48.01207626197487,206700000,-1.9386755,-0.0010365983,4134,8976.769199371338,0.093758,0.007827183,23472,0.012962575,0.9741348326206207
495.9,2067500,0.09702405,48.20806695377454,206750000,-1.93895,-0.0026648045,4135,8978.96631193161,0.07734399,0.0067491485,23528,0.022797754,0.9305159524083138
492.05,2068000,0.096564524,47.678802817557006,206800000,-1.9364898,-0.00112611,4136,8981.15427327156,0.088262,0.0073567727,23830,0.024735654,0.9567278027534485
493.53,2068500,0.09679321,47.92918608384207,206850000,-1.9321976,-0.004711922,4137,8983.316748857498,0.055417996,0.0052621355,24141,0.020546515,0.9591216258704662
494.52,2069000,0.09658872,47.88776833439246,206900000,-1.9300352,-0.0019147886,4138,8985.457523822784,0.078457996,0.006451185,23936,0.011057854,0.9749494474381208
494.7,2069500,0.09658433,47.90588455311954,206950000,-1.9333065,-0.004555783,4139,8987.61143875122,0.033650003,0.0038956888,23925,0.025073608,0.9403902366757393
493.49,2070000,0.096765794,47.88961428873241,207000000,-1.9372056,-0.0022087665,4140,8989.764592170715,0.039596003,0.004631472,24412,0.018372577,0.9614966101944447
492.53,2070500,0.09668372,47.77925180418417,207050000,-1.9389054,-0.0016314844,4141,8991.885459184647,0.075312,0.0065422887,23830,0.017297242,0.9694645591080189
494.23,2071000,0.09691887,48.03519351312891,207100000,-1.9403136,-0.00040062837,4142,8994.051573514938,0.11199399,0.008989875,24063,0.013376972,0.9705212600529194
492.34,2071500,0.09675961,47.8146945508942,207150000,-1.9405562,-0.0040464895,4143,8996.193990468979,0.044392,0.005205939,23388,0.03099519,0.9400468952953815
492.45,2072000,0.0963312,47.61330694554956,207200000,-1.9401379,-0.004017688,4144,8998.430408477783,0.043002,0.0046237474,23738,0.022939572,0.9622969292104244
493.62,2072500,0.09655607,47.83172842614353,207250000,-1.9424546,-0.004377111,4145,9000.604091405869,0.050039995,0.0050571864,23816,0.019065328,0.9573269709944725
489.99,2073000,0.09122539,47.65724649673328,207300000,-1.9480829,-0.002930922,4146,9002.767519235611,0.035274,0.015553467,23744,0.20317063,0.9815173279494047
490.35,2073500,0.093571916,47.5627437929064,207350000,-1.9488738,0.0049628178,4147,9004.947501659393,0.08787999,0.022279773,23885,0.2572132,0.9645740352571011
492.76,2074000,0.09674503,47.84533447951078,207400000,-1.9488773,-0.0022518155,4148,9007.108424425125,0.047180004,0.005147142,23314,0.020406334,0.9628946073353291
495.34,2074500,0.09672749,48.02189783062786,207450000,-1.9508145,0.00041188518,4149,9009.319449663162,0.129056,0.009831125,23838,0.013524021,0.9653962217271328
491.93,2075000,0.096652634,47.723855106281114,207500000,-1.9525188,-0.003963063,4150,9011.483187198639,0.03919,0.0045823394,24068,0.03360051,0.9489623941481113
492.31,2075500,0.096429005,47.65430880097207,207550000,-1.9525738,-0.0026199683,4151,9013.627505540848,0.042208005,0.004609363,23433,0.02868985,0.9535514265298843
491.53,2076000,0.096705645,47.723749937452375,207600000,-1.9513956,-0.002461434,4152,9015.825119018555,0.040211998,0.0046287803,23637,0.023406927,0.9609421603381634
487.89,2076500,0.09293918,47.347617392279204,207650000,-1.9488103,-0.0022215005,4153,9018.02221250534,0.032511998,0.030761942,23727,0.16707554,0.9710533991456032
493.32,2077000,0.09670864,47.86515551339835,207700000,-1.9471714,-0.0026754593,4154,9020.202209472656,0.048448,0.004825307,23407,0.018136626,0.9666211903095245
490.85,2077500,0.096492,47.56519963905215,207750000,-1.9517326,-0.0034309991,4155,9022.415296554565,0.039728,0.0043776864,23339,0.019010765,0.972336245700717
487.4,2078000,0.0927783,47.15940788257867,207800000,-1.9564127,0.0021457986,4156,9024.66198015213,0.060284,0.010335919,23795,0.21057813,0.966649729758501
490.89,2078500,0.09409572,47.6753103646636,207850000,-1.955896,-0.0014726482,4157,9026.830886363983,0.069966,1.2126993,24006,0.15477243,0.9514676630496979
490.73,2079000,0.09674152,47.679249909538775,207900000,-1.953977,-0.0025649692,4158,9028.9807305336,0.06778,0.0062074396,24130,0.035987627,0.9464869126677513
491.99,2079500,0.096796446,47.82546059118584,207950000,-1.9535517,-0.003462365,4159,9031.120904922485,0.10031201,0.0077301487,23865,0.02479733,0.9558949209749699
491.93,2080000,0.09681382,47.81506417196244,208000000,-1.9564002,-0.0032930349,4160,9033.287770748138,0.040971998,0.004819288,23723,0.022096701,0.961286723613739
494.68,2080500,0.09670453,47.96212717430666,208050000,-1.9598516,-0.0021438894,4161,9035.466134548187,0.049464,0.005280537,23564,0.0201427,0.9563309252262115
493.31,2081000,0.096749395,47.875244072023776,208100000,-1.9645281,-0.004190725,4162,9037.650903463364,0.043956004,0.00485037,23573,0.015711386,0.9698046464473009
492.94,2081500,0.09637045,47.67614320240915,208150000,-1.9679441,-0.0037651067,4163,9039.846984386444,0.048516,0.0047912234,23617,0.020170223,0.9631459526717663
494.47,2082000,0.09641797,47.80163917674596,208200000,-1.9698565,-0.0032074484,4164,9042.06041932106,0.039978,0.0045535853,23957,0.01430512,0.9695485886186361
494.41,2082500,0.097085916,48.13134745631367,208250000,-1.9726547,-0.003722441,4165,9044.24851512909,0.037366003,0.0042581977,24108,0.02171379,0.9466850236058235
494.02,2083000,0.09662383,47.86656429473311,208300000,-1.9737968,-0.002677728,4166,9046.39215683937,0.057334,0.0057966886,24011,0.019030904,0.9600784033536911
491.65,2083500,0.096890576,47.82628210257062,208350000,-1.9729582,-0.0024691788,4167,9048.539047718048,0.056602,0.005798425,23563,0.01879019,0.9692993182688951
491.88,2084000,0.09652594,47.68444120217114,208400000,-1.970268,-0.00037348413,4168,9050.723034858704,0.137476,0.010686638,23563,0.022530738,0.9607525691390038
491.52,2084500,0.09626705,47.509508359152825,208450000,-1.9694204,0.0010250973,4169,9052.907046318054,0.17685398,0.013280648,23576,0.020249046,0.9686836004257202
491.07,2085000,0.09644633,47.56442967154086,208500000,-1.9684757,0.0009727303,4170,9055.09468126297,0.162618,0.013200678,23995,0.030827,0.9513024985790253
493.26,2085500,0.09643469,47.71553183583543,208550000,-1.970854,0.0011343901,4171,9057.251007556915,0.190688,0.015217746,23857,0.019839825,0.9617862589657307
494.51,2086000,0.096730456,47.96110474362271,208600000,-1.9728088,0.004508146,4172,9059.412955760956,0.314076,0.03032552,24623,0.021931129,0.9507402777671814
490.06,2086500,0.096121766,47.31788641758292,208650000,-1.970999,-0.0019718313,4173,9061.505726575851,0.083896,0.0071271136,23808,0.025527924,0.9689787235110998
491.67,2087000,0.09618753,47.4900776407987,208700000,-1.9705594,-0.00311315,4174,9063.705916404724,0.045458,0.005045397,24409,0.021889407,0.9656520150601864
493.27,2087500,0.09711564,48.050051001533866,208750000,-1.9742355,-0.004225532,4175,9065.824734210968,0.052959997,0.0052068355,23540,0.02350433,0.9509105905890465
490.02,2088000,0.09390171,47.60897904155776,208800000,-1.9769278,-0.000834296,4176,9068.018016338348,0.059406,0.022789959,23658,0.13841844,0.9728006143122911
492.1,2088500,0.09661135,47.718958136606965,208850000,-1.9778426,-0.0010135854,4177,9070.193717956543,0.126186,0.010590819,23915,0.03387742,0.9434736371040344
492.72,2089000,0.09677988,47.846600528601556,208900000,-1.9778271,-0.0030485534,4178,9072.360330104828,0.04231,0.0045726183,23711,0.01730479,0.9700013697147369
496.98,2089500,0.09648164,48.025228829625995,208950000,-1.9751194,-0.004230836,4179,9074.536232709885,0.055952,0.005479477,23773,0.016955521,0.9345829114317894
493.24,2090000,0.09650262,47.737074380032716,209000000,-1.9750496,-0.0013753849,4180,9076.706727266312,0.073212005,0.00678597,23636,0.015964242,0.9720760229974985
493.95,2090500,0.09665045,47.87998435146641,209050000,-1.9743998,-0.0026399735,4181,9078.887658834457,0.074090004,0.0068053417,23803,0.027698323,0.9385680444538593
492.75,2091000,0.09660466,47.754149252120406,209100000,-1.9728985,0.00024479005,4182,9081.055472135544,0.11158399,0.009069428,23669,0.018504221,0.9654402434825897
490.77,2091500,0.09666341,47.66063117530197,209150000,-1.9724468,-0.000908449,4183,9083.232588291168,0.099224,0.008352692,23550,0.022948135,0.9661087095737457
492.32,2092000,0.096301325,47.59670570859686,209200000,-1.9727485,-0.003492418,4184,9085.421405792236,0.047739998,0.004972985,23828,0.020255625,0.9628491587936878
491.83,2092500,0.09671373,47.751721667796375,209250000,-1.9690745,-0.0041587404,4185,9087.591234207153,0.046453997,0.005151754,23625,0.029255878,0.9522560462355614
493.88,2093000,0.09670446,47.90261890904978,209300000,-1.9601492,0.0012329232,4186,9089.80884885788,0.14328799,0.01169336,24151,0.02052616,0.9588446132838726
490.23,2093500,0.09642329,47.497496236581355,209350000,-1.9543688,0.00069000275,4187,9091.95119857788,0.16661999,0.012980212,23889,0.034905065,0.9506144039332867
489.16,2094000,0.09543344,47.23500298636034,209400000,-1.9505043,0.0070043914,4188,9094.12629532814,0.11694399,0.480206,23786,0.078105815,0.9337519705295563
493.86,2094500,0.096569024,47.835046862326564,209450000,-1.9491775,-0.0042484878,4189,9096.296191215515,0.075948,0.0067895046,23403,0.015016774,0.9692018143832684
493.0,2095000,0.0963958,47.68508848989986,209500000,-1.9507854,-0.0013439268,4190,9098.510885715485,0.102579996,0.008815879,23761,0.026014885,0.9532754942774773
488.91,2095500,0.09412866,47.34070477133617,209550000,-1.9517816,-0.003487987,4191,9100.680083751678,0.066814,0.6494673,23729,0.1184353,0.9472918659448624
489.88,2096000,0.09643482,47.46309079522267,209600000,-1.9524254,-0.0041647106,4192,9102.884065151215,0.035348002,0.0039333897,23575,0.023979064,0.9691047072410583
495.81,2096500,0.09691157,48.14131435983349,209650000,-1.9573561,-0.0045358893,4193,9105.072445392609,0.058470003,0.005491174,23506,0.012333635,0.9657264798879623
492.94,2097000,0.09637483,47.659836588844485,209700000,-1.9627749,-0.0036601156,4194,9107.26412320137,0.085692,0.007930171,23788,0.017644003,0.9716631062328815
492.75,2097500,0.096750274,47.879977933447805,209750000,-1.9677626,-0.004629125,4195,9109.434818983078,0.057831995,0.0057185194,23717,0.018317465,0.9653253443539143
493.01,2098000,0.096353985,47.670115108477404,209800000,-1.9739735,-0.0040511168,4196,9111.61226940155,0.070318,0.006145009,23802,0.025305932,0.9581303633749485
492.76,2098500,0.096946925,47.93087212333456,209850000,-1.9754589,-0.003350471,4197,9113.78920674324,0.044602,0.0047886847,23893,0.02611869,0.9499255530536175
494.61,2099000,0.09598361,47.595392357343805,209900000,-1.9748108,-0.0039340993,4198,9115.950787782669,0.074238,0.0069190897,24025,0.03595541,0.9405295699834824
494.12,2099500,0.09719529,48.159146879538895,209950000,-1.974363,-0.0033773475,4199,9118.104246377945,0.056008,0.0054811984,23642,0.012637231,0.9714624807238579
492.52,2100000,0.09692892,47.90850508220494,210000000,-1.9778115,-0.00025724023,4200,9120.285105705261,0.13919799,0.011191154,23810,0.020255486,0.9614854454994202
492.61,2100500,0.096428424,47.66737257601693,210050000,-1.9793942,0.0001569095,4201,9122.45954322815,0.159226,0.012516476,23527,0.0362783,0.9363937303423882
493.77,2101000,0.09684645,47.96737190198153,210100000,-1.9793962,-0.004287055,4202,9124.649063587189,0.037598,0.004210285,23841,0.016638948,0.9649755209684372
495.12,2101500,0.09697939,48.124431047402325,210150000,-1.9795929,-0.0030461275,4203,9126.8108086586,0.060572,0.0056159967,23276,0.014320728,0.962143462151289
494.46,2102000,0.09580419,47.504525970102115,210200000,-1.9808,-0.002742902,4204,9129.038259506226,0.093234,0.00892632,23820,0.03828831,0.9520417526364326
493.49,2102500,0.09666247,47.84784948673099,210250000,-1.9835202,-0.0030200626,4205,9131.214297056198,0.045459997,0.0048394557,24587,0.023338562,0.9534753262996674
493.46,2103000,0.09679525,47.91942397151142,210300000,-1.9867643,-0.004030951,4206,9133.30999660492,0.032438,0.0037252218,23953,0.021588992,0.9541305713355541
495.04,2103500,0.096604645,47.92859997352585,210350000,-1.9914379,-0.0037898966,4207,9135.499729633331,0.053252,0.005543084,24080,0.018793145,0.952502828091383
491.85,2104000,0.09675093,47.786824670545755,210400000,-1.9947462,-0.0050253225,4208,9137.641875505447,0.05035,0.0051076724,23516,0.022305777,0.9618193320930004
493.75,2104500,0.09683466,47.950599397923796,210450000,-1.9981353,-0.0041159117,4209,9139.84735584259,0.051684003,0.005402618,23407,0.01745532,0.9629439674317837
492.44,2105000,0.09695985,47.927431615404785,210500000,-2.0046475,-0.0033904146,4210,9142.061296224594,0.076717995,0.00692735,23951,0.016218044,0.9716608673334122
494.23,2105500,0.097079806,48.11291553290561,210550000,-2.0097198,-0.003727795,4211,9144.216029644012,0.067131996,0.006067152,23637,0.017603036,0.9597808755934238
492.73,2106000,0.09693005,47.9357936135307,210600000,-2.014405,-0.003996413,4212,9146.39925813675,0.040664002,0.0046850843,23736,0.011816914,0.9781282711774111
493.46,2106500,0.0964985,47.77417167795822,210650000,-2.0197082,-0.0032029622,4213,9148.572719097137,0.034026,0.004104956,23609,0.016326383,0.9683323726058006
491.68,2107000,0.0970573,47.91192725116387,210700000,-2.0241058,-0.0044818497,4214,9150.764023303986,0.045312002,0.005059343,23665,0.01714107,0.9712100774049759
492.43,2107500,0.09630847,47.58678022786975,210750000,-2.0250928,-0.0023688483,4215,9152.948634624481,0.066984005,0.006327997,23640,0.0323671,0.9430101625621319
