serial_timesteps,approxkl,total_timesteps,time_elapsed,ep_len_mean,n_updates,ep_reward_mean,value_loss,explained_variance,policy_loss,fps,clipfrac,policy_entropy,true_reward
1972000,0.08559745,197200000,13102.542532682419,500.0,3944,45.03631364112085,0.0120508615,0.971282035112381,0.0047520855,20216,0.45490196,-8.150872,0.090072624
1972500,0.30720693,197250000,13105.543684959412,500.0,3945,44.49465339905728,0.0968506,0.8962161764502525,0.0005515732,20004,0.36251792,-8.150695,0.088989295
1973000,0.13865148,197300000,13108.527618169785,500.0,3946,45.320872699750055,0.019270297,0.9410033151507378,0.0027703093,18231,0.411156,-8.155193,0.090641744
1973500,0.103183225,197350000,13111.671642065048,500.0,3947,45.39026223065659,0.022621127,0.9397930055856705,0.0031006525,20464,0.458042,-8.144306,0.09078053
1974000,0.06336486,197400000,13114.5571372509,500.0,3948,45.276942066643244,0.0032944349,0.985175377689302,0.005567904,19912,0.43500406,-8.125077,0.09055389
1974500,1.0209174,197450000,13117.642106294632,498.38,3949,45.31917166503779,0.10441661,0.8922448381781578,-0.0009333989,19449,0.22652197,-8.115781,0.08927745
1975000,0.16879036,197500000,13120.557139635086,500.0,3950,44.666982006014095,0.046234645,0.9429049864411354,-0.00033570503,18120,0.414732,-8.135315,0.08933397
1975500,0.7583902,197550000,13123.789739131927,498.91,3951,44.64759039530159,0.09173046,0.9218636378645897,0.014092386,16077,0.36091605,-8.134685,0.08828895
1976000,0.15935278,197600000,13127.424007892609,500.0,3952,44.71627109340483,0.019895548,0.9569118060171604,0.0043056873,17182,0.47015998,-8.12574,0.08943254
1976500,0.15405487,197650000,13130.822564125061,500.0,3953,45.429223672106545,0.0071102204,0.9697998538613319,0.0052959425,18555,0.509986,-8.111578,0.090858445
1977000,0.08777196,197700000,13134.078814029694,500.0,3954,45.52950264984649,0.005389646,0.9788556657731533,0.004073211,17172,0.48763806,-8.095034,0.09105901
1977500,0.46086076,197750000,13137.387099981308,499.13,3955,45.31409262396199,0.053851113,0.9269115775823593,0.0048239958,18670,0.44592598,-8.079798,0.08991836
1978000,0.06958729,197800000,13140.383733987808,500.0,3956,45.581685268006915,0.010406849,0.9621157981455326,0.0020241844,17154,0.40258798,-8.080354,0.09116337
1978500,0.40757808,197850000,13143.782760381699,498.55,3957,44.116826502827536,0.16970125,0.9000159874558449,-0.0008722336,16401,0.284068,-8.075427,0.086985946
1979000,0.16199015,197900000,13147.158611536026,500.0,3958,44.42848844410488,0.021652855,0.9642196446657181,0.008271537,18982,0.45564812,-8.075081,0.08885697
1979500,0.13572419,197950000,13150.157098531723,500.0,3959,45.23448321858814,0.05085739,0.8984777256846428,0.00036282482,19441,0.368586,-8.064237,0.09046897
1980000,0.077143095,198000000,13153.230104923248,500.0,3960,45.44227183957642,0.014056132,0.9621376395225525,0.004767097,17583,0.441374,-8.058341,0.09088455
1980500,0.15742542,198050000,13156.620002746582,499.47,3961,44.9886246039477,0.047328494,0.9346008449792862,0.0012172826,19636,0.35438806,-8.047441,0.08947847
1981000,0.056628928,198100000,13159.596286058426,500.0,3962,45.67492571455308,0.01332925,0.9525724686682224,0.003378629,16737,0.35358003,-8.04806,0.091349855
1981500,0.46812353,198150000,13163.063398361206,499.55,3963,45.16909907581463,0.029596142,0.9564761891961098,0.001205256,14178,0.34860206,-8.040314,0.08983096
1982000,0.21379316,198200000,13167.113868951797,499.31,3964,45.16723145224612,0.05809163,0.9244892448186874,0.00040614363,16394,0.27659196,-8.053298,0.08972395
1982500,0.081156164,198250000,13170.729977607727,500.0,3965,45.37054045866376,0.011737311,0.9664155840873718,0.0047892635,17242,0.43124813,-8.060636,0.09074108
1983000,0.059660677,198300000,13173.995572566986,500.0,3966,45.84716107949791,0.0033631222,0.9788136798888445,0.0075249267,21898,0.401854,-8.041712,0.09169432
1983500,0.060249656,198350000,13176.813130617142,500.0,3967,45.56500204306148,0.0026496514,0.9886348079890013,0.0029599185,16720,0.42131007,-8.015197,0.09113
1984000,0.20731932,198400000,13180.44676232338,499.35,3968,45.74914278443444,0.050300807,0.9242090880870819,0.0035917656,17203,0.384208,-7.9990206,0.09098987
1984500,0.20368898,198450000,13183.714460134506,500.0,3969,45.08713172184138,0.02943909,0.9578311629593372,-0.0008782651,16954,0.26327404,-8.000999,0.09017426
1985000,0.053563904,198500000,13187.083007574081,500.0,3970,45.00111951761752,0.008985016,0.9794153701514006,0.0028037694,16723,0.380736,-7.99848,0.09000224
1985500,0.073307864,198550000,13190.639807224274,500.0,3971,45.185914149953184,0.015295561,0.9675299301743507,0.005354571,16654,0.297116,-7.9932194,0.09037183
1986000,0.08314009,198600000,13193.998084306717,499.48,3972,45.479738348074186,0.01855129,0.9653812013566494,0.0013525784,17995,0.40673405,-7.9795876,0.090440206
1986500,0.11531925,198650000,13197.286528110504,500.0,3973,45.223533773610995,0.039771173,0.9216720834374428,0.0012406346,19946,0.34712398,-7.976305,0.09044707
1987000,0.14271615,198700000,13200.283070325851,500.0,3974,45.73071371427897,0.007952469,0.9556349702179432,0.004732263,17593,0.4555899,-7.96583,0.091461435
1987500,0.071529984,198750000,13203.436923265457,500.0,3975,45.366926632236975,0.039110858,0.9149625897407532,-4.8754577e-05,17801,0.31284398,-7.959346,0.090733856
1988000,0.092521556,198800000,13206.683352947235,499.56,3976,44.65966243694325,0.04502078,0.9416638538241386,-0.0016993105,19728,0.264326,-7.979144,0.08882451
1988500,0.16581063,198850000,13209.664913892746,500.0,3977,44.35174822372071,0.03496363,0.9630691446363926,0.0019745724,17074,0.3915781,-7.9936843,0.0887035
1989000,0.6769948,198900000,13213.239963054657,498.64,3978,45.25660884127219,0.053390395,0.9414946623146534,0.0005905879,19996,0.28993002,-8.007035,0.08949045
1989500,0.066368796,198950000,13216.266035318375,500.0,3979,45.80424372988267,0.0050643156,0.9742760267108679,0.0026037204,16099,0.40090406,-8.010998,0.09160849
1990000,0.06356964,199000000,13219.871955156326,500.0,3980,45.13967029217043,0.007998595,0.9750226940959692,0.0029439572,15502,0.40462807,-7.993777,0.09027935
1990500,0.29194155,199050000,13223.58658862114,498.82,3981,44.692969681161884,0.086024426,0.9354073703289032,-0.0014144599,17540,0.20778003,-7.9885273,0.08839859
1991000,0.076128356,199100000,13226.859307527542,500.0,3982,45.52054250488098,0.0030761475,0.9870482347905636,0.0031617668,19806,0.43021798,-7.9892116,0.09104108
1991500,0.2569585,199150000,13229.9920732975,499.38,3983,45.2902035704312,0.040618252,0.9350240305066109,0.0020675245,17384,0.30272,-7.9721446,0.090013206
1992000,0.15239173,199200000,13233.154671669006,499.22,3984,45.4600013600791,0.064946085,0.928904727101326,-0.0007254187,16542,0.33550996,-7.967331,0.09021426
1992500,0.35094577,199250000,13236.632499694824,500.0,3985,44.492226819496594,0.042998213,0.9461871683597565,0.00883614,16397,0.42197,-7.9679103,0.08898445
1993000,0.08775966,199300000,13240.01275587082,500.0,3986,45.126767101259865,0.008244801,0.9756251741200686,0.0019110085,17200,0.40696815,-7.9688888,0.09025353
1993500,0.22585703,199350000,13243.301737308502,499.12,3987,44.65788822816743,0.07553416,0.9323455542325974,0.0021594383,16487,0.22635998,-7.972085,0.08863742
1994000,0.17468144,199400000,13246.786398172379,499.33,3988,44.88571377722008,0.050162695,0.9398350678384304,0.0021833775,18652,0.37437603,-7.972162,0.08914378
1994500,0.1298946,199450000,13249.948361873627,499.32,3989,45.43995833333933,0.05378013,0.9290462955832481,0.0017968006,20858,0.41855994,-7.960179,0.09030275
1995000,0.7383421,199500000,13252.856550455093,497.94,3990,43.90118877302862,0.23515625,0.8989824578166008,-0.00031474896,15521,0.34210995,-7.9632325,0.086016916
1995500,0.11880568,199550000,13256.39058303833,499.2,3991,44.71285510608635,0.062309403,0.9359923005104065,0.004694396,18204,0.36543405,-7.9798584,0.08867695
1996000,0.0855733,199600000,13259.624289512634,500.0,3992,45.28508799161886,0.010733813,0.977700375020504,0.004228227,16668,0.3886,-7.9710374,0.090570174
1996500,0.14561228,199650000,13262.872867822647,500.0,3993,45.301636786377856,0.046531223,0.9175086989998817,0.005618774,16835,0.36504993,-7.975383,0.09060327
1997000,0.24023193,199700000,13266.402884483337,500.0,3994,44.25660090707941,0.033874586,0.9566880464553833,0.0040666177,20458,0.391284,-7.981986,0.0885132
1997500,0.10675153,199750000,13269.391501665115,499.32,3995,45.83214208032663,0.055462427,0.910319872200489,0.0004985695,19605,0.38497788,-7.994915,0.091132715
1998000,0.08506383,199800000,13272.277280330658,500.0,3996,45.16300305711753,0.007235105,0.9776145853102207,0.0042556752,16793,0.48563197,-7.9861894,0.090326004
1998500,0.1686159,199850000,13275.85214304924,500.0,3997,44.631853526799986,0.062615134,0.9140659496188164,0.003246351,17434,0.37330392,-7.9505897,0.08926371
1999000,0.098689854,199900000,13279.22777891159,500.0,3998,45.65151147450446,0.04206394,0.8992144241929054,0.0016183045,20402,0.4434079,-7.9431844,0.09130302
1999500,0.107143946,199950000,13282.113726615906,500.0,3999,45.21318068036235,0.015862245,0.9618149437010288,0.00341584,18348,0.45099205,-7.9453545,0.090426356
2000000,0.10984663,200000000,13285.106440544128,500.0,4000,44.49754683872315,0.06294826,0.931408978998661,-0.0007944134,16375,0.28954598,-7.9560266,0.088995084
2000500,0.41847312,200050000,13288.704574108124,498.62,4001,45.175662719388875,0.10248398,0.9251091480255127,0.00087819726,19740,0.34999806,-7.9718695,0.089194186
2001000,0.270028,200100000,13291.497601747513,499.45,4002,45.010804764497955,0.09431008,0.9019647240638733,-0.0006441426,16861,0.310756,-7.979044,0.08953902
2001500,0.17603861,200150000,13294.848262786865,500.0,4003,44.8018967800584,0.030740745,0.9581070691347122,0.0004883065,21812,0.26751202,-7.981555,0.0896038
2002000,0.70762855,200200000,13297.754883766174,499.5,4004,44.61134227105926,0.09721602,0.9057888835668564,0.004989888,15957,0.39095798,-7.9961157,0.08877618
2002500,0.106845655,200250000,13301.459307193756,500.0,4005,44.021506122817826,0.025078766,0.966821763664484,0.004192616,16007,0.44889995,-8.001187,0.088043004
2003000,0.11858546,200300000,13304.918540716171,500.0,4006,44.988905957210115,0.020657847,0.964550543576479,0.009980384,16945,0.5426981,-7.9934826,0.089977816
2003500,0.06082742,200350000,13308.441155433655,500.0,4007,45.701611332131236,0.011049482,0.9562874361872673,0.0044064904,17877,0.37063208,-7.9743876,0.09140323
2004000,0.9336237,200400000,13311.720911979675,499.16,4008,44.59391028903123,0.08727983,0.9251774176955223,-0.00078324974,18009,0.24824399,-7.9725776,0.088452555
2004500,0.07220272,200450000,13315.063406944275,498.57,4009,45.08576215066352,0.10738543,0.9107333794236183,0.0008828579,16028,0.286758,-7.98972,0.08887601
2005000,0.110454515,200500000,13318.673287391663,500.0,4010,45.69883340238819,0.012132961,0.9477962702512741,0.006613895,15763,0.40280193,-7.985537,0.09139766
2005500,0.11061209,200550000,13322.208287715912,498.1,4011,45.1888136872287,0.10494882,0.9190622791647911,-0.0017599395,17201,0.30921802,-7.97469,0.08865767
2006000,1.2724497,200600000,13325.602357387543,499.08,4012,44.58497905913951,0.09842831,0.9155024662613869,-0.00024654268,17764,0.29882592,-7.9994564,0.08839934
2006500,0.0824557,200650000,13328.72521328926,500.0,4013,45.715417389098526,0.037163757,0.9310248270630836,0.0005242972,16921,0.43852004,-8.009115,0.09143084
2007000,0.2655743,200700000,13332.110570430756,500.0,4014,44.79579806661904,0.021733753,0.9522919580340385,0.008024701,17253,0.456202,-8.019505,0.08959159
2007500,0.05662397,200750000,13335.552677869797,500.0,4015,45.684242156426116,0.0029188972,0.9818058628588915,0.0069464417,19120,0.38577595,-8.020871,0.091368474
2008000,0.08485481,200800000,13338.618740558624,500.0,4016,45.67370651962905,0.0068819523,0.9700344260782003,0.0042929314,17132,0.4963518,-8.026336,0.09134741
2008500,0.18691756,200850000,13341.981711387634,500.0,4017,45.121730900049876,0.02640611,0.9300848990678787,0.00061449164,17552,0.32511,-8.027829,0.09024346
2009000,0.39948705,200900000,13345.307386875153,499.08,4018,45.435591755808076,0.08196742,0.9195744320750237,0.0040642098,17132,0.29301193,-8.040849,0.08996563
2009500,0.22062688,200950000,13348.734788894653,498.89,4019,45.40499788007568,0.10131131,0.8964266926050186,-0.00094390614,14993,0.34911603,-8.05456,0.08968537
2010000,0.3588398,201000000,13352.599021196365,500.0,4020,44.28653495791423,0.00634507,0.9889886314049363,0.0038692842,17150,0.24605797,-8.064127,0.08857307
2010500,0.121524915,201050000,13355.910410165787,500.0,4021,44.79054936258337,0.006715892,0.9830964487046003,0.004948734,19525,0.44167197,-8.05438,0.0895811
2011000,0.17699955,201100000,13358.835522890091,499.46,4022,45.01568137892873,0.05057114,0.9264890924096107,-0.00013804753,17965,0.31547198,-8.047505,0.08953888
2011500,0.048260126,201150000,13361.919279813766,500.0,4023,45.325366013746915,0.008629236,0.969913313165307,0.003408667,15388,0.3307819,-8.041751,0.090650745
2012000,0.17202936,201200000,13365.70251083374,500.0,4024,44.865764104088356,0.0055306708,0.9869557125493884,0.0037032412,18443,0.35503998,-8.014041,0.08973154
2012500,1.5182947,201250000,13368.810300588608,499.16,4025,44.807205360028384,0.07472538,0.924458920955658,-0.001002746,16546,0.29794404,-8.023887,0.08897493
2013000,0.08492061,201300000,13372.347714424133,500.0,4026,45.240966212247585,0.032309484,0.9441377371549606,0.0037763065,15904,0.39479598,-8.043043,0.09048194
2013500,0.075298354,201350000,13375.888823986053,500.0,4027,45.425638464491655,0.036095608,0.9289697334170341,-0.00030403127,15817,0.33511803,-8.038491,0.09085128
2014000,0.06384382,201400000,13379.585399150848,499.51,4028,45.23018787365383,0.018975766,0.9623068124055862,-0.000832856,15178,0.31825006,-8.042709,0.0899633
2014500,0.06203969,201450000,13383.347478628159,500.0,4029,44.601152857393245,0.031962093,0.9529537931084633,0.0005343979,15866,0.35884202,-8.045167,0.08920231
2015000,0.06563903,201500000,13386.846937894821,499.39,4030,45.218816977110784,0.036940213,0.9507830590009689,0.0004701078,15031,0.36860397,-8.043833,0.08989251
2015500,0.12375456,201550000,13390.585859298706,499.5,4031,45.673394642433124,0.018286418,0.9578900262713432,0.0016192613,17034,0.33067998,-8.040351,0.09079918
2016000,0.101814315,201600000,13393.865973949432,500.0,4032,45.28228022283811,0.043762133,0.9270853325724602,-0.0007234662,15628,0.328076,-8.057364,0.090564564
2016500,0.14837115,201650000,13397.44453072548,500.0,4033,44.939545911975,0.015505439,0.9643607214093208,0.0026000715,17064,0.35054597,-8.058635,0.08987908
2017000,0.4774271,201700000,13400.818098068237,499.46,4034,44.48346193073478,0.055002335,0.9442569427192211,0.0012002911,16356,0.32076198,-8.0621395,0.08846113
2017500,0.07306832,201750000,13404.36042022705,500.0,4035,44.776107089781306,0.009489376,0.984164658933878,0.0021351716,16291,0.39664394,-8.061368,0.089552216
2018000,0.10282174,201800000,13408.014377593994,500.0,4036,44.880551115211745,0.054442324,0.9326418116688728,-0.0001418973,17775,0.39371398,-8.052528,0.08976109
2018500,0.056505,201850000,13411.351664304733,500.0,4037,45.82963032675349,0.018632315,0.9554117955267429,0.004820208,16296,0.38354805,-8.05279,0.091659255
2019000,0.12947915,201900000,13414.989014148712,499.46,4038,45.0023113440146,0.083840944,0.8989488109946251,0.00057476835,19294,0.29652205,-8.043172,0.08953673
2019500,0.06730728,201950000,13418.047782182693,500.0,4039,45.398098159293625,0.004757298,0.9785901140421629,0.0005284993,18794,0.401218,-8.038779,0.090796195
2020000,0.30659255,202000000,13421.202763795853,500.0,4040,44.847283313006336,0.005344486,0.9849634421989322,0.005754246,16574,0.43758002,-8.03351,0.08969456
2020500,2.9697585,202050000,13424.72871851921,500.0,4041,43.4165441643679,0.12848829,0.9187112003564835,-0.0006111296,17991,0.25431398,-8.036182,0.0868331
2021000,0.14127876,202100000,13428.070916891098,499.42,4042,45.26667779405674,0.020100746,0.9654833897948265,0.004259695,17122,0.380736,-8.045596,0.0900487
2021500,0.13522115,202150000,13431.580444335938,500.0,4043,44.53675490111615,0.063194044,0.9208611994981766,0.00075726316,16330,0.42583802,-8.039055,0.08907351
2022000,0.099829584,202200000,13435.092598676682,500.0,4044,44.81767349562422,0.0057561845,0.9815756436437368,0.0048757372,17667,0.39290404,-8.036054,0.08963535
2022500,0.21671112,202250000,13438.41979932785,500.0,4045,44.99053587329883,0.038070988,0.9385777711868286,-8.122356e-05,16185,0.30988002,-8.029409,0.08998107
2023000,0.050499443,202300000,13441.753906488419,500.0,4046,46.20464094049641,0.003189305,0.9788745567202568,0.0015371927,16785,0.308072,-8.037869,0.092409275
2023500,0.31032738,202350000,13445.310981988907,498.65,4047,44.41289394162641,0.18494897,0.9014106467366219,-0.0004963136,13901,0.346022,-8.042346,0.08765608
2024000,0.83414304,202400000,13449.285816907883,498.33,4048,44.984143457298416,0.16773215,0.8961360156536102,-0.00094803766,22931,0.321576,-8.059286,0.08834088
2024500,0.5298536,202450000,13452.10083580017,500.0,4049,45.81786604811068,0.033286743,0.8794740289449692,0.0044883895,18042,0.4093719,-8.080755,0.09163572
2025000,0.19243519,202500000,13455.28478717804,499.31,4050,44.109036361962374,0.06286434,0.940413735806942,0.0016857206,19106,0.37670398,-8.085753,0.08764404
2025500,0.10885103,202550000,13458.4468460083,499.48,4051,45.31459849746414,0.07415814,0.9125458151102066,-0.0018817129,14909,0.28487405,-8.0988655,0.090002
2026000,0.13313538,202600000,13462.218905687332,499.52,4052,44.93893358113701,0.078226045,0.9269228279590607,0.0016871594,18103,0.38974395,-8.108879,0.08940933
2026500,0.10075466,202650000,13465.564398765564,500.0,4053,45.31328088562288,0.027815072,0.9517945349216461,0.0022602708,16644,0.3725781,-8.098086,0.09062656
2027000,0.11805402,202700000,13468.844291448593,499.21,4054,45.320702567118566,0.060471643,0.9120591953396797,-0.0017602439,16986,0.27536204,-8.088833,0.090032205
2027500,0.26152295,202750000,13472.060423851013,498.3,4055,45.42624621794588,0.077193104,0.9353061020374298,0.0025819032,17630,0.39980805,-8.088888,0.08921497
2028000,0.11254674,202800000,13475.4332177639,499.39,4056,45.06448182740229,0.04065147,0.9490250125527382,0.001929107,18103,0.4853481,-8.104497,0.08959036
2028500,0.08547986,202850000,13478.427421092987,500.0,4057,45.20151205367023,0.0070396755,0.9728307612240314,0.0058366293,21177,0.42727208,-8.1112,0.09040302
2029000,0.062133096,202900000,13481.063385486603,500.0,4058,45.82424754047286,0.0014590106,0.9895604327321053,0.006254594,18406,0.406264,-8.08739,0.09164849
2029500,0.26834756,202950000,13484.256509780884,498.54,4059,44.8008564657838,0.10753448,0.9240124300122261,-0.0014717474,14677,0.299934,-8.073652,0.088428624
2030000,0.1300821,203000000,13488.260417461395,500.0,4060,44.5991807818007,0.04421469,0.9352244883775711,0.0020110307,18054,0.29784194,-8.083938,0.08919836
2030500,0.06294924,203050000,13491.45964050293,500.0,4061,45.59800341048263,0.002640242,0.9872765028849244,0.006537305,18131,0.43536988,-8.079486,0.09119601
2031000,0.4515106,203100000,13494.54756116867,499.18,4062,44.517177309746714,0.08072478,0.9319551959633827,-0.0019763599,19430,0.24845201,-8.079412,0.088323094
2031500,0.0658025,203150000,13497.586111783981,498.72,4063,45.556817203356516,0.08275951,0.9151616767048836,-0.00049821404,16625,0.3582261,-8.094605,0.09007638
2032000,0.43103153,203200000,13501.108167171478,498.69,4064,45.03793951160533,0.095468655,0.8988092690706253,-0.00072608376,17447,0.337748,-8.104842,0.08905353
2032500,0.11678324,203250000,13504.215459108353,500.0,4065,45.09850678350933,0.038683027,0.9465137682855129,0.001766487,19203,0.48744202,-8.111879,0.09019701
2033000,0.29042035,203300000,13507.3621301651,499.39,4066,45.43753323410951,0.065362446,0.8857234045863152,0.006325196,17946,0.485478,-8.093255,0.0903486
2033500,0.18718731,203350000,13510.574955701828,499.35,4067,44.12209109722961,0.07286534,0.9319147691130638,0.0028511584,20083,0.3758661,-8.076156,0.08772568
2034000,0.072278395,203400000,13513.594714641571,500.0,4068,45.550380857317066,0.0088827275,0.9579188749194145,0.0055849063,21409,0.43896,-8.071488,0.09110076
2034500,0.46861678,203450000,13516.263260126114,500.0,4069,45.40847987461966,0.006078823,0.9738023951649666,0.008337813,19751,0.36666402,-8.054767,0.09081696
2035000,0.2641935,203500000,13519.250537633896,498.33,4070,44.35958327238255,0.19183588,0.9056401997804642,-0.0001681556,17856,0.23811802,-8.049372,0.087125026
2035500,0.3634823,203550000,13522.35324048996,498.54,4071,45.01518791983897,0.11696515,0.902963899075985,0.0016303966,15774,0.360002,-8.063649,0.0888236
2036000,0.7500097,203600000,13526.009602546692,498.83,4072,45.949797227654855,0.061054915,0.9355504512786865,0.00014600363,18898,0.32581,-8.070133,0.09072293
2036500,0.23885497,203650000,13529.087298154831,499.43,4073,44.681462426264645,0.0896986,0.9107016623020172,-0.0004422105,19604,0.34614193,-8.077104,0.08888013
2037000,0.1374447,203700000,13532.178070545197,500.0,4074,45.10408813710019,0.017407313,0.9301341101527214,0.0068177427,18369,0.49090803,-8.083131,0.09020817
2037500,0.3885173,203750000,13535.327738761902,499.44,4075,44.85084919276851,0.09060209,0.9083910137414932,0.003158453,16366,0.39494595,-8.070364,0.08899275
2038000,0.13690501,203800000,13538.87950015068,500.0,4076,45.5026186187548,0.025620528,0.912727102637291,0.0050506974,19148,0.47303608,-8.069391,0.09100524
2038500,0.14005089,203850000,13542.015861272812,500.0,4077,45.776204304449585,0.0401194,0.9104592949151993,0.0012389338,17581,0.354332,-8.078383,0.091552414
2039000,0.19675547,203900000,13545.34486079216,499.45,4078,44.74793303182801,0.04538747,0.943893626332283,0.0013212989,17157,0.41546997,-8.085945,0.08896754
2039500,0.30306157,203950000,13548.728887319565,498.63,4079,44.43704558316309,0.113965474,0.9057627618312836,-0.0016036713,17898,0.31018996,-8.084638,0.08779188
2040000,0.28179812,204000000,13552.054374933243,499.39,4080,44.94278897489539,0.047048803,0.9442940056324005,0.00376571,19131,0.34571007,-8.0879135,0.08933197
2040500,0.097212,204050000,13554.92211985588,499.37,4081,45.083681153872675,0.07277378,0.910856582224369,0.0016138465,17201,0.41843396,-8.101029,0.08964691
2041000,0.06647596,204100000,13558.20044350624,499.48,4082,45.69258214141191,0.046006795,0.8982549086213112,-0.00056485174,15589,0.40095198,-8.114052,0.09092199
2041500,0.1474002,204150000,13561.910446166992,499.35,4083,45.61575133996637,0.017269311,0.9678991511464119,0.0030503946,16462,0.41129607,-8.116297,0.09065596
2042000,0.11119202,204200000,13565.371495008469,500.0,4084,45.32531858758819,0.007005994,0.976665735244751,0.002111931,16511,0.291064,-8.126994,0.09065065
2042500,0.13035521,204250000,13568.838639259338,499.5,4085,45.83727184627876,0.03161757,0.9344959780573845,0.0060816146,19799,0.3937019,-8.123872,0.09114173
2043000,0.0957614,204300000,13571.835103988647,498.55,4086,45.002041499587286,0.07198601,0.9399304538965225,0.0018571271,17351,0.28506994,-8.121991,0.08883004
2043500,0.1735414,204350000,13575.303807973862,499.34,4087,45.10735481376527,0.030190883,0.951631486415863,0.0016253076,21011,0.34870595,-8.13418,0.089699045
2044000,0.2128088,204400000,13578.23311829567,499.15,4088,45.37595367473368,0.06977571,0.9143324643373489,-0.00043033503,16065,0.19683203,-8.135229,0.09009964
2044500,0.10154185,204450000,13581.90826678276,500.0,4089,44.44165601152965,0.020134073,0.9752580616623163,0.0045743347,19151,0.40480012,-8.133158,0.08888331
2045000,0.104256466,204500000,13585.088816642761,500.0,4090,45.02648519051425,0.017468277,0.9564384967088699,0.004210213,16613,0.43556803,-8.118484,0.09005297
2045500,0.12310389,204550000,13588.535235404968,499.3,4091,45.81718457441542,0.050626326,0.9119067937135696,0.0014035143,19253,0.34218404,-8.115305,0.09108205
2046000,0.11567381,204600000,13591.594643115997,499.5,4092,45.172592596351826,0.033079855,0.9453288018703461,0.00213835,18347,0.40272608,-8.115549,0.08987047
2046500,0.106476314,204650000,13594.889863967896,500.0,4093,44.759435598384314,0.035530217,0.9529024809598923,0.0023965917,19421,0.3960599,-8.119976,0.08951887
2047000,0.28163838,204700000,13598.069794654846,499.35,4094,45.858520846863485,0.050388716,0.9089538156986237,0.00024477183,19608,0.26155204,-8.121932,0.091150194
2047500,0.16952448,204750000,13601.185291528702,500.0,4095,44.09124889476328,0.07790361,0.9170662686228752,0.0014587443,17064,0.36628002,-8.115507,0.0881825
2048000,0.53819466,204800000,13604.554704904556,499.47,4096,44.68741543818865,0.020779515,0.9734341073781252,0.0013163448,18516,0.391196,-8.127103,0.08888064
2048500,0.1074811,204850000,13607.734735250473,499.41,4097,44.68809506017098,0.055729102,0.933105394244194,0.00083190395,21394,0.394834,-8.135576,0.08872682
2049000,0.06288323,204900000,13610.645133972168,500.0,4098,45.427548917068144,0.0040116427,0.9851566944271326,0.004370852,16848,0.42412612,-8.126254,0.090855084
2049500,0.08703672,204950000,13614.023185253143,500.0,4099,45.059164932259556,0.009595978,0.9753824844956398,0.004150782,17403,0.430806,-8.092873,0.09011833
2050000,0.1620726,205000000,13617.295383930206,500.0,4100,45.84569702672452,0.01729173,0.9413661099970341,0.0012911168,16034,0.41559398,-8.073532,0.0916914
2050500,0.11312051,205050000,13621.006049156189,500.0,4101,44.97761661952623,0.048779875,0.91757021099329,9.09393e-05,22588,0.23899403,-8.087134,0.08995523
2051000,0.18728323,205100000,13623.651530742645,500.0,4102,45.409497193281226,0.017228287,0.9473454393446445,0.001528421,16902,0.36183998,-8.091286,0.090818994
2051500,0.15549767,205150000,13627.067117214203,500.0,4103,45.004583684684874,0.04805693,0.9343327954411507,0.0069619613,17325,0.48067,-8.082009,0.09000916
2052000,0.20454918,205200000,13630.510939598083,498.52,4104,46.27516039575488,0.067933396,0.9343209564685822,-0.0020054842,15271,0.28797397,-8.076535,0.091410056
2052500,0.04366727,205250000,13634.266062736511,500.0,4105,45.285866482151285,0.0047207354,0.9851347198709846,0.004689675,17113,0.36758995,-8.092215,0.09057174
2053000,0.3080336,205300000,13637.691086769104,499.18,4106,45.774118086826874,0.07592738,0.8955082595348358,0.0012585168,16127,0.36782008,-8.089934,0.09096405
2053500,0.07231746,205350000,13641.183871507645,500.0,4107,45.23718088235211,0.0046325605,0.9767267759889364,0.00380588,17197,0.40523803,-8.095545,0.09047437
2054000,0.09964048,205400000,13644.359245538712,499.45,4108,45.11989021066964,0.052519165,0.9422503337264061,0.00049410213,18011,0.360056,-8.092422,0.089698985
2054500,0.044389576,205450000,13647.67744255066,499.43,4109,45.98470438902188,0.022264546,0.9546167254447937,-0.0010640682,20191,0.29332402,-8.095126,0.09140247
2055000,0.16407259,205500000,13650.739789247513,500.0,4110,45.237439932310956,0.011522628,0.9613890461623669,0.0058793365,16600,0.38388407,-8.086828,0.09047488
2055500,0.20653813,205550000,13654.376395702362,499.36,4111,44.63781180035621,0.09497997,0.9119699075818062,-0.0010068996,16292,0.28326204,-8.082797,0.088636175
2056000,0.042358905,205600000,13657.850559473038,500.0,4112,46.072259779018715,0.0018230134,0.9839280862361193,0.0059720087,19405,0.36617997,-8.088847,0.09214452
2056500,0.23858218,205650000,13660.973765611649,499.37,4113,44.86822314495092,0.046970703,0.9446669369935989,0.008570293,18185,0.56047,-8.081676,0.089192405
2057000,0.09694719,205700000,13664.102717399597,500.0,4114,44.89768045353327,0.015742019,0.9553563334047794,0.0053446647,20106,0.48756805,-8.069345,0.08979537
2057500,0.24398571,205750000,13667.091762542725,498.9,4115,45.245526396678216,0.082216464,0.9140384644269943,-0.00026557053,22281,0.34510794,-8.069009,0.08932787
2058000,0.3568702,205800000,13669.739207983017,500.0,4116,45.25847254214954,0.021646932,0.9479758478701115,0.005650505,21507,0.4789179,-8.07384,0.09051693
2058500,0.1247541,205850000,13672.495284080505,500.0,4117,45.29940428302871,0.011101159,0.9646051675081253,0.0042184233,17020,0.37425596,-8.062117,0.0905988
