time_elapsed,approxkl,clipfrac,serial_timesteps,true_reward,ep_reward_mean,explained_variance,ep_len_mean,policy_entropy,policy_loss,value_loss,total_timesteps,fps,n_updates
731.3612089157104,0.0051086075,0.05644,54500,0.1936937,9.579631028845323,0.9643564037978649,56.93,3.2843409,-0.0069598947,0.82704383,5450000,7929,109
738.0658731460571,0.005820745,0.06763001,55000,0.19747835,7.151452360005788,0.9650275334715843,48.55,3.262328,-0.007990041,0.82395464,5500000,7987,110
744.8173131942749,0.0051114704,0.05572201,55500,0.19215275,8.102548268639076,0.9645830504596233,51.53,3.2393675,-0.0071323793,0.83394486,5550000,7853,111
751.6817455291748,0.0057204934,0.066782,56000,0.19807625,7.277686158074066,0.966323234140873,52.13,3.22188,-0.0076540858,0.80775225,5600000,7876,112
758.5070099830627,0.005753769,0.06660401,56500,0.19178642,9.81744463709998,0.9650623016059399,59.05,3.1976223,-0.0076484536,0.8175618,5650000,7965,113
765.4076843261719,0.005644187,0.06503001,57000,0.18842915,9.316198945767537,0.9657622277736664,58.16,3.1710923,-0.008022416,0.8311573,5700000,7798,114
772.1910448074341,0.0057130074,0.06593801,57500,0.19331922,9.675560082192387,0.9622575826942921,57.6,3.1442578,-0.008148605,0.8823413,5750000,8175,115
778.757726430893,0.0054040076,0.060618,58000,0.19506322,7.0159453329742245,0.9642918966710567,50.83,3.1188343,-0.0073681558,0.8610647,5800000,8075,116
785.4796206951141,0.0060112877,0.070016,58500,0.19550072,8.942649519598053,0.9645969644188881,51.77,3.0909412,-0.0072498918,0.84942794,5850000,8078,117
792.2965865135193,0.0057596504,0.066971995,59000,0.19477524,8.866883852945175,0.9625749811530113,60.88,3.0620039,-0.0073399777,0.88669896,5900000,8038,118
798.9977355003357,0.0059524705,0.06924999,59500,0.19577017,9.542148151408474,0.9649799913167953,58.31,3.0306535,-0.00861775,0.8527473,5950000,8043,119
805.653252363205,0.0061686765,0.074896,60000,0.20203267,8.025379407502133,0.9683384895324707,52.89,3.0053253,-0.008363841,0.8042202,6000000,8007,120
812.264034986496,0.005470212,0.06237601,60500,0.20053674,10.124164749415359,0.9672570303082466,60.61,2.9906063,-0.007608322,0.8811464,6050000,7907,121
819.0600965023041,0.0057611195,0.06743,61000,0.19279936,9.786756787479826,0.9682443961501122,60.73,2.9809916,-0.0081094485,0.7944511,6100000,7646,122
826.20445728302,0.0056834645,0.066384,61500,0.19409852,9.958641684083268,0.9647537246346474,62.41,2.9636865,-0.008190531,0.8577925,6150000,7842,123
833.0265116691589,0.0057175984,0.066968,62000,0.19537327,11.5181366885631,0.9685548283159733,63.45,2.9460497,-0.007483125,0.82218504,6200000,7888,124
839.756139755249,0.0055479594,0.06413399,62500,0.18702039,10.552424093058944,0.9666360542178154,63.68,2.9342136,-0.007907658,0.88466895,6250000,8129,125
846.3709228038788,0.005751028,0.06676402,63000,0.19573957,10.93489029119315,0.9646193310618401,61.36,2.91082,-0.007965988,0.88716924,6300000,7998,126
853.2069916725159,0.0059162895,0.070414014,63500,0.20547047,10.76625122265803,0.9660730957984924,61.75,2.8837793,-0.007675251,0.889452,6350000,7945,127
860.0383856296539,0.006132281,0.074282,64000,0.20530826,8.784188969019816,0.9679443463683128,56.43,2.8612669,-0.008104351,0.85776275,6400000,8201,128
866.5957906246185,0.005973863,0.069829985,64500,0.20015585,11.398890777495545,0.9689875189214945,62.3,2.8325906,-0.00736701,0.8136108,6450000,8014,129
873.3188869953156,0.0057061617,0.06590999,65000,0.21103632,11.238218904490349,0.9664740115404129,64.91,2.8066165,-0.0072152615,0.92198145,6500000,7952,130
879.9101891517639,0.0068481155,0.08530199,65500,0.20052753,11.328659445906233,0.9690778758376837,60.19,2.7866938,-0.008795945,0.8249931,6550000,8182,131
886.4183351993561,0.005727478,0.06578,66000,0.21298146,11.45194017842092,0.9677000902593136,67.26,2.7554843,-0.0076535665,0.9508503,6600000,8086,132
892.9853625297546,0.005934126,0.07003601,66500,0.20498699,8.075246034665215,0.9687897618860006,54.76,2.7242565,-0.008257851,0.89146787,6650000,8044,133
899.8550863265991,0.0054923994,0.06325799,67000,0.19304302,11.303002442696016,0.9691170193254948,61.37,2.704293,-0.008010941,0.8652014,6700000,7893,134
906.8974266052246,0.0060698236,0.070866,67500,0.197978,9.822671898643602,0.9678817987442017,62.31,2.674714,-0.0075440216,0.83406377,6750000,8170,135
913.4221210479736,0.0062976456,0.07654402,68000,0.20258297,12.347433834955883,0.9665255136787891,67.74,2.6551795,-0.008356251,0.9207849,6800000,8049,136
920.2278306484222,0.0062617515,0.075814,68500,0.20473424,10.877719937325164,0.9698418099433184,64.32,2.6417773,-0.007914179,0.8542925,6850000,7918,137
927.0659759044647,0.0062041706,0.07589201,69000,0.20361112,10.696833078154741,0.9691808354109526,65.78,2.6253736,-0.008717976,0.8671183,6900000,7901,138
933.932835817337,0.0060382057,0.071558006,69500,0.20240834,12.77209008594742,0.9662953168153763,74.23,2.6097677,-0.008409057,0.9635348,6950000,7785,139
940.7089824676514,0.005849732,0.06906399,70000,0.20257449,11.685445383323094,0.9719914868474007,63.39,2.5918674,-0.007925243,0.83768785,7000000,8211,140
947.4096748828888,0.006279217,0.07671401,70500,0.20640801,10.581877748207589,0.9688909351825714,59.3,2.5713885,-0.009070247,0.9023065,7050000,7765,141
