fps,time_elapsed,policy_loss,true_reward,total_timesteps,approxkl,explained_variance,value_loss,serial_timesteps,policy_entropy,n_updates,ep_reward_mean,ep_len_mean,clipfrac
8022,6562.550148963928,-0.0063905264,0.09867437,48800000,0.01499423,0.9949413337744772,0.04191794,488000,-1.7619122,976,8.401208014607255,83.08,0.18962401
8047,6569.041883230209,-0.008087124,0.09808794,48850000,0.015141127,0.9967495060991496,0.025748681,488500,-1.7689235,977,7.923948761208084,86.25,0.18997198
7895,6575.869911909103,-0.0074564326,0.1009904,48900000,0.015463757,0.9972837457899004,0.022772284,489000,-1.7823668,978,8.685618737459881,86.22,0.19736204
8065,6582.67631983757,-0.0067622853,0.09678262,48950000,0.016703168,0.9945443077012897,0.043397393,489500,-1.7895688,979,8.052327547469758,83.74,0.20715207
7856,6589.206076860428,-0.0039337277,0.09746828,49000000,0.020289304,0.9938459885306656,0.050621096,490000,-1.7921126,980,8.393175443026047,82.31,0.22526403
7731,6595.832295179367,-0.006106536,0.09927537,49050000,0.014802736,0.9972897507250309,0.021611225,490500,-1.8016583,981,7.396285576318914,77.76,0.18999998
7748,6602.673207998276,-0.0056412434,0.09736906,49100000,0.015076643,0.9954997710883617,0.03719276,491000,-1.8103325,982,8.586494438464179,82.96,0.19172196
8088,6609.513468265533,-0.006874552,0.09843716,49150000,0.016772723,0.9955411031842232,0.03687773,491500,-1.805249,983,9.076245563583251,84.67,0.20857605
7892,6616.247889995575,-0.0069106435,0.09686576,49200000,0.015848145,0.9969776910729706,0.022975616,492000,-1.7902528,984,8.134580756130163,82.97,0.19980402
8062,6623.048748254776,-0.0066464287,0.10175723,49250000,0.014840863,0.9975034999661148,0.020086646,492500,-1.791842,985,9.349975433575382,85.43,0.19065593
8041,6629.891289234161,-0.007247029,0.09750361,49300000,0.014823191,0.996707555372268,0.02550996,493000,-1.8062584,986,9.79105642842911,96.92,0.18942396
7877,6636.5052921772,-0.0060758633,0.09880908,49350000,0.017726408,0.9934216868132353,0.055447765,493500,-1.8049448,987,9.352466047609777,84.44,0.20380604
7830,6643.391616344452,-0.00551462,0.09758036,49400000,0.018081699,0.9930894561111927,0.056660887,494000,-1.8091614,988,8.243324075284908,80.07,0.21727997
8027,6650.156375169754,-0.0069563044,0.09831315,49450000,0.014905997,0.9975873667281121,0.018810386,494500,-1.8141675,989,8.54100738947789,79.46,0.191752
7860,6656.916909694672,-0.007894527,0.10083221,49500000,0.014690543,0.9976398721337318,0.01893754,495000,-1.8332405,990,7.943083091531153,80.76,0.1880521
7785,6663.784379959106,-0.005620681,0.09639424,49550000,0.018205887,0.9933249740861356,0.052289315,495500,-1.8401992,991,10.22053748041104,95.13,0.21590194
8077,6670.649866580963,-0.006810286,0.09764075,49600000,0.014925276,0.9975234803277999,0.018995177,496000,-1.8474588,992,8.083199629969531,77.13,0.18866998
8230,6677.516730070114,-0.008001775,0.094461985,49650000,0.015086862,0.9976492286659777,0.01797261,496500,-1.868533,993,10.12263523563659,92.21,0.195142
7848,6684.050778388977,-0.004665334,0.09515435,49700000,0.017956393,0.9930335278622806,0.055507746,497000,-1.8778663,994,7.198597895124258,78.67,0.21567203
8107,6691.090989112854,-0.0069590826,0.09632115,49750000,0.014873295,0.9962337587494403,0.028934438,497500,-1.8724269,995,8.136981942196654,85.47,0.18900205
7947,6697.7238574028015,-0.005063666,0.100023925,49800000,0.017064517,0.9966663506347686,0.025671568,498000,-1.8719476,996,7.550563998251164,79.99,0.21378198
8101,6704.530109643936,-0.0036696417,0.09809924,49850000,0.016632477,0.9958921717479825,0.032558,498500,-1.8729004,997,8.981257645316655,89.22,0.19962397
7838,6711.134698152542,-0.0052669183,0.0937258,49900000,0.015628856,0.9948462103493512,0.03937168,499000,-1.8654541,998,7.755536528899174,83.55,0.193214
8015,6718.0954213142395,-0.0076404745,0.09897752,49950000,0.015714247,0.9972866887692362,0.021246858,499500,-1.8673062,999,8.161278969088453,80.56,0.19944598
7821,6724.781555175781,-0.0057686623,0.096097864,50000000,0.016353386,0.9961803206242621,0.030223517,500000,-1.8863422,1000,7.480050892675863,73.29,0.20318401
7883,6731.767694234848,-0.00587622,0.098206185,50050000,0.01616137,0.994316847063601,0.045602083,500500,-1.8998381,1001,7.848257623683021,79.5,0.19470203
7862,6738.675997018814,-0.0071751215,0.098612644,50100000,0.01604224,0.9947700491175056,0.042106703,501000,-1.8886254,1002,9.386578574079612,90.77,0.19781603
8005,6745.568498373032,-0.0072835432,0.09761558,50150000,0.016561253,0.9956251522526145,0.03522686,501500,-1.8752321,1003,8.614416336886935,81.09,0.20166199
7819,6752.313554048538,-0.006384262,0.096239105,50200000,0.01671067,0.995601870585233,0.034711026,502000,-1.8799565,1004,8.920354438167415,97.03,0.20668
8043,6759.2673807144165,-0.004504185,0.10126971,50250000,0.016988939,0.9949899152852595,0.041859616,502500,-1.8879017,1005,8.122391271158122,78.07,0.20038807
8232,6765.790958404541,-0.0037402504,0.09748919,50300000,0.01706553,0.9938968201167881,0.049966745,503000,-1.889902,1006,8.613524732205114,84.76,0.20639801
8345,6772.180235624313,-0.0064441054,0.096381366,50350000,0.017400581,0.9963409141637385,0.026832802,503500,-1.902389,1007,7.81965456953716,80.75,0.21132995
8551,6778.67373919487,-0.0033876516,0.09643023,50400000,0.021977594,0.9946292885579169,0.04351378,504000,-1.9111459,1008,7.992085281724648,82.17,0.24142994
8071,6785.110877275467,-0.00763527,0.0994176,50450000,0.016291821,0.9975071649532765,0.020791814,504500,-1.9103782,1009,7.9716617392288756,81.04,0.205094
7974,6791.893851995468,-0.0053381324,0.098906994,50500000,0.017681615,0.9958109445869923,0.033284247,505000,-1.9171672,1010,7.866262068961223,83.1,0.21754797
8631,6798.5174469947815,-0.0030853623,0.097523905,50550000,0.017764727,0.9953257394954562,0.038320005,505500,-1.9221871,1011,7.857574343231972,79.69,0.21664403
8033,6804.896912574768,-0.0053235805,0.09921466,50600000,0.017640632,0.9960607010871172,0.031611957,506000,-1.9279155,1012,9.1899697464591,83.74,0.214696
8100,6811.481733560562,-0.007645407,0.0981218,50650000,0.015340243,0.9979577041231096,0.015347929,506500,-1.9231566,1013,7.71105300965959,77.67,0.19624197
8090,6818.1638152599335,-0.0070682233,0.09597791,50700000,0.01694443,0.995141688734293,0.038460407,507000,-1.9183507,1014,8.985025867489313,87.67,0.20887604
7705,6824.739612579346,-0.0066349898,0.09793748,50750000,0.016503476,0.997046249685809,0.023135161,507500,-1.9149339,1015,8.703385116937278,84.22,0.20913601
7914,6831.821192026138,-0.0059508304,0.100046046,50800000,0.016668102,0.9964868475217372,0.028432824,508000,-1.9148428,1016,9.709977109486935,91.55,0.20461398
7796,6838.69775891304,-0.0040501584,0.09613957,50850000,0.020097682,0.9958832086995244,0.033794068,508500,-1.9195558,1017,8.216874376529304,87.26,0.23446807
7707,6845.761624097824,-0.0056546615,0.09219007,50900000,0.016868353,0.9946989668533206,0.039725732,509000,-1.9210232,1018,7.863196436244834,82.97,0.20921804
8099,6852.9009890556335,-0.006506173,0.09689093,50950000,0.015724627,0.9972192018758506,0.02216401,509500,-1.9219072,1019,7.8842361719060134,81.12,0.20302393
7797,6859.637707948685,-0.002387006,0.09960275,51000000,0.020930791,0.9954081922769547,0.038004845,510000,-1.9210029,1020,9.616699248641307,92.63,0.239606
7736,6866.552027225494,-0.0069686435,0.09818649,51050000,0.016025651,0.9974467055872083,0.020370848,510500,-1.9203501,1021,8.759366246561585,87.23,0.20056596
7889,6873.650191068649,-0.0049575907,0.09843848,51100000,0.016037645,0.9971618552226573,0.02211439,511000,-1.9154583,1022,7.443111216225661,77.84,0.20211403
7771,6880.637449979782,-0.005396592,0.09836236,51150000,0.017776418,0.9952517049387097,0.038331848,511500,-1.9156754,1023,9.874302476425946,97.93,0.21529803
7743,6887.581802845001,-0.005211409,0.10036654,51200000,0.018837795,0.995471253991127,0.038327746,512000,-1.9258467,1024,7.935233520939489,74.68,0.22606196
7894,6894.559239387512,-0.0051485016,0.09893421,51250000,0.017694937,0.9956666938960552,0.03561009,512500,-1.9319454,1025,7.7791291185532465,79.01,0.21843597
7992,6901.503368377686,-0.0062490785,0.098321594,51300000,0.0171138,0.9961897672619671,0.030755842,513000,-1.934871,1026,8.471710874706478,76.95,0.20878197
7938,6908.261066198349,-0.0065872427,0.10010753,51350000,0.017680872,0.9931130767799914,0.05631254,513500,-1.9331594,1027,7.915385360720247,78.13,0.21101202
7819,6915.167991161346,-0.0047752196,0.100005575,51400000,0.019552544,0.9956309897825122,0.03504702,514000,-1.9316151,1028,8.073518936759575,84.57,0.22715196
7966,6922.026975154877,-0.0067870594,0.10118233,51450000,0.01624151,0.9956413209438324,0.035227492,514500,-1.9250576,1029,8.844047044651342,89.6,0.20841
8069,6928.818827629089,-0.0070322696,0.10046529,51500000,0.017109092,0.9949849960394204,0.0399951,515000,-1.9191747,1030,9.379761078822048,86.11,0.20707601
8463,6935.520580768585,-0.0055341907,0.102660686,51550000,0.02105209,0.9946128115989268,0.04452687,515500,-1.9258751,1031,7.952669526176069,77.92,0.22542799
8106,6941.717651844025,-0.00562571,0.10019942,51600000,0.019535756,0.9934555580839515,0.054379478,516000,-1.922194,1032,7.980652527816419,73.99,0.23545001
7663,6948.421463727951,-0.006826675,0.100841105,51650000,0.015485828,0.9961064816452563,0.031458613,516500,-1.9187741,1033,7.613396388651381,76.62,0.19965401
7861,6955.464804410934,-0.0075540026,0.09984087,51700000,0.0151254535,0.9968554344959557,0.024479758,517000,-1.9236171,1034,6.749806208554219,66.43,0.19544402
7878,6962.357963323593,-0.0052891113,0.09603181,51750000,0.017537408,0.9930598381906748,0.05646467,517500,-1.9316504,1035,7.2935313421767205,78.14,0.20898001
8049,6969.35648393631,-0.0069550825,0.097829886,51800000,0.018952882,0.9951306022703648,0.03938127,518000,-1.9338051,1036,7.274111383224736,72.95,0.22003195
8033,6976.052075624466,-0.0068441588,0.10019967,51850000,0.016827762,0.9953252398408949,0.037293598,518500,-1.9394357,1037,7.541149072038243,79.98,0.20622198
8067,6982.825914621353,-0.006324262,0.100071356,51900000,0.016402498,0.9966836746316403,0.026591623,519000,-1.9456112,1038,8.122867138203,80.42,0.20195204
8041,6989.636485815048,-0.0050214883,0.10066749,51950000,0.019992968,0.9951897393912077,0.040575247,519500,-1.9618672,1039,7.3400741318111065,77.67,0.22636804
7978,6996.482816934586,-0.006075868,0.0987506,52000000,0.016166857,0.9970801756717265,0.02325666,520000,-1.978091,1040,6.627139672463163,71.49,0.19938797
7853,7003.167677164078,-0.00505876,0.09887061,52050000,0.01744641,0.9960526949726045,0.031040091,520500,-1.9927359,1041,8.168946868291169,80.8,0.21275201
8299,7010.011779785156,-0.007050869,0.097728014,52100000,0.015800232,0.9960657558403909,0.03025316,521000,-2.005568,1042,8.01439216549712,81.64,0.19897203
8154,7016.515167713165,-0.0066217934,0.09984905,52150000,0.016413197,0.9964553322643042,0.026781825,521500,-2.0155125,1043,9.035888771969258,90.44,0.20498802
8001,7022.883637189865,-0.00783096,0.09638652,52200000,0.01727164,0.9966778794769198,0.025488624,522000,-2.0170956,1044,8.325284697101598,83.53,0.21109404
7755,7029.575865745544,-0.0070645004,0.098821536,52250000,0.01581124,0.9973325119353831,0.02186474,522500,-2.0171359,1045,9.408255937002615,89.46,0.19978593
7891,7036.523626089096,-0.0043829065,0.09760407,52300000,0.020211661,0.9926817044615746,0.06138946,523000,-2.0150573,1046,9.225671966040464,85.49,0.23153192
8074,7043.367073297501,-0.007826509,0.101805575,52350000,0.01826563,0.9969938651192933,0.023776269,523500,-2.014135,1047,9.115725090201158,83.21,0.22650601
8011,7049.8884100914,-0.0067531313,0.09925952,52400000,0.015833545,0.9968395545147359,0.025221653,524000,-2.0354946,1048,8.450242023746904,81.16,0.20135
8007,7056.652706384659,-0.005585743,0.09710163,52450000,0.0173958,0.9962325592059642,0.030216634,524500,-2.0393069,1049,7.139512960885404,71.29,0.21363002
8161,7063.5106654167175,-0.0062517296,0.09399494,52500000,0.017754063,0.9937906810082495,0.049630772,525000,-2.0338554,1050,7.193010943594418,73.99,0.211456
7800,7070.172021389008,-0.004182558,0.10193644,52550000,0.01708039,0.996340700192377,0.031362142,525500,-2.036605,1051,7.709918347724306,82.5,0.21465597
7992,7077.044159889221,-0.0065726833,0.09796563,52600000,0.015992053,0.9962494298815727,0.028164746,526000,-2.037253,1052,8.445135071856784,89.03,0.19878994
7787,7083.660466432571,-0.00031624592,0.09790956,52650000,0.024122922,0.9928328646346927,0.05606232,526500,-2.0402856,1053,8.37264287265367,82.15,0.26256794
8047,7090.316836833954,-0.0045115454,0.09660494,52700000,0.0194609,0.9927105363458395,0.055224255,527000,-2.033465,1054,6.924170650468441,77.87,0.22961397
7741,7096.989250659943,-0.00764771,0.096310645,52750000,0.016527327,0.9971693658735603,0.021573562,527500,-2.0418603,1055,8.258141168539696,82.71,0.20433196
7703,7103.984225511551,-0.0054917918,0.09635288,52800000,0.017339561,0.9954859777353704,0.03675954,528000,-2.0600815,1056,9.143798035729706,88.82,0.21825805
7736,7111.152534484863,-0.0061150594,0.0999803,52850000,0.015625441,0.9972510493826121,0.020353546,528500,-2.071644,1057,7.870710337676574,78.81,0.19706997
7549,7118.090698480606,-0.0077202576,0.09890744,52900000,0.0155885555,0.9977625189349055,0.016826525,529000,-2.0806267,1058,8.046714002253866,82.36,0.20114604
7897,7125.084034204483,-0.006197951,0.10244031,52950000,0.015756743,0.9974315082654357,0.021481123,529500,-2.0932078,1059,10.009071954206302,92.53,0.2003
8058,7131.942145109177,-0.0045381063,0.10020373,53000000,0.01650415,0.9976655102800578,0.018449172,530000,-2.1058,1060,7.998700119307668,82.29,0.193538
7853,7138.521165847778,-0.005621717,0.09689948,53050000,0.019478217,0.9941687653772533,0.046900082,530500,-2.1146843,1061,8.419512060983397,84.44,0.231714
8105,7145.315643310547,-0.0065752245,0.10088259,53100000,0.018345552,0.9935274529270828,0.052344255,531000,-2.1108615,1062,7.278957082449779,75.67,0.21714202
8245,7151.878096103668,-0.0047107926,0.097106844,53150000,0.017866462,0.9943719203583896,0.045189414,531500,-2.1125612,1063,7.8077543692021205,82.45,0.21739
8258,7158.532341003418,-0.008238402,0.097701065,53200000,0.01686176,0.9973431059625,0.020974899,532000,-2.1190574,1064,6.93825361186493,79.08,0.21041602
7914,7165.116549253464,-0.006433185,0.09993292,53250000,0.016915528,0.9959370656870306,0.032265116,532500,-2.1190252,1065,8.830714099946054,84.97,0.21014601
7899,7171.928693532944,-0.0034014387,0.09865709,53300000,0.021141607,0.9945044405758381,0.04402065,533000,-2.1220033,1066,7.574634998026595,76.2,0.24137798
7918,7178.758847951889,-0.005625706,0.0988866,53350000,0.016541023,0.9946851804852486,0.044941425,533500,-2.1127036,1067,7.302126231803777,76.6,0.20159407
8070,7185.596971511841,-0.004818446,0.100052655,53400000,0.01857283,0.9947800245136023,0.042486943,534000,-2.1075234,1068,9.067120601150965,88.54,0.22579403
8132,7192.404525756836,-0.0053925323,0.09950834,53450000,0.017874712,0.9971986068412662,0.02298043,534500,-2.1126347,1069,7.568503660566785,79.29,0.21896404
7518,7199.002337694168,-0.007270798,0.09962163,53500000,0.018379219,0.9956780420616269,0.034410868,535000,-2.119417,1070,8.271736282269412,80.94,0.22433
8268,7206.209151983261,-0.005480281,0.09614636,53550000,0.017945187,0.9964822023175657,0.027996687,535500,-2.1236792,1071,7.0458814495764095,75.42,0.22007002
8024,7212.794458389282,-0.004389873,0.0949208,53600000,0.01888214,0.9939482235349715,0.045286883,536000,-2.1258967,1072,7.286354075896088,78.36,0.223328
7902,7219.588829755783,-0.006294808,0.09779966,53650000,0.01625466,0.9973479346372187,0.01945643,536500,-2.131263,1073,7.841814986339305,79.45,0.20580801
8043,7226.366659402847,-0.007420976,0.09898897,53700000,0.016322304,0.996116379275918,0.03075909,537000,-2.1362982,1074,8.069510410664225,82.37,0.20452403
8346,7233.111983537674,-0.005927756,0.10085798,53750000,0.01856982,0.9947517616674304,0.043679286,537500,-2.1421306,1075,8.577377586047223,80.65,0.22755596
7687,7239.571745634079,-0.0062939753,0.100389734,53800000,0.016704513,0.997269416693598,0.020816794,538000,-2.1464887,1076,7.059099169510737,76.85,0.21095195
8027,7246.414551973343,-0.0052292557,0.09666913,53850000,0.020727048,0.9942552358843386,0.04418916,538500,-2.1483645,1077,8.688630276975891,84.26,0.23403604
7707,7252.944663286209,-0.0070449663,0.09877613,53900000,0.017598819,0.9946491597220302,0.04093528,539000,-2.1382773,1078,8.580449493595733,83.54,0.21641606
7928,7259.911097049713,-0.0059088306,0.09855537,53950000,0.01704901,0.9959324905648828,0.033137627,539500,-2.1362596,1079,7.668115129311045,78.04,0.21141401
7607,7266.615278482437,-0.006025218,0.10072291,54000000,0.02051655,0.99458919884637,0.042017654,540000,-2.1404762,1080,9.634625909520482,88.33,0.23674196
7889,7273.825951099396,-0.0047756354,0.1004414,54050000,0.019894559,0.9955634716898203,0.037883926,540500,-2.1381462,1081,8.192854665731794,84.28,0.234532
8185,7280.6203536987305,-0.005347437,0.10041606,54100000,0.018070422,0.992930575273931,0.059878655,541000,-2.138719,1082,8.38421750257352,82.59,0.21343797
7834,7287.211144685745,-0.004986951,0.099790394,54150000,0.016685056,0.9954896396957338,0.035708535,541500,-2.143139,1083,8.109516576368478,82.64,0.20823199
7985,7294.038404941559,-0.0064934497,0.10032428,54200000,0.017677212,0.9969220138154924,0.024833396,542000,-2.151342,1084,9.267701933409043,86.99,0.21480602
8517,7300.826709985733,-0.0057548475,0.09827759,54250000,0.018961152,0.994939451571554,0.039579183,542500,-2.1632497,1085,7.556419113812299,77.98,0.22986202
7873,7307.175978422165,-0.0064430274,0.09830051,54300000,0.015337926,0.9968002662062645,0.025178153,543000,-2.167077,1086,8.67554225221218,88.46,0.19331598
8275,7313.985919237137,-0.006708524,0.0962613,54350000,0.02006114,0.9954185159876943,0.035723984,543500,-2.167777,1087,8.39259539997125,88.4,0.23569398
7928,7320.431601762772,-0.0072931163,0.09756703,54400000,0.020159883,0.9931212840601802,0.054042377,544000,-2.1636045,1088,9.10747702038454,92.2,0.23557395
7816,7327.11919760704,-0.0061972593,0.09728812,54450000,0.018968614,0.9956637327559292,0.032828443,544500,-2.154337,1089,7.058657900412727,74.18,0.22331199
8095,7333.988422632217,-0.0026776611,0.097525105,54500000,0.023216035,0.9945017215795815,0.045085315,545000,-2.1608768,1090,7.381026894274255,74.54,0.24826398
