fps,serial_timesteps,explained_variance,time_elapsed,policy_loss,ep_len_mean,total_timesteps,n_updates,clipfrac,approxkl,true_reward,policy_entropy,ep_reward_mean,value_loss
7960,2117000,0.833644226193428,28276.487759828568,0.0055598384,61.83,211700000,4234,0.37617,0.037578944,0.17948969,-7.077681,5.088421722593484,1.906879
8070,2117500,0.8990089222788811,28283.367556095123,0.0021787495,59.16,211750000,4235,0.34065005,0.030903768,0.1727379,-7.075741,4.281923145086185,1.1560937
8043,2118000,0.8944709450006485,28290.069952487946,0.0019234124,56.63,211800000,4236,0.3276499,0.028773608,0.16987535,-7.0826106,4.512992106038436,1.2529886
8265,2118500,0.8848195150494576,28296.72150826454,0.00022068812,51.28,211850000,4237,0.330152,0.029914003,0.18146612,-7.0950117,3.8119161241402617,1.2746059
7644,2119000,0.8777476400136948,28303.28253006935,0.002554804,63.61,211900000,4238,0.34852597,0.032272253,0.17576125,-7.098984,4.759145452862722,1.3982973
8087,2119500,0.8785486966371536,28310.33003759384,0.002694879,57.59,211950000,4239,0.35508397,0.033621855,0.18089496,-7.0923586,5.003017462811113,1.3136435
8090,2120000,0.8254150748252869,28317.019085645676,0.00260017,61.13,212000000,4240,0.35417193,0.03243623,0.18150203,-7.0927515,5.11700215017685,2.217031
8179,2120500,0.8832762092351913,28323.793335199356,0.0021500567,57.83,212050000,4241,0.34230804,0.031209864,0.18100293,-7.094203,5.205524705723946,1.2848898
7965,2121000,0.853834480047226,28330.384196043015,0.0021996645,56.73,212100000,4242,0.34988603,0.032415573,0.18056795,-7.0855303,4.3706219923550815,1.6717255
7951,2121500,0.9089190885424614,28337.152826309204,0.002011985,61.99,212150000,4243,0.33060402,0.029568,0.17434207,-7.0814214,6.186165488957922,0.9532339
8006,2122000,0.8702808618545532,28344.102083444595,0.003682877,51.89,212200000,4244,0.35174206,0.03295351,0.18645272,-7.0774117,3.9608106827115988,1.3817036
7931,2122500,0.9093119576573372,28350.951954603195,0.0009744577,58.04,212250000,4245,0.32721004,0.028961468,0.16889742,-7.0682526,4.303655220904693,0.99899423
7990,2123000,0.843362107872963,28357.690982818604,0.005281167,56.24,212300000,4246,0.37492996,0.037311453,0.18259722,-7.053624,4.379353440506966,1.9248979
7945,2123500,0.8519226461648941,28364.52273964882,0.004387366,58.77,212350000,4247,0.35996795,0.03439885,0.17638141,-7.045399,5.250909537095286,1.5048244
8108,2124000,0.8880350068211555,28371.192853212357,0.003486,58.99,212400000,4248,0.34166795,0.030940156,0.1756476,-7.034709,5.080327849881724,1.1939346
7829,2124500,0.8919614255428314,28377.800653219223,0.0016771439,60.85,212450000,4249,0.32410607,0.028462427,0.17403398,-7.022314,5.498468677442361,1.1155303
8201,2125000,0.8766967356204987,28384.69467163086,0.0028866327,61.02,212500000,4250,0.33650002,0.030079875,0.1741582,-7.016837,4.903318390481727,1.3692213
7838,2125500,0.8851617947220802,28391.391638994217,0.0016658386,52.69,212550000,4251,0.33874807,0.030533554,0.17906894,-7.0098543,4.991708245516784,1.1973763
8119,2126000,0.8973869681358337,28398.23597383499,0.00042468656,60.27,212600000,4252,0.32293397,0.028837265,0.176312,-6.9990363,5.027175454966272,1.0928302
8197,2126500,0.8524830937385559,28405.0379550457,0.0035164189,59.35,212650000,4253,0.35844204,0.034002554,0.18017578,-6.9955425,4.470649521799496,1.6590874
8096,2127000,0.8964594900608063,28411.631282567978,0.0029741225,56.87,212700000,4254,0.36438406,0.034416623,0.16876087,-6.9840727,4.2365742925339145,1.2289342
8003,2127500,0.8309722989797592,28418.28489136696,0.0022789915,56.05,212750000,4255,0.33007798,0.02990143,0.19661032,-6.98393,5.414494749022415,2.0478346
7873,2128000,0.8644309192895889,28425.05011177063,0.0019285871,56.51,212800000,4256,0.349796,0.0327171,0.178471,-6.994666,4.549256566740951,1.5020432
8030,2128500,0.8853790909051895,28431.912158727646,0.0023094642,52.04,212850000,4257,0.34180194,0.031419344,0.18295859,-7.001537,4.944168205045862,1.2734046
8005,2129000,0.8523162454366684,28438.61696577072,0.004261732,58.24,212900000,4258,0.36354402,0.03448363,0.17891587,-6.9974475,4.7400440107563915,1.733876
7734,2129500,0.8869508057832718,28445.441066980362,0.0022407253,62.63,212950000,4259,0.33866006,0.030706558,0.17737646,-6.987144,5.177789814568241,1.3439844
8094,2130000,0.8788852319121361,28452.39267373085,0.0015316192,62.24,213000000,4260,0.32800597,0.029119805,0.18067193,-6.9928193,5.444959284172365,1.3422935
7979,2130500,0.84904545545578,28459.12242746353,0.0013807141,61.27,213050000,4261,0.34965008,0.032451574,0.16994396,-6.994328,5.044675955293787,1.7947537
7802,2131000,0.8692489117383957,28465.876099586487,0.0024990318,57.81,213100000,4262,0.33721006,0.030558426,0.18494822,-6.9926953,5.182237643560947,1.4587474
7945,2131500,0.8807331025600433,28472.74413251877,0.0022422136,61.89,213150000,4263,0.32666394,0.028679349,0.17368501,-6.9927382,4.6013832602711044,1.522502
8161,2132000,0.8677933365106583,28479.66437792778,0.0032126587,55.69,213200000,4264,0.33868393,0.030357549,0.1788318,-7.000177,4.162401199475498,1.526799
8120,2132500,0.901114247739315,28486.252443790436,0.0014176476,61.05,213250000,4265,0.33912605,0.031204717,0.17957486,-7.01344,4.736646795044071,1.1037337
7979,2133000,0.8573105782270432,28492.69806432724,0.0034876475,61.75,213300000,4266,0.34105003,0.031559967,0.18819006,-7.016322,5.781253910044033,1.659312
8570,2133500,0.8478888720273972,28499.43535876274,0.0019342129,62.98,213350000,4267,0.34427792,0.031844504,0.18217121,-7.0148096,4.907965874521506,1.8800368
7991,2134000,0.8883301019668579,28505.61251616478,0.0037591136,55.36,213400000,4268,0.34426406,0.031272545,0.17746285,-7.0113006,4.287823872360459,1.3336656
8275,2134500,0.851256787776947,28512.28858423233,0.003945726,49.71,213450000,4269,0.34215805,0.03175951,0.1839725,-7.0114512,4.486140198706781,1.5567305
8286,2135000,0.8757664114236832,28518.96995973587,0.0022170856,62.45,213500000,4270,0.34177995,0.031442713,0.17520891,-7.0069737,4.840151254244847,1.371818
8022,2135500,0.8612236678600311,28525.540269851685,0.0035813793,56.07,213550000,4271,0.34265003,0.031356886,0.182517,-7.0080647,3.6672381755317476,1.5982463
8073,2136000,0.89308250695467,28532.282654047012,0.0018010737,66.18,213600000,4272,0.321,0.02797212,0.17551711,-7.01499,5.4815671374149675,1.2397838
8008,2136500,0.8009935766458511,28538.693313360214,0.0031615135,54.35,213650000,4273,0.3491279,0.033096045,0.19148926,-7.0246873,4.794439125575446,2.2894127
8174,2137000,0.9031202346086502,28545.48424243927,0.002280507,57.32,213700000,4274,0.34485206,0.031726357,0.18534316,-7.0257635,4.888805777143971,1.1492556
8006,2137500,0.8582488298416138,28552.108507156372,0.003855599,51.28,213750000,4275,0.34853393,0.033076294,0.18201028,-7.0188627,4.2398866624026414,1.5533746
8419,2138000,0.8729426115751266,28558.941343545914,0.0022236025,59.35,213800000,4276,0.32943997,0.02938027,0.18141973,-7.017718,4.870515551367134,1.4438139
7872,2138500,0.8593214750289917,28565.298562526703,0.002998669,63.49,213850000,4277,0.34798,0.03244801,0.17639026,-7.017243,5.06172612042632,1.6647519
7919,2139000,0.8691197633743286,28572.161749839783,0.0009933689,50.56,213900000,4278,0.32829,0.02931916,0.17936637,-7.020075,3.8363578794268687,1.5818496
8321,2139500,0.8908376023173332,28578.686031103134,0.0011193921,59.1,213950000,4279,0.319668,0.028137121,0.17838363,-7.0245757,5.192056025100356,1.2149917
8127,2140000,0.8708713501691818,28585.080636024475,0.0016200966,61.08,214000000,4280,0.33290604,0.029644914,0.18265742,-7.022755,5.80130277677592,1.4794842
7891,2140500,0.8856284394860268,28591.728533029556,0.0014559461,55.11,214050000,4281,0.34308797,0.03141887,0.18199441,-7.0143914,4.322183862549427,1.254912
8025,2141000,0.8967969417572021,28598.573566436768,0.0014656915,63.77,214100000,4282,0.34027198,0.03132,0.17373201,-6.996501,6.0517670618295965,1.2276653
8196,2141500,0.851098895072937,28605.310530424118,0.0035488885,59.42,214150000,4283,0.35812798,0.03473795,0.18165623,-6.988731,4.745685791479118,1.7130198
8369,2142000,0.8875940665602684,28611.98294210434,0.0021998086,59.11,214200000,4284,0.33241397,0.029930789,0.17860211,-6.9848576,5.853191590048518,1.2450558
8038,2142500,0.8979583978652954,28618.447276830673,0.0018757437,58.38,214250000,4285,0.33302796,0.03001545,0.17953703,-6.9967766,4.59879190740503,0.9953523
8363,2143000,0.8801405057311058,28625.098903656006,0.0018094204,54.5,214300000,4286,0.34265196,0.031923734,0.17875496,-6.9954247,4.136253605062375,1.2941414
8368,2143500,0.8988737612962723,28631.481630563736,0.0012011714,60.31,214350000,4287,0.32952598,0.029148048,0.1839856,-6.98895,5.7023123205718,1.0882572
8409,2144000,0.8468341529369354,28637.942558050156,0.0031093627,54.71,214400000,4288,0.34474403,0.031791408,0.18666612,-6.984972,4.486113470744894,1.8665438
8397,2144500,0.8669493496417999,28644.45896601677,0.0022194819,59.98,214450000,4289,0.325924,0.028767103,0.17822574,-6.9814825,5.138625281147142,1.3533615
8179,2145000,0.870016410946846,28650.967784404755,0.0016374736,50.71,214500000,4290,0.33710003,0.03035255,0.18778864,-6.98215,3.6366469125503498,1.3834314
8349,2145500,0.8799657598137856,28657.60463643074,0.0026843876,54.31,214550000,4291,0.344256,0.03134828,0.18180053,-6.971699,4.497034559608,1.2201155
7857,2146000,0.9085864871740341,28664.050651073456,0.0013231586,63.71,214600000,4292,0.31784403,0.028118799,0.17777963,-6.974638,5.131426870637588,0.90699744
8165,2146500,0.8694315552711487,28670.925439596176,0.0017273595,55.87,214650000,4293,0.34518,0.031603616,0.17800952,-6.985284,3.8057242604590464,1.4871216
8222,2147000,0.9087579175829887,28677.380667209625,0.0009698314,58.11,214700000,4294,0.32148594,0.028265305,0.17804863,-6.99782,5.054680489526873,0.98580986
8287,2147500,0.8983296602964401,28683.8713927269,0.0020884401,56.47,214750000,4295,0.3486879,0.032710828,0.17448449,-6.9965444,4.930853304967022,1.1329911
7984,2148000,0.9043007269501686,28690.14334011078,0.003064737,59.57,214800000,4296,0.34667197,0.031825542,0.17618486,-6.989779,5.735321373092375,1.0354586
8041,2148500,0.8537773787975311,28696.68792963028,0.0016433422,57.36,214850000,4297,0.34291804,0.03155507,0.18210363,-6.9878826,4.916409510393059,1.7817969
8030,2149000,0.8668244332075119,28703.436120033264,0.0017369753,54.72,214900000,4298,0.33825803,0.031062603,0.18119416,-6.9848,4.308513625334308,1.4500489
7915,2149500,0.9005448520183563,28710.21828508377,0.0011394558,64.22,214950000,4299,0.32903004,0.029615955,0.1746275,-6.995984,5.792854373989394,0.9725957
8108,2150000,0.7954908162355423,28717.040714025497,0.0057920353,61.55,215000000,4300,0.388232,0.040380172,0.18250348,-7.00218,5.1285080210038,2.5053418
8058,2150500,0.8954329267144203,28723.736068964005,0.0006223999,60.52,215050000,4301,0.327612,0.02931294,0.17590947,-6.999245,5.319918864959618,1.2937279
8170,2151000,0.8583952635526657,28730.190412044525,0.0033995882,53.78,215100000,4302,0.34602603,0.0316044,0.18451536,-6.9963593,4.267994121161755,1.7404746
8668,2151500,0.864643469452858,28736.739896774292,0.002867939,54.53,215150000,4303,0.33379802,0.029913357,0.1846216,-6.9945846,4.279566002294668,1.5324234
7779,2152000,0.8703641593456268,28743.04164457321,0.0025863373,53.9,215200000,4304,0.33963802,0.030878749,0.18913065,-6.993183,4.94956432738094,1.5215088
8036,2152500,0.8381362557411194,28749.844321250916,0.0022626682,48.36,215250000,4305,0.35053203,0.033112086,0.18519619,-6.9895372,3.857361545724125,2.0040169
7880,2153000,0.8829764947295189,28756.566551208496,0.0027182712,62.7,215300000,4306,0.35550195,0.033437625,0.17519389,-6.98461,4.594518125928589,1.3854274
8159,2153500,0.8431639969348907,28763.47373175621,0.0025472438,55.44,215350000,4307,0.3508201,0.032453727,0.17542423,-6.9833484,4.196662690192243,1.7741106
8248,2154000,0.8692421317100525,28769.915304660797,0.0011989808,57.11,215400000,4308,0.327066,0.028808584,0.18267344,-6.9843817,5.438850085492159,1.5140395
8181,2154500,0.8750510662794113,28776.383370161057,0.0016231016,66.33,215450000,4309,0.346928,0.0320468,0.17292178,-6.9919276,5.1979101610199,1.5979892
7992,2155000,0.8969543352723122,28783.059866428375,3.357484e-05,63.27,215500000,4310,0.32565004,0.028820686,0.17747152,-6.9900775,5.706509374107409,1.2672529
7814,2155500,0.8573559671640396,28789.618884563446,0.001336563,67.83,215550000,4311,0.347878,0.0330627,0.18122947,-6.989677,5.8161193777476,1.7294492
7948,2156000,0.9077125266194344,28796.510882139206,0.0007450666,61.69,215600000,4312,0.32090202,0.028348265,0.17177531,-6.989881,4.9943719628937835,1.0550389
8235,2156500,0.898048996925354,28803.348390340805,0.00041209147,63.17,215650000,4313,0.31507403,0.02687516,0.18299419,-6.989781,5.45899103532538,1.023235
8285,2157000,0.8597388118505478,28809.902128219604,0.002985079,62.49,215700000,4314,0.35050598,0.033197414,0.17657591,-6.991538,4.866549972245666,1.6619519
8031,2157500,0.8583672195672989,28816.317667245865,0.0011599131,60.23,215750000,4315,0.33806202,0.030699963,0.17708758,-6.9978423,5.483668543417298,1.5772139
8142,2158000,0.9148700311779976,28822.996111392975,0.0019072124,62.17,215800000,4316,0.32022205,0.02783996,0.18133207,-7.000237,5.3241400373548275,0.8829439
8051,2158500,0.8842897191643715,28829.683478832245,0.0024218382,60.72,215850000,4317,0.34596196,0.03197445,0.18265529,-6.9973235,5.053630216002639,1.2728419
8024,2159000,0.8647858947515488,28836.33280825615,0.0008937684,67.4,215900000,4318,0.33249393,0.030461423,0.17597035,-6.997718,6.130043104353026,1.6124628
8243,2159500,0.8635414987802505,28842.993240833282,0.002827108,60.74,215950000,4319,0.35319388,0.032628424,0.17867574,-7.0008407,5.125739950192365,1.6020072
8201,2160000,0.8809444382786751,28849.465086460114,0.0017003625,56.32,216000000,4320,0.33226395,0.030109014,0.18108578,-7.0039234,4.680562444426468,1.3554857
7685,2160500,0.8769215941429138,28856.02676844597,0.0021313236,63.81,216050000,4321,0.35325795,0.033049595,0.17919813,-7.0053754,5.424788894079684,1.3535675
8067,2161000,0.8856968507170677,28863.126527071,0.0022840584,49.29,216100000,4322,0.32912004,0.029220028,0.18410654,-7.00143,3.452522464522917,1.3011736
8077,2161500,0.875620149075985,28869.83672595024,0.0035064744,65.6,216150000,4323,0.34307206,0.031700484,0.18375684,-6.9959993,5.158322634871365,1.4057283
8156,2162000,0.8299542367458344,28876.481088876724,0.0028846182,61.14,216200000,4324,0.34057593,0.031218233,0.18597594,-6.9966793,5.579352019781582,2.1084569
8168,2162500,0.8759105056524277,28882.99355864525,0.0024149357,55.5,216250000,4325,0.335012,0.029931689,0.18925041,-6.995093,3.374043241903055,1.404095
7873,2163000,0.8804469928145409,28889.622800588608,0.0013004877,63.22,216300000,4326,0.33868596,0.030989828,0.16729297,-6.990578,4.601332078835803,1.3924613
8319,2163500,0.8643596768379211,28896.391526937485,0.0012378234,61.55,216350000,4327,0.34314388,0.031689454,0.18257879,-6.9871044,4.434476079682645,1.5462353
8220,2164000,0.878608912229538,28902.944014549255,-0.00062362925,66.59,216400000,4328,0.31356597,0.027110826,0.17732726,-6.988427,5.222137947936862,1.4370413
7940,2164500,0.8682252615690231,28909.551377534866,0.0018572548,61.9,216450000,4329,0.33054197,0.02947673,0.18572827,-6.989195,4.7178622813562106,1.5204992
8206,2165000,0.8891405239701271,28916.3090736866,0.00052215817,64.87,216500000,4330,0.32919002,0.029688416,0.16879591,-6.990033,4.815494537630293,1.1899999
8152,2165500,0.899427056312561,28922.996024608612,-0.00035646558,57.63,216550000,4331,0.334428,0.03020738,0.17157724,-7.0002294,3.833039176448947,1.1182854
8324,2166000,0.8418344557285309,28929.446393728256,0.0012277563,56.66,216600000,4332,0.34671003,0.031915516,0.18540628,-6.996847,4.492991639009688,1.8694791
8298,2166500,0.8961109519004822,28935.95508337021,0.0011812884,56.8,216650000,4333,0.3235281,0.028543696,0.17837138,-6.9984937,4.623385815555012,1.1911845
8078,2167000,0.8680180758237839,28942.35843849182,0.0016620908,58.63,216700000,4334,0.33066216,0.029734416,0.17918135,-6.9933443,4.546295088957704,1.4152083
7890,2167500,0.8504613488912582,28949.144517421722,0.0047271824,59.33,216750000,4335,0.34865996,0.032793965,0.17792138,-6.9915075,4.395533867955964,1.8022407
8154,2168000,0.8714835792779922,28955.904121875763,0.0019605882,55.54,216800000,4336,0.34381407,0.03211115,0.18163432,-6.9982123,4.243646160113348,1.5179074
8049,2168500,0.8629759401082993,28962.685299396515,0.0021253168,56.69,216850000,4337,0.33388606,0.02980599,0.1730327,-6.997715,3.9967120240400256,1.4620622
8450,2169000,0.9104128554463387,28969.326235294342,0.0030420634,61.03,216900000,4338,0.34290794,0.031737342,0.16752665,-7.00427,4.7988640845422195,0.945555
7995,2169500,0.8504338562488556,28975.77132487297,0.0020696276,58.96,216950000,4339,0.342912,0.032028068,0.17017135,-7.0135174,4.6564468825652146,1.6783795
8255,2170000,0.870452269911766,28982.37787628174,0.0010154552,60.54,217000000,4340,0.33335003,0.030641027,0.17378606,-7.0179305,5.219266362107082,1.5072211
7968,2170500,0.9136993139982224,28988.917596817017,-0.0002524779,56.6,217050000,4341,0.316652,0.027621808,0.16883092,-7.025848,4.265221794145328,0.891944
7985,2171000,0.9100079759955406,28995.572953224182,-0.00010782207,53.6,217100000,4342,0.32184795,0.028604453,0.1690379,-7.0319643,4.3776305948886876,0.9750333
8145,2171500,0.8493950068950653,29002.374579429626,0.0030231932,54.49,217150000,4343,0.33738598,0.030980844,0.1759772,-7.0277267,3.4261123581945867,1.6147857
7969,2172000,0.8860106617212296,29008.97580265999,0.0020378933,57.22,217200000,4344,0.33280402,0.029778266,0.17086476,-7.016536,4.607696760017425,1.1039097
7854,2172500,0.9001770988106728,29015.71954894066,0.00016355109,57.38,217250000,4345,0.33022404,0.029569488,0.17423457,-7.0174184,4.195928979912715,1.0623899
7899,2173000,0.841684103012085,29022.667127132416,0.0038235306,58.44,217300000,4346,0.35298005,0.034523286,0.17557673,-7.02732,4.852449831700687,1.8557878
7804,2173500,0.9241780936717987,29029.462017059326,0.0010670925,57.76,217350000,4347,0.31789604,0.027896492,0.16623273,-7.035134,3.9116772249276983,0.74239194
8027,2174000,0.8918387219309807,29036.261028528214,0.0029638496,55.94,217400000,4348,0.3593279,0.034039006,0.17073344,-7.033894,5.0688624143539345,1.1723187
7849,2174500,0.8727777153253555,29043.0769841671,0.0016755537,58.31,217450000,4349,0.31848404,0.02776776,0.1745968,-7.0293026,5.2076327823272734,1.2132502
8036,2175000,0.8478975594043732,29049.96195077896,0.002893114,55.06,217500000,4350,0.3427319,0.032370623,0.17876215,-7.029159,3.763863752110483,1.6434813
8015,2175500,0.8862219378352165,29056.55511879921,0.0018102839,59.91,217550000,4351,0.33885202,0.030731753,0.17337194,-7.033676,5.085542289134464,1.18962
8080,2176000,0.8442865908145905,29063.23753094673,0.0030423808,60.44,217600000,4352,0.353736,0.033460874,0.17939033,-7.0334444,4.966028639860815,1.9112113
8038,2176500,0.8971700891852379,29069.75968670845,0.000106893945,58.4,217650000,4353,0.32329595,0.028648848,0.18153119,-7.041734,4.163523412667855,0.95560515
8001,2177000,0.8697200119495392,29076.3788728714,0.0015481731,58.36,217700000,4354,0.34559193,0.031093076,0.17846718,-7.044944,4.37044574947955,1.3470186
8022,2177500,0.9066018313169479,29083.026631116867,0.00096876465,59.67,217750000,4355,0.33266202,0.029681452,0.16828711,-7.0505805,4.859170038857555,0.9398533
8121,2178000,0.8726461827754974,29089.722587108612,0.0007368207,55.14,217800000,4356,0.32222003,0.028264716,0.17678717,-7.0582247,4.523394672376453,1.4307169
8078,2178500,0.893075630068779,29096.329654455185,0.002531129,60.12,217850000,4357,0.33328998,0.029787855,0.17778893,-7.0576997,4.669670113591419,1.0540458
7898,2179000,0.9001783207058907,29103.040731191635,0.0023005474,54.51,217900000,4358,0.336334,0.030242031,0.16955109,-7.047494,4.808658873030799,1.0334139
8206,2179500,0.9051078036427498,29109.93475985527,0.0009826763,54.75,217950000,4359,0.32703397,0.02920944,0.1757417,-7.042943,4.295070182072522,1.0434611
8076,2180000,0.8831387385725975,29116.63143467903,0.0011142972,60.33,218000000,4360,0.33363196,0.030253138,0.17677926,-7.0314746,4.629723671149695,1.1930367
8151,2180500,0.8958018645644188,29123.37542939186,0.0016549835,54.4,218050000,4361,0.34106004,0.031212455,0.17769828,-7.017748,4.392264653203601,1.1557597
7754,2181000,0.8859721198678017,29130.083092689514,0.0015700855,63.56,218100000,4362,0.32992798,0.030137157,0.17115426,-7.0102205,5.553019984142593,1.1606936
8335,2181500,0.8410051167011261,29136.973565101624,0.0012322317,58.91,218150000,4363,0.3348221,0.03007431,0.17402439,-7.007318,4.891444354320702,2.008709
7868,2182000,0.899314247071743,29143.625456094742,0.0018674086,53.92,218200000,4364,0.330752,0.029484248,0.17120199,-7.0036144,3.8748468279163353,0.9747074
8133,2182500,0.8459138721227646,29150.519753694534,0.0018634604,54.81,218250000,4365,0.361704,0.0344288,0.17468362,-7.0028963,4.759229564646957,1.6168779
8309,2183000,0.8841366767883301,29157.084135770798,0.0020640972,59.45,218300000,4366,0.3467941,0.03249027,0.1717965,-7.003867,5.005055513909975,1.120275
7908,2183500,0.8891071751713753,29163.40066385269,0.0014530267,51.35,218350000,4367,0.32924595,0.029091774,0.17322427,-6.999621,4.111475330899993,1.1368868
8082,2184000,0.864641547203064,29170.279219150543,0.0016234714,56.6,218400000,4368,0.33787808,0.03052407,0.18004996,-7.000432,3.771016929885518,1.4358888
8222,2184500,0.9058284908533096,29176.946620941162,0.00090024807,64.44,218450000,4369,0.321554,0.028534217,0.17054853,-7.0079107,5.009836013055465,0.9793132
7841,2185000,0.8550598472356796,29183.43293595314,0.0029953688,61.51,218500000,4370,0.34459794,0.031946957,0.1765833,-7.003058,5.277448539424658,1.6928742
8224,2185500,0.8669619262218475,29190.175770759583,0.0009064587,60.4,218550000,4371,0.35217997,0.032993454,0.17028715,-6.996905,5.169587068899455,1.4104071
8048,2186000,0.9321413487195969,29196.611748456955,-0.0007256429,51.74,218600000,4372,0.30355203,0.025735963,0.16646054,-6.9988084,3.725610079072212,0.7011097
7830,2186500,0.8615888357162476,29203.19382596016,0.0021351883,59.79,218650000,4373,0.34305602,0.03125728,0.17403755,-6.999682,4.243571418882784,1.419431
8192,2187000,0.9295428469777107,29210.15786767006,-0.0002180501,59.41,218700000,4374,0.30175593,0.025484376,0.16568615,-6.9900966,4.812493950011776,0.7044672
7884,2187500,0.917841836810112,29216.869824171066,0.001228736,63.25,218750000,4375,0.32970202,0.029500077,0.16863638,-6.987102,5.276769918292811,0.7535593
8242,2188000,0.9147154316306114,29223.785495519638,0.0012561086,63.78,218800000,4376,0.32559603,0.029027624,0.16645865,-6.9922023,4.542821653410502,0.78221124
8216,2188500,0.8913967460393906,29230.299367427826,0.0009031228,57.7,218850000,4377,0.33244202,0.029789865,0.17809719,-6.993672,4.821099229880311,1.1226267
8054,2189000,0.8867271021008492,29236.82942008972,-8.281872e-06,56.34,218900000,4378,0.333366,0.03099973,0.1661054,-6.991338,4.233716942393076,1.1978341
7967,2189500,0.8626691997051239,29243.37520647049,0.002270479,58.35,218950000,4379,0.34006605,0.03075124,0.17853284,-6.991603,5.211307953263895,1.4102386
8005,2190000,0.8710300475358963,29250.028958797455,0.002312585,64.45,219000000,4380,0.33954394,0.030955816,0.17701536,-7.002336,5.962534703414713,1.427328
8433,2190500,0.875458762049675,29256.797486305237,0.00016836668,60.27,219050000,4381,0.33503795,0.030426497,0.1689144,-7.0011024,4.050559093337797,1.2903103
8253,2191000,0.8831920251250267,29263.18591117859,0.0021658258,68.53,219100000,4382,0.344124,0.031321995,0.17523138,-6.9944305,5.972625539017318,1.1558392
8285,2191500,0.8805593401193619,29269.8260846138,0.0012588161,62.04,219150000,4383,0.33796394,0.03132005,0.17363803,-6.9952145,5.2898509954443576,1.3445024
7898,2192000,0.8478185832500458,29276.27387905121,0.0035900637,62.75,219200000,4384,0.36134404,0.034333598,0.1808141,-6.989004,5.317505041500554,1.628771
7913,2192500,0.8407079130411148,29283.177963733673,0.002474612,53.91,219250000,4385,0.3466501,0.031849254,0.17468707,-6.9725494,3.4577319825069206,1.7242795
8026,2193000,0.8715970814228058,29289.935067653656,0.00086008117,56.86,219300000,4386,0.33455205,0.030439647,0.18051599,-6.973075,4.710922881375591,1.3521376
8247,2193500,0.8532705307006836,29296.601676225662,0.0038865164,56.89,219350000,4387,0.3597921,0.03420266,0.18068601,-6.981068,4.00595256713139,1.6090958
8007,2194000,0.8883454278111458,29303.113921642303,0.0032322612,54.32,219400000,4388,0.34507602,0.031519644,0.17355984,-6.975149,4.059879239315487,1.1951722
7951,2194500,0.8314326852560043,29309.82291340828,0.0034034115,58.17,219450000,4389,0.34315205,0.031844325,0.18721099,-6.9701715,4.7467008002632065,1.8523233
8138,2195000,0.8815785944461823,29316.519349336624,0.0025822704,64.89,219500000,4390,0.3386261,0.030614847,0.16881575,-6.969856,5.685256248666992,1.3492093
8029,2195500,0.8373442143201828,29323.077234506607,0.0021020488,60.53,219550000,4391,0.34249008,0.0319194,0.18729566,-6.9748225,4.424708523469744,1.9939848
7734,2196000,0.8516205996274948,29329.87750840187,0.002150555,59.25,219600000,4392,0.34422606,0.031970233,0.176793,-6.9801564,4.684267066294633,1.7077044
8138,2196500,0.8566622138023376,29336.92937016487,0.0031845956,53.04,219650000,4393,0.35579386,0.03347541,0.18316765,-6.9845123,3.925337015806399,1.6273422
8130,2197000,0.8706220537424088,29343.709879636765,0.0016407385,57.37,219700000,4394,0.3204201,0.02811782,0.17604199,-6.9895196,4.258739088659641,1.422251
7862,2197500,0.89206513017416,29350.149344682693,0.002006656,60.78,219750000,4395,0.32547605,0.029156523,0.18075198,-6.994352,5.3763934680038075,1.1283107
8156,2198000,0.8707962036132812,29357.13479399681,0.002762783,50.76,219800000,4396,0.341688,0.031432148,0.18019229,-6.993415,3.640649041600118,1.4518946
7895,2198500,0.8919676840305328,29363.745312690735,0.0024772545,53.44,219850000,4397,0.34147593,0.031506356,0.17066626,-6.988341,3.91759648038671,1.1874607
8106,2199000,0.8558229804039001,29370.436892986298,0.0019122506,63.9,219900000,4398,0.34684804,0.03219433,0.1784849,-6.9905434,4.860296166621556,1.5412544
8335,2199500,0.9067428186535835,29377.08695244789,0.00083227566,60.4,219950000,4399,0.32488206,0.029364767,0.17116627,-7.0019603,5.440178635432676,0.9884382
8107,2200000,0.884418822824955,29383.53959131241,0.0020053308,58.62,220000000,4400,0.33816203,0.031006183,0.18040934,-7.008722,4.264781206314219,1.2273564
7893,2200500,0.8675662875175476,29390.24698472023,0.0020632765,52.57,220050000,4401,0.33631992,0.030687207,0.17508866,-7.01329,4.128074104485422,1.4008331
8016,2201000,0.8524609953165054,29397.034368515015,0.0038177369,57.04,220100000,4402,0.35917598,0.034690782,0.1723183,-7.0132046,5.029171329882283,1.5839146
7920,2201500,0.813925489783287,29403.65893816948,0.003650839,58.3,220150000,4403,0.35799798,0.033981014,0.18247505,-7.013834,4.3572564210350535,2.0725083
8109,2202000,0.8952916860580444,29410.44608449936,0.0013317611,59.13,220200000,4404,0.34546003,0.031757798,0.16689867,-7.0049267,4.991564036197087,1.1302104
8254,2202500,0.8997502326965332,29417.06928086281,0.0015744411,50.59,220250000,4405,0.330366,0.02951908,0.18177237,-6.993598,3.760948238533674,0.9240601
7768,2203000,0.8689818531274796,29423.608201742172,0.0016127239,53.6,220300000,4406,0.35464397,0.033566434,0.17207406,-6.9865937,4.696247199520949,1.515566
