true_reward,explained_variance,time_elapsed,policy_loss,value_loss,policy_entropy,n_updates,clipfrac,ep_reward_mean,fps,ep_len_mean,total_timesteps,approxkl,serial_timesteps
-0.21235289,0.49668145179748535,760.3729238510132,-0.0005153796,5.0961037,5.306682,170,0.0012940001,-4.044335690736047,11578,71.6,8500000,0.00085768756,85000
-0.20501035,0.6262220442295074,764.7473711967468,-0.0013375189,1.9368767,5.3032928,171,0.022948,-4.041331689087074,10880,83.27,8550000,0.0025276104,85500
-0.22470482,0.5537409484386444,769.4003052711487,-0.00049869297,6.934634,5.298356,172,0.002236,-12.799978017205612,10945,97.35,8600000,0.0009407833,86000
-0.2057608,0.653229296207428,774.022082567215,-0.001482932,2.2959943,5.2948337,173,0.02558,-2.769496358895103,11772,76.8,8650000,0.002447736,86500
-0.20101309,0.6869745850563049,778.3246457576752,-0.0011671752,1.8838282,5.288514,174,0.014678,-3.845449060933488,11839,98.18,8700000,0.0018708343,87000
-0.20605287,0.63422030210495,782.6067597866058,-0.0010157836,4.995869,5.2797737,175,0.011774001,-4.939033825567495,11863,104.39,8750000,0.0017968293,87500
-0.19830865,0.7337304949760437,786.8779149055481,-0.0014887806,2.4335637,5.2732987,176,0.015698,-4.849709954568412,12313,102.18,8800000,0.0019970357,88000
-0.16488272,0.7747959643602371,790.9971036911011,-0.0010230411,2.2433476,5.266597,177,0.005846,-5.22628836455417,11128,136.03,8850000,0.0012612848,88500
-0.19379933,0.624447226524353,795.5703339576721,-0.0014096481,5.8909426,5.2613063,178,0.02392,-4.332924748254317,11866,111.32,8900000,0.002485541,89000
-0.16308993,0.7915980964899063,799.8407828807831,-0.0016186539,2.6514094,5.25783,179,0.012016,-8.107515547942839,11756,170.29,8950000,0.0015476814,89500
-0.2090068,0.7293735444545746,804.145663022995,-0.000816557,6.519583,5.2540417,180,0.002656,-12.04150433050079,11834,151.15,9000000,0.00095116004,90000
-0.2069114,0.6145516335964203,808.4266028404236,-0.0012829344,12.819326,5.249265,181,0.003344,-14.712225154322523,11577,168.86,9050000,0.000957681,90500
-0.19780949,0.7464954853057861,812.7999958992004,-0.00072634674,7.775145,5.2453737,182,0.007514,-13.499743749557165,11723,172.58,9100000,0.0012879551,91000
-0.17923224,0.7680061161518097,817.1285538673401,-0.00081721705,4.820266,5.241691,183,0.003884,-14.360133514205438,11386,171.97,9150000,0.0008972365,91500
-0.15583287,0.7840466797351837,821.5730390548706,-0.0010391132,3.8389173,5.2368035,184,0.008293999,-12.275998451705345,11694,200.53,9200000,0.0013400621,92000
-0.19750185,0.7869551777839661,825.9149370193481,-0.00086657953,6.356444,5.231972,185,0.0072679995,-24.21619931790441,11865,192.07,9250000,0.0014121598,92500
-0.20201969,0.7382299900054932,830.1793291568756,-0.00066803215,8.044822,5.227053,186,0.0049240002,-30.64685378641927,12793,206.47,9300000,0.0010718057,93000
-0.21480115,0.7575564980506897,834.1395125389099,-0.0007048008,8.19879,5.2204256,187,0.003858,-31.070797666630348,12735,226.7,9350000,0.000989762,93500
-0.19481926,0.8141606450080872,838.1204562187195,-0.00021508566,5.7429075,5.214657,188,0.001274,-19.179227623554944,10407,210.91,9400000,0.0006970863,94000
-0.15970723,0.8185346722602844,842.9781396389008,-0.00067466765,4.3081107,5.210252,189,0.0013679999,-27.938829050723662,10935,304.13,9450000,0.00068914064,94500
-0.16363001,0.8163483887910843,847.6017003059387,-0.0007821561,4.6449924,5.2053413,190,0.005882,-37.38598385645545,10145,332.52,9500000,0.0013485084,95000
-0.13814178,0.8588408380746841,852.579270362854,-0.0004879287,3.248384,5.2012815,191,0.000714,-44.57300048857257,10694,405.01,9550000,0.00054790755,95500
-0.13029118,0.8210921585559845,857.3101160526276,-0.0010532972,3.7234302,5.198038,192,0.00639,-41.25966263848666,10917,413.45,9600000,0.0012710507,96000
-0.10827759,0.8412586599588394,861.9767422676086,-0.0010905188,2.3973517,5.194401,193,0.006456,-38.70646822474839,11328,448.86,9650000,0.0011973374,96500
-0.10311852,0.7928195148706436,866.4386360645294,-0.0011826452,2.36685,5.19233,194,0.008276,-35.636055156394704,11397,448.27,9700000,0.0014493875,97000
-0.08702094,0.7464649677276611,870.8760282993317,-0.0014292749,2.1281533,5.1905947,195,0.013809999,-30.93108259742996,11304,454.55,9750000,0.0017698925,97500
-0.06429724,0.7610266953706741,875.355878829956,-0.0018222469,1.8027422,5.1867857,196,0.020784,-22.290244926268173,10893,464.34,9800000,0.002260714,98000
-0.033292096,0.7288843393325806,880.0028579235077,-0.0012924757,1.365482,5.184777,197,0.0064439997,-7.626961456395617,11104,474.52,9850000,0.0011908462,98500
-0.029564809,0.708327442407608,884.556617975235,-0.0014538288,1.5862877,5.1812887,198,0.019854,-2.0428925676657403,11522,465.3,9900000,0.0022941711,99000
-0.004196899,0.7897772639989853,888.954717874527,-0.0014716849,1.1985304,5.1753955,199,0.013444001,7.524889626468241,11281,474.72,9950000,0.0016648474,99500
0.0028105055,0.8287738263607025,893.4392445087433,-0.0012887991,1.1137673,5.168689,200,0.021622,10.035194646155425,10333,477.57,10000000,0.002522008,100000
0.010172119,0.8601496666669846,898.3280165195465,-0.0004097248,0.9002844,5.1615267,201,0.010218,11.654232155031147,11598,482.67,10050000,0.0017796922,100500
0.0125162015,0.8609656244516373,902.688360452652,-0.00017883429,0.97656506,5.152222,202,0.024505999,14.426876666947969,12494,479.38,10100000,0.0027289332,101000
0.0152742285,0.8679255098104477,906.741956949234,-0.0007871556,0.92261565,5.141759,203,0.016822003,12.543000546283306,11569,487.72,10150000,0.00234693,101500
0.018451378,0.8765369653701782,911.1119091510773,0.00013513796,1.0562283,5.1310844,204,0.035882004,17.45536274792623,11637,477.4,10200000,0.0034910738,102000
0.033234242,0.8647053241729736,915.4629828929901,0.00035533513,1.0391011,5.1231813,205,0.017676,20.18275844775172,11970,491.12,10250000,0.0024219179,102500
0.033902787,0.8849758878350258,919.6902344226837,-4.8905156e-05,0.83498347,5.111506,206,0.013668001,20.872498195849545,11321,489.67,10300000,0.0020831178,103000
0.031283688,0.9083779007196426,924.1618106365204,-0.00024769377,0.84314823,5.0961475,207,0.020242,20.646905992701775,11863,487.75,10350000,0.0025211072,103500
0.027440974,0.8981077596545219,928.4290482997894,0.00022877233,0.86834776,5.082055,208,0.00846,18.569040515465925,11410,487.48,10400000,0.0017086354,104000
0.032184623,0.901226744055748,932.8603320121765,0.00010559415,0.8162495,5.067721,209,0.022396,20.062691193906076,11392,490.87,10450000,0.002565534,104500
0.03608068,0.8882488459348679,937.2987279891968,0.00027714446,0.8419574,5.052999,210,0.032936,22.682990535552854,12808,488.22,10500000,0.003289606,105000
0.032873366,0.8847496956586838,941.2543089389801,0.00013126656,0.9055069,5.037465,211,0.032968,21.299275398231018,12360,487.57,10550000,0.0032496117,105500
0.026682159,0.9136926457285881,945.3493700027466,1.0330696e-06,0.6521396,5.0241046,212,0.035554,17.2586852962784,11831,490.11,10600000,0.0034419696,106000
0.024805225,0.9138337150216103,949.6302189826965,-0.00062690413,0.70524037,5.0112453,213,0.022783998,16.769011421989244,11566,489.63,10650000,0.0026388355,106500
0.02821193,0.8888261318206787,954.0034642219543,-0.00094784313,0.7211162,4.9960966,214,0.018852,18.029852193655966,11937,490.74,10700000,0.0024336067,107000
0.032831926,0.907730259001255,958.2509486675262,-0.0007620698,0.5824944,4.9842196,215,0.01017,17.956844247864172,11189,496.63,10750000,0.0016778294,107500
0.03656861,0.9186190888285637,962.7686936855316,-0.0007456962,0.41652638,4.97234,216,0.007768,19.06109027687937,11290,497.99,10800000,0.0014869971,108000
0.03382407,0.9104724079370499,967.2469532489777,-0.0013905208,0.550363,4.960498,217,0.017588,19.126874091920357,11326,494.79,10850000,0.0022671935,108500
0.037782967,0.8898228034377098,971.7191770076752,-0.00092404615,0.52197784,4.9481707,218,0.0086860005,21.178036308934846,11324,494.49,10900000,0.0015070753,109000
0.028602807,0.8792711719870567,976.1827294826508,-0.001452762,0.6900343,4.9345093,219,0.011290001,15.691663749133909,11428,496.63,10950000,0.0016880839,109500
0.03485683,0.872485563158989,980.608491897583,-0.0013330965,0.43213677,4.915048,220,0.0118700005,17.921929651667543,10506,498.78,11000000,0.0020143734,110000
0.031842977,0.8707050383090973,985.4179856777191,-0.0011839623,0.5199081,4.896506,221,0.011543999,16.84415265093157,11611,496.67,11050000,0.0020244566,110500
0.03431872,0.8733790218830109,989.7753117084503,-0.0015169423,0.51146305,4.8790617,222,0.027784001,18.460395229808324,11264,497.26,11100000,0.0030516488,111000
0.03875488,0.8967685773968697,994.2734320163727,-0.0016688865,0.39713222,4.867777,223,0.03009,21.14469906373428,10718,495.81,11150000,0.0030328953,111500
0.045123115,0.8895219713449478,998.995087146759,-0.0013788624,0.40202704,4.8571754,224,0.030712,23.11108500770189,11014,498.83,11200000,0.0031768084,112000
0.04043949,0.8704257607460022,1003.5899956226349,-0.0014910036,0.76910293,4.8477993,225,0.027376,23.254745226031186,12480,490.1,11250000,0.0030162525,112500
0.050033446,0.9158263877034187,1007.6471378803253,-0.001672691,0.36443976,4.8404465,226,0.025883999,26.47076365883353,11410,496.71,11300000,0.0028727339,113000
0.05578188,0.9198360443115234,1012.0829863548279,-0.0017136807,0.3729905,4.8310175,227,0.01529,28.485164838075125,10879,498.57,11350000,0.002074721,113500
0.06106355,0.9174117371439934,1016.7303149700165,-0.0012664965,0.34387392,4.824104,228,0.012148,31.954235622227166,10818,496.75,11400000,0.002014766,114000
0.06522249,0.8954029083251953,1021.4067461490631,-0.0012159173,0.39890733,4.8142014,229,0.014482001,33.68897105226268,11702,493.71,11450000,0.0020189206,114500
0.06362495,0.9299956038594246,1025.7314264774323,-0.0011453759,0.34568477,4.8007774,230,0.011834,32.38222528114618,10655,498.55,11500000,0.0018981977,115000
0.06357227,0.9144712314009666,1030.4772300720215,-0.0019381577,0.43715382,4.787201,231,0.041206,33.90112379336289,11095,494.9,11550000,0.0037335344,115500
0.06302123,0.9023868069052696,1035.0316474437714,-0.0015177208,0.514684,4.7747717,232,0.012875999,32.7254011365209,11736,497.45,11600000,0.002051993,116000
0.065577835,0.9127717167139053,1039.3560762405396,-0.0011891627,0.38407254,4.7615066,233,0.011446,33.827341979094584,12430,497.5,11650000,0.0019313531,116500
0.063720174,0.9185050278902054,1043.4268724918365,-0.0019023368,0.39736193,4.7435656,234,0.02225,32.495574961025724,11715,498.33,11700000,0.002580997,117000
0.06498519,0.9176746383309364,1047.7454299926758,-0.001393612,0.36973312,4.7266684,235,0.019817999,33.67999776988111,11532,497.17,11750000,0.0025194811,117500
0.07136674,0.8689051419496536,1052.1346666812897,-0.0015987519,0.3086093,4.7084546,236,0.014214002,36.19377914004816,11415,498.77,11800000,0.0021346807,118000
0.061470352,0.8831497356295586,1056.5696074962616,-0.0018938355,0.6384851,4.690974,237,0.032406,32.326709857895366,12361,496.62,11850000,0.0032400736,118500
0.07003566,0.9148571491241455,1060.6705629825592,-0.0016348182,0.22488952,4.6748085,238,0.021386001,35.38065845419471,11194,499.04,11900000,0.0025803323,119000
0.071910545,0.9006176814436913,1065.1868104934692,-0.0022088005,0.18639751,4.660449,239,0.032614,35.95526867005491,12879,500.0,11950000,0.0033588912,119500
0.070541695,0.8642449975013733,1069.125638961792,-0.0016275108,0.3058868,4.6458344,240,0.030904,35.55622004031293,11082,499.29,12000000,0.003237342,120000
0.07215933,0.8886734545230865,1073.712474346161,-0.0015916793,0.3010643,4.638015,241,0.027313998,36.742404546617145,10645,498.81,12050000,0.002880163,120500
0.07244723,0.9302750676870346,1078.4693427085876,-0.0019471284,0.17981885,4.6265798,242,0.032121997,37.15746398549798,11015,498.18,12100000,0.0031128968,121000
0.07237142,0.9176779761910439,1083.0575501918793,-0.002022318,0.22616187,4.6080103,243,0.032748003,37.356537474347405,11301,496.92,12150000,0.0032673466,121500
0.07472401,0.8905250802636147,1087.5303859710693,-0.0022954703,0.19090363,4.589141,244,0.031298,37.589625622862,10795,499.39,12200000,0.0034627214,122000
0.07379232,0.9127612262964249,1092.212994337082,-0.0021485635,0.17341335,4.5677605,245,0.029989999,37.254430535061054,11093,499.22,12250000,0.0031811683,122500
0.06690875,0.9069900065660477,1096.7703170776367,-0.0018891174,0.4377756,4.5482364,246,0.03236,35.54680128286042,11443,495.9,12300000,0.0033057616,123000
0.07249257,0.9320676177740097,1101.1903915405273,-0.0021746156,0.17671247,4.5371375,247,0.029284,36.959184027460815,11216,498.52,12350000,0.003126905,123500
0.07309181,0.9191003367304802,1105.7023582458496,-0.002582977,0.21651873,4.525318,248,0.054996002,37.41096400683046,10587,498.23,12400000,0.004609426,124000
0.07245089,0.930391862988472,1110.4734902381897,-0.0019614121,0.21107602,4.5146494,249,0.019356001,37.82275195189144,10144,495.91,12450000,0.0025237899,124500
0.07705375,0.9438138492405415,1115.457937002182,-0.0020372465,0.09657603,4.5047836,250,0.024191998,38.98941194186287,10881,498.81,12500000,0.002798853,125000
0.075242154,0.9187468513846397,1120.1052479743958,-0.0022185636,0.22894868,4.4932013,251,0.025417998,38.95042410429965,10934,496.73,12550000,0.0028769798,125500
0.074226364,0.9153200462460518,1124.730902671814,-0.0017723562,0.23851486,4.479495,252,0.01769,38.51585984278641,10635,496.5,12600000,0.0022862004,126000
0.077689305,0.9292163401842117,1129.4980232715607,-0.0022601644,0.13954273,4.4646606,253,0.032316,39.06296939611591,10596,499.52,12650000,0.003305203,126500
0.07388893,0.9181451350450516,1134.2640738487244,-0.0014818707,0.3037657,4.4522943,254,0.0071400004,39.15214869443593,10810,494.79,12700000,0.0014297212,127000
0.07302408,0.9256577268242836,1138.9450705051422,-0.001886908,0.27790263,4.449018,255,0.019625999,38.255469648599394,10716,495.75,12750000,0.0023326601,127500
0.075355515,0.9138084053993225,1143.6615748405457,-0.002081992,0.2919992,4.446846,256,0.037864,39.453760384334466,11192,496.26,12800000,0.0036025934,128000
0.07294458,0.9218032956123352,1148.184464931488,-0.0018178027,0.31007826,4.4460025,257,0.046324,38.10085573239908,11522,496.03,12850000,0.0040485733,128500
0.07626379,0.9118225052952766,1152.5795938968658,-0.0015825949,0.21751018,4.4463305,258,0.0152819995,39.216791893006615,12021,497.46,12900000,0.002189957,129000
0.073697425,0.9072016254067421,1156.7893087863922,-0.0017381338,0.3407948,4.44238,259,0.022847999,38.535108025366824,11209,496.12,12950000,0.0026706043,129500
0.079529785,0.9182792380452156,1161.2994031906128,-0.0023035968,0.15682611,4.4323416,260,0.028259998,40.53201647129537,11754,498.38,13000000,0.0029737116,130000
0.07955125,0.9153669700026512,1165.6029162406921,-0.0013882455,0.15135178,4.4207425,261,0.012866,40.122818854856014,12590,499.04,13050000,0.0020927326,130500
0.07719884,0.9406088031828403,1169.6235983371735,-0.0018816656,0.15552573,4.4124746,262,0.028717998,39.40006640171889,10923,497.97,13100000,0.0030086497,131000
0.0766898,0.9312800243496895,1174.258052110672,-0.0017321019,0.14462404,4.3989906,263,0.042487998,38.9275418525402,11496,498.41,13150000,0.003931313,131500
0.073399484,0.9167947024106979,1178.6547057628632,-0.0019091982,0.2956739,4.386005,264,0.026176,38.599668898400246,11135,495.85,13200000,0.002860567,132000
0.0759655,0.9129161536693573,1183.2004263401031,-0.0021082007,0.2045758,4.3780985,265,0.029492,38.90649217098547,11391,497.69,13250000,0.0031548091,132500
0.07878412,0.9080279096961021,1187.639664888382,-0.0019146635,0.1385901,4.3733473,266,0.041584,39.992077769438836,11352,498.55,13300000,0.0037493769,133000
0.076638184,0.9225074350833893,1192.094288110733,-0.0025621268,0.15600725,4.364867,267,0.039498,38.75355498312197,10311,498.85,13350000,0.0038082637,133500
0.07820318,0.9339056834578514,1196.992916584015,-0.0018743348,0.1648545,4.3529267,268,0.018714,40.10866236169082,11161,498.0,13400000,0.002309538,134000
0.07349085,0.9210273325443268,1201.5268840789795,-0.0014039039,0.27790087,4.342391,269,0.011897999,38.86392549954473,11360,495.06,13450000,0.0020138659,134500
0.07906835,0.898254968225956,1205.9924759864807,-0.0019080382,0.19142187,4.3356957,270,0.031436004,40.28327123734311,10603,495.99,13500000,0.00306133,135000
0.07811395,0.92214784771204,1210.755493402481,-0.002100601,0.11408763,4.3307543,271,0.024678,39.28378012757586,10736,499.55,13550000,0.0028790557,135500
0.0778424,0.937717642635107,1215.4597444534302,-0.002250849,0.13950005,4.322936,272,0.03116,39.69157186433689,11556,498.29,13600000,0.0032700237,136000
0.07901814,0.9271982535719872,1219.835810661316,-0.0022568633,0.11000836,4.314206,273,0.039352,39.50906997623922,11955,500.0,13650000,0.003702997,136500
0.08180981,0.8921061977744102,1224.0686628818512,-0.0013828652,0.09648371,4.306818,274,0.022265999,40.90490348326948,11616,500.0,13700000,0.002825967,137000
0.07957407,0.9289087951183319,1228.4367973804474,-0.0021508727,0.14631316,4.296712,275,0.034964,40.39422752745127,10987,498.62,13750000,0.003480787,137500
0.07837331,0.9455168806016445,1233.041558265686,-0.0015852975,0.090216056,4.2910028,276,0.042016003,39.186657101334696,11345,500.0,13800000,0.0038789723,138000
0.07976059,0.9155573323369026,1237.5003907680511,-0.0022389754,0.13551813,4.281658,277,0.039494,40.5238563673636,11068,498.92,13850000,0.0037114923,138500
0.078346245,0.9317939579486847,1242.0680470466614,-0.0017759422,0.11227385,4.274629,278,0.025435999,39.40736824756793,11655,499.46,13900000,0.002848877,139000
0.07817808,0.9269681572914124,1246.4178450107574,-0.0017772786,0.1346232,4.2708526,279,0.031132001,39.50806891300484,10801,499.02,13950000,0.0033562891,139500
0.082916774,0.9060910493135452,1251.0961563587189,-0.0018671475,0.060998015,4.2673583,280,0.026014,41.45838944441328,10775,500.0,14000000,0.0029007609,140000
0.080825225,0.8973934277892113,1255.7896521091461,-0.0017712938,0.10304352,4.2573633,281,0.034369998,40.65292356985253,11643,499.34,14050000,0.003309441,140500
0.077526495,0.9138758629560471,1260.141271352768,-0.0022492027,0.17871873,4.2426,282,0.042545997,39.59132507327968,10626,498.23,14100000,0.0038405869,141000
0.07790279,0.9315158426761627,1264.8982408046722,-0.001932491,0.15476537,4.231622,283,0.031792004,40.218082010839964,11329,497.17,14150000,0.0032821496,141500
0.07609779,0.9235780835151672,1269.36110329628,-0.0016800765,0.18814193,4.222628,284,0.026977997,38.84907075653577,10547,498.01,14200000,0.0030160344,142000
0.0799205,0.9087456464767456,1274.1526372432709,-0.0020362951,0.16677704,4.207382,285,0.022934001,40.634139425056595,11068,493.38,14250000,0.002775252,142500
0.07352042,0.9215448647737503,1278.7203900814056,-0.0017280089,0.29368734,4.197966,286,0.027324,38.336827072662466,10474,491.78,14300000,0.0028795423,143000
0.07649644,0.9267529025673866,1283.5540132522583,-0.00182342,0.192988,4.1946874,287,0.026998002,39.84322600173104,10746,496.04,14350000,0.0028230848,143500
0.078854784,0.8967902362346649,1288.2841243743896,-0.0019368669,0.24515712,4.18995,288,0.022272,40.693771021217174,11288,497.45,14400000,0.0026624673,144000
0.0782356,0.9364174753427505,1292.7626099586487,-0.002075829,0.15069689,4.187639,289,0.023906,40.03708040827201,10950,497.69,14450000,0.0027094495,144500
0.08058356,0.9264334961771965,1297.377878665924,-0.002080775,0.1319261,4.1875887,290,0.02035,41.12986847050681,10180,497.9,14500000,0.00258055,145000
