total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,approxkl,policy_loss,fps,value_loss,clipfrac,n_updates,time_elapsed
8650000,86500,30.351411547890145,465.24,0.06391608,4.5669165,0.956489235162735,0.003370062,-0.0029068363,9991,0.071819216,0.026802,173,874.7002022266388
8700000,87000,31.411895147215784,479.67,0.06528021,4.55972,0.9572976343333721,0.0039793416,-0.002485019,10008,0.048364468,0.039516,174,879.7769694328308
8750000,87500,29.61716594491454,469.86,0.062298834,4.5511737,0.9613273069262505,0.0031357347,-0.0031622432,10054,0.065737106,0.029792001,175,884.8600475788116
8800000,88000,30.607887972479276,469.96,0.06251878,4.545144,0.9539966583251953,0.004253016,-0.0032026346,10028,0.08531747,0.044522,176,889.8969671726227
8850000,88500,31.18550017361762,473.71,0.06560172,4.5407505,0.9604895003139973,0.0041829622,-0.002231341,10043,0.04891295,0.043465998,177,894.9467074871063
8900000,89000,30.347721671326507,468.64,0.06426549,4.5354323,0.9654322303831577,0.003613447,-0.0026904119,10017,0.05091839,0.034801997,178,899.9931499958038
8950000,89500,30.068175805380488,469.14,0.06327357,4.530997,0.9512868821620941,0.0030357998,-0.0028574665,9937,0.09469054,0.029282,179,905.05020570755
9000000,90000,31.268953195773793,474.84,0.065445594,4.529329,0.9620517231523991,0.0029516206,-0.0022154935,9971,0.043940138,0.02291,180,910.2154107093811
9050000,90500,30.38340152383389,466.42,0.06479166,4.526585,0.9576381035149097,0.0039440426,-0.0027932622,10001,0.05871449,0.039326005,181,915.3060100078583
9100000,91000,29.906727413828285,468.36,0.062703826,4.523409,0.9595053419470787,0.0032933678,-0.0029288144,10009,0.065004446,0.030699998,182,920.3698909282684
9150000,91500,30.367905843637782,471.16,0.06391782,4.5199347,0.9661818407475948,0.003711997,-0.0026868428,10021,0.056286447,0.036412,183,925.4307835102081
9200000,92000,31.649976291137207,475.37,0.06628435,4.5162554,0.9605640061199665,0.0037805873,-0.001832946,10045,0.04381107,0.03534,184,930.4849123954773
9250000,92500,30.975381821782648,478.51,0.06479475,4.5108566,0.9614997915923595,0.0030920424,-0.0023513823,10097,0.04424959,0.024923999,185,935.5246560573578
9300000,93000,30.373564740634173,464.06,0.06344585,4.502747,0.9305416792631149,0.0038359673,-0.0031978358,10047,0.116676435,0.035116,186,940.5571005344391
9350000,93500,31.39684266150649,474.76,0.06601744,4.4946327,0.9608420878648758,0.003371828,-0.0024036777,10049,0.046006236,0.031372003,187,945.6094260215759
9400000,94000,27.11864138004608,434.8,0.062246066,4.4867425,0.9402891658246517,0.0035516706,-0.0013218627,10114,0.10713707,0.034752,188,950.6496250629425
9450000,94500,30.357969725383608,462.2,0.06555824,4.482806,0.9368358850479126,0.0028357478,-0.0019603726,10076,0.064996086,0.023484,189,955.6629526615143
9500000,95000,30.45820029069526,469.59,0.06415597,4.4811907,0.9621154293417931,0.0031805001,-0.0027265628,10045,0.05684354,0.027060002,190,960.6964259147644
9550000,95500,30.36306124109413,465.26,0.063409664,4.4800735,0.9174180030822754,0.004037558,-0.0030709673,10072,0.1294393,0.032876,191,965.745623588562
9600000,96000,31.16561118662061,469.03,0.065968975,4.479212,0.9462421089410782,0.0033898335,-0.0024693944,10032,0.054409772,0.030283999,192,970.7799303531647
9650000,96500,30.11004229869208,468.63,0.06359261,4.474813,0.9506132379174232,0.0035497632,-0.002718078,10069,0.068408296,0.031748,193,975.8394200801849
9700000,97000,30.943900378422278,476.32,0.06476799,4.4706483,0.9518854655325413,0.0029690512,-0.0021953178,10056,0.051742505,0.025444001,194,980.8686456680298
9750000,97500,30.16797770894249,468.37,0.06381515,4.465988,0.9569320902228355,0.0035926835,-0.002620389,10005,0.05361712,0.033732004,195,985.9163219928741
9800000,98000,30.823923174398516,471.9,0.06424898,4.45786,0.9604249633848667,0.0032754422,-0.0028199155,10066,0.051729433,0.031432,196,990.9896941184998
9850000,98500,30.99972743974265,483.62,0.06398273,4.447771,0.9622773267328739,0.0050737057,-0.0019925847,10050,0.040659495,0.060706,197,996.0304667949677
9900000,99000,30.045198294290312,455.5,0.06558373,4.4393263,0.9431151449680328,0.0036531524,-0.0022654645,10076,0.062357377,0.034333996,198,1001.0688946247101
9950000,99500,31.183451129314562,467.27,0.066144325,4.432009,0.9486623592674732,0.003176051,-0.002803333,10110,0.05322059,0.029298002,199,1006.0961508750916
10000000,100000,30.461927770297834,462.38,0.064902425,4.4240394,0.9581860937178135,0.0033620973,-0.0025392354,10075,0.054520763,0.029886002,200,1011.1054198741913
10050000,100500,30.711266467178813,464.04,0.064241424,4.41602,0.961106687784195,0.0028815898,-0.003230346,10077,0.05978612,0.025472,201,1016.1704065799713
10100000,101000,30.5061514554546,472.34,0.063979395,4.412599,0.9608913511037827,0.0033403044,-0.0029624626,10012,0.06561168,0.032986004,202,1021.1998221874237
10150000,101500,30.83363669426437,479.58,0.06436042,4.4063663,0.9714542478322983,0.0028880995,-0.0025397625,10055,0.042098157,0.025718,203,1026.2537117004395
10200000,102000,31.585999374637353,473.07,0.0665687,4.3997326,0.9570559673011303,0.0032745053,-0.002394593,10038,0.04416439,0.030510003,204,1031.3116402626038
10250000,102500,30.636219823244847,462.57,0.06482808,4.39355,0.9528661444783211,0.0036892805,-0.0030654885,10106,0.07124733,0.032986,205,1036.3562126159668
10300000,103000,31.393618098858568,470.42,0.063722596,4.390158,0.9421760998666286,0.0030268505,-0.003318603,10104,0.12476768,0.022566002,206,1041.364179134369
10350000,103500,31.109025085431202,472.77,0.064864315,4.387822,0.9664364233613014,0.0034618308,-0.0027187045,10087,0.046646707,0.031684,207,1046.3769631385803
10400000,104000,30.710706299506928,480.84,0.06367275,4.3827014,0.9633703827857971,0.0031811153,-0.0025458743,10093,0.049714528,0.027338002,208,1051.4017996788025
10450000,104500,31.380592735606637,474.07,0.06521159,4.3785257,0.962589081376791,0.004083866,-0.002566096,10000,0.05537943,0.041284002,209,1056.4242939949036
10500000,105000,29.666269633165424,467.61,0.06296069,4.375455,0.9505520239472389,0.003978107,-0.0032612674,10074,0.0882923,0.036438,210,1061.4852676391602
10550000,105500,31.889358004132884,477.98,0.06565724,4.373084,0.9575282670557499,0.002693984,-0.0023463038,10105,0.046289917,0.024932,211,1066.5206134319305
10600000,106000,31.67763412878303,475.29,0.066502884,4.371055,0.9554565250873566,0.0028650798,-0.002220792,10081,0.046556674,0.023336,212,1071.5316541194916
10650000,106500,30.631782332074266,460.89,0.06530319,4.364831,0.9455433152616024,0.0041387333,-0.0032691355,10001,0.06791409,0.045114,213,1076.5591926574707
10700000,107000,32.32311717336757,476.63,0.067529246,4.357938,0.9630317389965057,0.0031949386,-0.0026924906,10013,0.036219947,0.029202,214,1081.6233232021332
10750000,107500,31.516758266794312,478.14,0.06526249,4.3503103,0.9541518837213516,0.0034129065,-0.003118475,10045,0.05366519,0.028679997,215,1086.6890258789062
10800000,108000,31.547822294255912,469.11,0.06417504,4.3490295,0.8986397981643677,0.002881859,-0.0023218319,10020,0.20275979,0.020262,216,1091.7304146289825
10850000,108500,32.0286729884315,476.56,0.06575475,4.3482327,0.9345309287309647,0.003471465,-0.002674175,9982,0.088800326,0.032338,217,1096.7838277816772
10900000,109000,31.515285002113465,468.07,0.06612048,4.3458586,0.9524354189634323,0.0029296356,-0.0023411573,10024,0.053804833,0.023948,218,1101.8691091537476
10950000,109500,31.76409231114596,470.25,0.06705644,4.3416605,0.9555458091199398,0.0028589307,-0.0026235548,9957,0.047254678,0.022962,219,1106.9308815002441
11000000,110000,31.089833727325313,461.26,0.052679073,4.3359513,0.7724165320396423,0.005114315,-0.0021506976,10001,1.9542725,0.051494002,220,1112.0259306430817
11050000,110500,31.015810948885786,470.58,0.06516268,4.3330545,0.9543394967913628,0.003582885,-0.0024044844,10033,0.0582498,0.033002,221,1117.0860650539398
11100000,111000,31.0482871462623,470.82,0.065495156,4.3282137,0.9514468312263489,0.0038345284,-0.0027101089,10044,0.05971109,0.038834,222,1122.1338658332825
11150000,111500,31.58071111864134,473.68,0.066320166,4.3202314,0.9523721970617771,0.00393561,-0.002711352,10030,0.056039255,0.040315997,223,1127.176299571991
11200000,112000,30.86276198428513,479.23,0.064174585,4.3109446,0.9617903605103493,0.0038929372,-0.0031789795,10125,0.0493966,0.039574,224,1132.2274932861328
11250000,112500,31.212014593716248,474.09,0.06492496,4.3024855,0.9631090126931667,0.004433213,-0.0027482733,10075,0.046823494,0.046476,225,1137.2273995876312
11300000,113000,31.93486306455459,479.39,0.06575002,4.2952876,0.957369688898325,0.0050866255,-0.0026984727,10071,0.04428018,0.056325994,226,1142.2564871311188
11350000,113500,30.54189317971795,468.91,0.06331219,4.290886,0.9535181783139706,0.0042579668,-0.0030845455,10072,0.070745215,0.042372,227,1147.2867968082428
11400000,114000,30.397244082968463,462.68,0.06488771,4.285977,0.9576408118009567,0.0041326764,-0.0026882305,10128,0.06168986,0.044940002,228,1152.3145554065704
11450000,114500,31.647200230886448,476.45,0.06592969,4.284976,0.9582482576370239,0.0038075359,-0.0026577564,10077,0.045172065,0.03689,229,1157.3335499763489
11500000,115000,30.958044191583905,475.94,0.05743748,4.280791,0.8371228277683258,0.0029010847,-0.0015655231,10072,0.86288726,0.022292,230,1162.3600525856018
11550000,115500,31.673083525700907,475.7,0.06596867,4.2803926,0.9606521390378475,0.0036219028,-0.0026700122,10117,0.047685057,0.033304,231,1167.3941633701324
11600000,116000,31.24984303847694,472.58,0.06545316,4.2788954,0.9506042413413525,0.0032232064,-0.002621277,10061,0.059173,0.029278,232,1172.399976491928
11650000,116500,31.497324806573086,473.84,0.0654974,4.2747025,0.9605571292340755,0.0035967682,-0.0030531927,10060,0.048963267,0.034709997,233,1177.4342768192291
11700000,117000,31.637989645460724,479.4,0.064745545,4.268771,0.9593606777489185,0.0039764512,-0.0036070265,10011,0.04974562,0.036486,234,1182.4699943065643
11750000,117500,31.634685736721963,479.58,0.065479085,4.2618475,0.9547133632004261,0.0033888489,-0.0029790546,10020,0.054370053,0.031527996,235,1187.5406682491302
11800000,118000,32.02086676056817,482.75,0.06631943,4.255341,0.9452067986130714,0.003558409,-0.0021672389,10060,0.04188571,0.032506,236,1192.5954921245575
11850000,118500,30.392682436638296,464.07,0.06303751,4.2457423,0.9529294744133949,0.003033304,-0.0033430303,10111,0.07671555,0.031118002,237,1197.6256778240204
11900000,119000,31.892410536814076,478.92,0.06619354,4.2364597,0.9592947401106358,0.003161182,-0.0026900326,10017,0.04303692,0.025372002,238,1202.6318032741547
11950000,119500,31.661969307066773,481.31,0.06533662,4.227915,0.9594385027885437,0.0027601388,-0.0024869635,10115,0.043120407,0.020956,239,1207.701516866684
12000000,120000,30.755089794662073,469.97,0.06250388,4.22136,0.9509616494178772,0.0028965217,-0.0032518276,10036,0.09203319,0.022258,240,1212.7403678894043
12050000,120500,31.637733337770058,482.58,0.065427974,4.219602,0.9497533068060875,0.003326546,-0.0026649109,9963,0.04749649,0.030922,241,1217.8252000808716
12100000,121000,31.520746904898044,473.96,0.06544382,4.21638,0.9548536948859692,0.0046635517,-0.0028389732,9957,0.054154396,0.052164,242,1222.9064292907715
12150000,121500,30.356952612864188,449.24,0.0574626,4.2102838,0.7928111851215363,0.0035037466,-0.001174839,9991,1.5089602,0.029782,243,1227.9897420406342
12200000,122000,31.98808014076687,473.77,0.06686907,4.2069845,0.9538965336978436,0.002917966,-0.002897688,9979,0.049196973,0.023790002,244,1233.0578718185425
12250000,122500,30.938853448913463,464.21,0.06634853,4.2032332,0.9462218023836613,0.0038229874,-0.002723455,9991,0.06351086,0.038208,245,1238.160274028778
12300000,123000,32.29034673344475,470.26,0.06808342,4.198112,0.9505003951489925,0.0041672243,-0.0029198267,10041,0.051644653,0.042425998,246,1243.22877907753
12350000,123500,31.854514074261644,469.26,0.067210324,4.1878376,0.953614704310894,0.004875836,-0.003065283,10002,0.05182407,0.054408003,247,1248.2731096744537
12400000,124000,31.856384355572096,477.54,0.06631879,4.174044,0.9480650760233402,0.0043718494,-0.002750861,9988,0.048986923,0.046794,248,1253.3338935375214
12450000,124500,32.004553545433666,475.05,0.06527125,4.1631365,0.9546151608228683,0.0033103775,-0.0025517708,10016,0.06955091,0.0279,249,1258.4026927947998
12500000,125000,32.33035610163075,476.2,0.06726411,4.1565228,0.9590820297598839,0.0033749132,-0.0031330164,10078,0.04049409,0.031288,250,1263.4642539024353
12550000,125500,30.69196588821862,480.28,0.06333488,4.148364,0.9417349770665169,0.0029360624,-0.002242649,10061,0.14300884,0.024036001,251,1268.491383075714
12600000,126000,31.648879353515078,471.52,0.066339426,4.14408,0.9561507888138294,0.0036709209,-0.002775975,10045,0.055056255,0.035634,252,1273.5329682826996
12650000,126500,32.362020031907235,471.9,0.06627182,4.1410093,0.9484672658145428,0.004863857,-0.002977557,10083,0.081706665,0.05217,253,1278.5899448394775
12700000,127000,31.45578359639967,471.87,0.06558123,4.137843,0.9554246887564659,0.00362738,-0.0029105234,9962,0.06677398,0.034454003,254,1283.6311812400818
12750000,127500,31.881055686291383,469.27,0.056558877,4.1362495,0.8609571754932404,0.0021928377,-0.0026439887,10028,0.88337725,0.014754,255,1288.716509103775
12800000,128000,32.86426840150463,481.96,0.05935003,4.1382933,0.8338335007429123,0.001036979,-0.0007702741,10030,1.0007026,0.0041779997,256,1293.7725729942322
12850000,128500,32.12524363964594,486.71,0.06596304,4.1402926,0.9565531462430954,0.0032717641,-0.0024925177,9983,0.04619764,0.029701998,257,1298.821361541748
12900000,129000,32.2833247666983,475.48,0.06669094,4.139514,0.9565724954009056,0.0042966297,-0.0019285169,10009,0.059706837,0.044888,258,1303.8973636627197
12950000,129500,32.809190901735434,478.64,0.06670194,4.137933,0.946076538413763,0.0038201404,-0.0032122661,9972,0.08090775,0.032876,259,1308.990445137024
13000000,130000,33.21356081300204,483.74,0.068563595,4.1365156,0.9533481933176517,0.00485214,-0.0016827323,9980,0.043106295,0.053694,260,1314.076719045639
13050000,130500,32.95267144439051,479.05,0.06807754,4.1346216,0.9460640996694565,0.003470681,-0.0027561919,9919,0.058826465,0.032463998,261,1319.1541678905487
13100000,131000,32.823511023002794,481.01,0.06730188,4.12806,0.9536700397729874,0.0037688937,-0.0031954776,10005,0.054534603,0.036434002,262,1324.265543937683
13150000,131500,32.71553620500068,474.71,0.06718429,4.124129,0.9505513422191143,0.0037597027,-0.0031970043,9990,0.06771903,0.035336,263,1329.3367295265198
13200000,132000,33.54948112251645,485.58,0.06742539,4.121956,0.939816128462553,0.0044750706,-0.0032881163,9980,0.09010415,0.044662002,264,1334.4249658584595
13250000,132500,33.07419223360885,482.34,0.06830682,4.119514,0.9565956182777882,0.0046688793,-0.0030722949,10058,0.05327149,0.050598003,265,1339.522953748703
13300000,133000,33.737612095809126,477.89,0.069700666,4.115573,0.9426620602607727,0.0039517707,-0.003075006,10051,0.06431062,0.038918003,266,1344.5667350292206
13350000,133500,33.54559330853235,480.45,0.069713004,4.1106157,0.9486295282840729,0.004096848,-0.0027483776,10012,0.056020938,0.040880002,267,1349.6090106964111
13400000,134000,34.25185739532462,484.79,0.07011385,4.1071343,0.9422724395990372,0.0042695752,-0.002395879,9974,0.049917378,0.044687998,268,1354.6682560443878
13450000,134500,33.4974854138873,481.09,0.06913985,4.104176,0.9454270228743553,0.0043377904,-0.0021812809,9989,0.059693594,0.046102002,269,1359.7530512809753
13500000,135000,34.2747732777103,485.65,0.07024443,4.1012125,0.9423012621700764,0.004477261,-0.0016027857,10051,0.050116442,0.048648,270,1364.8294610977173
13550000,135500,33.91917906562441,482.32,0.06993707,4.096448,0.9423522837460041,0.0053964816,-0.0016764294,10023,0.06000458,0.0642,271,1369.867091178894
13600000,136000,34.37240900036122,479.59,0.07132097,4.092381,0.9424022287130356,0.005635127,-0.0014121904,10004,0.060685813,0.068564,272,1374.9181237220764
13650000,136500,34.883443254503,485.92,0.07148636,4.0892935,0.9404621049761772,0.0046660313,-0.002488451,10015,0.05120142,0.051466,273,1379.9811005592346
13700000,137000,34.34575960747578,483.68,0.07086524,4.08504,0.9412356726825237,0.004239361,-0.0024263696,10021,0.052258294,0.043696,274,1385.0485463142395
13750000,137500,34.947680053958194,488.22,0.071368,4.078021,0.9348712414503098,0.003398141,-0.002678151,10114,0.05000463,0.031844,275,1390.1094856262207
13800000,138000,35.703186690733126,485.84,0.073132195,4.0704923,0.9417462646961212,0.0043631205,-0.0014952985,10080,0.04778678,0.048086,276,1395.1179983615875
13850000,138500,35.07483102781654,479.78,0.07275462,4.0660453,0.9477368928492069,0.0052840156,-0.001496016,10091,0.058248717,0.062784,277,1400.1414277553558
13900000,139000,35.60212789898505,481.36,0.073262244,4.0635295,0.9489447325468063,0.0035161772,-0.0026441296,10119,0.05386432,0.032077998,278,1405.190916776657
13950000,139500,34.83817565116413,477.19,0.070255935,4.0597854,0.9270153269171715,0.0035314485,-0.0027608376,10071,0.13768901,0.032945998,279,1410.1954140663147
14000000,140000,34.33605113787518,474.09,0.070545696,4.056516,0.953727338463068,0.00395077,-0.0031461245,10010,0.059908915,0.038838,280,1415.2247569561005
14050000,140500,35.3621122297553,482.58,0.072813116,4.0528173,0.9349362179636955,0.003545797,-0.002567762,10023,0.059244644,0.032788,281,1420.284722328186
14100000,141000,35.97262369138945,483.48,0.07421552,4.0472493,0.9445443861186504,0.0025364063,-0.0016077019,10070,0.054418564,0.020170001,282,1425.3390655517578
14150000,141500,35.99677163899673,485.77,0.07378101,4.043433,0.9353211969137192,0.004470938,-0.002682889,10017,0.050554913,0.047894,283,1430.3718791007996
14200000,142000,34.677687906862516,483.31,0.071434535,4.037989,0.948360800743103,0.0044877594,-0.0027604837,10019,0.05680911,0.048157997,284,1435.4350745677948
14250000,142500,34.89189048578351,480.41,0.07223292,4.0319543,0.9431338459253311,0.0063894414,-0.0019200832,9906,0.05889086,0.08024199,285,1440.505538702011
14300000,143000,34.12670495234066,482.08,0.069888875,4.0279565,0.9462577626109123,0.004883279,-0.0015085633,10049,0.061509974,0.055875998,286,1445.6343882083893
14350000,143500,34.98205536746449,487.1,0.07155865,4.0241504,0.9376164227724075,0.003957148,-0.0020889812,9990,0.047607414,0.041162,287,1450.672375202179
14400000,144000,35.14372787561137,488.02,0.07186412,4.019156,0.9439057968556881,0.0056969775,-0.0014753176,10018,0.03966062,0.07168801,288,1455.739420890808
14450000,144500,34.21875259450601,487.6,0.07001574,4.014389,0.9250978007912636,0.003612968,-0.0031272545,10023,0.06455235,0.036575995,289,1460.817899465561
14500000,145000,34.82831280147453,489.69,0.07102682,4.0102377,0.9451087675988674,0.003388524,-0.001804718,10089,0.04108215,0.030989999,290,1465.8693311214447
