clipfrac,ep_len_mean,explained_variance,policy_loss,policy_entropy,serial_timesteps,ep_reward_mean,fps,approxkl,true_reward,time_elapsed,total_timesteps,value_loss,n_updates
0.30321598,496.95,0.9568145908415318,-0.003645935,-1.4829986,176000,40.86554799572751,8115,0.0502006,0.0789108,2319.0459740161896,17600000,0.14956895,352
0.3744619,497.45,0.9584309980273247,-0.002147525,-1.4801754,176500,42.11530611868236,7932,0.056011826,0.08185711,2325.669345140457,17650000,0.10258028,353
0.33105996,498.32,0.9632267691195011,-0.0028153204,-1.4671395,177000,39.763421962701614,8109,0.04625698,0.07779573,2332.5087950229645,17700000,0.11283155,354
0.295802,497.6,0.952289804816246,-0.0039609955,-1.4807217,177500,40.71157154204864,8221,0.03772615,0.07900513,2339.206925868988,17750000,0.15137999,355
0.33664605,497.22,0.956656239926815,-0.0019938305,-1.4873537,178000,40.02400831768759,8241,0.075476654,0.07737153,2345.795168399811,17800000,0.1542615,356
0.25287995,497.24,0.9541201665997505,-0.0040240306,-1.5115805,178500,41.53188967995227,8285,0.043423995,0.08036423,2352.4403336048126,17850000,0.13489224,357
0.28555202,498.55,0.9770535714924335,-0.0018789961,-1.5437926,179000,40.83269179666264,8284,0.03124959,0.08025352,2359.052983522415,17900000,0.05116386,358
0.30248198,496.5,0.9732319973409176,-0.0033542768,-1.5779693,179500,41.51795055188297,8116,0.043057457,0.07990127,2365.565188884735,17950000,0.084642656,359
0.3135819,498.97,0.9494379013776779,-0.0040652384,-1.614737,180000,40.272544327137965,8288,0.05205909,0.07946383,2372.2522253990173,18000000,0.12954612,360
0.292126,498.0,0.9509274251759052,-0.0041775983,-1.655536,180500,41.21199935503462,8177,0.038896527,0.08047999,2378.6359012126923,18050000,0.13095964,361
0.292282,495.69,0.9547496736049652,-0.0020812547,-1.6825972,181000,41.3436334238987,8325,0.07211318,0.078484215,2385.2367765903473,18100000,0.17823637,362
0.26621202,497.03,0.9306927397847176,-0.0044906037,-1.7204398,181500,40.67017615646321,7938,0.13909422,0.07807226,2391.7663943767548,18150000,0.28042352,363
0.26530597,497.63,0.9751088600605726,-0.0034750146,-1.7767254,182000,39.19860457064584,8205,0.08281804,0.07644005,2398.571225643158,18200000,0.098454505,364
0.278356,497.57,0.9614494629204273,-0.004594795,-1.8129216,182500,38.83549260452691,8320,0.05394963,0.075520776,2405.2050638198853,18250000,0.16406484,365
0.32206398,497.29,0.9304625168442726,-0.0017185913,-1.8304988,183000,41.12260764383995,8305,0.06580698,0.07986923,2411.67498755455,18300000,0.224901,366
0.27628404,497.93,0.9730326868593693,-0.002348842,-1.8359755,183500,40.32370181097661,8207,0.036108267,0.078654334,2418.3288214206696,18350000,0.072335474,367
0.3588219,498.91,0.9566835686564445,-0.0025862872,-1.8505214,184000,41.55934659913806,7853,0.07724163,0.082126096,2424.9753828048706,18400000,0.08332567,368
0.371888,496.95,0.927533246576786,0.003524611,-1.8585836,184500,41.7155397625174,8461,0.08969014,0.080960646,2431.893971681595,18450000,0.18052235,369
0.309152,496.96,0.971535786986351,-0.0021791055,-1.8686893,185000,40.50916034772973,8544,0.054244243,0.07798191,2438.2051331996918,18500000,0.0940639,370
0.3159001,498.87,0.9735931809991598,-0.0020624988,-1.8876774,185500,41.55498302322287,8298,0.041219853,0.082122646,2444.6703605651855,18550000,0.0571748,371
0.27593595,498.18,0.9525183066725731,-0.0020863763,-1.8903939,186000,41.21062423043091,8216,0.0657448,0.08041269,2451.22526884079,18600000,0.124664195,372
0.33306,498.8,0.9483267106115818,-0.0043883836,-1.9373426,186500,40.55448224359654,8342,0.05932157,0.0799888,2457.7640306949615,18650000,0.121648416,373
0.313048,498.76,0.9561932682991028,-0.0027358045,-1.9688665,187000,41.33593542263094,7857,0.054207686,0.08138042,2464.3497796058655,18700000,0.09847848,374
0.31053993,497.89,0.9604596681892872,-0.0012071404,-2.0182526,187500,40.7987881954156,8223,0.049956966,0.07959902,2471.2231562137604,18750000,0.11546783,375
0.33706996,498.94,0.9697927180677652,-0.0020640527,-2.0462465,188000,40.60549294833602,7948,0.04470572,0.080093734,2477.912882089615,18800000,0.071206644,376
0.31322202,497.7,0.95493009313941,-0.001018282,-2.0561764,188500,40.971034294504754,8349,0.04246991,0.07996805,2484.616546392441,18850000,0.10843594,377
0.255628,498.34,0.9703551977872849,-0.002161005,-2.0748007,189000,39.81607810732928,8315,0.041794557,0.078075655,2491.019977092743,18900000,0.08913172,378
0.374018,496.51,0.9479238167405128,0.00046987698,-2.0620532,189500,41.88679010694475,8114,0.09156664,0.080483675,2497.3849906921387,18950000,0.14475603,379
0.29733598,497.97,0.949858944863081,-0.0039606057,-2.0765753,190000,40.84680445715487,7908,0.0488271,0.08001314,2503.870246887207,19000000,0.1314231,380
0.33535206,497.45,0.922658883035183,2.2148248e-05,-2.0842137,190500,41.69311258927753,8036,0.098168686,0.081153,2510.559982061386,19050000,0.1772984,381
0.26151395,498.98,0.9535840377211571,-0.0031004876,-2.1033497,191000,39.2896315699052,8109,0.046498295,0.07750114,2517.378518819809,19100000,0.16089197,382
0.25653994,497.09,0.9652866162359715,-0.0032014837,-2.115848,191500,40.23842968666084,8452,0.040703434,0.07776527,2523.821881532669,19150000,0.108321056,383
0.375754,500.0,0.9533481933176517,-0.0012814734,-2.1488185,192000,40.38937015995925,8604,0.12046825,0.08077874,2530.2433087825775,19200000,0.07512688,384
0.35649,498.74,0.9584648571908474,-0.0016461487,-2.1612325,192500,41.25139323511403,7705,0.05003432,0.08144582,2536.5661659240723,19250000,0.07047206,385
0.38114002,496.11,0.9689703341573477,0.007199909,-2.1401463,193000,40.00847079970792,7923,0.15310916,0.07674442,2543.5020151138306,19300000,0.1128861,386
0.28779805,498.06,0.9595623426139355,-0.0018197218,-2.1601026,193500,40.89644971453508,8383,0.046597905,0.080131434,2550.340705394745,19350000,0.09518713,387
0.30968812,499.44,0.9732795543968678,-0.0015601893,-2.141322,194000,39.77711777453675,8228,0.06904563,0.079130515,2556.6070716381073,19400000,0.06581377,388
0.33920592,497.6,0.9583232626318932,-0.0019478747,-2.143185,194500,39.29129294179162,8378,0.12579456,0.076470464,2563.2680332660675,19450000,0.13130118,389
0.36999005,498.91,0.9850365743041039,9.599841e-05,-2.1453764,195000,40.91614831301449,8194,0.046716195,0.08089807,2569.79625248909,19500000,0.029741723,390
0.354102,498.65,0.9503353163599968,-0.0018703423,-2.1671336,195500,39.37126307089871,8108,0.11920744,0.07739473,2576.320489168167,19550000,0.16454805,391
0.32373402,498.35,0.9729802291840315,-0.0010113769,-2.1946228,196000,41.08685612501462,8103,0.042266227,0.08066012,2583.055743455887,19600000,0.05355733,392
0.30829597,499.25,0.9575711935758591,-0.0015546515,-2.2016244,196500,41.17732930994449,7848,0.06639345,0.08121349,2589.6982583999634,19650000,0.0927622,393
0.30526993,498.14,0.9614038020372391,-0.0024154093,-2.1969953,197000,40.48521703205064,7910,0.052106027,0.07923482,2596.46932554245,19700000,0.114249475,394
0.34641594,497.27,0.9758817534893751,-0.0023351642,-2.2019143,197500,40.55640099019969,8227,0.06332911,0.07850547,2603.366732597351,19750000,0.08919824,395
0.37341788,499.45,0.9742468856275082,-0.0015118239,-2.2037818,198000,40.66531934549461,8068,0.05087692,0.08083334,2609.8413836956024,19800000,0.04150966,396
0.35635194,497.67,0.9572065435349941,0.00042190772,-2.1874988,198500,40.41080118006497,8020,0.14646702,0.07852186,2616.5239794254303,19850000,0.13143168,397
0.37745598,498.93,0.9676879830658436,0.004443799,-2.1881144,199000,40.59899701218044,8259,0.14432272,0.080164135,2623.389636516571,19900000,0.08177261,398
0.41175807,496.99,0.9553936049342155,0.0019795052,-2.1830344,199500,40.76362300224445,8239,0.12318837,0.07896686,2629.9598259925842,19950000,0.1323484,399
0.34484604,498.58,0.9566970132291317,-0.0014284919,-2.2027369,200000,40.86109953397967,8137,0.073196486,0.08045484,2636.5669515132904,20000000,0.11019547,400
0.33135596,499.49,0.9713176004588604,-0.0004842054,-2.2340446,200500,41.20409230664661,8545,0.050357003,0.08185226,2643.1579883098602,20050000,0.049517766,401
0.39156795,496.04,0.9590487442910671,-0.002614328,-2.24363,201000,40.206779732541015,8574,0.08302635,0.07680633,2649.3399801254272,20100000,0.13966967,402
0.35311797,498.26,0.9417326413094997,-0.0013443312,-2.2651865,201500,40.033896246223904,8439,0.12039443,0.078396715,2655.5823550224304,20150000,0.19295065,403
0.369958,498.9,0.9653978124260902,-0.00088571006,-2.2842112,202000,40.731263253419854,8230,0.065170854,0.080421716,2661.961814403534,20200000,0.08061669,404
0.32954597,497.86,0.9487632922828197,0.000121115736,-2.31256,202500,40.39579218514616,8149,0.08231378,0.078635946,2668.6584334373474,20250000,0.17334987,405
0.32576397,496.34,0.9537732042372227,-0.003462177,-2.349044,203000,39.97789707298672,8229,0.0529439,0.07646297,2675.2164192199707,20300000,0.17837526,406
0.28476205,497.54,0.9574484750628471,-0.002760058,-2.3448195,203500,41.507816743377695,8409,0.04263215,0.080848,2681.8487179279327,20350000,0.112682685,407
0.29906592,495.74,0.937934547662735,-0.0027580897,-2.3657074,204000,40.28603976271335,7970,0.16437131,0.07679023,2688.3043513298035,20400000,0.26228443,408
0.3717839,497.68,0.9537399336695671,-0.0013716359,-2.4095552,204500,38.55659852187539,8214,0.10058971,0.0747923,2695.1021037101746,20450000,0.17230761,409
0.29457995,496.41,0.9593648426234722,-0.0062904214,-2.4240086,205000,41.233593965960026,7854,0.09254761,0.07908896,2701.6249747276306,20500000,0.1557625,410
0.32138997,497.79,0.9778721053153276,-0.0014254258,-2.4620569,205500,41.452750920084874,8414,0.04955971,0.08070385,2708.3401594161987,20550000,0.056907296,411
0.39721984,496.59,0.9560114853084087,0.0015333624,-2.4777079,206000,41.05133186835071,8519,0.091629945,0.07925831,2714.477159500122,20600000,0.15001345,412
0.37107006,496.83,0.9734713286161423,-0.0007232856,-2.4865632,206500,40.507167442247045,8023,0.052968193,0.0781012,2720.5657811164856,20650000,0.08676957,413
0.36647412,497.72,0.9536317326128483,0.000993592,-2.511386,207000,40.42116265556466,8358,0.062683426,0.07856245,2727.4137122631073,20700000,0.1578227,414
0.3085481,496.97,0.9398746341466904,-0.0025710857,-2.5214236,207500,40.054416407693935,8189,0.061972737,0.077361755,2733.9502415657043,20750000,0.22616422,415
0.30149204,498.41,0.955387469381094,-0.0033618968,-2.544635,208000,40.52241142551614,8265,0.06401228,0.07950504,2740.728935241699,20800000,0.12688026,416
0.35736603,496.04,0.9655298814177513,-0.00093212485,-2.5568676,208500,40.262734599157575,8306,0.069498256,0.07687011,2747.297783136368,20850000,0.12701766,417
0.33962798,495.79,0.9530976191163063,-0.0012815909,-2.576297,209000,39.514268477126606,7815,0.25409728,0.075506896,2753.9232034683228,20900000,0.17749237,418
0.28845403,498.99,0.9741389341652393,-0.0015703483,-2.5819216,209500,40.219514372254054,8181,0.044938646,0.079475336,2760.8885440826416,20950000,0.06663688,419
0.37819394,499.04,0.9591046571731567,0.0006462124,-2.5620496,210000,40.39913119669777,8369,0.05958333,0.0798759,2767.49812912941,21000000,0.1037453,420
0.26318395,498.74,0.9811035264283419,-0.003372021,-2.5736222,210500,40.55303935831227,8580,0.05567226,0.080111794,2774.0017914772034,21050000,0.038809255,421
0.33378,498.28,0.974788211286068,-0.0014710918,-2.5735197,211000,40.53402136701006,8372,0.046758547,0.0794178,2780.2139649391174,21100000,0.066824235,422
0.375942,498.09,0.9655040763318539,0.0002521612,-2.5811982,211500,39.16601688399747,8143,0.12072435,0.07652323,2786.842327594757,21150000,0.11780139,423
0.35676003,497.27,0.907981388270855,0.0027733988,-2.6055584,212000,40.85995253744604,8346,1.129781,0.07912354,2793.4818229675293,21200000,0.25295493,424
0.282736,498.12,0.9754240345209837,-0.0024503025,-2.6215453,212500,40.107426362028576,8467,0.080601834,0.07875695,2799.826726913452,21250000,0.06110734,425
0.35957187,498.82,0.9784808363765478,0.002133598,-2.606769,213000,39.60004124606408,8266,0.082725324,0.078104,2806.2616963386536,21300000,0.065890335,426
0.4089941,499.47,0.9570504203438759,0.0007698019,-2.602795,213500,40.90603569918154,8405,0.090624094,0.081258595,2812.6617801189423,21350000,0.07009606,427
0.298614,490.94,0.9283214583992958,-0.0039652195,-2.6205263,214000,39.6506839127863,8194,0.20921457,0.07147201,2819.248954296112,21400000,0.43705127,428
0.35659406,497.59,0.9788383077830076,-0.001874774,-2.646808,214500,38.61358410499515,8213,0.07596118,0.07506228,2825.839415550232,21450000,0.08677506,429
0.380888,496.87,0.9737204220145941,-0.0010239779,-2.6757526,215000,40.39838510754209,8233,0.06892801,0.078045644,2832.5137269496918,21500000,0.0830624,430
0.37015995,496.44,0.946268443018198,0.0033024,-2.659786,215500,39.62490888666341,8211,0.10380698,0.075912744,2839.140868663788,21550000,0.20550543,431
0.32193998,498.25,0.9632789380848408,-4.8472386e-05,-2.6450808,216000,41.073717344561594,8230,0.0887599,0.08037652,2845.852602481842,21600000,0.09562767,432
0.32550403,497.6,0.9657711833715439,6.25113e-05,-2.6313097,216500,41.17758170302055,8354,0.06756928,0.07994519,2852.5204644203186,21650000,0.10439361,433
0.30625802,497.7,0.9663908332586288,-0.0021984675,-2.6445389,217000,41.26547011418748,8432,0.047269598,0.08043238,2859.0444242954254,21700000,0.101696126,434
0.30701,498.02,0.9692181125283241,-0.0010647099,-2.6540978,217500,40.09187761980109,8046,0.054455355,0.078512006,2865.4739248752594,21750000,0.09120372,435
0.3423361,498.85,0.9836999177932739,0.0007698374,-2.6330636,218000,41.19810758985864,8182,0.046136424,0.08129138,2872.2238059043884,21800000,0.03355203,436
0.32009593,496.1,0.9615846425294876,-0.0019313475,-2.6132493,218500,39.70152508913372,8411,0.05172284,0.075619705,2878.8689534664154,21850000,0.15664582,437
0.29318398,496.96,0.8499079197645187,-0.004408439,-2.6387668,219000,40.16031141434714,8063,0.59316915,0.07470908,2885.0925471782684,21900000,1.0079349,438
0.4149461,497.46,0.9637483321130276,0.0016473099,-2.676504,219500,39.71428198270873,8363,0.07918188,0.07705479,2891.5492470264435,21950000,0.12902363,439
0.33793202,498.99,0.9830190595239401,-0.0022766974,-2.6589303,220000,40.656589033898015,7906,0.043450374,0.080429494,2897.9384536743164,22000000,0.03624058,440
0.387364,498.69,0.9679205231368542,3.9196722e-05,-2.6590726,220500,41.35994180815887,8516,0.05488739,0.081579044,2904.8613295555115,22050000,0.06362731,441
0.425408,497.61,0.9730283562093973,0.0018570629,-2.6693597,221000,39.84492399695796,8452,0.06591788,0.07759326,2911.318903684616,22100000,0.08505093,442
0.30968803,496.41,0.9554141499102116,-0.0022908926,-2.642805,221500,41.26225338742947,8107,0.103729896,0.078411944,2917.7605233192444,22150000,0.18348838,443
0.38490787,496.86,0.9554321058094501,-0.0011084058,-2.676497,222000,41.14875160481106,8197,0.1314129,0.07959411,2924.5739574432373,22200000,0.13781862,444
0.29613802,495.44,0.962138369679451,-0.0021838846,-2.7006795,222500,40.914198421906036,8429,0.06780731,0.077837504,2931.126401424408,22250000,0.14501473,445
0.38018993,499.5,0.9760582093149424,-0.0003897817,-2.7269983,223000,41.4556666120611,8004,0.05895425,0.08241229,2937.612913131714,22300000,0.041522503,446
0.39259002,497.87,0.9665930233895779,0.0016761717,-2.7265093,223500,40.09648702353465,8159,0.11978164,0.07824437,2944.4016711711884,22350000,0.11059771,447
0.33290994,497.08,0.9670422486960888,0.0012008509,-2.7417917,224000,39.630893209982794,8245,0.06354084,0.07632776,2951.124832868576,22400000,0.11523801,448
0.40561202,497.75,0.9592307098209858,-0.0019413036,-2.737539,224500,40.9662848205479,8206,0.06502101,0.079763904,2957.7612733840942,22450000,0.116511315,449
0.35738397,497.73,0.957475308328867,-0.0047431393,-2.7551622,225000,40.58278627183757,8042,0.054356847,0.07882444,2964.4469027519226,22500000,0.12119727,450
0.37773198,499.44,0.9811494331806898,0.0008011556,-2.768957,225500,41.35763282342203,8121,0.066385426,0.08218126,2971.2202031612396,22550000,0.037815515,451
0.32190606,498.18,0.969655591994524,-0.0023048816,-2.759806,226000,41.06561886077219,8142,0.05318233,0.08050258,2977.9496591091156,22600000,0.06352403,452
0.36087,500.0,0.9763584062457085,-0.00034776368,-2.7604342,226500,39.64101973932392,8186,0.0644923,0.07928204,2984.6176302433014,22650000,0.049641233,453
0.36195797,498.78,0.9670659303665161,-0.0011621014,-2.77098,227000,40.43826595189321,8244,0.054036345,0.079712614,2991.11212682724,22700000,0.07492774,454
0.36799404,497.66,0.9792959466576576,-0.0003119611,-2.778982,227500,40.251117461395424,8302,0.11052381,0.078380965,2997.7638759613037,22750000,0.05957929,455
0.30859396,499.29,0.9806220456957817,-0.0013753005,-2.7911334,228000,39.62710287365416,8116,0.074796006,0.07865105,3004.176288127899,22800000,0.056507163,456
0.355988,499.13,0.9461799114942551,-0.00056273106,-2.7943733,228500,39.87299866208359,8159,0.08831076,0.07868088,3010.675512075424,22850000,0.14170839,457
0.38025796,499.02,0.9750724080950022,-0.0004416481,-2.8067844,229000,40.62746483227973,7945,0.07077823,0.08034242,3017.443015098572,22900000,0.053182874,458
0.394762,499.48,0.9863870227709413,0.00051409996,-2.7855573,229500,41.18092341736798,8397,0.061143823,0.0819161,3024.2545504570007,22950000,0.018954858,459
0.353934,499.0,0.9656298607587814,-0.0010973087,-2.7918777,230000,40.915743340693986,8553,0.08797555,0.08076461,3030.70681476593,23000000,0.09119947,460
0.329296,498.36,0.9693121667951345,-0.0010396086,-2.8135793,230500,38.99679209228747,8622,0.07504547,0.076531306,3037.110193490982,23050000,0.10423024,461
0.33016208,494.91,0.9316670969128609,-0.0022272603,-2.8452594,231000,40.167412652595175,8467,0.11352185,0.07468306,3043.460965156555,23100000,0.3682728,462
0.3449241,498.26,0.9731141440570354,-0.0017205745,-2.8594384,231500,40.18368827672695,8529,0.060537532,0.07862309,3049.6609783172607,23150000,0.08102758,463
0.29541397,496.63,0.9668410420417786,-0.0015669581,-2.8767679,232000,38.935390328439915,8679,0.10851986,0.07484632,3055.9526817798615,23200000,0.13529961,464
0.30912605,497.24,0.9499683901667595,-0.0040427316,-2.8963833,232500,39.87919635172889,8622,0.12973462,0.07676497,3062.260137319565,23250000,0.2008086,465
0.37138003,498.29,0.9621703773736954,-0.0012884907,-2.899817,233000,41.19458612860682,8351,0.05220915,0.08053527,3068.690986633301,23300000,0.08848467,466
0.30095798,498.09,0.9671037308871746,-0.002375008,-2.9101837,233500,40.68139598530735,8249,0.06641333,0.07963725,3075.1433613300323,23350000,0.094042666,467
0.31112397,499.1,0.9816382024437189,-0.002780597,-2.9417067,234000,39.425252371877264,8137,0.060128257,0.07796903,3081.5971755981445,23400000,0.052372444,468
0.35290995,496.08,0.9404088519513607,-0.001497562,-2.946698,234500,39.758378378372015,8493,0.103625275,0.07613672,3088.216998577118,23450000,0.22032371,469
0.31442592,496.33,0.9551096856594086,-0.0021892255,-2.9690216,235000,39.653607553095355,8245,0.08255038,0.07610433,3094.6994805336,23500000,0.19927154,470
0.37047002,497.74,0.9702626932412386,-0.0003719426,-3.0063763,235500,41.055071593486446,8166,0.08240073,0.07979312,3101.3701725006104,23550000,0.09838564,471
0.33577198,498.63,0.9167103841900826,-0.00090600294,-3.0515924,236000,41.59643111034422,8017,0.26649144,0.080814704,3107.9167335033417,23600000,0.21973425,472
0.37527207,494.54,0.9462188258767128,-0.0008400299,-3.0874178,236500,41.055659451278665,8534,0.23951401,0.078246854,3114.3623521327972,23650000,0.1999904,473
0.33299008,496.09,0.9752578511834145,-0.00017303297,-3.1188924,237000,40.440972552280144,8133,0.08172978,0.077433445,3120.739240169525,23700000,0.0936202,474
0.36726198,496.49,0.9663349352777004,0.0016999033,-3.1109757,237500,39.76956032794229,8133,0.07356962,0.076304816,3127.3078906536102,23750000,0.13962533,475
0.41592392,498.77,0.970369478687644,0.0012461791,-3.0868728,238000,40.71175724973831,8332,0.07306516,0.08034895,3134.051215171814,23800000,0.06224379,476
0.40052605,498.79,0.9818332940340042,0.00087231776,-3.0823166,238500,40.81364523936774,8513,0.07472802,0.08058094,3140.467960357666,23850000,0.042658377,477
0.4089121,497.55,0.9646391719579697,0.0037109135,-3.0807014,239000,39.962411107603565,8354,0.09039176,0.07780976,3146.8216817379,23900000,0.11451146,478
0.315668,496.11,0.9563439786434174,-0.004148637,-3.1027732,239500,38.86359015979513,8029,0.09234478,0.073262416,3153.3306295871735,23950000,0.2512505,479
0.37595192,497.04,0.9606966152787209,-0.00014097431,-3.123314,240000,40.49305951354865,7912,0.08241136,0.078060456,3160.079057455063,24000000,0.14779882,480
0.4101539,496.45,0.9237581118941307,-0.0018986574,-3.119535,240500,39.32961548916124,8551,0.4618387,0.07276815,3166.6320581436157,24050000,0.49131438,481
0.4798,499.43,0.9668865948915482,0.0025780916,-3.1209748,241000,39.95507977443136,8204,0.11462272,0.0793874,3172.905116558075,24100000,0.076688945,482
0.38534394,495.64,0.9569068886339664,1.0892413e-05,-3.1105392,241500,39.95106558260737,7789,0.21174456,0.0759664,3179.6743733882904,24150000,0.20345443,483
0.38232997,498.06,0.9743529129773378,-0.0011519477,-3.1526349,242000,40.474356099935086,8375,0.083107434,0.079148985,3186.590919971466,24200000,0.07277937,484
0.4238881,498.28,0.9725651610642672,0.00028065164,-3.155806,242500,40.67765408542196,8047,0.08644764,0.07955227,3193.1095654964447,24250000,0.07061563,485
0.45482993,498.92,0.9619290716946125,0.004172643,-3.1671863,243000,38.57399517334697,7988,0.24529177,0.076097645,3199.8365774154663,24300000,0.13471945,486
0.43182805,498.85,0.9675304144620895,0.0021767176,-3.148956,243500,40.109870086309854,7978,0.07853542,0.07916425,3206.588253736496,24350000,0.079533055,487
0.36538795,498.11,0.9662785343825817,0.0008461424,-3.132001,244000,40.033955522769276,8357,0.10485128,0.07800503,3213.327296257019,24400000,0.11167534,488
0.3792741,498.79,0.9705710466951132,-0.0006204397,-3.1182065,244500,39.82039631381778,8712,0.08059171,0.078255616,3219.9155502319336,24450000,0.09291125,489
0.38688,500.0,0.9881829982623458,0.0017502629,-3.1452188,245000,41.60316603232357,8241,0.06318774,0.083206326,3226.130641937256,24500000,0.015489854,490
0.43352398,498.93,0.9651964530348778,0.0009306229,-3.1396375,245500,40.873736649425794,8573,0.09420868,0.080868855,3232.4868416786194,24550000,0.0679794,491
0.33389202,497.89,0.9609116092324257,-0.0027736987,-3.121716,246000,39.27667720611029,8570,0.15668187,0.076813616,3238.831191301346,24600000,0.16548513,492
0.4068759,497.27,0.9699500966817141,0.0010225988,-3.1423676,246500,40.040277292443314,8464,0.06629724,0.07756045,3245.1413140296936,24650000,0.0961269,493
0.31152594,497.74,0.974721796810627,-7.320067e-05,-3.1202002,247000,39.79323985091167,8067,0.076320514,0.07757789,3251.490783214569,24700000,0.08486536,494
0.39584,499.08,0.9610484652221203,0.0007535898,-3.107638,247500,39.403902367571426,8382,0.06933692,0.07789124,3258.2541518211365,24750000,0.11924424,495
0.31106398,498.51,0.9739513006061316,-0.0025559948,-3.105813,248000,40.379515004258245,8109,0.091605276,0.07933846,3264.698715209961,24800000,0.08517067,496
0.34730607,496.55,0.9570942707359791,-0.0011640728,-3.1141834,248500,39.66427294449827,8233,0.086153366,0.07629517,3271.360667705536,24850000,0.17426918,497
0.27716994,497.55,0.8343337178230286,-0.002549549,-3.1744032,249000,40.71576302907522,8357,0.7925939,0.076400615,3277.969990968704,24900000,0.9638193,498
0.34525603,499.28,0.9839700013399124,-0.0007471969,-3.2011588,249500,40.02311599808448,8647,0.068659216,0.07941184,3284.560805082321,24950000,0.037916802,499
0.34463203,499.06,0.9690592177212238,-0.0007913825,-3.2171957,250000,40.214079415784305,8504,0.071802795,0.07934404,3290.792557954788,25000000,0.08698577,500
0.32982194,498.24,0.9615051932632923,0.0012176472,-3.2180927,250500,40.00937118005933,8230,0.074580625,0.07818339,3297.274368286133,25050000,0.14382048,501
0.3932799,499.35,0.979363339021802,0.0029747009,-3.1939173,251000,41.80467394784449,8096,0.08174259,0.0830885,3303.9200513362885,25100000,0.031172674,502
0.36974993,497.78,0.9460434243083,0.0015247484,-3.1718397,251500,40.49133932948,8454,0.10446815,0.07869194,3310.5595717430115,25150000,0.17040531,503
0.33384597,499.28,0.9747037962079048,-0.00023852395,-3.1787286,252000,40.748091259912776,8441,0.2616151,0.08087415,3316.9473583698273,25200000,0.044535853,504
0.31870797,498.19,0.9717322420328856,-0.001236258,-3.1501987,252500,40.33671237569367,8752,0.067492016,0.079084314,3323.412847518921,25250000,0.067727536,505
0.37553802,496.54,0.963852658867836,-0.0013231146,-3.153101,253000,41.57921412813764,8252,0.10312686,0.07999065,3329.6285111904144,25300000,0.111733295,506
0.4480701,499.36,0.9486763067543507,0.0019633411,-3.1468832,253500,40.68851094366573,8307,0.10124304,0.0808615,3336.187431335449,25350000,0.095334865,507
0.305682,497.91,0.9103148058056831,-0.001293513,-3.1744807,254000,40.086741026901166,8301,0.5981076,0.07672645,3342.7375507354736,25400000,0.41096964,508
0.35958207,500.0,0.9800413642078638,0.0004700461,-3.1849515,254500,39.443094036785425,8329,0.08520731,0.07888619,3349.3303213119507,25450000,0.05262816,509
0.42663,499.33,0.9775966200977564,6.8964706e-05,-3.187995,255000,40.62389227362776,8175,0.08212339,0.080637425,3355.7394218444824,25500000,0.046218563,510
0.379306,498.75,0.9644652791321278,0.0009017288,-3.1588879,255500,40.387061240653345,8368,0.07634223,0.07956667,3362.074120759964,25550000,0.099611565,511
0.34080192,496.92,0.9587711282074451,-0.0011557532,-3.1482496,256000,40.22174020495702,8298,0.16558363,0.07771377,3368.5732429027557,25600000,0.16663864,512
0.39121,498.93,0.9858944807201624,0.0008512217,-3.1763294,256500,40.945008132484176,8150,0.06152711,0.08092181,3375.152287721634,25650000,0.031526756,513
0.36144,500.0,0.9757151156663895,0.0007061788,-3.160419,257000,40.92617959552369,8579,0.05215846,0.08185236,3381.803414583206,25700000,0.03900219,514
0.35669407,498.39,0.9809096995741129,0.0037231457,-3.1490507,257500,39.97889874716489,7833,0.10234917,0.07850299,3388.103247642517,25750000,0.059111778,515
0.38551205,498.76,0.9675098583102226,0.00024829136,-3.1573322,258000,40.574783556285055,8155,0.06202747,0.080135666,3394.9431898593903,25800000,0.07827085,516
0.32279396,498.39,0.9631885327398777,8.945716e-05,-3.16824,258500,40.772132952525006,8329,0.08132694,0.07997896,3401.695291042328,25850000,0.1058185,517
0.33536395,497.73,0.9614610709249973,-0.0010950314,-3.1739907,259000,40.339002155815486,8074,0.11984518,0.078536235,3408.1727294921875,25900000,0.13548002,518
0.329536,497.9,0.9592705257236958,-0.0016278878,-3.182335,259500,41.043567311686076,8085,0.08875083,0.07999769,3414.81831073761,25950000,0.124725714,519
0.3928461,498.2,0.9563060402870178,-0.00092554896,-3.2065256,260000,41.011758476916896,8025,0.11786254,0.080203354,3421.433811187744,26000000,0.11496091,520
0.34925997,496.63,0.9233923107385635,-0.00307325,-3.2370849,260500,41.042790870799635,8298,0.11759944,0.0784733,3427.90451836586,26050000,0.32584065,521
0.36500394,497.26,0.9661119133234024,-0.0035910064,-3.2844071,261000,40.598374988401154,8281,0.061792746,0.07870683,3434.4972608089447,26100000,0.121345855,522
0.37758607,498.24,0.9712672717869282,-0.0016109406,-3.3230264,261500,41.473921058707,8059,0.10953003,0.08122664,3441.0446317195892,26150000,0.08869703,523
0.40677005,498.73,0.9735905472189188,-0.00014852195,-3.3495667,262000,42.094721275839255,8087,0.07191701,0.08303703,3447.8667216300964,26200000,0.052788544,524
0.43409196,498.2,0.9548551328480244,0.004149299,-3.3257177,262500,39.99708687998315,8143,0.1767365,0.07829801,3454.6409044265747,26250000,0.13145849,525
