serial_timesteps,fps,policy_loss,approxkl,ep_reward_mean,n_updates,time_elapsed,total_timesteps,true_reward,ep_len_mean,explained_variance,value_loss,clipfrac,policy_entropy
2077000,8197,-0.00486178,0.027849829,1.541384555700497,4154,28046.51926779747,207700000,0.031426586,50.06,0.9822677168995142,0.010749442,0.309394,-5.848742
2077500,8267,-0.0020035896,0.031285405,1.8874896675445052,4155,28053.133981704712,207750000,0.030903535,53.59,0.9793127849698067,0.011823345,0.32958207,-5.842313
2078000,8190,-0.002443385,0.029803913,1.713066794499864,4156,28059.73571419716,207800000,0.03162444,57.43,0.9824150372296572,0.010348993,0.320732,-5.8276505
2078500,7695,-0.0044501903,0.026891368,1.9261327134126622,4157,28066.453264713287,207850000,0.03238609,58.8,0.9832855053246021,0.009758661,0.29807204,-5.818225
2079000,8061,-0.0032534918,0.028371979,1.6980983868152908,4158,28073.5225918293,207900000,0.030751947,56.8,0.9837939590215683,0.008925667,0.31245002,-5.8264685
2079500,8142,-0.0044804425,0.02942037,1.8674940510718443,4159,28080.367599964142,207950000,0.030426534,55.38,0.981838321313262,0.010320263,0.31846604,-5.8363714
2080000,7969,-0.0034814775,0.027362185,1.9905305260098247,4160,28087.051362276077,208000000,0.031645484,60.11,0.9852881785482168,0.008318895,0.30643597,-5.8488374
2080500,7889,-0.0023412495,0.03229845,1.8160148948071582,4161,28093.893516778946,208050000,0.031689767,55.29,0.9810138791799545,0.011421871,0.33734196,-5.84242
2081000,7663,-0.0028321138,0.02888333,1.6944577240617946,4162,28100.5920586586,208100000,0.028992644,52.74,0.9833420682698488,0.009586154,0.317256,-5.8429527
2081500,8017,-0.0036697704,0.027929943,1.6617559328385687,4163,28107.70516347885,208150000,0.030401157,53.06,0.9844937128946185,0.00850546,0.31332,-5.845639
2082000,8064,-0.002113785,0.028185379,1.852115526963462,4164,28114.45144724846,208200000,0.031026015,52.68,0.9845461109653115,0.008949213,0.30988201,-5.840063
2082500,8086,-0.0042842077,0.027408045,1.7616253144455185,4165,28121.250691890717,208250000,0.030343302,56.77,0.9822332821786404,0.01001858,0.30444598,-5.8449965
2083000,8082,-0.0025061734,0.029582817,1.7670952218945604,4166,28128.01884508133,208300000,0.03181038,55.66,0.9809861872345209,0.010987142,0.323616,-5.8474774
2083500,8043,-0.004720236,0.027787168,1.8648704234277103,4167,28134.868849039078,208350000,0.029836401,60.6,0.9799807351082563,0.011212723,0.30530792,-5.84691
2084000,8042,-0.004827995,0.025557064,1.7477450758263877,4168,28141.66652584076,208400000,0.030440358,55.94,0.984235992655158,0.008913145,0.292266,-5.8435917
2084500,8116,-0.004298776,0.030712795,1.7207592461551031,4169,28148.524594306946,208450000,0.030145964,57.26,0.9797638934105635,0.011512583,0.32452396,-5.8448753
2085000,8310,-0.0038459846,0.025883064,1.67306742133449,4170,28155.300923109055,208500000,0.03047057,56.52,0.9794725682586432,0.012050015,0.29304808,-5.8537736
2085500,8109,-0.005427865,0.025169048,2.1948847621951426,4171,28161.8825006485,208550000,0.031605657,61.21,0.9846867872402072,0.009067485,0.28599203,-5.861536
2086000,7983,-0.0035714903,0.028089413,1.674493838725175,4172,28168.647810697556,208600000,0.031879034,50.53,0.9850405426695943,0.008916032,0.31006807,-5.8554974
2086500,8122,-0.0048422003,0.02548973,1.7074882988529134,4173,28175.549192667007,208650000,0.031522352,53.4,0.9841063171625137,0.009052686,0.2932,-5.851216
2087000,8166,-0.0031750344,0.030972458,1.9807777445297687,4174,28182.204555273056,208700000,0.0313802,56.27,0.9817119836807251,0.010974879,0.32871604,-5.8377767
2087500,8012,-0.005193034,0.027894728,1.9764844235334023,4175,28188.927169561386,208750000,0.030902319,57.43,0.9782475847750902,0.012303795,0.299918,-5.8241596
2088000,8063,-0.0033475962,0.03145267,2.064697617031561,4176,28195.653779745102,208800000,0.030399296,64.17,0.9719678573310375,0.015358035,0.31293598,-5.8209033
2088500,7732,-0.0040573995,0.026719846,2.0731422096204914,4177,28202.34407901764,208850000,0.03114179,54.37,0.983339449390769,0.009688926,0.298092,-5.8254743
2089000,7673,-0.0027100483,0.028712897,1.821986239696853,4178,28209.460306167603,208900000,0.030650938,58.85,0.9796888493001461,0.011929626,0.31579792,-5.8288155
2089500,7914,-0.003492134,0.02984458,1.65165266502936,4179,28216.65814256668,208950000,0.031085689,49.96,0.9780208729207516,0.012912666,0.31614205,-5.823331
2090000,7760,-0.00423983,0.027400618,1.6548068834906735,4180,28223.42329621315,209000000,0.029904492,52.53,0.9789470806717873,0.012145722,0.305062,-5.8204827
2090500,7986,-0.0032254385,0.027722742,2.1330878723405475,4181,28230.382819652557,209050000,0.03183181,58.31,0.979180010035634,0.01225863,0.309536,-5.8268
2091000,7937,-0.003369356,0.029572207,1.8893413668731227,4182,28237.04026079178,209100000,0.030941255,56.07,0.9800437595695257,0.01163083,0.323552,-5.8290157
2091500,8029,-0.0039248094,0.028004453,1.6660825919863418,4183,28243.864852905273,209150000,0.03132489,51.53,0.9826629441231489,0.009935742,0.307756,-5.8300896
2092000,8126,-0.006182873,0.026803989,1.7920198560231073,4184,28250.639485359192,209200000,0.03105217,59.46,0.9819434825330973,0.010362102,0.298244,-5.8237514
2092500,7915,-0.0037079635,0.028019488,1.6710460190950835,4185,28257.294732809067,209250000,0.03168419,53.84,0.9826090522110462,0.010162592,0.30656803,-5.82168
2093000,8217,-0.0033419086,0.027549198,2.005810286096457,4186,28264.249149799347,209300000,0.030046802,60.64,0.9835132453590631,0.009275728,0.30740404,-5.818487
2093500,8167,-0.0046537598,0.026017847,1.5193420753849933,4187,28270.755506515503,209350000,0.030955825,48.3,0.9839918874204159,0.0088982405,0.29472598,-5.816378
2094000,8271,-0.0031462056,0.029036945,1.5201255418306392,4188,28277.499975681305,209400000,0.030380176,50.27,0.9839892443269491,0.00913646,0.31236,-5.8145447
2094500,8321,-0.0043145786,0.026261033,1.7001453581995156,4189,28283.97123980522,209450000,0.030931598,55.81,0.9833369497209787,0.009622049,0.298206,-5.8178277
2095000,8203,-0.004847587,0.024635103,1.8125558682928387,4190,28290.652187108994,209500000,0.030821498,52.06,0.981058694422245,0.010803235,0.28542003,-5.818684
2095500,7989,-0.0043241344,0.02669871,1.7649973308230984,4191,28297.318860769272,209550000,0.03137813,50.19,0.9815482143312693,0.011240183,0.29816404,-5.8235993
2096000,8046,-0.0035130263,0.029379828,1.6498073400186695,4192,28304.276983976364,209600000,0.032331947,49.04,0.9813838005065918,0.010850929,0.31208998,-5.826748
2096500,7743,-0.0045458297,0.028998714,1.727300295350651,4193,28311.004013299942,209650000,0.030375218,52.61,0.9800312258303165,0.01132327,0.31758794,-5.820999
2097000,7903,-0.0036394922,0.02941804,1.5974470276800274,4194,28318.013521432877,209700000,0.03159363,52.81,0.9801547694951296,0.011432791,0.31869003,-5.8214
2097500,8150,-0.003468104,0.028455574,1.7490391999680286,4195,28324.86010837555,209750000,0.031412657,57.9,0.9841946326196194,0.009110263,0.31739604,-5.8265452
2098000,8206,-0.004191022,0.03132777,1.6466939238059057,4196,28331.60524749756,209800000,0.02955599,54.84,0.9806337282061577,0.011597526,0.328462,-5.8265452
2098500,8061,-0.0041390113,0.027349347,1.9905820689626126,4197,28338.330526828766,209850000,0.030602334,61.47,0.9845808073878288,0.009007359,0.303038,-5.8234344
2099000,8178,-0.0045882324,0.02674504,1.9954071609873791,4198,28345.039078235626,209900000,0.030261997,54.94,0.9792542140930891,0.011653895,0.29828602,-5.818036
2099500,8072,-0.003885836,0.028634803,1.819947285270391,4199,28351.70202064514,209950000,0.03125593,58.39,0.9812370520085096,0.0106839975,0.31374997,-5.808328
2100000,8095,-0.0034460553,0.028475283,1.9825633793803719,4200,28358.50284576416,210000000,0.031203192,54.57,0.9831662494689226,0.009772724,0.31417197,-5.810802
2100500,8380,-0.0039005973,0.0292957,2.0400993053714775,4201,28365.2294549942,210050000,0.031861603,60.57,0.9807779490947723,0.011403842,0.31768605,-5.816966
2101000,8350,-0.0037765244,0.029725876,2.100095226151316,4202,28371.66925048828,210100000,0.031141467,61.31,0.9766456261277199,0.013780219,0.31866607,-5.8288603
2101500,8012,-0.002938373,0.027516043,1.575984619785595,4203,28378.155665159225,210150000,0.030916108,55.4,0.9839513767510653,0.009376926,0.30563998,-5.825815
2102000,8104,-0.003864147,0.02842801,1.8060880211514814,4204,28384.961966514587,210200000,0.030593842,57.66,0.9813354797661304,0.010645444,0.31039602,-5.8234906
