fps,time_elapsed,approxkl,policy_entropy,value_loss,explained_variance,clipfrac,serial_timesteps,ep_len_mean,n_updates,ep_reward_mean,policy_loss,true_reward,total_timesteps
8056,24352.112394571304,0.024200413,-5.5074434,0.01929275,0.9965154475066811,0.28555402,1796500,50.97,3593,1.1774849386900588,-0.005803986,0.00821739,179650000
8098,24358.742394447327,0.026284385,-5.513294,0.018742776,0.9964022235944867,0.30194598,1797000,43.35,3594,0.7747558162383484,-0.005370766,0.0051088207,179700000
8123,24365.511417627335,0.027503097,-5.52302,0.01924265,0.9960723994299769,0.31086797,1797500,42.48,3595,0.9330160035370499,-0.0037565986,0.007500724,179750000
7880,24372.08679151535,0.024561726,-5.529077,0.018685676,0.9965529297478497,0.29057002,1798000,43.28,3596,1.1555792409205605,-0.005636675,0.007896792,179800000
8305,24378.84555697441,0.024652565,-5.53501,0.013711334,0.9973787909839302,0.29315394,1798500,44.4,3597,0.7313124784592145,-0.005232716,0.00505083,179850000
8240,24385.415810346603,0.026683537,-5.5403614,0.023053192,0.9955808063969016,0.30528197,1799000,48.31,3598,1.208893191473826,-0.002463266,0.0015444686,179900000
8074,24392.012279748917,0.025300194,-5.544381,0.0163653,0.9967280111741275,0.29535797,1799500,46.06,3599,1.36348324785391,-0.0027671524,0.008311621,179950000
8248,24398.584036827087,0.026041288,-5.5497727,0.01999497,0.9961030420381576,0.29953396,1800000,49.01,3600,1.354609338247601,-0.0041269157,0.00035545105,180000000
7992,24405.08640742302,0.025281735,-5.5560565,0.01755306,0.9966860404238105,0.29310003,1800500,46.15,3601,1.4122023282226654,-0.0034299972,0.004297981,180050000
8196,24411.94171643257,0.02722844,-5.5687656,0.026116079,0.994868426118046,0.30627793,1801000,48.95,3602,0.883122260329219,-0.004069915,0.0032112778,180100000
7913,24418.561474323273,0.025309954,-5.5768995,0.017825501,0.9966414198279381,0.29715595,1801500,45.71,3603,0.7385620447660677,-0.0037363544,0.0083372565,180150000
8054,24425.44802904129,0.026902545,-5.5736623,0.025095513,0.995138980448246,0.30332002,1802000,49.72,3604,1.5841777829067722,-0.004670184,0.0074549573,180200000
8160,24432.23895406723,0.0273469,-5.563627,0.022094188,0.9957351782359183,0.310472,1802500,47.19,3605,1.585876863527992,-0.0041507604,-0.00040014298,180250000
7914,24438.797747850418,0.026676476,-5.5636415,0.018523933,0.9963963960763067,0.30543396,1803000,48.62,3606,1.2471822255951701,-0.0039286925,0.002643603,180300000
7996,24445.670386314392,0.02409865,-5.5593133,0.018235546,0.9965208943467587,0.28620997,1803500,43.5,3607,1.138081750203628,-0.0044706655,0.008070922,180350000
8182,24452.367305517197,0.024874892,-5.5574713,0.014140082,0.9973188994918019,0.29247403,1804000,45.36,3608,1.5273449924628948,-0.004686096,0.008194662,180400000
7853,24458.995502710342,0.026132109,-5.5655828,0.021938378,0.9956312752328813,0.30274802,1804500,50.06,3609,1.6467914904123244,-0.004129891,0.0047705094,180450000
7857,24465.728281974792,0.028906463,-5.573153,0.022339804,0.9957942008040845,0.31676596,1805000,45.83,3610,1.470902957387616,-0.0031583824,0.00485175,180500000
7745,24472.565876960754,0.027942242,-5.5833573,0.024521442,0.9954580855555832,0.313332,1805500,50.45,3611,1.5251630827618647,-0.0024406412,0.00735342,180550000
7987,24479.43158721924,0.02503023,-5.587584,0.013459226,0.9973512417636812,0.29492596,1806000,46.05,3612,1.0710665175258691,-0.0046535637,0.0074173594,180600000
7788,24486.317660331726,0.029317815,-5.5981984,0.029465726,0.9946647929027677,0.31537202,1806500,43.32,3613,0.900614023037042,-0.004216763,0.002958349,180650000
8130,24493.33038020134,0.024621785,-5.5999675,0.016924674,0.9966327887959778,0.288314,1807000,49.63,3614,1.3020983341520627,-0.0058008884,0.0066759437,180700000
8045,24500.015640497208,0.027120946,-5.6047425,0.01569169,0.9969976008869708,0.30948204,1807500,42.67,3615,1.3495448999335713,-0.0056094443,0.0068787793,180750000
7915,24506.786424398422,0.031834625,-5.6048098,0.025258714,0.9952815640717745,0.335392,1808000,45.59,3616,1.4413335603978248,-0.0029612079,0.001972128,180800000
8356,24513.566252946854,0.024784375,-5.5986724,0.018425766,0.9965169697534293,0.29197598,1808500,45.37,3617,1.7440194277488628,-0.006645189,0.007072605,180850000
7597,24519.95190668106,0.02603786,-5.6017604,0.01781541,0.9964370557572693,0.29828194,1809000,52.62,3618,1.498651393363025,-0.0037220202,0.010898807,180900000
8133,24527.105338811874,0.028668696,-5.5951867,0.021781702,0.9959531943313777,0.321878,1809500,45.52,3619,0.9292091543033166,-0.0025733232,0.0066575035,180950000
7924,24533.7496881485,0.028506171,-5.593115,0.017361613,0.9966621994972229,0.31526002,1810000,46.62,3620,1.3345134365072955,-0.004733517,0.008661425,181000000
8291,24540.497190475464,0.024905493,-5.602903,0.0142784165,0.9972267446573824,0.29240805,1810500,43.21,3621,1.2339773472367233,-0.0043760026,0.0053907093,181050000
7842,24547.076335906982,0.025432598,-5.6065235,0.019198764,0.9963907788041979,0.29680398,1811000,44.66,3622,1.0473369263672794,-0.005177123,0.009439347,181100000
8032,24553.847457885742,0.026297184,-5.602999,0.017319337,0.9969154223799706,0.301862,1811500,46.35,3623,1.4148398575015018,-0.005516791,0.0070449077,181150000
8012,24560.591436624527,0.027230773,-5.6106396,0.01657103,0.9968153114896268,0.30784392,1812000,45.96,3624,1.593470851441909,-0.0047243577,0.00909576,181200000
7952,24567.45354270935,0.026603727,-5.6196246,0.018953977,0.9963502078317106,0.305084,1812500,50.95,3625,1.3779393659715606,-0.004869013,0.003928224,181250000
8127,24574.386303901672,0.024191141,-5.6301103,0.016084379,0.9969207532703876,0.28686002,1813000,44.75,3626,0.9848189227246621,-0.0041149436,0.0084875235,181300000
8037,24580.94637775421,0.026166594,-5.636418,0.018622192,0.996390798361972,0.302488,1813500,50.06,3627,0.6046275921116103,-0.0054532033,0.00574704,181350000
8239,24587.71699333191,0.031676654,-5.641482,0.02930975,0.9947292511351407,0.33675408,1814000,45.05,3628,1.143442304426344,-0.0019183606,-0.00014546509,181400000
8305,24594.395612955093,0.026128652,-5.640936,0.015836036,0.9969875460956246,0.301538,1814500,49.81,3629,1.3312423587032298,-0.0038723785,0.004211259,181450000
7932,24600.826241970062,0.025378421,-5.6398225,0.014038129,0.9973579144570976,0.297732,1815000,50.03,3630,1.5845304241087002,-0.004325757,-0.0001271949,181500000
8175,24607.64465737343,0.02554848,-5.635541,0.018093482,0.9965419240761548,0.296324,1815500,48.59,3631,1.0635678284938694,-0.0028493423,0.0056022657,181550000
7750,24614.097034931183,0.026350642,-5.6341925,0.021211982,0.9959950656630099,0.30141398,1816000,43.52,3632,1.089959589909995,-0.005216954,0.0033362296,181600000
8001,24621.20295715332,0.027167203,-5.647101,0.014203562,0.9972190726548433,0.3076479,1816500,48.53,3633,1.0553111805140634,-0.004078281,0.0072136726,181650000
8099,24627.89724254608,0.025241463,-5.6500573,0.017164638,0.9967211098410189,0.29272404,1817000,51.18,3634,0.9181558610506545,-0.0050402163,0.0005315746,181700000
8198,24634.592668056488,0.023939379,-5.639921,0.01638217,0.9971233191899955,0.286394,1817500,44.83,3635,0.6179490800016265,-0.006203406,0.0044511864,181750000
7788,24641.106338500977,0.026866788,-5.6224627,0.020118868,0.9958863290958107,0.30541402,1818000,49.3,3636,1.342827953761189,-0.0027082548,0.008323065,181800000
8162,24647.966791152954,0.025662672,-5.605381,0.023242142,0.9956272356212139,0.295174,1818500,43.9,3637,0.7479451192521083,-0.0055027963,0.0072155916,181850000
7947,24654.53339123726,0.02470883,-5.6015387,0.0147408135,0.9970796129200608,0.29134,1819000,46.05,3638,1.155921054396058,-0.0049814004,0.007496385,181900000
7843,24661.325918912888,0.02691274,-5.603151,0.019928351,0.996209061704576,0.30854997,1819500,48.27,3639,1.3966943451746192,-0.004458581,0.004796724,181950000
7686,24668.142288208008,0.02859384,-5.6117015,0.024333902,0.9953963407315314,0.31766596,1820000,42.68,3640,0.832603723518514,-0.0022583026,0.0038986206,182000000
7846,24675.02623462677,0.027428973,-5.6087513,0.017391432,0.9965146249160171,0.31239602,1820500,41.79,3641,0.6151202236840981,-0.002867857,0.007330304,182050000
7752,24681.81178164482,0.02656641,-5.602614,0.018182117,0.9966559640597552,0.30445,1821000,44.3,3642,1.2655472534360888,-0.0053550215,0.0002506815,182100000
7895,24688.72820544243,0.027749982,-5.6021967,0.021721287,0.9958079098723829,0.31353796,1821500,41.59,3643,0.9802821541330764,-0.00423629,-0.0014330646,182150000
7910,24695.411630630493,0.027995052,-5.6005154,0.019933695,0.9959588693454862,0.31571004,1822000,48.62,3644,1.6397894062430352,-0.003661001,0.0048500523,182200000
8051,24702.141223430634,0.02658462,-5.5943537,0.017983006,0.9965183052700013,0.304306,1822500,40.95,3645,0.9210403360959389,-0.004061459,-0.0017150864,182250000
7871,24708.71501135826,0.024670742,-5.5908313,0.017654458,0.996521410997957,0.28916997,1823000,45.83,3646,0.4701295017227494,-0.0051086806,0.004016971,182300000
7652,24715.580211400986,0.02445208,-5.5922594,0.011432853,0.9978159046731889,0.29113397,1823500,44.2,3647,0.7612600007387664,-0.0052830367,0.003140046,182350000
7886,24722.512234926224,0.025712974,-5.5962415,0.016574604,0.9966895955149084,0.298008,1824000,41.23,3648,1.0164127335056332,-0.005116103,0.005050332,182400000
7655,24729.15196466446,0.026466846,-5.5957394,0.020529592,0.9961933251470327,0.304458,1824500,48.79,3649,1.5447251107177635,-0.0039435504,0.0044742064,182450000
8118,24736.01585626602,0.025026884,-5.5923367,0.014644562,0.9970859999302775,0.29465804,1825000,46.86,3650,0.9351269792295352,-0.0053698975,0.0032397776,182500000
7881,24742.601338148117,0.031956766,-5.5906787,0.025016999,0.9954896504059434,0.332084,1825500,47.09,3651,1.7279095792582757,-0.005034081,0.005315834,182550000
7675,24749.309289455414,0.025707314,-5.5929217,0.016546631,0.996719915419817,0.298184,1826000,50.2,3652,1.8480699352563896,-0.004003202,0.007522481,182600000
8190,24756.4464738369,0.02559697,-5.5906463,0.01580963,0.9970170857850462,0.29978803,1826500,49.23,3653,1.5873039800169773,-0.004140833,0.008720432,182650000
