fps,value_loss,true_reward,clipfrac,policy_entropy,explained_variance,approxkl,serial_timesteps,n_updates,ep_len_mean,time_elapsed,policy_loss,total_timesteps,ep_reward_mean
7901,0.046392255,0.08561341,0.36486992,-6.3674974,0.9687832742929459,0.13614766,2046500,4093,498.58,27057.56892991066,-0.0008281772,204650000,43.601679050161636
8147,0.12522943,0.08163579,0.20162602,-6.376254,0.9529322572052479,0.04266872,2047000,4094,497.36,27064.386958122253,-0.0026412385,204700000,42.194691466708484
8294,0.066779144,0.08680607,0.36622187,-6.3761845,0.9496486447751522,0.048213586,2047500,4095,498.94,27070.794729948044,-0.0008439554,204750000,43.914080989865326
8176,0.07513304,0.08139662,0.23639399,-6.3655705,0.9720164407044649,0.052435443,2048000,4096,498.77,27077.242246866226,-0.002528862,204800000,41.22124143072711
8412,0.07432769,0.08456211,0.320418,-6.362395,0.9537002593278885,0.068296306,2048500,4097,499.42,27083.933007001877,-0.00036351226,204850000,42.514319821271236
8051,0.11114097,0.08388472,0.30983794,-6.368079,0.9347579330205917,0.10888588,2049000,4098,498.07,27090.297995090485,-0.00075934076,204900000,42.8145737144333
8097,1.1065967,0.052443787,0.21764407,-6.3702,0.9099201858043671,0.049707156,2049500,4099,487.8,27096.90521645546,-0.006910043,204950000,32.74845040432517
8074,0.12713292,0.08194318,0.28515399,-6.3525863,0.9602939151227474,0.059607018,2050000,4100,496.56,27103.57994699478,-0.002744369,205000000,42.74107209803087
8000,0.03555585,0.084474295,0.2917119,-6.354753,0.9751158002763987,0.04132775,2050500,4101,499.49,27110.30885696411,0.0006141191,205050000,42.47402441411427
8192,0.058335785,0.08637673,0.31721795,-6.357752,0.9643284864723682,0.05143605,2051000,4102,497.94,27117.169642210007,-0.002294748,205100000,44.048674489252114
8235,0.16862173,0.07962367,0.32457203,-6.3572316,0.951033815741539,0.050009206,2051500,4103,496.59,27123.768501520157,-0.0013988493,205150000,41.428991350784415
8003,0.07341629,0.083862275,0.2821659,-6.35675,0.9657415263354778,0.04676362,2052000,4104,498.67,27130.377590417862,-0.0014607721,205200000,42.59296249177663
7957,0.04862627,0.08458037,0.24731201,-6.354037,0.9706672020256519,0.05408059,2052500,4105,498.21,27137.042625665665,-0.00093706785,205250000,43.145685837805125
7904,0.04143562,0.086259365,0.33513203,-6.33583,0.959614422172308,0.03956996,2053000,4106,499.57,27143.68547463417,0.0002559024,205300000,43.391102744964044
7933,0.029860074,0.08466393,0.25702798,-6.322375,0.9785686489194632,0.035572983,2053500,4107,498.82,27150.529953479767,-0.00350088,205350000,42.90890700041158
8243,0.033325747,0.084594674,0.26948196,-6.316162,0.9718988444656134,0.049898475,2054000,4108,500.0,27157.214474916458,-0.00075956335,205400000,42.29733362117508
8329,0.039642632,0.0863967,0.23746206,-6.2997527,0.968524731695652,0.039344393,2054500,4109,499.36,27163.789041996002,-0.002297469,205450000,43.49493802415156
8005,0.09282957,0.07975647,0.23073795,-6.3003654,0.9659888781607151,0.051052168,2055000,4110,497.05,27170.16376543045,-0.0004426547,205500000,41.187156599114566
8225,0.031410232,0.086678565,0.34585804,-6.2964005,0.9680401273071766,0.049724966,2055500,4111,499.02,27176.91834783554,2.732676e-05,205550000,43.81024842974892
7858,0.066827886,0.082176544,0.251954,-6.293841,0.9690925888717175,0.04520004,2056000,4112,499.04,27183.558549642563,-0.002863911,205600000,41.615552090405984
8074,0.035469368,0.08554289,0.40499797,-6.288533,0.964880146086216,0.059080362,2056500,4113,500.0,27190.31929707527,-0.00037358288,205650000,42.77144534412582
8262,0.042591706,0.08367414,0.20611401,-6.267854,0.9703698232769966,0.041091725,2057000,4114,500.0,27197.011566638947,0.0021738573,205700000,41.837070718574395
8176,0.038399003,0.087796554,0.28863397,-6.272103,0.954807735979557,0.030312723,2057500,4115,499.55,27203.615193128586,-0.0012436216,205750000,44.13176632059353
8330,0.09653405,0.08336858,0.283872,-6.2780323,0.9518729150295258,0.049718186,2058000,4116,499.05,27210.219579219818,-0.0028091522,205800000,42.215841794452174
7691,0.060448036,0.08356093,0.22976203,-6.286126,0.9570481665432453,0.046775535,2058500,4117,498.72,27216.615259170532,-0.0036944808,205850000,42.298330779523184
8327,0.11967273,0.079909675,0.231858,-6.2895722,0.9638878479599953,0.16289502,2059000,4118,496.95,27223.62654352188,-0.0018493783,205900000,41.309038433553084
8005,0.03831805,0.08524456,0.34168994,-6.2900896,0.9684129543602467,0.04428058,2059500,4119,499.06,27230.223878860474,-0.00014217703,205950000,43.08076842578015
8012,0.08166452,0.08462047,0.24542397,-6.29586,0.9597356989979744,0.08702102,2060000,4120,497.64,27237.02867603302,-0.0038729643,206000000,43.43249433553089
8155,0.014669255,0.0873226,0.33562198,-6.29916,0.9772447682917118,0.043984313,2060500,4121,500.0,27243.799453258514,-0.0008807698,206050000,43.661297266559956
8376,0.052728463,0.08465418,0.2502,-6.3005385,0.9646837450563908,0.06789656,2061000,4122,498.63,27250.34161067009,-0.0031967827,206100000,42.92246319075879
7990,0.08514251,0.081287175,0.28681007,-6.307375,0.9609650857746601,0.04455871,2061500,4123,498.77,27256.66901922226,-0.0028166603,206150000,41.19282775467991
8379,0.06525543,0.07700792,0.17940196,-6.297146,0.981008118018508,0.030736802,2062000,4124,497.99,27263.4058907032,-0.004081184,206200000,39.51337112345524
8143,0.08867312,0.08600454,0.30195192,-6.2982597,0.9425820261240005,0.05199442,2062500,4125,498.85,27269.897633314133,-0.0010023135,206250000,43.521198458611416
8185,0.08636564,0.083081566,0.22724207,-6.307114,0.9654511250555515,0.055675842,2063000,4126,497.08,27276.584133148193,-0.0028411243,206300000,43.01314896778431
8210,0.094046175,0.08204877,0.36270005,-6.3243327,0.9607440456748009,0.06539968,2063500,4127,498.76,27283.203235387802,-0.00082158553,206350000,41.72476164320578
7776,1.1828793,0.07725789,0.18781199,-6.3378096,0.825167641043663,0.6224185,2064000,4128,495.48,27289.791105508804,-0.005659268,206400000,42.49685156397356
8030,0.035564695,0.084647454,0.37102196,-6.3445215,0.9658489599823952,0.048633765,2064500,4129,500.0,27296.7998418808,-0.001986705,206450000,42.323727033378
7956,0.14461787,0.08396474,0.266346,-6.3412156,0.9496732652187347,0.1828657,2065000,4130,496.89,27303.508462905884,0.00038188332,206500000,43.61899550975104
8742,0.05810307,0.08163697,0.39656213,-6.336989,0.9686134457588196,0.05502101,2065500,4131,498.91,27310.244220733643,-1.4195584e-05,206550000,41.284022278087065
8503,0.013576063,0.08459261,0.26196393,-6.324134,0.98631870187819,0.040980387,2066000,4132,499.52,27316.431960582733,-4.3529337e-05,206600000,42.48520768715876
8553,0.059032116,0.081694655,0.367944,-6.314688,0.9746812116354704,0.053298246,2066500,4133,499.32,27322.81806755066,-0.00039378984,206650000,41.103208726673294
8317,0.07301202,0.08242307,0.26774606,-6.305111,0.969610832631588,0.04955907,2067000,4134,497.59,27329.224556207657,-0.0022404324,206700000,42.32232585844244
8140,0.0850922,0.08197055,0.23503803,-6.3139234,0.9660213813185692,0.26664725,2067500,4135,498.79,27335.788456201553,-0.00029050044,206750000,41.52144151534627
8210,0.15609613,0.08167039,0.24323,-6.3177185,0.955244954675436,0.12037805,2068000,4136,496.76,27342.235727787018,-0.0020329817,206800000,42.70624382289607
8173,0.07940181,0.08073021,0.22951794,-6.3126574,0.9655198492109776,0.06088828,2068500,4137,498.61,27348.94018959999,-0.0020755287,206850000,40.94020536509535
8190,0.11133379,0.08082836,0.21678,-6.307663,0.9600643999874592,0.06748938,2069000,4138,496.98,27355.3657040596,-0.0012737662,206900000,41.83054378446404
8116,0.11731182,0.083017394,0.37696004,-6.30001,0.9389861077070236,0.065090045,2069500,4139,499.45,27361.960077524185,-0.001694144,206950000,41.74724706519512
8029,0.10713982,0.08396941,0.23317407,-6.294233,0.9525087662041187,0.14711156,2070000,4140,498.38,27368.646993875504,0.0010800464,207000000,42.70012793317394
7833,0.038812187,0.08707796,0.24278605,-6.2973266,0.9648110792040825,0.03905428,2070500,4141,499.48,27375.394832134247,-0.002890228,207050000,43.814661935559776
7919,0.045430966,0.0841975,0.23038197,-6.299975,0.9654997028410435,0.09343726,2071000,4142,499.37,27382.18840289116,-0.002332928,207100000,42.41081996151843
8132,0.03635509,0.085155234,0.24685596,-6.3036222,0.9673879034817219,0.05316901,2071500,4143,499.53,27388.871995449066,-6.338306e-05,207150000,42.89011574503165
8071,0.0068726074,0.08966417,0.21831,-6.2998204,0.9808586556464434,0.023311326,2072000,4144,500.0,27395.609482765198,-0.0012336993,207200000,44.83208466909813
8111,0.07556036,0.08082101,0.160856,-6.2989388,0.9706705305725336,0.0475668,2072500,4145,498.11,27402.320159435272,-0.0043401,207250000,41.2219995775614
7782,0.08178419,0.08404275,0.21709606,-6.302924,0.9626909717917442,0.05384323,2073000,4146,498.82,27408.909668922424,-0.0032044316,207300000,42.58714647847537
8106,0.049352016,0.08376029,0.28265002,-6.3113585,0.9756366591900587,0.048865676,2073500,4147,497.62,27415.914603233337,-0.00077598443,207350000,42.978302427754585
8244,0.08693153,0.08568019,0.25308,-6.308373,0.9397143311798573,0.055523995,2074000,4148,498.65,27422.643161058426,-0.001796536,207400000,43.4976509931926
8295,0.09285342,0.08392151,0.328822,-6.3224483,0.959977176040411,0.05845861,2074500,4149,497.23,27429.23892569542,-0.0012061517,207450000,43.35347084963065
8225,0.061346512,0.08562262,0.21954393,-6.3469214,0.9601451195776463,0.05956919,2075000,4150,499.02,27435.859169721603,-0.0029116739,207500000,43.26612088074944
8256,0.055177182,0.08366368,0.33496597,-6.3584275,0.9735686704516411,0.14159034,2075500,4151,498.94,27442.36088514328,0.0013213195,207550000,42.30577258112951
8336,0.058445048,0.085953206,0.32831997,-6.372984,0.9606346450746059,0.086739,2076000,4152,498.65,27448.893133878708,-0.0021350582,207600000,43.702670083679294
8027,0.05468936,0.08376281,0.30640796,-6.386229,0.9721710234880447,0.043980286,2076500,4153,498.41,27455.452845096588,-0.0023659205,207650000,42.652918822801674
8128,0.08066589,0.08499737,0.25192598,-6.4010625,0.9566923268139362,0.11411075,2077000,4154,497.61,27462.143803358078,-0.0034952157,207700000,43.495370508899306
8076,0.028497739,0.08377641,0.29049802,-6.4028363,0.984575211070478,0.037933934,2077500,4155,498.75,27468.634438753128,0.0001625976,207750000,42.48742323837019
8117,0.10148893,0.0835418,0.286362,-6.397071,0.943782664835453,0.05028187,2078000,4156,498.66,27475.252360105515,-0.0014030297,207800000,42.45687190988523
7927,0.104234494,0.085043944,0.241712,-6.408877,0.9451650753617287,0.043751772,2078500,4157,497.82,27481.93852996826,-0.0017144267,207850000,43.6029787282952
8148,0.05682794,0.08294143,0.23628001,-6.427746,0.9770028572529554,0.05274785,2079000,4158,498.31,27488.832860708237,0.0023530594,207900000,42.37936351616061
8159,0.07572886,0.08511666,0.41822997,-6.4194984,0.9519146084785461,0.06402025,2079500,4159,498.38,27495.44827580452,0.0011213793,207950000,43.31155354143564
8076,0.16843289,0.081810385,0.31968597,-6.424478,0.9436376169323921,0.08006381,2080000,4160,497.19,27502.092002391815,-0.0011548881,208000000,42.3467423714132
8263,0.08838339,0.08223073,0.22806004,-6.4180813,0.9568872079253197,0.075854965,2080500,4161,499.27,27508.747441530228,0.0006537949,208050000,41.423814782814716
7947,0.07106298,0.08650507,0.34021598,-6.407818,0.9463647976517677,0.043083597,2081000,4162,499.0,27515.32470369339,0.00039221125,208100000,43.85291091990355
7956,0.11602975,0.083434016,0.24077006,-6.399382,0.9486192353069782,0.048313707,2081500,4163,497.94,27521.928783893585,-0.0009132752,208150000,42.80472640308677
8234,0.04778717,0.08611478,0.37816393,-6.391286,0.9647446386516094,0.057667363,2082000,4164,499.45,27528.752992630005,0.0005986225,208200000,43.33981120399907
8078,0.02942762,0.08565693,0.26130402,-6.388706,0.9759562145918608,0.09020328,2082500,4165,498.66,27535.29637336731,-0.0024688924,208250000,43.365556873141905
7876,0.040327962,0.08740442,0.301306,-6.394638,0.9591901637613773,0.04614288,2083000,4166,499.34,27541.9151365757,-0.0033658445,208300000,44.10532239865061
8141,0.08995155,0.08061007,0.28991002,-6.39834,0.9638047441840172,0.049661037,2083500,4167,498.43,27548.74334716797,-0.0008750677,208350000,41.21734276862189
7792,0.066810675,0.08543791,0.288148,-6.396911,0.960534680634737,0.051496383,2084000,4168,498.41,27555.3227558136,-0.0013542785,208400000,43.48996303387279
7928,0.033298787,0.085775666,0.35452592,-6.4004927,0.9727676212787628,0.057128493,2084500,4169,498.86,27562.301146030426,-0.0006384645,208450000,43.418879918577474
8120,0.07937529,0.081783,0.266452,-6.412192,0.971836632117629,0.06557529,2085000,4170,497.67,27569.073837041855,-0.0016328971,208500000,41.99955295465901
8183,0.19233644,0.0769807,0.18899603,-6.4061017,0.9565435126423836,0.06586433,2085500,4171,496.0,27575.798873901367,-0.0029199542,208550000,40.802841612121846
8095,0.10635628,0.08523151,0.24970193,-6.408654,0.9528264813125134,0.13525839,2086000,4172,497.77,27582.424513339996,-0.0012602151,208600000,43.66868144185988
7922,0.1886435,0.081381164,0.23068,-6.426474,0.9422658383846283,0.12871245,2086500,4173,496.41,27589.107168197632,-0.0039445926,208650000,42.625488285495905
8154,0.02463473,0.08708264,0.384802,-6.44578,0.9748841021209955,0.06417532,2087000,4174,499.52,27595.98380947113,0.0013325049,208700000,43.75226609449508
8421,0.08547765,0.08430884,0.283574,-6.4618816,0.9540384188294411,0.066423826,2087500,4175,498.18,27602.57903456688,0.00088768237,208750000,42.943202854201864
8102,0.04761968,0.08563252,0.31678,-6.4516115,0.9647926092147827,0.044431034,2088000,4176,499.38,27609.005535840988,0.0008489349,208800000,43.10006576435016
8069,0.20852768,0.079019606,0.20308197,-6.4364467,0.9524277672171593,0.11544802,2088500,4177,493.52,27615.570400953293,-0.0036456843,208850000,42.49963496454751
8046,0.112270154,0.082323566,0.301018,-6.4409914,0.9564961791038513,0.05050008,2089000,4178,497.43,27622.072016954422,-0.0007541914,208900000,42.39281759607482
8256,0.13211267,0.08165434,0.25193003,-6.453918,0.9607273489236832,0.09658344,2089500,4179,497.46,27628.651049375534,-0.0034776563,208950000,42.27812932212133
8162,0.019236378,0.08801763,0.24858198,-6.4828725,0.9646458998322487,0.025283566,2090000,4180,500.0,27635.037135601044,-0.0013359799,209000000,44.00881599096459
7924,0.028490016,0.08657597,0.34656993,-6.5006576,0.9707690309733152,0.05580217,2090500,4181,499.45,27641.490833759308,-0.0015425032,209050000,43.51199137637641
8063,0.08752417,0.08289061,0.31920597,-6.5148287,0.9601416476070881,0.055673055,2091000,4182,498.82,27648.309022903442,-0.0008814247,209100000,42.12716286589493
8492,0.04866038,0.08836851,0.28976804,-6.5220366,0.9612989947199821,0.044631835,2091500,4183,498.95,27654.995161771774,-0.0021838145,209150000,44.7204440725645
8336,0.077080786,0.083330505,0.34421596,-6.5499883,0.9639788791537285,0.07351401,2092000,4184,497.96,27661.38844203949,-0.00087959395,209200000,42.53083796850562
8125,0.03898088,0.085213944,0.36030403,-6.5532866,0.9736269097775221,0.054445654,2092500,4185,498.49,27667.93824005127,0.0005572833,209250000,43.31169405319301
7949,0.03810173,0.08416097,0.32792994,-6.543158,0.9776079095900059,0.05757046,2093000,4186,498.95,27674.5613424778,0.0002146424,209300000,42.50603821927125
8357,0.18750156,0.079444595,0.22194003,-6.5429974,0.9521517753601074,0.16091727,2093500,4187,495.86,27681.41846036911,-0.003088934,209350000,41.91354713616616
8159,0.12029095,0.08418881,0.41385204,-6.5539064,0.9490935914218426,0.072232954,2094000,4188,497.13,27687.886249780655,-0.0012009839,209400000,43.42784971111805
8048,0.02934703,0.08637129,0.367816,-6.5614123,0.9623082168400288,0.049538355,2094500,4189,500.0,27694.53587579727,0.00094768376,209450000,43.185644516062915
8084,3.6429644,0.07343451,0.195566,-6.5703316,0.6560957431793213,0.52632904,2095000,4190,497.37,27701.256880044937,-0.0035184897,209500000,41.109218678839845
8139,0.058118246,0.08256074,0.26364005,-6.5872264,0.9701439794152975,0.036700517,2095500,4191,498.88,27707.94312620163,-0.0027269304,209550000,41.82810086502059
8097,0.05394779,0.08569251,0.338556,-6.5941105,0.959519736468792,0.06108451,2096000,4192,499.51,27714.358395576477,-0.0002450725,209600000,43.065328950765505
8062,0.07764256,0.084181644,0.26632398,-6.6059585,0.9658862203359604,0.05496676,2096500,4193,497.28,27720.772706508636,-0.00160913,209650000,43.41000500749597
8218,0.03237834,0.08580442,0.353176,-6.6043854,0.9731847811490297,0.09341594,2097000,4194,498.76,27727.523472070694,0.0007242569,209700000,43.429303889213585
7663,0.06281744,0.08696439,0.25500396,-6.6066146,0.9634183458983898,0.058665484,2097500,4195,497.97,27734.08693432808,-0.003378472,209750000,44.31328567391016
8350,0.17760797,0.083162345,0.19304597,-6.621916,0.9278200194239616,0.10413783,2098000,4196,497.4,27741.08291721344,-0.003862752,209800000,42.728141118069345
8012,0.027686547,0.085754804,0.3366601,-6.6283903,0.9765075724571943,0.045575608,2098500,4197,499.48,27747.47059750557,0.00051541085,209850000,43.12900309895589
8160,0.09109011,0.0818634,0.27069995,-6.6333666,0.96226841583848,0.101155564,2099000,4198,498.17,27754.239145755768,-0.0029212846,209900000,41.691520875756794
8090,0.044734735,0.0867768,0.34155792,-6.646173,0.9537266492843628,0.043306045,2099500,4199,499.49,27760.700027942657,-2.7462946e-05,209950000,43.6861190864871
8104,0.13970387,0.078970745,0.20278801,-6.6533613,0.9578743390738964,0.13703331,2100000,4200,495.69,27767.34507894516,-0.005025644,210000000,41.37237225655021
7848,0.111117944,0.08465022,0.35602394,-6.667051,0.942789226770401,0.1100004,2100500,4201,498.06,27774.01172566414,0.0009309918,210050000,43.25613062154327
8132,0.06617481,0.083788864,0.26294196,-6.6613836,0.9599645510315895,0.044181336,2101000,4202,498.74,27780.824609279633,-7.922279e-05,210100000,42.47137067165156
8191,0.06693401,0.085706525,0.378102,-6.657453,0.9574129432439804,0.08437991,2101500,4203,498.86,27787.43039250374,-0.002229923,210150000,43.35155837123253
7922,0.026010742,0.08485157,0.33065593,-6.667131,0.9815479535609484,0.048295032,2102000,4204,498.83,27793.977041959763,0.0003593913,210200000,42.98001636122947
7915,0.010562186,0.087993115,0.32624003,-6.6618695,0.9849531687796116,0.040560156,2102500,4205,499.41,27800.662734031677,-0.0016832954,210250000,44.238803009254156
8300,0.055130344,0.0829877,0.27789596,-6.657467,0.9691569302231073,0.082839355,2103000,4206,499.35,27807.529474020004,-0.002423657,210300000,41.74863586262976
7882,0.12424319,0.08101362,0.23936003,-6.661096,0.953511618077755,0.47559875,2103500,4207,498.22,27814.100266695023,-0.0009795739,210350000,41.4885496832928
7856,0.05414237,0.086152256,0.37116593,-6.6742144,0.9665384851396084,0.058801297,2104000,4208,498.63,27820.862689256668,-0.0011589396,210400000,43.63761626627103
8081,0.09513319,0.080990404,0.26509196,-6.680813,0.9627348370850086,0.08804242,2104500,4209,498.43,27827.74299788475,-0.0037602072,210450000,41.35830785856468
8013,0.32139245,0.07498248,0.20431596,-6.681673,0.9461459591984749,0.097689435,2105000,4210,494.2,27834.52625656128,-0.003856152,210500000,40.70312821839299
7885,0.075373836,0.083048895,0.27121595,-6.678692,0.9718106687068939,0.057042584,2105500,4211,496.92,27841.311790943146,-8.749431e-05,210550000,42.81273828579025
7921,0.0669073,0.08523783,0.34536597,-6.672363,0.9620366767048836,0.051715735,2106000,4212,498.81,27848.190606832504,-0.000545913,210600000,43.14235846779115
8027,0.122203715,0.0832951,0.297882,-6.6639256,0.9469503648579121,0.07929326,2106500,4213,496.98,27854.932376384735,-0.0006247264,210650000,43.02506882131616
8360,0.15384346,0.08452351,0.33661997,-6.65663,0.9340202808380127,0.075581625,2107000,4214,497.73,27861.639407873154,-0.00085186714,210700000,43.390159641878796
8163,0.15845406,0.080870606,0.284374,-6.66294,0.9551125802099705,0.080757424,2107500,4215,495.38,27868.155760526657,-0.002323532,210750000,42.70194557454396
8155,0.03983676,0.08367621,0.26443002,-6.6749926,0.9750782083719969,0.055816468,2108000,4216,500.0,27874.747359991074,-0.0019846288,210800000,41.83810510286516
7981,0.116024025,0.08241117,0.37677002,-6.68688,0.9490788467228413,0.07489053,2108500,4217,498.77,27881.441629886627,-0.00058849325,210850000,41.78134487910671
8187,0.118407376,0.08342829,0.29292607,-6.6892104,0.9500782787799835,0.11420679,2109000,4218,498.24,27888.136065721512,-0.0011857493,210900000,42.69995931296822
8250,0.049645443,0.08364394,0.25806394,-6.6834564,0.9750632774084806,0.064480975,2109500,4219,498.09,27894.743362903595,-0.0019079642,210950000,42.67463902622274
8245,0.05643225,0.083706036,0.339086,-6.684546,0.9751794412732124,0.06263443,2110000,4220,498.49,27901.389683246613,0.00040651916,211000000,42.57484502031922
8047,0.09109423,0.085836396,0.38816002,-6.6776595,0.9491872563958168,0.079616405,2110500,4221,498.79,27908.06660914421,-0.0006531511,211050000,43.44502465734935
8315,0.10095548,0.08651261,0.23626,-6.684341,0.9437096826732159,0.063454956,2111000,4222,497.64,27914.728885650635,-0.0023192947,211100000,44.290224425872076
8207,0.05999594,0.08357869,0.29228202,-6.6895695,0.9694468900561333,0.09834184,2111500,4223,499.03,27921.198830604553,-0.0005804909,211150000,42.30718028779958
8344,0.056636777,0.08449501,0.32053605,-6.682825,0.96884954161942,0.07487694,2112000,4224,498.72,27927.68535923958,-0.00030390275,211200000,42.85334783116359
8032,0.16148657,0.08080804,0.22007807,-6.674911,0.953784141689539,0.06484819,2112500,4225,496.17,27934.16848540306,-0.003510314,211250000,42.4325256312373
8368,0.050920013,0.08541569,0.3536619,-6.67269,0.9618830196559429,0.054681897,2113000,4226,500.0,27940.964510679245,0.0006136523,211300000,42.70784815604575
8093,0.051809907,0.085029036,0.38025206,-6.6689844,0.9562322050333023,0.0492956,2113500,4227,499.47,27947.41310954094,4.4007607e-05,211350000,42.753337543704276
8312,0.05312875,0.08326983,0.33279803,-6.668134,0.9750171583145857,0.080723345,2114000,4228,500.0,27953.86743569374,0.00063702447,211400000,41.634907721061424
8166,0.039988082,0.088069215,0.348658,-6.6770124,0.9689987935125828,0.04850519,2114500,4229,498.92,27960.271186828613,0.00013592927,211450000,44.53508172471044
8059,0.08836419,0.08108807,0.20235002,-6.6899433,0.9721752498298883,0.0923042,2115000,4230,496.33,27966.89579129219,-0.00045114866,211500000,42.17659149589556
8320,0.09499566,0.08374118,0.22596602,-6.6800556,0.9508559890091419,0.051412698,2115500,4231,497.73,27973.456914186478,-0.0016319284,211550000,42.882999059223
8299,0.042001687,0.08578412,0.46108204,-6.6579647,0.9708896838128567,0.14951625,2116000,4232,498.76,27979.792909383774,0.0034775615,211600000,43.47780672890281
8414,0.09164278,0.082258664,0.25100398,-6.650451,0.9622345268726349,0.05352191,2116500,4233,498.25,27986.311879634857,-0.0015996092,211650000,42.017373096952454
8027,0.031463455,0.08632724,0.30103993,-6.652306,0.9764703661203384,0.043359604,2117000,4234,498.93,27992.563429117203,0.0020661266,211700000,43.64796019449226
8061,0.11838674,0.08102079,0.23281398,-6.6510773,0.9627468101680279,0.07390818,2117500,4235,496.93,27999.318215608597,-0.002197784,211750000,41.81526249363829
8201,0.045123734,0.08314036,0.38126606,-6.653141,0.9763498138636351,0.07431799,2118000,4236,498.43,28006.06870985031,0.00034825996,211800000,42.27674916584874
8341,0.07276066,0.08587426,0.40559596,-6.6450615,0.9485147781670094,0.07620659,2118500,4237,498.44,28012.472545146942,-0.0005285635,211850000,43.69665732526826
8411,0.06708466,0.08271816,0.39593408,-6.6491847,0.9705356508493423,0.050726157,2119000,4238,498.37,28019.041239976883,-0.0005959483,211900000,42.11734670067031
8199,0.054758467,0.083450206,0.261634,-6.653236,0.9736527260392904,0.090556085,2119500,4239,498.4,28025.46209716797,-0.0020861686,211950000,42.46979290972442
7819,0.08219848,0.084389016,0.277522,-6.664701,0.9556418247520924,0.03912885,2120000,4240,498.74,28032.001172065735,-0.00031066602,212000000,42.738644098532276
7550,0.034758657,0.08679061,0.338788,-6.672099,0.9444598704576492,0.043266606,2120500,4241,500.0,28038.937715291977,-0.0005671496,212050000,43.39530400381338
7986,0.095547974,0.08471702,0.300926,-6.6617794,0.9533204771578312,0.08254591,2121000,4242,497.73,28046.040877342224,-0.00055989553,212100000,43.45239314931772
8184,0.021746425,0.08558512,0.33114395,-6.657745,0.97677799500525,0.049260918,2121500,4243,500.0,28052.76834321022,-0.00025594907,212150000,42.79256162934982
8104,0.04655092,0.08410243,0.24473399,-6.654129,0.9690362680703402,0.117931396,2122000,4244,498.81,28059.26934146881,-0.0022413936,212200000,42.56249952732165
8060,0.10263242,0.08539748,0.23779196,-6.6498427,0.9474170468747616,0.07538979,2122500,4245,498.89,28065.96080636978,-0.0015165232,212250000,43.24602927967342
8378,0.08525536,0.084396504,0.30473992,-6.6524596,0.9576126448810101,0.052842647,2123000,4246,497.95,28072.646087169647,-0.0021028628,212300000,43.22293786024455
8076,0.07106037,0.08390908,0.24809594,-6.6540575,0.9559128880500793,0.05561016,2123500,4247,498.86,28079.13827061653,-0.0015856586,212350000,42.482571147858565
8406,0.05313056,0.085927196,0.3533399,-6.6501,0.9584148786962032,0.07277178,2124000,4248,499.23,28085.878125429153,0.0017260719,212400000,43.36742362716366
8322,0.11169145,0.081941046,0.22404999,-6.6636677,0.954414289444685,0.12899703,2124500,4249,497.93,28092.45644259453,-0.0029344785,212450000,42.053205999426424
8198,0.124877594,0.08312328,0.26602802,-6.6570764,0.94682227820158,0.086609714,2125000,4250,498.19,28098.954777002335,-0.003002525,212500000,42.51700712823289
8665,0.09322739,0.08343203,0.28606004,-6.654487,0.9580686651170254,0.14107421,2125500,4251,498.33,28105.389958143234,0.0006988519,212550000,42.64688380061165
8448,0.040811997,0.08498204,0.28821602,-6.6605024,0.972844434902072,0.06447621,2126000,4252,499.55,28111.714447259903,0.00066994294,212600000,42.740916492243215
8226,0.06430129,0.08380668,0.30633608,-6.65647,0.9646508395671844,0.064411394,2126500,4253,498.29,28117.96568584442,-0.001833724,212650000,42.69647152374786
8380,0.011383026,0.08877718,0.26661998,-6.6559963,0.9764353837817907,0.026024986,2127000,4254,500.0,28124.59342122078,0.0008313525,212700000,44.38859466584385
8522,0.12266456,0.084232576,0.4652601,-6.64464,0.9265447854995728,0.094177246,2127500,4255,498.75,28131.175592899323,0.0012373563,212750000,42.70909907085746
8713,0.029251002,0.08394833,0.30343392,-6.651245,0.977330943569541,0.047677007,2128000,4256,500.0,28137.61636519432,-0.00034183863,212800000,41.97416796349144
8470,0.07109828,0.08560659,0.34505,-6.6574926,0.9541014283895493,0.07116978,2128500,4257,498.29,28143.937794208527,-0.0015774886,212850000,43.631799667832766
8450,0.1349608,0.08062727,0.251068,-6.661475,0.9541288465261459,0.0805882,2129000,4258,496.8,28150.32215833664,0.00014893844,212900000,41.83778272869067
8234,0.025707822,0.088046335,0.39906415,-6.65262,0.9517822340130806,0.053636596,2129500,4259,500.0,28156.598418951035,0.004264759,212950000,44.023169500599906
8162,0.037774365,0.08463064,0.289766,-6.6412115,0.969850093126297,0.04835108,2130000,4260,499.3,28163.053916454315,-0.00084690825,213000000,42.5850748389657
8485,0.07353554,0.08422926,0.30680203,-6.6523356,0.9620475433766842,0.054553404,2130500,4261,498.23,28169.70281100273,-0.0016962705,213050000,42.98238004976309
8170,0.06298497,0.08309569,0.31891593,-6.668248,0.9675206989049911,0.06815134,2131000,4262,498.03,28176.08426094055,0.00089325296,213100000,42.455810085821106
7968,0.14472163,0.07973442,0.25470996,-6.6606994,0.9527500197291374,0.067014486,2131500,4263,497.93,28182.53596305847,-0.0028357515,213150000,40.938016836247385
8256,0.067116044,0.0849872,0.31732002,-6.658109,0.9675270207226276,0.08947283,2132000,4264,497.79,28189.2856862545,-0.0010612896,213200000,43.508320799186585
