fps,ep_reward_mean,serial_timesteps,value_loss,time_elapsed,explained_variance,total_timesteps,ep_len_mean,true_reward,n_updates,policy_entropy,approxkl,clipfrac,policy_loss
15937,1.0961532205343247,253500,4.6431353e-07,1850.9060838222504,0.9999949075031509,25350000,24.0,0.057877667,507,-4.74156,0.027214326,0.26673,0.007425285
16504,1.0987011629343033,254000,2.386378e-06,1854.6463513374329,0.9999798466051288,25400000,24.03,0.057889845,508,-4.755519,0.043160368,0.3850481,0.01147864
15876,1.3274474090337753,254500,0.00015246093,1858.3155102729797,0.9986725219059736,25450000,26.67,0.057938434,509,-4.7633195,0.031699788,0.30024,0.007190177
14253,1.2372090807557106,255000,9.8944234e-05,1861.7844557762146,0.9991331505589187,25500000,25.63,0.057939738,510,-4.755742,0.0415722,0.32566386,0.0157452
16957,1.10140176653862,255500,2.902136e-05,1865.9784996509552,0.9999375718762167,25550000,24.06,0.057895143,511,-4.758151,0.02701872,0.293418,0.013612691
14308,1.1013156205415726,256000,5.10369e-06,1869.3605127334595,0.9999603034520987,25600000,24.06,0.057884164,512,-4.7688427,0.034969494,0.34191403,0.011508557
17928,1.1231674647331238,256500,2.1072356e-05,1873.3221020698547,0.9998233947699191,25650000,24.31,0.057917543,513,-4.7869864,0.04993309,0.39107203,0.00945588
14768,1.0964266377687455,257000,5.420776e-07,1876.7780439853668,0.9999938208043204,25700000,24.0,0.057863478,514,-4.7947125,0.028806169,0.27414605,0.008332738
14681,1.09653313100338,257500,4.5296977e-07,1880.82435464859,0.9999958849048198,25750000,24.0,0.057859264,515,-4.7944584,0.02021173,0.21933599,0.0019128115
16644,1.105310395359993,258000,8.649075e-06,1884.6734538078308,0.9999401634559035,25800000,24.1,0.057908535,516,-4.791759,0.061546694,0.41962397,0.01454447
15213,1.0990795642137527,258500,2.4356023e-06,1888.3204407691956,0.999979264483045,25850000,24.03,0.057881966,517,-4.7916894,0.04101027,0.35282996,0.013760996
14925,1.1091870170831681,259000,1.0574556e-05,1892.0474548339844,0.9999127467599465,25900000,24.15,0.057914283,518,-4.7856355,0.06678437,0.44395405,0.011718812
17374,1.0960602778196336,259500,7.246578e-07,1896.033771276474,0.9999957627273943,25950000,24.0,0.05789617,519,-4.774968,0.022365103,0.23559004,0.0054246183
17634,1.1055832242965697,260000,7.746193e-06,1899.293051958084,0.9999355146792368,26000000,24.11,0.0579135,520,-4.7837944,0.08602853,0.48671803,0.01716777
16482,1.1673938125371932,260500,5.3533367e-05,1902.6041641235352,0.9995466633990873,26050000,24.83,0.057929266,521,-4.7811785,0.03978138,0.351246,0.006702727
15894,1.109840332865715,261000,1.1354168e-05,1905.9820911884308,0.9999010365936556,26100000,24.16,0.057911243,522,-4.771467,0.044605456,0.38709,0.014651307
18549,1.0978673535585404,261500,1.8356949e-06,1909.585021018982,0.9999843730529392,26150000,24.02,0.057874437,523,-4.76629,0.029157076,0.31060603,0.0089771
17709,1.1254863607883454,262000,2.265358e-05,1912.8906486034393,0.9998092092282604,26200000,24.34,0.057915807,524,-4.7556086,0.047917686,0.38642207,0.00739223
18793,1.0961457628011704,262500,5.352365e-07,1916.3370542526245,0.9999949491343614,26250000,24.0,0.05784018,525,-4.746612,0.028583016,0.28864396,0.006072953
14623,1.0970392954349517,263000,1.0924444e-06,1919.5901844501495,0.9999907304763838,26300000,24.01,0.05785444,526,-4.7563767,0.039507486,0.33896995,0.014777825
15648,1.0962087500095368,263500,4.3740468e-07,1923.4914376735687,0.9999964111004829,26350000,24.0,0.05784813,527,-4.7622743,0.045143638,0.327366,0.021869756
15726,1.1057465940713882,264000,9.668136e-06,1927.0274291038513,0.9999351634760387,26400000,24.11,0.057897013,528,-4.7632494,0.04448234,0.38175607,0.010077848
17624,1.1145017957687378,264500,1.8735149e-05,1930.6047382354736,0.9998790105164517,26450000,24.21,0.0579113,529,-4.758574,0.053759675,0.4243021,0.011873476
17746,1.1161415868997573,265000,1.5794418e-05,1933.8039829730988,0.9998692004010081,26500000,24.23,0.057910226,530,-4.7577953,0.06243028,0.4459599,0.010382462
13508,1.0961037719249724,265500,5.4439965e-07,1937.0466270446777,0.9999953180786179,26550000,24.0,0.05786294,531,-4.7552648,0.03363199,0.30298805,0.008183282
16488,1.107547061443329,266000,8.972515e-06,1941.4614021778107,0.9999248471212923,26600000,24.13,0.057902124,532,-4.7490172,0.069925986,0.46535796,0.014241794
13811,1.1092880308628081,266500,1.0622495e-05,1944.9426617622375,0.9999123436937225,26650000,24.15,0.057916,533,-4.747784,0.05080153,0.42436397,0.009253177
14244,1.104527547955513,267000,7.0658516e-06,1949.0708274841309,0.9999411990575027,26700000,24.1,0.057895318,534,-4.754391,0.05561162,0.40949398,0.012622286
17140,1.0958479857444763,267500,6.092629e-07,1952.9803693294525,0.9999957864474709,26750000,24.0,0.057843663,535,-4.7618084,0.026045023,0.26286,0.0060341083
15877,1.0967192775011063,268000,1.1281604e-06,1956.242832660675,0.9999902661147644,26800000,24.01,0.057875395,536,-4.775377,0.030367324,0.296402,0.008666302
16719,1.104838454723358,268500,7.244955e-06,1959.8585052490234,0.9999412205834233,26850000,24.1,0.057902306,537,-4.784736,0.05908571,0.424822,0.013084977
15894,1.0996689754724502,269000,2.167318e-05,1963.4293546676636,0.9999742946274637,26900000,24.04,0.0579013,538,-4.78968,0.053651556,0.40854204,0.012360057
17805,1.0962005174160003,269500,8.067299e-06,1967.1290621757507,0.9999948087388475,26950000,24.0,0.057869494,539,-4.790538,0.029176636,0.27861008,0.00861173
19238,1.1047711634635926,270000,6.9790713e-06,1970.4957795143127,0.9999415393904201,27000000,24.1,0.05790291,540,-4.788953,0.072142,0.4580661,0.013858584
16616,1.0962369513511658,270500,4.1747526e-07,1973.649909734726,0.9999964644409829,27050000,24.0,0.057878315,541,-4.8010774,0.029018132,0.265154,0.0071804672
14442,1.1074102276563644,271000,9.070004e-06,1977.2842350006104,0.9999248388048727,27100000,24.13,0.057908345,542,-4.8234377,0.06267596,0.44849804,0.013113733
13762,1.1583004736900329,271500,4.696847e-05,1981.3739235401154,0.9996013892523479,27150000,24.72,0.057933338,543,-4.824915,0.044665374,0.35327804,0.007322654
15443,1.1039827436208725,272000,6.405008e-06,1985.5420999526978,0.9999462846644747,27200000,24.09,0.05789769,544,-4.8138533,0.04805113,0.4096741,0.011749792
15552,1.0971570634841918,272500,1.1249908e-06,1989.1437411308289,0.9999907014826022,27250000,24.01,0.05788154,545,-4.818566,0.027709426,0.29611802,0.006104671
16411,1.1100763684511186,273000,1.1073534e-05,1992.8723056316376,0.9999071532729431,27300000,24.16,0.057921503,546,-4.8250394,0.051822044,0.401188,0.009989556
14387,1.129638739824295,273500,2.6148808e-05,1996.5819301605225,0.9997802833240712,27350000,24.39,0.057931684,547,-4.8180304,0.057238355,0.40263802,0.008267059
16036,1.120993536710739,274000,1.985608e-05,2000.659585237503,0.9998339235316962,27400000,24.29,0.057934165,548,-4.815631,0.057215743,0.43737805,0.008194285
14385,1.0961260825395585,274500,4.6251614e-07,2004.2925567626953,0.9999960046143315,27450000,24.0,0.05790049,549,-4.8216186,0.023632219,0.23701595,0.0055223997
16514,1.126168412566185,275000,2.3621618e-05,2008.2914173603058,0.9998013254371472,27500000,24.35,0.057936795,550,-4.82594,0.05310757,0.40485793,0.008870077
16809,1.0970621418952942,275500,1.1086596e-06,2011.9675517082214,0.9999903188208918,27550000,24.01,0.05789685,551,-4.8263097,0.038491312,0.33005592,0.012810374
16049,1.1285836446285247,276000,2.5437308e-05,2015.5130689144135,0.9997858050192008,27600000,24.38,0.057930563,552,-4.821749,0.054735303,0.41810608,0.008866708
16425,1.0966399443149566,276500,1.1000127e-06,2019.071929693222,0.9999906943103269,27650000,24.01,0.05784695,553,-4.8232026,0.0329055,0.30793604,0.011861831
16491,1.0959864312410355,277000,4.2500466e-07,2022.6584825515747,0.9999961812559377,27700000,24.0,0.057868697,554,-4.8287287,0.04042726,0.302792,0.015066737
16259,1.095819982290268,277500,4.3463882e-07,2026.1155543327332,0.999996455919927,27750000,24.0,0.057869952,555,-4.8337893,0.024752248,0.24658199,0.005857794
19389,1.0991949552297593,278000,3.1092175e-06,2029.7728157043457,0.9999746096127637,27800000,24.04,0.057888675,556,-4.843441,0.051349882,0.39475793,0.01192741
16081,1.095811935067177,278500,4.3406024e-07,2032.857188463211,0.999995786132331,27850000,24.0,0.057869386,557,-4.849353,0.0197245,0.21933405,0.0019236235
18356,1.095865666270256,279000,4.371632e-07,2036.2827270030975,0.9999964025159898,27900000,24.0,0.057870917,558,-4.8513565,0.026152592,0.256876,0.0057199877
19259,1.108119876384735,279500,1.437543e-05,2039.6547689437866,0.9999183918043855,27950000,24.14,0.057919692,559,-4.866862,0.06761665,0.458852,0.01181332
15270,1.097595072388649,280000,1.9072014e-06,2042.8776969909668,0.999985102818755,28000000,24.02,0.05788375,560,-4.8874993,0.03673533,0.33269396,0.013045478
16070,1.1036217802762984,280500,6.458357e-06,2046.6630656719208,0.9999463215535798,28050000,24.09,0.05791466,561,-4.8898635,0.064399265,0.46505994,0.01282006
16167,1.1208348381519317,281000,1.9662057e-05,2050.3549892902374,0.9998344998020912,28100000,24.29,0.05792804,562,-4.8964233,0.051039614,0.41492194,0.008115346
15461,1.0985109263658523,281500,2.5272366e-06,2053.9795236587524,0.999979621879902,28150000,24.03,0.057895996,563,-4.896217,0.047023024,0.38081005,0.014252208
15755,1.1046211004257203,282000,7.1532745e-06,2057.8638491630554,0.9999399035950773,28200000,24.1,0.05791366,564,-4.891463,0.045881633,0.3888439,0.010722515
14754,1.125270084142685,282500,2.3047001e-05,2061.5017590522766,0.9998075618641451,28250000,24.34,0.057930414,565,-4.8757024,0.063864104,0.44608402,0.009256206
15070,1.1040238827466964,283000,6.8662425e-06,2065.523726940155,0.9999464229113073,28300000,24.09,0.05791036,566,-4.861841,0.08143516,0.4572679,0.015341055
14563,1.1254994308948516,283500,2.2857317e-05,2069.423760652542,0.999808102962561,28350000,24.34,0.057925973,567,-4.8654823,0.0637925,0.44643798,0.009354597
16899,1.1442846339941024,284000,3.704237e-05,2073.338992357254,0.9996887058368884,28400000,24.56,0.05793232,568,-4.8576713,0.054940995,0.41968,0.009411059
14758,1.0985457056760788,284500,2.4205394e-06,2076.972503900528,0.9999790618567204,28450000,24.03,0.057903904,569,-4.850418,0.04337861,0.36989596,0.012853359
17553,1.1027626621723174,285000,6.2315607e-06,2080.9625809192657,0.9999517613323405,28500000,24.08,0.057918776,570,-4.862166,0.05496705,0.4210619,0.012476712
16443,1.1385569500923156,285500,3.76206e-05,2084.263672351837,0.9997173805604689,28550000,24.5,0.057940178,571,-4.863085,0.05286609,0.40313792,0.00781929
17387,1.1078723281621934,286000,1.0003397e-05,2087.8853509426117,0.9999152338787098,28600000,24.14,0.057926293,572,-4.8514338,0.050388522,0.39949596,0.012628127
14873,1.1198888158798217,286500,1.9337127e-05,2091.1325402259827,0.9998382268822752,28650000,24.28,0.057942484,573,-4.8355694,0.049119808,0.39223802,0.0064625097
16902,1.1525182545185089,287000,4.3916385e-05,2095.078114271164,0.9996323657978792,28700000,24.66,0.057938065,574,-4.81924,0.03345135,0.32878003,0.0038467292
14153,1.0966444951295853,287500,1.2876534e-06,2098.388688325882,0.9999817405423528,28750000,24.01,0.05789063,575,-4.8171115,0.033940434,0.31258395,0.021104636
15802,1.111410818696022,288000,1.2653314e-05,2102.5404953956604,0.9998942400416126,28800000,24.18,0.05793036,576,-4.817089,0.054910928,0.41096002,0.0120185185
14216,1.0956194150447844,288500,6.761118e-07,2106.2429614067078,0.9999875001449254,28850000,24.0,0.057866722,577,-4.802263,0.022781804,0.23307392,0.007708773
19414,1.121367894411087,289000,2.0671056e-05,2110.361951828003,0.9998275112593547,28900000,24.3,0.057934593,578,-4.7922063,0.05500444,0.41575593,0.006494537
15563,1.1710079365968704,289500,5.745239e-05,2113.62029504776,0.9995151796611026,28950000,24.88,0.057944648,579,-4.7669797,0.041825,0.377586,0.0059725977
15681,1.1119311934709548,290000,1.382877e-05,2117.103836774826,0.9998761683964403,29000000,24.19,0.05792382,580,-4.7523017,0.033314824,0.31061205,0.011838179
16088,1.1033364087343216,290500,6.7032397e-06,2120.780627965927,0.9999440907049575,29050000,24.09,0.057918116,581,-4.7656274,0.04160522,0.38143405,0.0089131715
15606,1.0991330647468567,291000,3.2180549e-06,2124.395377635956,0.9999727900139987,29100000,24.04,0.057893742,582,-4.78328,0.03906814,0.34968188,0.009504732
16337,1.102824426293373,291500,6.1230808e-06,2128.2491087913513,0.9999515822273679,29150000,24.08,0.057913076,583,-4.800336,0.042041644,0.36764395,0.010249755
16246,1.1000588393211366,292000,4.062863e-06,2131.769182920456,0.9999561223266937,29200000,24.05,0.057905,584,-4.817912,0.0212233,0.24911198,0.009652081
14868,1.097363440990448,292500,2.0898121e-06,2135.3453273773193,0.9999835131893633,29250000,24.02,0.05789557,585,-4.840463,0.026761524,0.290224,0.0062955
16787,1.1028152316808701,293000,7.230176e-06,2139.2972428798676,0.999950832570903,29300000,24.08,0.057911586,586,-4.8593,0.043592744,0.38004,0.010383741
15568,1.119940978884697,293500,1.9648971e-05,2142.8568835258484,0.9998296811972978,29350000,24.28,0.05793357,587,-4.8772383,0.041197985,0.36641213,0.010750233
14986,1.1234470170736313,294000,2.191117e-05,2146.6290032863617,0.9998156373912934,29400000,24.32,0.057940062,588,-4.88822,0.050399233,0.391134,0.009770598
16247,1.0959357559680938,294500,5.050295e-07,2150.310985326767,0.9999945117233437,29450000,24.0,0.05789195,589,-4.884181,0.024191398,0.25808802,0.007490449
18607,1.0966024053096772,295000,1.1498108e-06,2153.7240693569183,0.999990147484823,29500000,24.01,0.057887223,590,-4.889964,0.033902343,0.32210404,0.009935065
17495,1.0991551578044891,295500,4.7526482e-06,2156.9946801662445,0.9999738063943369,29550000,24.04,0.057902385,591,-4.8999095,0.037261054,0.35090598,0.010306504
15943,1.1020272487401963,296000,5.598581e-06,2160.5503239631653,0.99995374788341,29600000,24.07,0.057921167,592,-4.9084764,0.03390544,0.33510196,0.008813313
14706,1.1010316610336304,296500,4.550578e-06,2164.3702898025513,0.9999619742375216,29650000,24.06,0.057921126,593,-4.91913,0.046353806,0.38171002,0.0111190025
13543,1.135336166024208,297000,3.2869608e-05,2168.3058290481567,0.9997373967489693,29700000,24.46,0.05794913,594,-4.926748,0.04276203,0.36982402,0.006359932
16168,1.1063690549135208,297500,8.5580605e-06,2172.493488073349,0.9999290267951437,29750000,24.12,0.05792614,595,-4.9276023,0.053158075,0.41244003,0.010578499
14505,1.0966887152194977,298000,1.7104215e-06,2176.2294783592224,0.9999901383744145,29800000,24.01,0.057885565,596,-4.936046,0.03715986,0.33363408,0.012927816
16975,1.095938143134117,298500,4.929277e-07,2179.931009531021,0.9999956878209559,29850000,24.0,0.057883512,597,-4.9430027,0.020316139,0.23420203,0.0009276816
15132,1.101133889555931,299000,4.6830028e-06,2183.3939213752747,0.9999621013921569,29900000,24.06,0.05792067,598,-4.9410763,0.045734886,0.37282598,0.011023589
18464,1.2336436751484872,299500,0.00010230129,2187.009132385254,0.9991412912495434,29950000,25.6,0.057955768,599,-4.9437532,0.035301864,0.29947796,0.0074217804
16910,1.438793440014124,300000,0.0002082886,2190.320531845093,0.9982254967326298,30000000,27.94,0.05795088,600,-4.944873,0.02626781,0.24954203,0.007835683
14551,1.4184488378465177,300500,0.00019245161,2193.878558397293,0.9983387407846749,30050000,27.71,0.057954013,601,-4.9434614,0.017795099,0.199124,0.0033097514
13734,1.3189729270339012,301000,0.00014739338,2197.8791875839233,0.9987028511241078,30100000,26.58,0.057956196,602,-4.9501195,0.019181816,0.22480401,0.0035810738
14626,1.20472336769104,301500,8.182098e-05,2201.8063464164734,0.9992855753516778,30150000,25.27,0.057958286,603,-4.9514027,0.030010778,0.28427607,0.008777583
15573,1.2084232079982757,302000,8.316408e-05,2205.9722571372986,0.9992869304842316,30200000,25.31,0.057958197,604,-4.94197,0.027261335,0.29473,0.003098688
14342,1.1600648111104965,302500,5.0625913e-05,2209.7735772132874,0.9995739870064426,30250000,24.75,0.05795827,605,-4.931539,0.03799909,0.34682998,0.0063929446
13993,1.1095615166425705,303000,1.2475009e-05,2213.790203332901,0.9999026251389296,30300000,24.16,0.05793105,606,-4.920082,0.046715636,0.38752592,0.009710404
13868,1.1284820759296417,303500,2.6254755e-05,2217.739739179611,0.999772159877466,30350000,24.38,0.057944205,607,-4.9129252,0.04720829,0.37227994,0.0065548485
14727,1.1072484928369521,304000,9.483019e-06,2221.9836101531982,0.9999215164571069,30400000,24.13,0.057932343,608,-4.9197655,0.048360914,0.39612198,0.009469923
16707,1.0968611830472945,304500,1.2948204e-06,2225.9263412952423,0.9999897934812907,30450000,24.01,0.05789743,609,-4.9322267,0.0410598,0.338626,0.016497849
14808,1.096073722243309,305000,5.3255405e-07,2229.421560049057,0.9999951513455017,30500000,24.0,0.057878394,610,-4.9340863,0.033012822,0.28677,0.012141497
16091,1.0957866042852402,305500,5.681725e-07,2233.320536136627,0.9999952071971165,30550000,24.0,0.057868056,611,-4.9371066,0.025577364,0.25449198,0.0062391935
14933,1.1431673115491867,306000,3.6437956e-05,2237.0249741077423,0.9996929873013869,30600000,24.55,0.05793706,612,-4.9413905,0.048819706,0.38752404,0.0080551915
14035,1.1173510146141052,306500,1.7245831e-05,2241.093236207962,0.9998546645074384,30650000,24.25,0.057941202,613,-4.938946,0.052708436,0.39910796,0.0072192377
14573,1.179151898622513,307000,6.506613e-05,2245.2376313209534,0.9994629075517878,30700000,24.97,0.057962477,614,-4.9404306,0.03908145,0.33956,0.0075401873
16920,1.1000798082351684,307500,4.1770422e-06,2249.0214676856995,0.999965054281347,30750000,24.05,0.057925627,615,-4.944934,0.041269746,0.35862198,0.013965187
17311,1.0971840399503707,308000,1.8650619e-06,2252.60049533844,0.9999838977382751,30800000,24.02,0.057888202,616,-4.959868,0.029954962,0.298242,0.00874787
15625,1.0956501364707947,308500,6.005104e-07,2255.9875004291534,0.9999944681562738,30850000,24.0,0.05791003,617,-4.9815617,0.0209186,0.232516,0.004667796
18739,1.1679643237590789,309000,5.587323e-05,2259.498782157898,0.9995255419344176,30900000,24.84,0.057963315,618,-4.9927874,0.0285322,0.30039805,0.0030346918
14545,1.1000877386331558,309500,4.029512e-06,2262.695095062256,0.9999665100003767,30950000,24.05,0.05792562,619,-4.9977703,0.0455621,0.38183007,0.013188307
15588,1.0985036718845367,310000,2.5033305e-06,2266.8117785453796,0.9999789475550642,31000000,24.03,0.05792022,620,-5.0054884,0.041753083,0.367674,0.013441346
16919,1.0982521510124206,310500,2.4817823e-06,2270.4177000522614,0.9999791941445437,31050000,24.03,0.05791415,621,-5.016855,0.043038715,0.37014607,0.013027958
16029,1.1015938794612885,311000,5.481397e-06,2273.6319901943207,0.999956201929308,31100000,24.07,0.057942703,622,-5.0266,0.056164213,0.4301881,0.013696299
14464,1.1437222397327422,311500,3.808323e-05,2277.0413551330566,0.9996787882701028,31150000,24.56,0.057959925,623,-5.02009,0.05082693,0.398368,0.007975946
15438,1.124813284277916,312000,2.390064e-05,2281.0661311149597,0.9998017464240547,31200000,24.34,0.057955142,624,-5.0099263,0.049370185,0.38757,0.009731228
15935,1.1102894908189773,312500,1.270304e-05,2284.6892116069794,0.9998952442620066,31250000,24.17,0.057945024,625,-5.006206,0.043177422,0.38178197,0.009072361
17276,1.0965919810533524,313000,1.3089186e-06,2288.3719642162323,0.9999851485163163,31300000,24.01,0.057887133,626,-5.0063643,0.026936281,0.282602,0.009157824
21408,1.0973971635103226,313500,1.9950596e-06,2291.812445163727,0.9999830968808965,31350000,24.02,0.057915352,627,-5.0175967,0.035200164,0.3341959,0.0134859895
15395,1.0956515198946,314000,5.141798e-07,2294.7049553394318,0.9999957776467454,31400000,24.0,0.057899047,628,-5.0387383,0.021970816,0.244668,0.0031688926
16565,1.0991249829530716,314500,3.4327802e-06,2298.426679134369,0.9999728162983956,31450000,24.04,0.057933666,629,-5.055897,0.034960017,0.34333596,0.010055905
17757,1.1272952407598495,315000,2.70411e-05,2302.1100351810455,0.999785152671393,31500000,24.37,0.05796166,630,-5.083403,0.0488409,0.39521003,0.008069379
19786,1.1025394147634506,315500,6.052248e-06,2305.1898443698883,0.9999498568140552,31550000,24.08,0.05794447,631,-5.097601,0.050592776,0.41692206,0.012672709
18720,1.1015279191732406,316000,5.2090722e-06,2308.167402744293,0.999956268697133,31600000,24.07,0.05794636,632,-5.100289,0.06731027,0.45866805,0.015407071
21016,1.1017088937759398,316500,5.4542966e-06,2311.101477622986,0.9999558372728643,31650000,24.07,0.05794957,633,-5.107198,0.04240695,0.37952003,0.00988074
19643,1.1221286809444428,317000,2.1851856e-05,2313.9783067703247,0.999817659278051,31700000,24.31,0.057961587,634,-5.1260986,0.05241207,0.42194802,0.008990506
15586,1.0964487195014954,317500,1.2435207e-06,2317.021650791168,0.9999889773062023,31750000,24.01,0.057938945,635,-5.1403255,0.03714412,0.325494,0.017658113
16529,1.0963296139240264,318000,1.1048963e-06,2320.6065702438354,0.999990728382727,31800000,24.01,0.057927717,636,-5.1504035,0.035885766,0.31869796,0.010929858
15483,1.156534159183502,318500,4.8589358e-05,2324.0961515903473,0.9995948607684113,31850000,24.71,0.057972334,637,-5.151221,0.04295485,0.36623994,0.00819074
19042,1.144522955417633,319000,3.856705e-05,2327.588993549347,0.9996737335750367,31900000,24.57,0.0579647,638,-5.1547027,0.054554358,0.40184388,0.008876392
18834,1.3012607941031455,319500,0.00014390098,2330.6674797534943,0.9987764206016436,31950000,26.38,0.05797478,639,-5.147247,0.025003947,0.27281806,0.004029251
14103,1.218433688879013,320000,9.1177084e-05,2334.018491268158,0.9992027466651052,32000000,25.43,0.057977457,640,-5.1427703,0.027015297,0.272244,0.007773547
14427,1.1941566920280458,320500,7.514703e-05,2338.0788803100586,0.9993573729298078,32050000,25.15,0.057975903,641,-5.1562634,0.0278528,0.29255193,0.0054551596
18484,1.171981463432312,321000,6.0538612e-05,2342.10395860672,0.9994975780136883,32100000,24.89,0.057971466,642,-5.1671643,0.038601957,0.33701202,0.008556375
15768,1.1050755703449249,321500,1.1985315e-05,2345.0791800022125,0.9999313422522391,32150000,24.11,0.05795059,643,-5.177967,0.053283095,0.426142,0.012257905
16656,1.1116955441236496,322000,1.3776331e-05,2348.881986141205,0.9998842492423137,32200000,24.19,0.057958458,644,-5.1913404,0.044976953,0.39106002,0.008875037
18481,1.0970975095033646,322500,1.8969492e-06,2352.2768790721893,0.9999843078803679,32250000,24.02,0.05792823,645,-5.1947603,0.036035966,0.34507596,0.009845589
16559,1.1108953326940536,323000,1.27834455e-05,2355.5689704418182,0.9998918902419973,32300000,24.18,0.057967704,646,-5.1976085,0.0642989,0.45547402,0.010740409
20593,1.1142504167556764,323500,1.6248188e-05,2359.212541103363,0.9998675319075119,32350000,24.22,0.057970464,647,-5.179927,0.05889242,0.43290597,0.009824796
17623,1.1392390018701553,324000,3.5411544e-05,2362.134334564209,0.9996975587273482,32400000,24.51,0.05797878,648,-5.1750774,0.04310621,0.35452995,0.005146085
16404,1.1042277044057847,324500,7.3612323e-06,2365.422554254532,0.9999379996588686,32450000,24.1,0.05795719,649,-5.185953,0.053628866,0.42094404,0.012146596
20041,1.096501733660698,325000,1.1886611e-06,2369.046632528305,0.9999900082329987,32500000,24.01,0.05794396,650,-5.202726,0.030277237,0.30836594,0.008322124
16647,1.1735111302137375,325500,6.0943243e-05,2372.1842279434204,0.9994815073441714,32550000,24.91,0.057983585,651,-5.204042,0.042613726,0.35031793,0.008180259
17720,1.1204236602783204,326000,2.0346364e-05,2375.690897464752,0.9998222356225597,32600000,24.29,0.057967477,652,-5.200317,0.038838122,0.37204596,0.009205531
14188,1.0953636556863784,326500,5.1830847e-07,2379.147536754608,0.9999949523435134,32650000,24.0,0.05790413,653,-5.198268,0.019764429,0.22381797,0.0032482864
19074,1.0964359277486802,327000,1.1499704e-06,2382.9962990283966,0.9999904074975348,32700000,24.01,0.05792585,654,-5.20321,0.03438139,0.32566193,0.009172609
13656,1.1220754557847976,327500,2.305539e-05,2386.3100266456604,0.9998181367409416,32750000,24.31,0.057968773,655,-5.2078495,0.048911165,0.40298402,0.0066346424
16605,1.1098257213830949,328000,1.2845576e-05,2390.286055803299,0.9998954032926122,32800000,24.17,0.057969145,656,-5.2049017,0.057290692,0.42441002,0.012177229
14616,1.1003065544366837,328500,4.7132316e-06,2393.641991853714,0.999960754354106,32850000,24.06,0.057956904,657,-5.206209,0.06538777,0.43645203,0.015897682
16366,1.0979735136032105,329000,5.2243017e-06,2397.706919193268,0.999978222493155,32900000,24.03,0.05795003,658,-5.21427,0.039727088,0.367926,0.011572454
19262,1.096115055680275,329500,1.2998568e-06,2401.2366604804993,0.9999858220580791,32950000,24.01,0.05791407,659,-5.231534,0.029438626,0.299422,0.011865579
16201,1.0961962693929672,330000,1.2147619e-06,2404.262528181076,0.999990005860127,33000000,24.01,0.057921723,660,-5.2409253,0.02963668,0.29907203,0.0058680135
19462,1.105570084452629,330500,9.535139e-06,2407.9065482616425,0.9999265024744091,33050000,24.12,0.057957992,661,-5.2480316,0.05227757,0.41343993,0.010209875
22017,1.1022048807144165,331000,7.662044e-06,2411.005538702011,0.9999467058987648,33100000,24.08,0.057951022,662,-5.252987,0.038388826,0.36516798,0.01042547
15075,1.0969352960586547,331500,1.9924294e-06,2413.805611371994,0.9999841283988644,33150000,24.02,0.057933535,663,-5.2597327,0.03574499,0.33504608,0.011013479
15877,1.1116011530160903,332000,1.6124028e-05,2417.580475091934,0.9998861821004539,33200000,24.19,0.057962876,664,-5.2640004,0.06301118,0.4517479,0.010705508
15643,1.0996971940994262,332500,4.0310347e-06,2421.0016272068024,0.9999610932827636,33250000,24.05,0.057949882,665,-5.2686806,0.03609176,0.342672,0.011985357
15307,1.102161146402359,333000,6.016194e-06,2424.8055381774902,0.9999495087540708,33300000,24.08,0.05795871,666,-5.2790165,0.07301645,0.44721398,0.016266055
15282,1.096110219359398,333500,1.394729e-06,2428.7180032730103,0.9999901072460489,33350000,24.01,0.057893965,667,-5.27878,0.03598614,0.30235195,0.011739314
19809,1.095342898964882,334000,4.901967e-07,2432.433077812195,0.9999959811725603,33400000,24.0,0.05788792,668,-5.2862134,0.029370368,0.26755998,0.007718705
14892,1.0998789477348327,334500,4.250056e-06,2435.4947266578674,0.9999661765396013,33450000,24.05,0.05794441,669,-5.300345,0.039080266,0.359746,0.010484401
15203,1.1196025377511978,335000,2.051372e-05,2439.251453638077,0.9998343487095553,33500000,24.28,0.057969354,670,-5.31444,0.060552407,0.4506719,0.010469762
17095,1.1470165205001832,335500,4.114039e-05,2443.1484644412994,0.999652936385246,33550000,24.6,0.057981156,671,-5.3061714,0.042533178,0.38182807,0.006634063
16182,1.0957074195146561,336000,7.0363336e-07,2446.3188803195953,0.9999955941425469,33600000,24.0,0.057927046,672,-5.309236,0.020538054,0.22468796,0.004872312
18159,1.095585333108902,336500,4.3007591e-07,2449.7558884620667,0.9999961108806019,33650000,24.0,0.057920888,673,-5.3174086,0.018742042,0.22045995,0.0016796023
17482,1.0958072263002396,337000,4.2503595e-07,2453.09867310524,0.9999966589791711,33700000,24.0,0.05793259,674,-5.319862,0.033689868,0.29701602,0.012887597
16680,1.0957078766822814,337500,4.3297376e-07,2456.401342391968,0.9999962459430662,33750000,24.0,0.057915386,675,-5.3255463,0.022635484,0.257424,0.002197521
16763,1.1042252445220948,338000,7.2484354e-06,2459.842538833618,0.9999394218757516,33800000,24.1,0.05795003,676,-5.3219404,0.07443468,0.45191202,0.0152099505
17650,1.1476844704151155,338500,4.1713516e-05,2463.4328355789185,0.9996468768804334,33850000,24.61,0.05797861,677,-5.3165565,0.042971782,0.37103596,0.0065973606
