policy_entropy,approxkl,true_reward,explained_variance,policy_loss,time_elapsed,clipfrac,n_updates,serial_timesteps,fps,ep_len_mean,total_timesteps,value_loss,ep_reward_mean
-4.81719,0.03607285,0.102556154,0.9981352902250364,-0.0026171615,26317.42220544815,0.33121002,3869,1934500,8078,80.95,193450000,0.017181367,8.321357757543591
-4.810679,0.03853351,0.10115181,0.9974706617649645,-0.0011047183,26324.094472408295,0.35204402,3870,1935000,8085,86.54,193500000,0.02199515,8.94913660053906
-4.808344,0.034723703,0.10240056,0.9980424316599965,-0.0030513424,26330.861242055893,0.32138002,3871,1935500,8150,77.48,193550000,0.01754439,9.067216756283742
-4.8123584,0.02666035,0.10191948,0.998710595536977,-0.004255915,26337.437583208084,0.288674,3872,1936000,8106,82.39,193600000,0.010941169,8.20776746866537
-4.820124,0.03399466,0.09926294,0.9975585509091616,-0.0048535047,26344.11995601654,0.32527396,3873,1936500,7850,80.95,193650000,0.022199793,8.667290013349412
-4.8307433,0.026103737,0.10463665,0.9985611113952473,-0.0057720165,26351.015043973923,0.2860979,3874,1937000,8083,77.37,193700000,0.012561326,8.722534139897471
-4.8254704,0.04166682,0.100367874,0.9960708655416965,-0.0022843191,26357.813809871674,0.35987005,3875,1937500,7952,67.91,193750000,0.034750007,6.9111013755510795
-4.830411,0.038404793,0.101522736,0.9971700159367174,-0.003232974,26364.498941898346,0.33118603,3876,1938000,8135,70.25,193800000,0.024650794,7.113521353347896
-4.839154,0.037459064,0.103086725,0.9978494455572218,-0.0008376185,26371.248203992844,0.35552204,3877,1938500,7733,70.35,193850000,0.019886889,6.763544315948602
-4.839048,0.037588708,0.10249664,0.9969084360636771,-0.0027623263,26378.206572294235,0.3586459,3878,1939000,8087,89.02,193900000,0.028529262,9.117935305683641
-4.8397937,0.02436597,0.09950892,0.9992517961654812,-0.0037242686,26384.74648833275,0.281698,3879,1939500,8053,83.54,193950000,0.006093779,8.870147733330523
-4.843127,0.036051143,0.10246021,0.9974888388533145,-0.005178929,26391.48629307747,0.32751998,3880,1940000,7994,68.74,194000000,0.02201998,7.137151126871031
-4.851473,0.04122589,0.10359602,0.9967665502335876,-0.0035947277,26398.33704304695,0.35913193,3881,1940500,7887,78.36,194050000,0.029457832,8.070769553609425
-4.8575544,0.035067525,0.10002875,0.996449131751433,-0.0039355448,26404.993546247482,0.325608,3882,1941000,7873,82.23,194100000,0.032797776,8.433671318650813
-4.8643394,0.032270167,0.10461584,0.9980961036635563,-0.0038408607,26411.69500350952,0.327342,3883,1941500,7897,69.95,194150000,0.016687624,6.745217948393183
-4.8755608,0.044676743,0.10155566,0.9978390387259424,-0.0015877996,26418.628712177277,0.35281205,3884,1942000,7710,81.1,194200000,0.019996163,8.421126124779002
-4.881639,0.042127777,0.10874422,0.9972862079739571,-0.004914364,26425.692672491074,0.34205803,3885,1942500,7783,76.8,194250000,0.026643729,9.241012154021883
-4.8797026,0.04332252,0.10258115,0.9965710965916514,-0.0029175945,26432.60322880745,0.35776198,3886,1943000,7899,86.6,194300000,0.030509233,10.050466757072353
-4.8700953,0.049095068,0.09970413,0.996919572353363,7.392131e-05,26439.301901340485,0.36726612,3887,1943500,8095,79.66,194350000,0.028020933,8.439706272353142
-4.865166,0.026426032,0.10264986,0.9987511852523312,-0.0046369717,26445.815305948257,0.29281604,3888,1944000,8079,86.76,194400000,0.010865187,9.663434571857433
-4.8586416,0.027184231,0.10392366,0.9990092719672248,-0.0049002124,26452.48796272278,0.298146,3889,1944500,7758,90.36,194450000,0.008396876,9.991401714655368
-4.8528275,0.04253784,0.102402635,0.9967360098380595,-0.0015152114,26459.39710855484,0.360028,3890,1945000,7964,82.49,194500000,0.030268382,8.529857737228886
-4.848252,0.035544813,0.099990234,0.9966243114322424,-0.0041674413,26466.179239034653,0.335102,3891,1945500,7989,76.16,194550000,0.029437948,6.9479893741740675
-4.846012,0.03588968,0.10010973,0.997473667608574,-0.0033407272,26472.965934515,0.333968,3892,1946000,8147,79.72,194600000,0.021813093,7.660267959504199
-4.840179,0.040091444,0.098537266,0.9973658926319331,-0.0019590298,26479.49010014534,0.34470206,3893,1946500,8123,87.3,194650000,0.022138925,9.119757478107713
-4.843086,0.054177865,0.104759105,0.9969342283438891,0.0020916683,26486.22202730179,0.38267386,3894,1947000,7930,80.05,194700000,0.029403724,8.81545431462906
-4.843879,0.03132635,0.104119875,0.9986240792786703,-0.0027825357,26493.03725862503,0.31973603,3895,1947500,8070,80.3,194750000,0.012091368,8.622544808647362
-4.8543715,0.03367244,0.10267984,0.9982156493933871,-0.0029225193,26499.651332616806,0.33680207,3896,1948000,7781,70.04,194800000,0.016024968,7.532537175966645
-4.855704,0.027454063,0.101612054,0.9990006106672809,-0.003562935,26506.722022771835,0.29834595,3897,1948500,7977,81.4,194850000,0.008093332,8.061872417127598
-4.8549056,0.03384492,0.101629056,0.9981338295619935,-0.0044066305,26513.367709875107,0.3342539,3898,1949000,8058,85.79,194900000,0.015720565,9.294749805231913
-4.86905,0.038253773,0.10271758,0.9977798813488334,-0.0017365457,26519.925172805786,0.33580604,3899,1949500,8149,80.37,194950000,0.020325268,8.279295635253657
-4.8689523,0.046528284,0.09892586,0.9955193968489766,0.0005527174,26526.58045578003,0.38250405,3900,1950000,8171,88.88,195000000,0.03946103,9.002228948378178
-4.86593,0.027279079,0.10362953,0.9990253577707335,-0.004750416,26533.190709352493,0.29652196,3901,1950500,8213,79.45,195050000,0.008133791,8.561305409709384
-4.8679113,0.04255809,0.10099053,0.997907682787627,-0.002846127,26539.818875074387,0.3536141,3902,1951000,8236,86.42,195100000,0.018609928,9.700249686858296
-4.8777413,0.027930303,0.10167071,0.9991937551531009,-0.005870014,26546.39856171608,0.305808,3903,1951500,8189,80.93,195150000,0.0065346896,8.674730743387808
-4.8822994,0.039621904,0.10121468,0.9969545041676611,-0.0032420403,26552.8805642128,0.35291803,3904,1952000,8174,74.38,195200000,0.02866545,8.450120761347934
-4.884322,0.031202137,0.100424014,0.9983907567802817,-0.0032033816,26559.546460151672,0.317832,3905,1952500,8378,79.38,195250000,0.013387736,8.573482920211973
-4.8854265,0.031516418,0.104916535,0.9980727856745943,-0.003238506,26566.011520147324,0.32271802,3906,1953000,8273,72.72,195300000,0.017479252,7.886904545846228
-4.8923593,0.0385814,0.09973211,0.9971048089209944,-0.0011591732,26572.590453624725,0.34572792,3907,1953500,8119,79.33,195350000,0.026261838,7.841381130024675
-4.885284,0.03037852,0.10009181,0.9985272494377568,-0.0043478734,26579.371262073517,0.317344,3908,1954000,8363,82.73,195400000,0.012454004,8.665725470816906
-4.8659315,0.043355126,0.1006719,0.9965351244900376,-0.0006441613,26585.943314790726,0.36457393,3909,1954500,8123,74.73,195450000,0.030410016,7.565695574125348
-4.858705,0.041866776,0.09777695,0.9970075455494225,-0.002751173,26592.487793445587,0.36444804,3910,1955000,8140,75.9,195500000,0.025224414,7.724485838363325
-4.8584676,0.04000888,0.09897847,0.9970054812729359,-0.0025039068,26599.193295001984,0.34002602,3911,1955500,7976,72.49,195550000,0.02730282,7.181000173721986
-4.858656,0.027426355,0.10189674,0.9979495075531304,-0.0050383825,26605.918060064316,0.28872,3912,1956000,7843,75.84,195600000,0.018671824,7.939632376635127
-4.8657885,0.0468411,0.09984578,0.9973616125062108,-0.00032776492,26612.79518032074,0.36384404,3913,1956500,8166,85.22,195650000,0.023465151,8.519030925755942
-4.872024,0.04600431,0.10050098,0.9976170102600008,0.0015080858,26619.401734113693,0.3848219,3914,1957000,8136,84.8,195700000,0.020845866,8.529647537913116
-4.864681,0.037032083,0.10217681,0.9982295560184866,-0.0026983747,26626.19045996666,0.34047797,3915,1957500,7628,79.41,195750000,0.015603622,9.140021245631651
-4.8645883,0.03570299,0.10233134,0.9986573368078098,0.002653682,26633.186811685562,0.33499402,3916,1958000,8017,84.21,195800000,0.012126273,8.812561603484319
-4.865169,0.03118491,0.10212065,0.9985073164571077,-0.0024357638,26640.021346330643,0.316756,3917,1958500,8192,70.05,195850000,0.012919754,7.906183727567695
-4.8611593,0.04034492,0.10188462,0.996711827814579,-0.0015877612,26646.608717918396,0.35253003,3918,1959000,8058,84.32,195900000,0.028716963,9.052670369108892
-4.8587756,0.034801655,0.1009646,0.9973441287875175,-0.0032601687,26653.322929143906,0.32806596,3919,1959500,7807,76.23,195950000,0.023489578,8.40896427568303
-4.8625116,0.033347387,0.09817382,0.9983496709028259,-0.0037755787,26660.294154644012,0.327994,3920,1960000,7600,79.36,196000000,0.013692448,8.17774303790793
-4.8714795,0.03227012,0.102863126,0.9980974697973579,-0.0043428587,26667.510966539383,0.31936002,3921,1960500,7909,76.85,196050000,0.016237978,8.460946761400482
-4.866324,0.034601912,0.10470549,0.9973046947270632,-0.0042501288,26674.360154867172,0.32950997,3922,1961000,7901,80.23,196100000,0.023894558,8.245999012448447
-4.8594832,0.02915711,0.10343795,0.9988703749841079,-0.0038800717,26681.073558092117,0.31151402,3923,1961500,8156,91.86,196150000,0.009746119,10.253882644822006
-4.8504596,0.04178291,0.09914637,0.9972110656090081,-0.0008545619,26687.735228538513,0.356386,3924,1962000,8006,81.96,196200000,0.025579305,8.716370131395088
-4.847417,0.032537587,0.100331195,0.9984542202437297,-0.0028189488,26694.475006103516,0.33252198,3925,1962500,8347,68.41,196250000,0.01266654,7.478404785768362
-4.852117,0.027160056,0.10395592,0.9990572246606462,-0.002586115,26701.076020240784,0.29921004,3926,1963000,7930,69.94,196300000,0.008140386,7.248328109972863
-4.86184,0.04025279,0.101946816,0.9975371060427278,-0.0035372644,26708.011868953705,0.36000004,3927,1963500,7754,80.0,196350000,0.021564234,8.375420841923368
-4.871499,0.031047402,0.10268208,0.9977208443451673,-0.004875153,26714.930435419083,0.32219604,3928,1964000,7899,68.11,196400000,0.020196171,7.452601531510009
-4.8824673,0.02384879,0.10610541,0.999231873836834,-0.0048449896,26721.776489019394,0.27866194,3929,1964500,8297,84.11,196450000,0.0064315004,9.573620303302887
-4.89596,0.03085196,0.100754395,0.9986391628626734,-0.0018020234,26728.23639035225,0.31404805,3930,1965000,8384,75.15,196500000,0.010879178,7.517409016904421
-4.889893,0.040539145,0.10290339,0.9961326327174902,-0.0016052407,26734.70755124092,0.36407807,3931,1965500,7954,71.08,196550000,0.03416697,7.211787289313906
-4.8882213,0.049501743,0.101860315,0.9968092057388276,-0.0012336519,26741.460861206055,0.36621007,3932,1966000,8294,73.09,196600000,0.028791308,8.454599985485256
-4.888284,0.029317215,0.10149869,0.9989339320454746,-0.004129989,26747.952821731567,0.313814,3933,1966500,8137,82.29,196650000,0.008654304,8.843714676403398
-4.8813415,0.052008446,0.10045473,0.996496647130698,-0.0015868753,26754.635192155838,0.39559987,3934,1967000,8091,84.27,196700000,0.030267673,7.9725224730845365
-4.8907075,0.04349221,0.102683105,0.9961360543966293,-0.0012645412,26761.224291086197,0.36599606,3935,1967500,7929,80.07,196750000,0.03459062,8.456307902131229
-4.905824,0.03150604,0.102400705,0.9980522562982515,-0.0037319968,26768.04229283333,0.31055802,3936,1968000,7852,77.13,196800000,0.016217314,8.236928363166662
-4.911145,0.03725913,0.10633746,0.9973516853060573,-0.0037284447,26774.728089809418,0.33660603,3937,1968500,8036,76.9,196850000,0.023736076,7.703308108758065
-4.92125,0.03010306,0.10543242,0.998646235675551,-0.0028695362,26781.611065864563,0.31459796,3938,1969000,7716,75.94,196900000,0.011191236,8.020946442687709
-4.9231863,0.0423423,0.10249012,0.9972547076176852,-0.0007129038,26788.73025870323,0.35269204,3939,1969500,8156,77.5,196950000,0.023560412,8.07560890497698
-4.920765,0.034870688,0.09965959,0.9981718653580174,-0.0022731351,26795.39833664894,0.32246,3940,1970000,8102,76.14,197000000,0.014372894,7.698906666248222
-4.9321938,0.03196838,0.10063031,0.998522940906696,-0.0021433167,26802.131846666336,0.32268202,3941,1970500,7936,87.76,197050000,0.012285378,9.114414281445352
-4.930089,0.03526566,0.10682498,0.9977609578054398,-0.004258813,26808.81318473816,0.33110997,3942,1971000,8002,81.3,197100000,0.020149596,8.681219226488757
-4.923786,0.030609047,0.10683289,0.9981657849857584,-0.0021975783,26815.446018457413,0.319278,3943,1971500,7945,78.32,197150000,0.016747221,7.657691499580105
-4.9231796,0.03188223,0.10601874,0.9985928863752633,-0.0033930447,26822.359342336655,0.33180004,3944,1972000,7732,95.86,197200000,0.012568977,9.90687556460878
-4.922158,0.03758155,0.10510762,0.9979982513468713,-0.0025231976,26829.255325317383,0.34491798,3945,1972500,7787,77.17,197250000,0.017517282,8.408530310562856
-4.914168,0.03475629,0.10474138,0.9983662299346179,-0.003016668,26836.29203248024,0.32874802,3946,1973000,8073,80.99,197300000,0.014801505,9.674257019211218
-4.9058065,0.041086294,0.10521629,0.9969779734965414,-0.0014280285,26842.95184612274,0.37159207,3947,1973500,8099,78.34,197350000,0.026570879,8.167390628617941
-4.8988028,0.028380835,0.10326547,0.9984916151734069,-0.004521997,26849.50079226494,0.30699003,3948,1974000,7940,71.59,197400000,0.012939194,7.790160671369449
-4.8810334,0.045594763,0.10244468,0.9975476088002324,0.0021902714,26856.377868413925,0.37997591,3949,1974500,7926,72.05,197450000,0.0221048,7.2314183356698045
-4.870915,0.030231629,0.10441326,0.9987628880189732,-0.0040731886,26863.12163376808,0.308284,3950,1975000,8011,78.18,197500000,0.0104857925,8.519896465325147
-4.871954,0.028417077,0.10397583,0.9989894374739379,-0.004264072,26869.901423215866,0.298534,3951,1975500,7805,80.36,197550000,0.008217936,8.728141200809624
-4.8750124,0.042069126,0.10463988,0.9976632914040238,-0.001351557,26876.656323432922,0.34805202,3952,1976000,8374,84.28,197600000,0.021081345,8.247414746890207
-4.868245,0.0366033,0.103243195,0.9975182253401726,-0.0017050169,26883.108585357666,0.34036407,3953,1976500,8087,67.2,197650000,0.02206779,7.007688186001905
-4.8619576,0.036762726,0.103423506,0.997562293196097,-0.0035353387,26889.5830616951,0.32947606,3954,1977000,8222,70.17,197700000,0.022139952,7.376450497541664
-4.8632135,0.055214997,0.10299801,0.9940419136546552,-0.0019000157,26896.205647468567,0.380958,3955,1977500,7954,71.82,197750000,0.056584824,8.134790724245104
-4.8712373,0.054353334,0.10125611,0.994073314126581,-0.0005102475,26902.896862983704,0.40838802,3956,1978000,8136,77.54,197800000,0.05307628,7.224865282056344
-4.8770337,0.029772826,0.1045866,0.9985241933027282,-0.0041638454,26909.488427639008,0.31337005,3957,1978500,7974,82.82,197850000,0.012884987,8.329814029844565
-4.8786516,0.035743557,0.10506469,0.9975649756379426,-0.0015895485,26916.269653081894,0.338604,3958,1979000,8094,76.15,197900000,0.020920064,7.575727059756173
-4.8836317,0.031124309,0.1055971,0.9984012141358107,-0.003622303,26922.87823200226,0.31074,3959,1979500,7832,78.13,197950000,0.014269298,8.398491276533168
-4.89393,0.03923254,0.1028674,0.9987975183175877,0.001470364,26929.767409086227,0.34434196,3960,1980000,7734,73.15,198000000,0.010371889,7.461454557212128
-4.897081,0.041748095,0.10375405,0.9975340904202312,-0.0013596554,26936.618005037308,0.344334,3961,1980500,8039,82.27,198050000,0.02099037,8.918505171334981
-4.901501,0.03157498,0.10332595,0.9985497408779338,-0.0025313532,26943.41168832779,0.322024,3962,1981000,7824,84.17,198100000,0.0129234325,9.386279045651754
-4.909505,0.04356663,0.105328314,0.9970409302040935,-0.0013598267,26950.362151145935,0.36815402,3963,1981500,7856,83.48,198150000,0.027667414,9.609150351855497
-4.9094806,0.04120113,0.09903047,0.9969324737321585,-0.0008184832,26957.23276948929,0.36055002,3964,1982000,8030,86.69,198200000,0.026883787,8.879058761138294
-4.9064584,0.029440835,0.09661814,0.998696613474749,-0.004089597,26963.732597112656,0.30712003,3965,1982500,7983,75.05,198250000,0.010855394,9.278978299080919
-4.89899,0.030116552,0.10493053,0.9988456855062395,-0.0020910818,26970.61729478836,0.30803993,3966,1983000,8014,72.9,198300000,0.009883952,7.01572549335855
-4.892676,0.029654182,0.102888905,0.9986694526160136,-0.0030014794,26977.49111199379,0.3102061,3967,1983500,8082,68.94,198350000,0.011030138,6.9755919985573565
-4.884899,0.03468045,0.10382918,0.9976793953683227,-0.0033466632,26984.26040005684,0.33862603,3968,1984000,8026,74.8,198400000,0.020673595,8.079548940798196
-4.8725863,0.03698584,0.10063544,0.9971497908700258,-0.0026546076,26991.03134894371,0.34731197,3969,1984500,8113,75.18,198450000,0.025160016,7.7193038073222855
-4.867632,0.048428524,0.10013308,0.9958087340928614,-0.0010466317,26997.786184072495,0.35920796,3970,1985000,7742,82.69,198500000,0.03810165,8.600232991917329
-4.8743105,0.028519653,0.104756124,0.9989543420961127,-0.0018361148,27004.76631951332,0.306588,3971,1985500,8040,78.93,198550000,0.009008856,8.56569089429806
-4.8792453,0.035928227,0.104101814,0.9983001238433644,-0.0034053922,27011.556331396103,0.33829802,3972,1986000,7966,75.27,198600000,0.014911928,7.417013031618699
-4.873069,0.035199348,0.10021191,0.9978363327682018,0.00022071278,27018.29775619507,0.32829002,3973,1986500,8108,74.15,198650000,0.019020155,7.713888539064319
-4.8706355,0.028546846,0.105012484,0.9986474458128214,-0.0053774635,27025.038591861725,0.30603004,3974,1987000,8004,83.28,198700000,0.011196163,8.708485497555593
-4.866948,0.04776804,0.10200035,0.9965213974937797,-0.0015798537,27031.81674528122,0.367926,3975,1987500,7883,88.37,198750000,0.03147429,9.27440681506734
-4.8621655,0.0389603,0.10429029,0.9976667515002191,-0.003431946,27038.72158908844,0.33498603,3976,1988000,8116,85.2,198800000,0.019986674,9.313115564509207
-4.865368,0.03654001,0.09852834,0.9974244290497154,-0.0041137342,27045.50429415703,0.35293397,3977,1988500,8069,79.81,198850000,0.021986645,7.681909203274045
-4.8649707,0.03702478,0.099952616,0.9978751027956605,-0.0032306705,27052.20977139473,0.34583405,3978,1989000,8430,79.0,198900000,0.018006783,7.611640424826328
-4.8550596,0.036972415,0.10222562,0.9969908448401839,-0.002396373,27058.733907938004,0.34120995,3979,1989500,8315,78.71,198950000,0.027452692,8.273162175053221
-4.8523116,0.02912522,0.104328595,0.9986361737828702,-0.003622742,27065.222272872925,0.30577198,3980,1990000,8222,72.68,199000000,0.011509416,7.651939852034157
-4.849358,0.0366741,0.10254795,0.9980529600288719,-0.00181143,27071.942273139954,0.334052,3981,1990500,8123,72.32,199050000,0.017340964,7.260889144068715
-4.8458467,0.031742,0.10156298,0.9980503141414374,-0.0044222893,27078.535272836685,0.31590408,3982,1991000,8108,79.96,199100000,0.017138695,8.608325603553094
-4.844183,0.050269965,0.10210336,0.9952389420941472,-0.0014930526,27085.252600193024,0.37302005,3983,1991500,8170,79.71,199150000,0.04500997,8.389289489914663
-4.8498173,0.040829282,0.10160295,0.997470451053232,-0.0024260986,27091.97728085518,0.34031594,3984,1992000,7897,77.41,199200000,0.022077069,7.593389512236208
-4.850744,0.02646085,0.10219092,0.9989501797826961,-0.006467121,27098.771727085114,0.289732,3985,1992500,7964,80.68,199250000,0.00887462,9.044989137440206
-4.8502817,0.052364044,0.10238845,0.9973194424528629,-0.0008754829,27105.480663061142,0.36571398,3986,1993000,7951,78.76,199300000,0.0233555,8.233127347608898
-4.8592486,0.026654055,0.104276106,0.9990124937612563,-0.0044915564,27112.352499246597,0.28832397,3987,1993500,7562,70.18,199350000,0.008131576,7.286663919581115
-4.870303,0.036341,0.10157883,0.9971169009804726,-0.0039153653,27119.559873104095,0.33623397,3988,1994000,8050,86.41,199400000,0.024924098,9.138591786938704
-4.87583,0.039515942,0.09913696,0.997151700546965,-0.0018351728,27126.294487953186,0.34508008,3989,1994500,7966,77.63,199450000,0.025043523,8.000689566522414
-4.8892612,0.024116244,0.10396434,0.9992425488890149,-0.0056582983,27133.12651515007,0.27590996,3990,1995000,8160,74.16,199500000,0.006453114,8.16882628553707
-4.890079,0.028166385,0.09975115,0.9987855368526652,-0.0057141148,27139.852522611618,0.29955006,3991,1995500,8184,85.75,199550000,0.010050717,8.524905202341978
-4.8966026,0.0278902,0.1068788,0.9986876860493794,-0.004991411,27146.315198898315,0.29639998,3992,1996000,7796,81.56,199600000,0.011353758,9.257480765442452
-4.9033413,0.036613885,0.101118274,0.9986438489286229,-0.0038596916,27153.37435746193,0.318178,3993,1996500,7964,80.4,199650000,0.011231546,8.011764000294788
-4.9005113,0.03279224,0.10289565,0.9983556147199124,-0.0037028152,27160.22399544716,0.31894803,3994,1997000,7944,77.42,199700000,0.016020704,8.312052689445482
-4.8972015,0.046717387,0.10586181,0.9965776421595365,-0.0018480334,27167.077842235565,0.37012807,3995,1997500,8071,71.84,199750000,0.032432374,7.727029830744287
-4.9031215,0.026358485,0.10556306,0.9989517000503838,-0.005661845,27173.87949204445,0.29510802,3996,1998000,8325,74.42,199800000,0.008355254,9.024758490340318
-4.90386,0.024722323,0.105316296,0.9992902030353434,-0.003677381,27180.405171394348,0.283012,3997,1998500,7825,76.18,199850000,0.005902746,7.717467564333783
-4.9054885,0.029800132,0.10729161,0.9988325919257477,-0.004762319,27187.41940999031,0.3011839,3998,1999000,8259,77.34,199900000,0.0102420775,8.53016920722701
-4.906535,0.039867643,0.10321709,0.9975721598602831,-0.0018000562,27194.054345607758,0.34728798,3999,1999500,8051,63.23,199950000,0.020678902,6.262007137393521
-4.919745,0.04675679,0.098404825,0.9963562565390021,0.0013313203,27200.879319429398,0.38164192,4000,2000000,8123,79.69,200000000,0.0331923,8.221312508044248
-4.923363,0.028582957,0.099314325,0.9981700173811987,-0.0037361097,27207.663212299347,0.30566,4001,2000500,8328,79.11,200050000,0.01567998,8.093781132886507
-4.9212704,0.033912424,0.10205767,0.9979248717427254,-0.0038164319,27214.303406476974,0.31590796,4002,2001000,8148,76.39,200100000,0.01833568,7.597379872860038
-4.9306526,0.02512156,0.10538228,0.9991440467420034,-0.0033974755,27221.017960071564,0.28161007,4003,2001500,8219,78.25,200150000,0.0070252107,8.872758081177745
-4.936208,0.049158927,0.10238723,0.9973930863197893,0.0009421342,27227.610827207565,0.37433803,4004,2002000,8383,73.61,200200000,0.023049569,7.165469115385349
-4.939736,0.039413165,0.10063113,0.9973894762806594,-0.0051078293,27233.93596291542,0.33536997,4005,2002500,8217,95.38,200250000,0.022092516,9.516583479955589
-4.9423203,0.061963934,0.10586767,0.9955498944036663,-0.0005080746,27240.264848947525,0.4174381,4006,2003000,8158,81.8,200300000,0.04011943,8.49740784425543
-4.9384174,0.042635843,0.10419835,0.9956750837154686,-0.002988713,27246.937059164047,0.36493996,4007,2003500,7841,80.15,200350000,0.04085699,8.555445960132637
-4.93815,0.03590164,0.10745078,0.9979479445610195,-0.0018291301,27253.90586090088,0.34203205,4008,2004000,8193,72.93,200400000,0.018880062,8.190799578683508
-4.9405055,0.03281489,0.101503044,0.998599634389393,-0.0031831039,27260.647812128067,0.32318193,4009,2004500,7926,72.33,200450000,0.012183939,7.111947846711846
-4.9421034,0.032707553,0.1046978,0.998361547710374,-0.0022706403,27267.246164560318,0.33090594,4010,2005000,7914,80.94,200500000,0.014942572,8.501959799337891
-4.9491467,0.037160393,0.10596874,0.9981171971885487,-0.0042109056,27273.97862958908,0.34563598,4011,2005500,8123,82.02,200550000,0.017880535,9.0052998975011
-4.9524603,0.029047495,0.101543434,0.9983624966116622,-0.003665325,27280.758718013763,0.30356404,4012,2006000,7768,66.45,200600000,0.014044565,6.067328144244166
-4.959056,0.045219537,0.09766662,0.996579704573378,-0.00029679044,27287.569937944412,0.37772998,4013,2006500,7967,86.55,200650000,0.031486575,8.643684032172459
-4.9664855,0.038594455,0.09719317,0.9976378858555108,-0.0027817923,27294.464012861252,0.355928,4014,2007000,8102,66.39,200700000,0.020174284,6.762084298548143
-4.964952,0.070396155,0.100797385,0.9947890136390924,0.001039592,27301.271238327026,0.42215592,4015,2007500,7699,83.41,200750000,0.047343627,8.593239602569811
-4.9555593,0.041318107,0.101368666,0.9973118328489363,-0.0018799257,27308.38528943062,0.3600619,4016,2008000,8270,75.74,200800000,0.024097485,7.422201675154356
-4.9570103,0.033626597,0.10367493,0.9980377429164946,-0.0027648462,27314.92215013504,0.32820603,4017,2008500,8202,88.48,200850000,0.018627219,9.481878137058375
-4.964634,0.029142322,0.10380612,0.9986719803418964,-0.0052149515,27321.401725769043,0.30273005,4018,2009000,8087,75.99,200900000,0.01140857,8.021622925320262
-4.961363,0.04073572,0.10525054,0.9971347081009299,-0.000511548,27328.134818315506,0.36413795,4019,2009500,8151,73.61,200950000,0.025739226,8.435159429103368
-4.9506927,0.049851883,0.098928496,0.9971576710231602,0.00020652157,27334.822196006775,0.37470195,4020,2010000,8077,72.13,201000000,0.02477905,7.3330121869391585
-4.952965,0.03506325,0.101098254,0.9969935205299407,-0.0025997397,27341.682231664658,0.33218795,4021,2010500,8172,74.97,201050000,0.028330779,8.17992221550703
-4.9599133,0.04301786,0.10356365,0.9971608193591237,-0.0011370804,27348.219894886017,0.35474405,4022,2011000,8178,71.99,201100000,0.025955103,8.161233238063287
-4.956066,0.037777647,0.1017871,0.9975756043568254,0.00030515625,27354.54904794693,0.34731004,4023,2011500,8015,78.16,201150000,0.020634064,8.47030191384496
-4.9579835,0.033463456,0.103346296,0.9988201869418845,-0.0029383663,27361.247005224228,0.33391204,4024,2012000,8009,82.11,201200000,0.009828143,8.671762409799557
-4.953506,0.035812255,0.09851174,0.9981921822763979,-0.0026275418,27367.865057468414,0.34836003,4025,2012500,8107,75.36,201250000,0.0153647475,7.004577736569627
-4.948531,0.044404626,0.102230705,0.9981600384926423,-0.0010238704,27374.465774059296,0.38498998,4026,2013000,7754,76.09,201300000,0.01696236,8.47180794826345
-4.934698,0.049250327,0.102587044,0.9975569429807365,0.0030216286,27381.478776216507,0.36643195,4027,2013500,8257,74.63,201350000,0.022617904,8.348538182488774
-4.925438,0.039863802,0.10534928,0.9971863639075309,-0.0024979957,27387.994875907898,0.35568997,4028,2014000,8191,72.62,201400000,0.025693504,8.131180449620588
-4.9329743,0.047357526,0.10378513,0.9949314557015896,-0.0017829144,27394.575689554214,0.34826604,4029,2014500,8048,74.19,201450000,0.04708391,7.830204919937969
-4.9359756,0.04394303,0.10092849,0.9958472801372409,-0.004364496,27401.394273519516,0.3630079,4030,2015000,7760,78.09,201500000,0.036960103,7.796159939728532
-4.9385285,0.028060438,0.10364941,0.9989128386368975,-0.005267267,27408.47522521019,0.303554,4031,2015500,7905,74.43,201550000,0.008887509,7.726278718585891
-4.94129,0.03935658,0.10435915,0.9966974365524948,-0.0004416568,27415.338748693466,0.35728198,4032,2016000,7944,82.05,201600000,0.030223815,8.964229471893995
-4.936519,0.029077053,0.105399676,0.9987508046906441,-0.004702345,27422.21527814865,0.30602598,4033,2016500,8097,73.32,201650000,0.010342228,7.383738226719288
-4.9257526,0.041808054,0.10228874,0.9963258437346667,-0.0031268129,27429.00868344307,0.36590195,4034,2017000,7859,78.11,201700000,0.03354151,8.219896671023161
-4.9175735,0.034048554,0.10737939,0.9984879276016727,-0.0014124652,27436.009192466736,0.333316,4035,2017500,7983,75.95,201750000,0.013749052,8.29287742599372
-4.918319,0.04106918,0.102843866,0.9974248453509063,-0.0010413817,27442.765784978867,0.35170197,4036,2018000,8072,82.29,201800000,0.02304324,8.743444398062056
-4.923967,0.043349043,0.10595149,0.9972732660826296,-0.00020694725,27449.51145529747,0.36855802,4037,2018500,7969,76.59,201850000,0.024622474,8.030863339167263
-4.926692,0.034355987,0.09953992,0.9973186722490937,-0.002495618,27456.24062728882,0.34207004,4038,2019000,8123,76.24,201900000,0.022330282,7.274307179198295
-4.9198513,0.034285598,0.101053625,0.9984501113649458,-0.0044202213,27462.987643241882,0.33733597,4039,2019500,8014,67.9,201950000,0.012609507,7.270990866306019
