value_loss,true_reward,clipfrac,explained_variance,total_timesteps,ep_len_mean,time_elapsed,ep_reward_mean,policy_loss,fps,serial_timesteps,approxkl,policy_entropy,n_updates
0.018294035,0.038098246,0.29788607,0.9968006748240441,215100000,447.6,28213.997747421265,14.466803228894278,0.00025131236,8114,2151000,0.04425345,-5.7356215,4302
0.02861593,0.03294583,0.27255803,0.9943591132760048,215150000,475.28,28220.635256290436,14.799699309850984,-0.0028943778,8041,2151500,0.04179321,-5.728323,4303
0.022995057,0.03846486,0.25553998,0.9958328157663345,215200000,453.61,28227.338624715805,14.977289748032252,-0.0014021518,8060,2152000,0.03789295,-5.7271156,4304
0.011392428,0.036157843,0.33319995,0.9978255066089332,215250000,459.9,28234.085291862488,14.781012164407032,-0.0041014715,8398,2152500,0.03506064,-5.7319484,4305
0.034304224,0.04003143,0.27440605,0.9940069764852524,215300000,433.03,28240.542796850204,14.842973329029585,-0.0045518354,8323,2153000,0.046767663,-5.7481294,4306
0.035089325,0.036620602,0.24458995,0.9933450925163925,215350000,451.3,28247.11484527588,15.255386868292435,-0.0014044908,8302,2153500,0.04628929,-5.758514,4307
0.015355083,0.03717366,0.23160599,0.9971470688469708,215400000,467.96,28253.49472784996,15.875320467473143,-0.0032651306,8223,2154000,0.027698813,-5.75632,4308
0.032876384,0.03697678,0.271642,0.9940256215631962,215450000,462.99,28259.9950902462,15.77990132936366,-0.002430118,8581,2154500,0.057625774,-5.754164,4309
0.010483395,0.035780113,0.25293803,0.9980007244739681,215500000,473.0,28266.363149404526,15.174430612815085,-0.0050839605,8292,2155000,0.027448015,-5.7557487,4310
0.023441935,0.03908925,0.31127203,0.9958751015365124,215550000,457.97,28272.72638964653,15.890432761405696,0.00012075117,8143,2155500,0.038358748,-5.7617784,4311
0.029746864,0.036640633,0.23777595,0.994641765486449,215600000,457.22,28279.31045460701,14.86465399391689,-0.002749559,8148,2156000,0.038818147,-5.7606573,4312
0.02661775,0.037103407,0.265922,0.995300913695246,215650000,457.46,28286.07144522667,14.985715268484725,-0.003182536,8160,2156500,0.043767158,-5.740254,4313
0.02960269,0.038657088,0.25492406,0.9949407349340618,215700000,458.87,28292.47617340088,15.603733731247717,-0.0019402228,8342,2157000,0.03244459,-5.7327285,4314
0.022568638,0.0377517,0.264048,0.996000858489424,215750000,460.18,28298.808412075043,15.59796204399969,-0.0038667857,8086,2157500,0.037576,-5.7233806,4315
0.0152861085,0.037000094,0.29529798,0.9971796360332519,215800000,463.11,28305.49628162384,15.25611666697509,-0.0049919896,8384,2158000,0.034305096,-5.7182426,4316
0.02433572,0.037430428,0.25377604,0.9957445613108575,215850000,457.29,28311.90811109543,15.513887931660685,-0.0053485394,8535,2158500,0.03163242,-5.719026,4317
0.014053793,0.037827853,0.253268,0.9974096305668354,215900000,468.36,28318.200298070908,15.944685141478375,-0.005266466,8125,2159000,0.031757034,-5.7343917,4318
0.01784138,0.03662391,0.26923603,0.9967939406633377,215950000,475.06,28324.688722133636,16.045645096594683,-0.002892611,8366,2159500,0.04247201,-5.7417006,4319
0.02559767,0.036000933,0.30169997,0.995072100777179,216000000,454.01,28331.046053647995,13.975899019907049,-0.001193049,8191,2160000,0.060653567,-5.7353306,4320
0.032243997,0.039465804,0.26935205,0.9946474060416222,216050000,446.34,28337.566078662872,15.507626327203685,-0.0042641372,8406,2160500,0.046437297,-5.734129,4321
0.008874937,0.038597986,0.29204395,0.9982689603930339,216100000,453.6,28343.86951637268,15.14705950683549,-0.002645222,8543,2161000,0.032268442,-5.737353,4322
0.026843542,0.03634719,0.271796,0.9949090136215091,216150000,458.14,28350.225353479385,14.866242642724533,-0.0019603672,8373,2161500,0.045384992,-5.736062,4323
0.014619031,0.038064655,0.31907806,0.997309401165694,216200000,457.35,28356.5630235672,15.391769956528414,-0.0014208626,8537,2162000,0.035599,-5.7311997,4324
0.03221439,0.037229072,0.27507204,0.9942409824579954,216250000,448.55,28362.88167309761,15.010850661967915,-0.0032851007,8385,2162500,0.040909152,-5.7241015,4325
0.02112612,0.034250144,0.26412404,0.9958777795545757,216300000,464.32,28369.210109233856,14.432565860219452,-0.0028091795,8388,2163000,0.033239532,-5.718506,4326
0.021210622,0.03636612,0.29688403,0.9960767421871424,216350000,454.87,28375.78408885002,14.425750870265443,-0.0028658262,8298,2163500,0.0388591,-5.725843,4327
0.021230416,0.035331283,0.261044,0.9959865538403392,216400000,464.68,28382.129108667374,14.638890591477526,-0.0006783506,8439,2164000,0.034659006,-5.7329617,4328
0.015591464,0.037161153,0.24184805,0.9971440602093935,216450000,457.88,28388.522435188293,15.048142419320707,-0.0043942,8032,2164500,0.027393866,-5.7431417,4329
0.037842818,0.039131887,0.25228798,0.993657277431339,216500000,439.63,28395.347742795944,15.306122354055843,-0.0022366918,8450,2165000,0.052156284,-5.765715,4330
0.033361558,0.047060397,0.26060203,0.9950280161574483,216550000,378.23,28401.55588412285,14.608461351228447,-0.00252833,8187,2165500,0.031872105,-5.769747,4331
0.026209965,0.041794404,0.27671206,0.9960256330668926,216600000,419.8,28408.095585107803,15.248977772462704,-0.005572739,8355,2166000,0.032323167,-5.772762,4332
0.030724311,0.039264288,0.332728,0.9946681642904878,216650000,417.28,28414.61080312729,14.155225585704944,-0.0019035058,8328,2166500,0.039134722,-5.7603145,4333
0.013170804,0.03427163,0.29878795,0.9972582058981061,216700000,458.16,28420.944616794586,13.627763763332755,-0.0037214784,8511,2167000,0.03463947,-5.7513065,4334
0.030956352,0.038689658,0.27084,0.9945832928642631,216750000,432.92,28427.274472475052,14.742540089650674,-0.0063413684,8582,2167500,0.042178117,-5.752823,4335
0.017438626,0.040208615,0.27930397,0.9971479235682636,216800000,452.07,28433.676100492477,15.89905194861238,-0.0027143338,8258,2168000,0.04223673,-5.7614765,4336
0.020999897,0.03662462,0.26704404,0.9962912655901164,216850000,454.35,28440.294467687607,14.797810926042539,-0.0058431886,8374,2168500,0.0360674,-5.764696,4337
0.01203901,0.03719367,0.31366995,0.9977693841792643,216900000,453.73,28446.76599240303,15.286451864998252,-0.0021936446,8094,2169000,0.034417443,-5.7733135,4338
0.027304063,0.039748978,0.30516204,0.9954534233547747,216950000,434.0,28453.284083127975,14.481420742826474,-0.0030798728,7867,2169500,0.0419241,-5.765776,4339
0.046338834,0.03706111,0.32006192,0.9915790660306811,217000000,447.42,28460.079434156418,14.195573230624426,-0.0025681956,8247,2170000,0.059719186,-5.7556667,4340
0.008590038,0.034612972,0.25421003,0.9981092644156888,217050000,466.53,28466.698165893555,14.317356084687384,-0.0035821302,8173,2170500,0.026289772,-5.7496157,4341
0.020371199,0.0379252,0.22983001,0.996357130818069,217100000,462.49,28473.113373041153,15.64821755775792,-0.0045682853,8516,2171000,0.02900901,-5.737028,4342
0.015138277,0.036246832,0.277354,0.9971868705470115,217150000,452.82,28479.41712498665,14.286778652609517,-0.0023890557,8181,2171500,0.03548923,-5.73305,4343
0.0167477,0.039324913,0.27910396,0.9970113725867122,217200000,449.56,28485.742222309113,15.465882107753801,-0.002766192,8363,2172000,0.035209626,-5.7426753,4344
0.02451974,0.03954773,0.27793595,0.9958340646699071,217250000,424.61,28492.128977060318,15.24453330516645,-0.0030913276,8178,2172500,0.040918916,-5.748678,4345
0.023864813,0.03909055,0.31197998,0.9959053131751716,217300000,447.01,28498.692140102386,14.810998570036345,-0.0006004928,8150,2173000,0.04189667,-5.746116,4346
0.024149265,0.0357498,0.299268,0.9955169204622507,217350000,465.39,28505.216389894485,14.838158176974797,-0.00052621507,8361,2173500,0.045517817,-5.743624,4347
0.018126423,0.036163576,0.30123204,0.9965783830266446,217400000,457.81,28511.48545575142,14.55675115673138,-0.0039620246,8279,2174000,0.031921018,-5.7489953,4348
0.025849266,0.03638281,0.24634595,0.9951513130217791,217450000,460.71,28518.11385655403,15.01475280694104,-0.00070749596,8544,2174500,0.03987632,-5.7446804,4349
0.028100457,0.037087686,0.26247197,0.9951873985119164,217500000,458.13,28524.33529305458,15.25990697447216,-0.0042452724,8229,2175000,0.038850218,-5.741391,4350
0.034070786,0.03929372,0.256938,0.994200227316469,217550000,448.26,28531.056593179703,15.175786476845087,-0.004364803,8336,2175500,0.04164047,-5.7480774,4351
0.027176304,0.038228218,0.259392,0.9950817632488906,217600000,452.6,28537.478152275085,15.485437302494777,-0.005713954,7968,2176000,0.042507812,-5.7534075,4352
0.024034483,0.037670378,0.33330804,0.9955795365385711,217650000,454.85,28544.011362075806,14.752224181875313,-0.0029675036,7990,2176500,0.04618415,-5.7534027,4353
0.020248372,0.038000233,0.265742,0.9963538600131869,217700000,464.19,28550.815260648727,15.90789416017363,-0.002891724,8167,2177000,0.037542548,-5.7683434,4354
0.03486691,0.034906156,0.28495997,0.9932312285527587,217750000,468.94,28557.246299743652,15.140384721934076,-0.0043042223,8514,2177500,0.044013664,-5.7798986,4355
0.03374674,0.03530311,0.28210992,0.9937372030690312,217800000,458.48,28563.570236682892,14.380279020815642,-0.004166702,7974,2178000,0.03938732,-5.7813826,4356
0.035082333,0.034642216,0.313682,0.9928853125311434,217850000,463.22,28570.39240503311,14.683058468467785,-0.0029706908,8133,2178500,0.035841342,-5.7892056,4357
0.024042714,0.037593048,0.282886,0.9956473256461322,217900000,453.15,28576.98032093048,15.091969169039835,-0.0031871032,8537,2179000,0.03644428,-5.7934585,4358
0.025604777,0.0355426,0.28474197,0.9949903041124344,217950000,456.15,28583.211521863937,14.880524428512608,-0.0031963566,8575,2179500,0.03702979,-5.7890825,4359
0.027146107,0.041271586,0.28803003,0.9956073462963104,218000000,409.1,28589.512437343597,14.210849889079386,-0.0010648046,8572,2180000,0.03325728,-5.784237,4360
0.034133755,0.036101583,0.29803994,0.9938704087398946,218050000,424.77,28595.843764066696,13.834711652724485,-0.0017031212,8216,2180500,0.036758725,-5.7801013,4361
0.05134998,0.048605397,0.34023198,0.992975352331996,218100000,268.39,28602.36191225052,13.176421544227122,0.0004637563,8323,2181000,0.046373747,-5.779801,4362
0.015482968,0.04034545,0.25837603,0.9972823732532561,218150000,393.93,28608.87618780136,13.861571102284065,-0.0025086822,8391,2181500,0.03172878,-5.7823615,4363
0.010097713,0.039272316,0.25732604,0.998084106715396,218200000,415.62,28615.22673034668,14.029844469878007,-0.002681584,8578,2182000,0.029224798,-5.79437,4364
0.023362545,0.03975463,0.274766,0.9961059566121548,218250000,452.17,28621.464696645737,15.967650437185714,-0.002166165,8596,2182500,0.040067162,-5.8039465,4365
0.019984812,0.04029832,0.26810193,0.9965813832823187,218300000,430.13,28627.847517967224,15.450737939728949,-0.0032963955,8319,2183000,0.033381034,-5.8065376,4366
0.03427953,0.04029469,0.283228,0.994442957919091,218350000,438.35,28634.271778583527,14.909780840217623,-0.003951759,8147,2183500,0.037463546,-5.8014317,4367
0.016862307,0.03869139,0.306088,0.9969912930391729,218400000,445.48,28640.829008817673,15.032854489199714,-0.003163678,8125,2184000,0.032576,-5.804909,4368
0.022993973,0.038691156,0.267054,0.9959430499002337,218450000,448.69,28647.37744307518,15.281454784675635,-0.0036503137,8313,2184500,0.036786363,-5.809389,4369
0.04472441,0.036347028,0.27659398,0.9918635133653879,218500000,445.57,28653.921434402466,13.887007048822309,-0.0044025504,8109,2185000,0.082363,-5.8119836,4370
0.016314462,0.03878714,0.30328998,0.9973222613334656,218550000,459.16,28660.605623960495,16.052954322120698,-0.002390611,8378,2185500,0.039979897,-5.8234477,4371
0.038324703,0.041030794,0.259364,0.9936023000627756,218600000,434.82,28666.958714723587,14.967708508986496,1.9283625e-05,8340,2186000,0.03546112,-5.8254414,4372
0.04532913,0.040962104,0.27315196,0.9926230534911156,218650000,419.26,28673.2723634243,15.084410963621686,-0.003919621,8221,2186500,0.04802108,-5.822041,4373
0.023317516,0.037674513,0.28140008,0.9959387294948101,218700000,459.04,28679.718075037003,15.144223075349908,-0.0031199655,8117,2187000,0.035673503,-5.8322163,4374
0.016893221,0.042316545,0.30482596,0.9971540817059577,218750000,412.06,28686.465090751648,14.779184842291425,-0.0015003145,8025,2187500,0.03259144,-5.841071,4375
0.019018747,0.03989342,0.287028,0.9966616032179445,218800000,448.19,28693.30277776718,15.39265153961833,-0.0031405604,7829,2188000,0.03393997,-5.8422437,4376
0.018463409,0.041263692,0.27557,0.9968326350208372,218850000,429.95,28700.053003311157,14.92013387178552,-0.00069996057,8047,2188500,0.035449125,-5.83291,4377
0.022598734,0.039944865,0.24500391,0.9961791902314872,218900000,437.76,28706.824155807495,14.655933001848307,-0.004537314,8230,2189000,0.03309668,-5.824732,4378
0.04121668,0.040783543,0.25447398,0.9936368218623102,218950000,430.94,28713.562423944473,15.017336743808002,-0.0022933555,8064,2189500,0.054864574,-5.820618,4379
0.038321868,0.042972784,0.29291803,0.9938475317321718,219000000,380.65,28720.06959939003,14.22650958134671,-0.004183566,7785,2190000,0.045079943,-5.8293324,4380
0.014032431,0.043435153,0.2912641,0.9979414779227227,219050000,423.53,28726.940970897675,15.45170642255824,0.0017539333,8207,2190500,0.041821074,-5.8420734,4381
0.022226103,0.041327357,0.25538793,0.9963065488263965,219100000,437.1,28733.378620147705,15.383748865423797,-0.003884869,8589,2191000,0.034355346,-5.8347044,4382
0.01705117,0.041960616,0.25792202,0.9971058806404471,219150000,437.71,28739.55787539482,15.78500690019191,-0.0040328386,8169,2191500,0.031003308,-5.8424983,4383
0.026512446,0.03992931,0.26680398,0.995629396289587,219200000,441.27,28746.25620341301,14.845699439071883,-0.003976511,8005,2192000,0.0336614,-5.8483257,4384
0.016611198,0.042864323,0.26561603,0.9974544083233923,219250000,424.07,28752.90665435791,14.950666833310633,-0.0017218494,8351,2192500,0.02916761,-5.859597,4385
0.023168243,0.040429052,0.26589593,0.9962213586550206,219300000,446.85,28759.414276123047,15.719073773542068,-0.0034452314,8285,2193000,0.035843015,-5.8527937,4386
0.022248058,0.03938861,0.30837,0.9961257502436638,219350000,444.11,28765.994980812073,15.412653515886312,-0.0014228509,8219,2193500,0.04658278,-5.8539805,4387
0.026509605,0.039271533,0.29913405,0.9955191262997687,219400000,445.61,28772.704607009888,15.346924340618372,-0.0016328205,8334,2194000,0.049348217,-5.8621244,4388
0.015768984,0.03881984,0.29471412,0.9970532315783203,219450000,449.04,28779.33880853653,15.226875153038717,-0.0014836928,8218,2194500,0.039004408,-5.8604,4389
0.03046076,0.04192072,0.26121804,0.9950713799335063,219500000,428.13,28785.91556739807,15.348665861408895,-0.004032312,8292,2195000,0.047279935,-5.860495,4390
0.009259595,0.03919405,0.23866197,0.9983770647086203,219550000,455.43,28792.404866456985,15.942487499938894,-0.004915261,8238,2195500,0.028871909,-5.8626404,4391
0.021961946,0.03786319,0.25767198,0.9960692753084004,219600000,445.32,28799.018995046616,14.141520231117429,-0.0052228887,8336,2196000,0.035131417,-5.867593,4392
0.029176269,0.037465747,0.31224403,0.994604729115963,219650000,434.39,28805.41935133934,13.48839855226027,-0.0032888148,7950,2196500,0.042457737,-5.883582,4393
0.011807973,0.04165708,0.28936407,0.997930618468672,219700000,436.4,28812.321757793427,15.692234208677947,-0.0023162956,7899,2197000,0.031805433,-5.9013414,4394
0.012996943,0.039079443,0.31671202,0.9977139281108975,219750000,459.12,28819.188444375992,15.715521907316544,-0.003142213,8382,2197500,0.036614653,-5.9047246,4395
0.026753679,0.03925732,0.26577,0.9954902436584234,219800000,441.25,28825.40386915207,15.376826205512716,-0.003439159,8086,2198000,0.03792229,-5.9023566,4396
0.021945499,0.035968,0.35574993,0.9957729536108673,219850000,449.36,28832.13139152527,13.640777615013006,-0.001787531,7857,2198500,0.04373108,-5.9008207,4397
0.03271626,0.03859624,0.28366196,0.9944517053663731,219900000,446.3,28838.957795619965,14.622914695039958,-0.002587573,8218,2199000,0.042811446,-5.916521,4398
0.03751619,0.0388358,0.33268002,0.9935810314491391,219950000,440.15,28845.46939778328,14.769193534117766,-0.00052558264,8227,2199500,0.050666243,-5.922949,4399
0.01722233,0.04065629,0.31857592,0.9971180891152471,220000000,443.73,28852.082280874252,15.314386044286273,-0.0017100526,8018,2200000,0.04080304,-5.9191136,4400
0.013463229,0.04206851,0.28128603,0.9977804091759026,220050000,409.96,28858.85806775093,14.424196575399064,-0.0035371142,7977,2200500,0.031378172,-5.9223113,4401
0.037277643,0.04481224,0.32313207,0.9944950244389474,220100000,411.89,28865.599994659424,14.894955037967165,-0.0016598771,8140,2201000,0.05416701,-5.9201503,4402
0.019362547,0.043480948,0.29254997,0.9967221654951572,220150000,352.76,28872.21435546875,13.048248203829324,-0.0056881076,7901,2201500,0.03734373,-5.9183307,4403
0.015955262,0.04506418,0.28059998,0.9975221732165664,220200000,418.46,28879.118282794952,14.757160878456727,-0.0016520587,8214,2202000,0.028722368,-5.9248834,4404
0.039353322,0.03884312,0.24860404,0.9931730800308287,220250000,436.32,28885.642485380173,14.238059687505434,-0.0033191699,8345,2202500,0.04198578,-5.919434,4405
0.02270351,0.04116664,0.24092197,0.9963703420944512,220300000,441.77,28892.14635491371,15.653143337791342,-0.0041523846,8088,2203000,0.033040553,-5.910747,4406
0.020244272,0.03627658,0.38318807,0.9962808210402727,220350000,462.38,28898.73610639572,14.528322724872346,-0.00039043344,8434,2203500,0.05649998,-5.91207,4407
0.03218389,0.03511868,0.28373995,0.9939767173491418,220400000,454.51,28905.22229862213,14.51028809525339,-8.955244e-06,8384,2204000,0.05111686,-5.912318,4408
0.02570434,0.036647547,0.306048,0.9953971481882036,220450000,456.62,28911.686186790466,14.305931039191226,-0.0034064862,8060,2204500,0.03821285,-5.918524,4409
0.031946313,0.044305533,0.355672,0.9954015142284334,220500000,413.29,28918.372913837433,15.444927607334764,-0.0016597449,8286,2205000,0.041624784,-5.930619,4410
0.017230904,0.041131556,0.2550881,0.9970649180468172,220550000,444.84,28925.0183031559,15.462170254912515,-0.002195022,8241,2205500,0.0326528,-5.93746,4411
0.035875186,0.042354345,0.294226,0.9942967868410051,220600000,406.22,28931.582389354706,14.100052161289534,-0.0035976144,8296,2206000,0.04105793,-5.9493146,4412
0.024387231,0.042254746,0.330262,0.9961622937116772,220650000,429.74,28938.2364923954,14.948696681167364,-0.0022597017,8109,2206500,0.037010603,-5.9536247,4413
0.015126276,0.03828635,0.31950796,0.9973264269065112,220700000,450.3,28944.894176721573,14.797291451303138,-0.0044032033,8099,2207000,0.04492725,-5.9543304,4414
0.036061443,0.03787258,0.28999004,0.9935263455845416,220750000,427.03,28951.67004084587,13.933321577976663,-0.0015855501,7967,2207500,0.03978102,-5.949493,4415
0.029004645,0.039717745,0.28996605,0.9952099090442061,220800000,451.56,28958.35527253151,15.833053077264966,-0.0022953334,8210,2208000,0.04136508,-5.9407015,4416
0.022922644,0.039173935,0.298034,0.9959053257480264,220850000,447.23,28964.82862329483,15.221655031179036,-0.00428339,8281,2208500,0.03871348,-5.943828,4417
0.03255712,0.04300136,0.30252203,0.9947864795103669,220900000,381.16,28971.158554792404,13.824704046554853,-0.003219085,8015,2209000,0.037324723,-5.9441094,4418
0.011269234,0.04012252,0.30393994,0.998020667117089,220950000,446.28,28977.884241342545,15.87540259629972,-0.002519404,7996,2209500,0.0382839,-5.9514666,4419
0.0076078908,0.040603846,0.29308197,0.9986957027576864,221000000,447.58,28984.780834197998,15.640187990084357,-0.0026057523,8101,2210000,0.031892523,-5.952738,4420
0.022853607,0.034297127,0.30797997,0.9953747079707682,221050000,449.43,28991.47526717186,13.58293773059507,-0.0015362616,8033,2210500,0.0529263,-5.9525394,4421
0.03854695,0.03730222,0.29359,0.9932216391898692,221100000,460.69,28998.15137386322,15.23266535087719,-0.003955426,8472,2211000,0.054722648,-5.9490523,4422
0.008473568,0.03613939,0.23139995,0.9982645318377763,221150000,457.11,29004.515099048615,14.695950408211765,-0.0033563196,8382,2211500,0.02464846,-5.944343,4423
0.022368025,0.039421823,0.2816699,0.9961372104007751,221200000,434.33,29010.946054935455,14.110996649074131,-0.0033898563,8584,2212000,0.04056581,-5.9362307,4424
0.01979606,0.04036971,0.24928597,0.9969070074148476,221250000,449.37,29017.224333524704,15.755687310887975,-0.004590996,8158,2212500,0.03587872,-5.9368987,4425
0.02230315,0.03921667,0.26544607,0.9961378646548837,221300000,430.16,29023.776213645935,14.397904026391812,-0.007327883,8156,2213000,0.040502243,-5.9435825,4426
0.019228514,0.037623126,0.23812206,0.9967295336537063,221350000,463.14,29030.458778381348,15.668620894497359,-0.0031166566,7966,2213500,0.040826816,-5.957197,4427
0.009061374,0.03958909,0.321314,0.9983129681786522,221400000,437.28,29037.17706346512,14.475019150418209,-0.0023832638,7836,2214000,0.033307895,-5.9532084,4428
0.042297743,0.04533993,0.25156602,0.993667449336499,221450000,414.33,29044.012914180756,15.502769754331148,-0.0012607716,8174,2214500,0.046942018,-5.936253,4429
0.0068575423,0.0424134,0.281826,0.9987718220800161,221500000,433.05,29050.752387285233,15.232083298027774,-0.0026884507,8057,2215000,0.029083496,-5.932358,4430
0.035496417,0.041888256,0.31096604,0.9945387705229223,221550000,432.5,29057.488196134567,14.982591813670165,-0.0003320613,8289,2215500,0.061966572,-5.927998,4431
0.035017796,0.036250375,0.25953,0.9938912997022271,221600000,456.26,29063.911556720734,14.174067704393499,-0.0025455884,7940,2216000,0.048069067,-5.9343944,4432
0.011399492,0.040328857,0.28471193,0.9978385185822845,221650000,437.09,29070.624329566956,14.231484687763249,-0.003621227,8210,2216500,0.03831434,-5.9428053,4433
0.014270408,0.0394899,0.30215004,0.9975226828828454,221700000,458.81,29077.20762372017,16.145415112983958,-0.0026890007,8214,2217000,0.0366805,-5.9450746,4434
0.025934074,0.039508138,0.28915605,0.9956876779906452,221750000,452.63,29083.686953544617,15.597076475279906,-0.0020636597,8069,2217500,0.039302353,-5.948532,4435
0.018356001,0.040569,0.26780596,0.9970083541702479,221800000,449.77,29090.258261203766,15.277337941483346,-0.0043694954,8136,2218000,0.033370856,-5.9413757,4436
0.0104394285,0.04315875,0.26875204,0.9982932487037033,221850000,438.36,29096.780240297318,15.796593080049014,-0.00030055206,8070,2218500,0.031377748,-5.9456553,4437
0.024101613,0.033520114,0.22831999,0.995420997031033,221900000,462.23,29103.476021289825,13.584231768487287,-0.0017284661,7937,2219000,0.03865896,-5.9422145,4438
0.0090508,0.037806116,0.260146,0.9983915066113696,221950000,461.88,29110.29110646248,15.278493319861873,-0.0026338215,8233,2219500,0.032592207,-5.937905,4439
0.027821893,0.03854706,0.24690199,0.9952978547662497,222000000,458.49,29116.702296972275,15.440779264922657,-0.00504719,8040,2220000,0.04142388,-5.9276776,4440
0.008727991,0.03681082,0.30586597,0.9983165543526411,222050000,461.15,29123.51133275032,15.21617572752845,-0.0017669066,7943,2220500,0.03405566,-5.928859,4441
0.022995627,0.037916325,0.28183594,0.9959376286715269,222100000,449.16,29130.247224330902,14.887780829213021,0.002384078,8164,2221000,0.06167288,-5.932705,4442
0.0214504,0.038732003,0.29081395,0.9962658719159663,222150000,444.5,29136.983327627182,14.224138538433229,-0.002558508,8172,2221500,0.039460473,-5.9309344,4443
0.020517929,0.03845627,0.312256,0.9964875497389585,222200000,455.95,29143.301825523376,15.55569312734356,-0.0017892733,8531,2222000,0.043888062,-5.929256,4444
0.025430204,0.04324794,0.280768,0.9961018958128989,222250000,405.35,29149.68243575096,14.764026380260155,-0.0040109726,8011,2222500,0.04030109,-5.938183,4445
0.015085625,0.037217494,0.26931596,0.9972289619036019,222300000,458.73,29156.396518945694,15.12850366078202,-0.0031800442,8194,2223000,0.031929947,-5.9490232,4446
0.025581326,0.039436325,0.26969406,0.9956271108239889,222350000,452.59,29163.00626349449,15.79076695484546,0.00014826102,8403,2223500,0.05248371,-5.94205,4447
0.018705638,0.04489105,0.288158,0.9971518167294562,222400000,421.36,29169.40774655342,15.845060165929487,-0.0010069893,8223,2224000,0.04326682,-5.9400063,4448
0.027738063,0.037535265,0.28534803,0.995151923969388,222450000,451.03,29175.844643831253,14.586177360887731,-0.0032102861,8160,2224500,0.041670732,-5.936212,4449
0.009888047,0.036207885,0.23754999,0.9979571255389601,222500000,463.61,29182.421964406967,14.433130021360181,-0.0032045923,8271,2225000,0.028275685,-5.944622,4450
0.014884296,0.03803936,0.271752,0.9972772614564747,222550000,451.63,29188.80757880211,14.31746270710863,-0.00086353807,8058,2225500,0.034280714,-5.941585,4451
0.033000886,0.040179085,0.289124,0.9945555599406362,222600000,447.64,29195.535089969635,15.936787324385307,0.00042530074,8463,2226000,0.07066853,-5.9385905,4452
0.024886675,0.03843515,0.23556606,0.9958719061687589,222650000,459.87,29201.855006694794,15.792154906370884,-0.0061906967,8391,2226500,0.04549788,-5.940922,4453
0.017359782,0.037543193,0.25506604,0.9967904777731746,222700000,460.45,29208.315982341766,15.368998267427934,-0.0040680235,8418,2227000,0.032277215,-5.944122,4454
0.0108372485,0.037425105,0.26436606,0.9980831851717085,222750000,468.24,29214.560266256332,15.668398281705354,-0.0034482873,7957,2227500,0.029111078,-5.9478693,4455
0.012229676,0.036950525,0.30614796,0.9977891114540398,222800000,461.6,29221.26121902466,14.738087267192999,-0.0014868508,7999,2228000,0.036295783,-5.9559174,4456
0.0233724,0.035620674,0.29510602,0.9957029111683369,222850000,463.95,29228.08665370941,14.90050763193531,-0.0035474205,8184,2228500,0.048281923,-5.9501677,4457
0.012298969,0.034786977,0.29478008,0.9975930757354945,222900000,475.02,29234.62721347809,14.980687603125984,-0.0033372873,7982,2229000,0.03503035,-5.94977,4458
0.03229552,0.035291594,0.27545998,0.9937563808634877,222950000,456.01,29241.17635011673,14.225733910352098,-0.0028522953,8204,2229500,0.050157443,-5.950467,4459
0.019393528,0.043072075,0.27743003,0.9969394530635327,223000000,436.6,29247.688237190247,16.27222961389876,-0.0030454001,8231,2230000,0.037170704,-5.953717,4460
0.020328341,0.03725287,0.26560798,0.9964920082129538,223050000,462.48,29254.290302991867,15.777501492080471,-0.004661739,8346,2230500,0.047008988,-5.9607506,4461
0.021608315,0.03743126,0.34838802,0.996037966106087,223100000,456.11,29260.5834774971,15.425114220739875,-0.0024508948,8304,2231000,0.043537006,-5.9650335,4462
0.03096307,0.039453026,0.30487803,0.9947854345664382,223150000,451.28,29267.046535015106,15.348797498750663,-0.0017146703,8197,2231500,0.039705962,-5.958673,4463
0.017431566,0.035996143,0.27698994,0.9967900400515646,223200000,461.01,29273.751403808594,14.689454134938536,-0.00410531,7975,2232000,0.033926193,-5.951377,4464
0.025465848,0.036746703,0.26628196,0.9956374750472605,223250000,462.88,29280.554218053818,15.096888335684834,-0.002739274,8351,2232500,0.043740466,-5.9459248,4465
0.012249213,0.03806765,0.25774196,0.9977730831597,223300000,460.1,29286.93900680542,14.868515773267854,-0.0054397457,8510,2233000,0.029691406,-5.9615765,4466
0.01621073,0.03746987,0.28675202,0.9971000670921057,223350000,466.63,29293.258811473846,15.73036840693534,-0.004887882,8340,2233500,0.034969117,-5.9721413,4467
0.013096657,0.034419276,0.36172405,0.9971465598791838,223400000,463.36,29299.681869268417,14.410733568304714,-0.0038340548,8109,2234000,0.05230647,-5.9840856,4468
0.023794733,0.03833842,0.3190099,0.995883060619235,223450000,454.75,29306.291073322296,15.468329962863864,-0.0035228217,8104,2234500,0.045596823,-5.9844985,4469
0.027749158,0.03678989,0.254586,0.9950797348283231,223500000,464.57,29313.033382177353,14.842372070749555,-0.0054082056,8356,2235000,0.050779983,-5.9940386,4470
0.013730995,0.033338998,0.24932201,0.9972329530864954,223550000,474.35,29319.608009576797,14.609866052091018,-0.004922798,8148,2235500,0.030713262,-5.9945717,4471
0.023849346,0.035454445,0.2860781,0.9956566491164267,223600000,473.02,29326.298072576523,15.357682554872326,-0.0046363524,8240,2236000,0.043195095,-5.9985967,4472
