true_reward,value_loss,policy_loss,fps,approxkl,ep_reward_mean,n_updates,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,serial_timesteps,total_timesteps
0.10321424,0.039249152,-0.0060364055,8042,0.0048433924,4.157942182509045,46,4.9766407,0.9899305803701282,304.95503783226013,0.049786016,57.77,23000,2300000
0.10077995,0.052059278,-0.0050787088,7749,0.0043702186,3.9591541068802143,47,4.95138,0.9880088213831186,311.69442415237427,0.041584,58.63,23500,2350000
0.10328113,0.040300637,-0.00630472,8008,0.004819792,3.715560248991392,48,4.931044,0.9901948291808367,318.6726245880127,0.048756,56.48,24000,2400000
0.10518765,0.041899223,-0.0057491027,8088,0.0048076403,3.980754836096985,49,4.9086018,0.9903124840930104,325.4002094268799,0.05013399,54.06,24500,2450000
0.10755076,0.03539556,-0.0066024726,8139,0.0054644067,3.4411907324021014,50,4.8792043,0.9918445609509945,332.04871797561646,0.060103998,50.21,25000,2500000
0.11062016,0.037228554,-0.006158134,8109,0.004823219,3.633562727382123,51,4.8448205,0.9915644377470016,338.5174810886383,0.049401995,53.1,25500,2550000
0.108199835,0.04418273,-0.0060546733,8052,0.004727549,4.089542154020092,52,4.8297257,0.9898513918742537,345.2266583442688,0.049370013,59.02,26000,2600000
0.10796859,0.04798846,-0.0059795557,7851,0.004753488,4.815522445234711,53,4.8176656,0.9897374073043466,351.9309265613556,0.04873,63.29,26500,2650000
0.112499006,0.042466458,-0.0057463553,7823,0.0049944194,4.108657822839123,54,4.802749,0.9902145080268383,358.87592005729675,0.052520007,53.29,27000,2700000
0.111378856,0.035941076,-0.0058772014,8023,0.0046664346,5.094520809972928,55,4.786882,0.9923602002672851,365.6858055591583,0.046945997,58.94,27500,2750000
0.11591237,0.038575124,-0.0062713926,7821,0.0046604006,4.478459450412129,56,4.763172,0.991554643958807,372.3822193145752,0.045897994,54.68,28000,2800000
0.11007042,0.05001422,-0.005289797,7999,0.004368769,4.579623206006527,57,4.740717,0.9900139076635242,379.28611040115356,0.04212199,55.07,28500,2850000
0.11178855,0.049658947,-0.0053255004,7802,0.004541401,5.000832918795877,58,4.7182827,0.9907898996025324,385.9694449901581,0.04317599,58.17,29000,2900000
0.1131546,0.029774018,-0.0066432087,8122,0.005122763,4.447171954720725,59,4.6989064,0.9940843041986227,392.9466302394867,0.05601399,56.9,29500,2950000
0.11536758,0.034122072,-0.0059097223,8184,0.004626808,5.329976307311154,60,4.6859756,0.9934171084314585,399.51066613197327,0.047126006,61.89,30000,3000000
0.11643098,0.03393847,-0.0069311694,8233,0.0055357767,4.722982438374957,61,4.6764116,0.9933579615317285,406.1077129840851,0.062621996,57.88,30500,3050000
0.11626628,0.041628357,-0.006008321,8161,0.0047835903,5.586193465427109,62,4.668453,0.9923559315502644,412.6888267993927,0.049358,62.4,31000,3100000
0.12076712,0.022568643,-0.0059011,7973,0.0048806644,4.507583066387687,63,4.659467,0.9954406283795834,419.3238708972931,0.05082999,55.03,31500,3150000
0.1162552,0.036918852,-0.006841161,7721,0.0054019555,5.2381113851187004,64,4.642946,0.9930605632252991,426.1260492801666,0.06028399,59.66,32000,3200000
0.11704716,0.026477717,-0.0066794837,7969,0.004388528,4.925238805597494,65,4.638159,0.9947060258127749,433.15134477615356,0.04447601,59.73,32500,3250000
0.11728166,0.038793698,-0.005948225,8078,0.004586645,5.088110189844392,66,4.623849,0.9930340610444546,439.9668490886688,0.046168,58.73,33000,3300000
0.11440521,0.048000216,-0.0055962787,8122,0.0044188476,5.716075029231961,67,4.5935254,0.9918384263291955,446.61381936073303,0.042157996,65.49,33500,3350000
0.11901582,0.028696744,-0.0053420407,8023,0.004458269,5.480569347330885,68,4.574484,0.994669146835804,453.19445037841797,0.045279983,58.91,34000,3400000
0.116970666,0.04342153,-0.005403719,8162,0.0043909503,5.823854680839968,69,4.5628376,0.992682337295264,459.9305045604706,0.043432012,70.65,34500,3450000
0.12236628,0.033049926,-0.00535371,7851,0.0047751092,5.547744899954341,70,4.545923,0.9938982813619077,466.346009016037,0.049944006,66.75,35000,3500000
0.12077208,0.02614367,-0.005436242,7863,0.004351329,5.445044907817119,71,4.5291195,0.9951901258900762,473.24230313301086,0.043870002,56.8,35500,3550000
0.12540902,0.02830491,-0.005311458,8009,0.004732175,5.683758596199304,72,4.5177965,0.9947780626825988,480.0950138568878,0.048436,62.32,36000,3600000
0.12701346,0.022270558,-0.005382401,7655,0.0046389215,5.508242141675082,73,4.4933357,0.9959237384609878,486.8915481567383,0.045639988,61.49,36500,3650000
0.121885195,0.024660595,-0.005704829,7756,0.0048317616,4.162745913536201,74,4.475021,0.9954851227812469,494.0092921257019,0.049385995,49.99,37000,3700000
0.120226875,0.036555443,-0.0056179804,8054,0.0046050204,4.137084893836654,75,4.4561086,0.9937571729533374,500.7219786643982,0.04591799,56.34,37500,3750000
0.11879632,0.031674784,-0.005634016,8074,0.0046127946,5.805420221065779,76,4.4323735,0.9946744898334146,507.4710133075714,0.046882,64.3,38000,3800000
0.12430455,0.027863646,-0.0053280885,8217,0.0045374744,6.697187809698171,77,4.4171524,0.9950666227377951,514.0011529922485,0.045847993,69.74,38500,3850000
0.12603667,0.015543869,-0.006107733,8239,0.0050378223,3.968580834627774,78,4.3988814,0.9970611005555838,520.377167224884,0.05420799,50.92,39000,3900000
0.12936568,0.014251157,-0.006842101,7775,0.0055781077,5.540585332167511,79,4.371196,0.9973313102964312,526.6635067462921,0.06208599,59.16,39500,3950000
0.12663189,0.026350914,-0.005854943,7726,0.0045212,5.152786283190544,80,4.354959,0.9955190098844469,533.623377084732,0.04567801,57.01,40000,4000000
0.13127536,0.01764208,-0.0062981737,7941,0.005075272,5.370117130799226,81,4.3359466,0.9967429614625871,540.5098388195038,0.054040004,54.92,40500,4050000
0.13022919,0.010932245,-0.0057886555,7765,0.0048990985,5.109999360162351,82,4.3093204,0.9978449435438961,547.2289712429047,0.05164,55.42,41000,4100000
0.13101126,0.012164254,-0.006312366,8200,0.005032758,5.461632248304632,83,4.285838,0.9977141059935093,554.2032043933868,0.05497599,56.01,41500,4150000
0.1299234,0.011095065,-0.0062337723,7815,0.005071129,5.888761117071681,84,4.2623754,0.9978569075465202,560.9416792392731,0.054420013,59.83,42000,4200000
0.13271147,0.00966876,-0.0061621624,8018,0.0049070586,6.052081564001892,85,4.241083,0.998265402042307,567.8422720432281,0.052506007,59.61,42500,4250000
0.13338825,0.00865018,-0.00562387,8154,0.004709216,5.634340214489521,86,4.217118,0.9984034660737962,574.5452435016632,0.047142006,57.95,43000,4300000
0.13064797,0.013759207,-0.005545608,7997,0.005020353,5.606685353382618,87,4.193965,0.9974925122223794,581.0892527103424,0.052758012,57.3,43500,4350000
0.13436273,0.010167253,-0.005895199,7768,0.0052109673,5.686810825205412,88,4.169794,0.9981052032671869,587.5745708942413,0.056304,56.33,44000,4400000
0.13405891,0.012898952,-0.0056585534,8153,0.0050106924,6.484273461593334,89,4.152867,0.9976413659751415,594.5712893009186,0.053274002,63.5,44500,4450000
0.13046105,0.009541204,-0.0058056097,8256,0.005133048,4.918448347429367,90,4.1255245,0.9982029967941344,601.2511894702911,0.053225983,54.2,45000,4500000
0.12915471,0.019859182,-0.006080531,7675,0.0047685145,5.78307389053316,91,4.102193,0.9966487721540034,607.7769045829773,0.049054004,56.16,45500,4550000
0.13201185,0.01816081,-0.005187073,8117,0.005101067,5.914588793174607,92,4.085234,0.9968230037484318,614.769570350647,0.055923995,59.95,46000,4600000
0.13142794,0.01449656,-0.00552852,8006,0.0052603115,6.407907188211365,93,4.0646358,0.9974646074697375,621.2337555885315,0.057879996,64.32,46500,4650000
0.13127868,0.01632466,-0.005673836,7956,0.0050376966,5.576840404281574,94,4.051892,0.9972081184387207,627.8003587722778,0.054816008,58.72,47000,4700000
0.13354897,0.008314759,-0.0062901075,7976,0.0049431403,5.732083042213685,95,4.0298033,0.998421479598619,634.5319347381592,0.051880006,55.91,47500,4750000
0.13153724,0.04053589,-0.0054291785,7823,0.004350156,5.036815605642442,96,4.0143423,0.9935224284417927,641.1974956989288,0.043461993,53.39,48000,4800000
0.13413313,0.008257687,-0.0058962638,7633,0.004813848,5.827285781653118,97,3.9996166,0.9984390405006707,648.0280261039734,0.04979001,58.48,48500,4850000
0.12945165,0.02334248,-0.005792252,8029,0.0049213166,5.75265614499227,98,3.994964,0.9959096624515951,655.0306129455566,0.053324006,59.02,49000,4900000
0.13329014,0.01732536,-0.005473267,8217,0.005017446,4.861194105163945,99,3.9906456,0.996982318116352,661.7264590263367,0.054121986,53.25,49500,4950000
0.13253517,0.02380406,-0.005289554,8113,0.0046669976,5.445698344910125,100,3.982958,0.9957888028584421,668.3584420681,0.048122015,55.43,50000,5000000
0.1360795,0.009794898,-0.0059649404,7850,0.005248082,5.041097402465912,101,3.9645221,0.9981783635448664,674.9503078460693,0.05785399,52.33,50500,5050000
0.13527636,0.008505609,-0.006950794,7736,0.0056348564,5.870230096141641,102,3.940505,0.9983650473877788,681.7987370491028,0.064040005,56.41,51000,5100000
0.13737527,0.011495399,-0.0056932243,8153,0.0051713455,5.96881659256919,103,3.9213552,0.9979182733222842,688.7035322189331,0.056163993,58.64,51500,5150000
0.13583042,0.006489998,-0.006032312,7792,0.005213426,6.251540047197814,104,3.890899,0.9988540712511167,695.381002664566,0.056842007,57.66,52000,5200000
0.13427804,0.014195156,-0.005806319,7826,0.0048280014,4.723202066625217,105,3.8814406,0.9974690536037087,702.1471710205078,0.05198401,51.98,52500,5250000
0.13658734,0.007097811,-0.0058346745,7861,0.005167458,5.950738024306301,106,3.8678048,0.9987528892233968,708.9681842327118,0.055728003,56.46,53000,5300000
0.13245401,0.030409113,-0.0049134595,8141,0.0044403295,5.200230293710643,107,3.8533256,0.9948604288510978,715.9180071353912,0.044075996,54.38,53500,5350000
0.13326871,0.016202163,-0.0047581834,7903,0.004806247,5.784071983603517,108,3.8431015,0.9972361950203776,722.5329945087433,0.050543994,57.93,54000,5400000
0.13681072,0.0094463555,-0.005785703,7845,0.0050130514,5.439230866974067,109,3.8270178,0.998355476767756,729.2622196674347,0.05471,54.49,54500,5450000
0.1339859,0.01242749,-0.005705252,7927,0.005333295,5.428254251156595,110,3.8114462,0.9978776040952653,735.9833228588104,0.059776004,54.75,55000,5500000
0.1359518,0.006654043,-0.0052972827,7632,0.004827768,5.116271932219069,111,3.7964818,0.9987728025298566,742.6605734825134,0.050462004,50.23,55500,5550000
0.1368151,0.011132224,-0.0061305207,7691,0.0052361037,5.460861526330373,112,3.7793746,0.9980949650052935,749.6747632026672,0.057055995,53.92,56000,5600000
0.13917054,0.006623378,-0.005826067,7654,0.0051266532,5.524354835505896,113,3.7562203,0.9987984120380133,756.6718571186066,0.05528399,55.72,56500,5650000
0.1371102,0.011783916,-0.005463715,7664,0.0053319726,6.411562012793274,114,3.733128,0.9979082769714296,763.794008731842,0.05922001,58.91,57000,5700000
0.13927372,0.0063429493,-0.0052720443,7862,0.004972466,5.879084751215251,115,3.7167575,0.9987922311993316,770.7421381473541,0.052852012,57.97,57500,5750000
0.13568698,0.012403638,-0.0056462465,8000,0.004726408,5.2224305558158814,116,3.696971,0.9978553061373532,777.5064406394958,0.048423987,51.98,58000,5800000
0.14196584,0.0058737327,-0.006460992,8117,0.0053757266,5.644200250245558,117,3.6711013,0.9989427330438048,784.2174153327942,0.059238005,54.92,58500,5850000
0.13749814,0.00604587,-0.006469931,7695,0.0052671065,5.824610615063866,118,3.6472907,0.9989822505740449,790.7755718231201,0.058636006,55.36,59000,5900000
0.13873449,0.011959369,-0.0051317285,7944,0.0052074217,5.317517591676078,119,3.6360314,0.9978454471565783,797.7000346183777,0.058170006,52.15,59500,5950000
0.14054745,0.005517311,-0.00605326,7947,0.005214391,5.007584660725206,120,3.6183817,0.9990016182418913,804.5169270038605,0.05680801,51.85,60000,6000000
0.13870004,0.0073165717,-0.006195956,7861,0.005435493,5.109154622251881,121,3.5958433,0.998747925972566,811.2864384651184,0.05999,50.86,60500,6050000
0.13711646,0.0053083925,-0.006570227,8111,0.0055271448,5.299097648248135,122,3.5758333,0.9989751011598855,817.9780025482178,0.062672004,52.32,61000,6100000
0.14168704,0.004829499,-0.006020778,7970,0.005784341,5.543333860667735,123,3.5529602,0.9991072987322696,824.6970508098602,0.066674,53.45,61500,6150000
0.14149328,0.0053028525,-0.0063853874,7779,0.005335146,5.560844611152488,124,3.525346,0.9990594598348252,831.3357362747192,0.05998599,53.51,62000,6200000
0.13950919,0.005422677,-0.00663338,7827,0.0057624364,5.906954159090601,125,3.4938416,0.9990489874617197,838.3097121715546,0.06608798,54.37,62500,6250000
0.14072615,0.011063721,-0.0054882993,7955,0.004974348,5.3686752701389695,126,3.4714913,0.9980553657514974,845.2282614707947,0.05362399,53.44,63000,6300000
0.14000086,0.0047450336,-0.0056859986,8058,0.005026049,5.522229508210439,127,3.4468238,0.9991499247262254,851.7979552745819,0.054066,52.32,63500,6350000
0.1404869,0.005026789,-0.0054265894,7855,0.005385784,4.613302589154537,128,3.424362,0.999047750083264,858.3715629577637,0.060412005,48.38,64000,6400000
0.14063857,0.0090260785,-0.005840499,7849,0.0055051064,6.023240780431824,129,3.4111178,0.9984233159339055,865.2547008991241,0.063003995,55.84,64500,6450000
0.14099619,0.005122947,-0.006984031,8036,0.0057213334,5.1077648117947865,130,3.3839257,0.9990995097905397,872.0140755176544,0.064983994,51.36,65000,6500000
0.13849816,0.004806809,-0.005305954,7824,0.0052699917,5.389428541640118,131,3.3564868,0.9991415282711387,878.5858414173126,0.058823988,54.41,65500,6550000
0.14035137,0.004644128,-0.005850111,7524,0.0052871793,4.6904297932248165,132,3.3347535,0.9992114533670247,885.5581562519073,0.05876999,49.79,66000,6600000
0.1421728,0.0044820774,-0.006687309,7634,0.0057858084,5.826284273030142,133,3.3178675,0.999228463799227,892.7496359348297,0.068428,54.56,66500,6650000
0.13969204,0.004443166,-0.005956368,7754,0.0052273693,6.009900200669472,134,3.296234,0.9992211080971174,899.8877856731415,0.057486,57.7,67000,6700000
0.1431114,0.0042621484,-0.006161611,7711,0.0055985805,6.07758665851834,135,3.2736773,0.9992319017183036,906.9411480426788,0.06449399,56.92,67500,6750000
0.14106755,0.0043961327,-0.0068107373,8134,0.0058401036,5.913487924573946,136,3.2535818,0.9992153626517393,913.8640599250793,0.067938,55.74,68000,6800000
0.14264041,0.005555628,-0.0058922847,7737,0.00514814,5.399470564493859,137,3.230109,0.9989580968394876,920.495852470398,0.055768028,51.15,68500,6850000
0.13884334,0.007719146,-0.0059284433,7795,0.005582818,6.394516544789203,138,3.2059848,0.9986033809836954,927.4989941120148,0.062652,59.36,69000,6900000
0.14534941,0.012184683,-0.004910914,7868,0.005354883,6.091487584511633,139,3.192567,0.997976983897388,934.3783104419708,0.058178004,55.37,69500,6950000
0.14234123,0.003952896,-0.0065969564,7845,0.00570035,5.1222571855512795,140,3.1650965,0.9992837823810987,941.1853129863739,0.06505599,51.3,70000,7000000
0.14329737,0.0041527436,-0.0066949846,7897,0.005955814,6.438817176242683,141,3.1382842,0.9992586667067371,948.1227276325226,0.07051598,59.19,70500,7050000
0.14157282,0.0040597217,-0.0064832675,7849,0.005695771,4.705603766517124,142,3.112078,0.9993087415932678,954.8388934135437,0.06499002,48.99,71000,7100000
0.14096348,0.00817773,-0.0057144235,7704,0.005411191,5.490687392005421,143,3.0928767,0.9986415018793195,961.8096857070923,0.060093984,52.43,71500,7150000
0.14095727,0.0155481575,-0.006297702,7888,0.00554369,5.740974324117124,144,3.0841565,0.99735536146909,968.8977746963501,0.063168004,56.14,72000,7200000
0.14099135,0.010089279,-0.005796248,8174,0.005405716,4.625908345344687,145,3.0810208,0.9982967467512935,975.5450994968414,0.060924,48.41,72500,7250000
0.14446801,0.0038177832,-0.005528958,8167,0.005846762,5.441141883506316,146,3.0635145,0.999341141723562,982.2476654052734,0.06768199,53.52,73000,7300000
0.14146255,0.004052162,-0.006012653,7835,0.005639072,4.9768073347863355,147,3.0375843,0.999232453701552,988.9381277561188,0.06412001,51.67,73500,7350000
0.1407458,0.0038942834,-0.00572876,7870,0.0058884216,5.751963949152037,148,3.0161724,0.9993166870553978,995.8527657985687,0.06939201,56.75,74000,7400000
0.14417724,0.0036915431,-0.006495535,7939,0.0062420554,5.701301901007683,149,2.9964287,0.9993426675791852,1002.7319114208221,0.075216025,53.77,74500,7450000
0.14204217,0.0053473874,-0.005712058,8387,0.005637276,5.963518801401915,150,2.9855814,0.9990169102093205,1009.5629727840424,0.065120004,54.94,75000,7500000
0.14275053,0.004071759,-0.006473718,8199,0.00567413,5.914665353722375,151,2.9734225,0.9992671037907712,1016.0100140571594,0.065829985,55.28,75500,7550000
0.14192387,0.0038338285,-0.00611107,7715,0.0056983046,6.257231450239533,152,2.951662,0.9993439163081348,1022.3812322616577,0.066132024,57.51,76000,7600000
0.14382522,0.0039034837,-0.005599392,7874,0.00538489,5.562179545425261,153,2.9285996,0.9992970321327448,1029.2874250411987,0.060546003,53.35,76500,7650000
0.14217173,0.003673894,-0.0059321965,8081,0.0055016805,4.854843521554257,154,2.902636,0.9993525507161394,1035.9650881290436,0.06231399,50.02,77000,7700000
0.1420895,0.008836262,-0.0065114484,8306,0.006112708,5.030554456828249,155,2.886456,0.9985302024288103,1042.7089126110077,0.06892198,49.36,77500,7750000
0.14354631,0.004151723,-0.006108604,7889,0.0056565334,5.99753952782633,156,2.8649306,0.9992694043321535,1049.2264351844788,0.06467,55.83,78000,7800000
0.14071013,0.009939531,-0.0042584566,7840,0.0053169895,5.220826801465482,157,2.855015,0.9983089290326461,1055.9771916866302,0.058863997,49.89,78500,7850000
0.14169917,0.0038591712,-0.0060613807,7891,0.005724771,5.695184342189314,158,2.8482184,0.9993163786130026,1062.7771723270416,0.066102006,52.04,79000,7900000
0.14227767,0.0035768682,-0.0065799057,7768,0.0059763594,5.5253658800387075,159,2.8367393,0.9993090474163182,1069.737506389618,0.07067199,51.31,79500,7950000
0.14726177,0.0035244857,-0.005928229,7938,0.005766639,5.604471272235705,160,2.825328,0.9993749026325531,1076.6281156539917,0.06745,52.6,80000,8000000
0.14593922,0.0035031375,-0.006383555,7999,0.0058794604,5.222379869699544,161,2.806134,0.9993771244189702,1083.2583317756653,0.06805201,49.2,80500,8050000
0.14542587,0.0034380755,-0.006725517,7958,0.006336849,5.042547960100146,162,2.7786462,0.9994161042850465,1089.9933030605316,0.075754,49.72,81000,8100000
0.14253293,0.0071207937,-0.0048601436,8048,0.0058734473,5.123685518830808,163,2.752534,0.9987448819447309,1096.6067581176758,0.06767199,50.53,81500,8150000
0.14222318,0.016622111,-0.0046486286,7911,0.0056037395,5.305687624914608,164,2.7364614,0.9971546521410346,1103.0691969394684,0.06345201,51.76,82000,8200000
0.14468415,0.0031880357,-0.005861881,7523,0.0060911155,5.827349008285055,165,2.712577,0.9994384121964686,1109.8439581394196,0.071885996,55.42,82500,8250000
0.14313905,0.008245235,-0.003886129,8183,0.0052996073,5.805425512419806,166,2.6857176,0.9986201878637075,1116.7879633903503,0.058876,53.4,83000,8300000
0.13946173,0.0036384754,-0.006306404,7807,0.00585344,5.083519424347141,167,2.6683514,0.9993778404896148,1123.4306089878082,0.06847401,52.12,83500,8350000
0.14426026,0.0039516552,-0.005558799,8269,0.0056396034,5.9400892890971635,168,2.6592813,0.9993289051926695,1130.4298284053802,0.06556198,53.89,84000,8400000
0.14346558,0.003428623,-0.00631128,7744,0.0059372694,4.537697994017999,169,2.6455405,0.9994028286891989,1136.916911125183,0.07033,47.15,84500,8450000
0.14257672,0.0034341868,-0.006232766,7937,0.006223688,5.390182975658154,170,2.6369522,0.9994051996618509,1143.820883989334,0.07540201,50.32,85000,8500000
0.14432748,0.0031338045,-0.0065395315,7949,0.0060705785,5.407507499471158,171,2.6191485,0.9994573113508523,1150.4905123710632,0.071806006,52.97,85500,8550000
0.14365609,0.006235689,-0.005463491,8018,0.0063790358,5.8986756912923735,172,2.601602,0.998942113830708,1157.2489676475525,0.07801199,54.49,86000,8600000
0.1461762,0.0028628705,-0.006342251,8100,0.00623092,6.187625691177527,173,2.5835161,0.9994823781307787,1163.9028284549713,0.07402401,57.03,86500,8650000
0.14261878,0.0030016846,-0.006305096,8061,0.0065410263,5.489014062652077,174,2.556418,0.9994557191384956,1170.3532786369324,0.07992602,51.92,87000,8700000
0.14714025,0.0031874822,-0.0064744325,7777,0.006306831,5.316646107826818,175,2.5316079,0.9994447528151795,1177.0415134429932,0.07561401,51.04,87500,8750000
0.14404856,0.0031581295,-0.0065102363,7484,0.006333979,5.730608844074436,176,2.5002966,0.9994560221093707,1183.978175163269,0.07673801,51.35,88000,8800000
0.14548627,0.003251922,-0.0057263393,8083,0.006146053,4.9672125256145225,177,2.4723978,0.9994381899014115,1191.1544404029846,0.073122,49.32,88500,8850000
0.14310041,0.0033970266,-0.006838039,8275,0.0063272626,5.3878242191369825,178,2.4458675,0.9993943566223606,1197.790046453476,0.07586199,53.15,89000,8900000
0.1440906,0.010045298,-0.005098766,8069,0.0058969073,6.110879005251991,179,2.4300184,0.9983619442209601,1204.077293395996,0.06763401,54.43,89500,8950000
0.14459686,0.0028920535,-0.005614874,7911,0.006083056,6.298620056369473,180,2.4175544,0.99950741865905,1210.6727330684662,0.07309601,56.0,90000,9000000
0.14791144,0.003040596,-0.005861812,8011,0.0059163515,5.483803927132958,181,2.391456,0.9994792938232422,1217.3572595119476,0.06962801,51.88,90500,9050000
0.14599662,0.002700361,-0.006453404,7990,0.006222347,5.969625830173504,182,2.3686123,0.9995441240898799,1224.0394077301025,0.075156,54.22,91000,9100000
0.14116682,0.0030056583,-0.0062363963,8297,0.006497539,5.010113034474853,183,2.3466203,0.9994867767090909,1230.8930897712708,0.078878015,50.81,91500,9150000
0.14494371,0.0039173076,-0.006340253,8218,0.006300622,5.047967801217787,184,2.3305182,0.9993094950914383,1237.269227027893,0.076794,48.34,92000,9200000
0.14502065,0.0031078362,-0.006930499,8190,0.006411211,4.8329172508486495,185,2.3160596,0.9994672465254553,1243.8310453891754,0.078301996,49.01,92500,9250000
0.14500679,0.0029977409,-0.006561259,8001,0.006428946,5.286911657806104,186,2.2981951,0.9994978742324747,1250.4794039726257,0.07808401,49.87,93000,9300000
0.14191121,0.0084126005,-0.00608784,8498,0.0059779645,4.875339471793513,187,2.2854373,0.9985826547490433,1257.0124530792236,0.068759985,48.0,93500,9350000
0.14533108,0.0028093862,-0.0061089206,8130,0.006468096,5.626070042864431,188,2.2683935,0.999477224657312,1263.4968059062958,0.07887999,52.94,94000,9400000
0.14360464,0.0027073664,-0.0064605116,8089,0.006177762,6.24242885439512,189,2.2518113,0.9995200841221958,1270.2255141735077,0.07448999,57.19,94500,9450000
0.1446469,0.0027988805,-0.006664491,8379,0.0061845337,4.098491561329845,190,2.2359283,0.9995067180716433,1276.979605436325,0.074754,43.33,95000,9500000
0.14580373,0.0029444469,-0.00640099,7945,0.0064074774,5.910301385123425,191,2.2163842,0.9994825696921907,1283.5390338897705,0.078130014,55.63,95500,9550000
0.14540905,0.0026883245,-0.0063634114,7868,0.0063931323,5.614174004085708,192,2.1858757,0.9995361914043315,1290.2807149887085,0.07688198,50.71,96000,9600000
0.14768395,0.0028604905,-0.0062829186,7786,0.00636448,5.899105559013606,193,2.1655793,0.9995045663672499,1297.1178936958313,0.07804801,54.83,96500,9650000
0.14209293,0.0027888925,-0.0061720693,7868,0.0065104053,4.495433810281647,194,2.1394389,0.9995294179825578,1304.1266341209412,0.07870399,47.3,97000,9700000
0.14422384,0.002691334,-0.005848217,7714,0.006394912,4.832189699404139,195,2.117298,0.9995395171863493,1310.988233089447,0.078252,49.27,97500,9750000
0.14534922,0.0026334526,-0.0060609765,7940,0.006649156,4.76046619785976,196,2.0902715,0.999517203628784,1318.02454829216,0.081844,49.48,98000,9800000
0.14407307,0.0028131243,-0.0064651775,7811,0.0066255466,5.840473712140647,197,2.0660713,0.9994831323856488,1324.6534161567688,0.08119002,50.73,98500,9850000
0.145628,0.0029674573,-0.0059740585,8126,0.006579489,3.841787877083043,198,2.052609,0.999503216240555,1331.562247991562,0.080924,43.77,99000,9900000
0.14293961,0.0028327345,-0.0064259334,7857,0.0065239053,5.37810217052851,199,2.0317833,0.9994825259782374,1338.2131633758545,0.079766005,49.97,99500,9950000
0.14863244,0.0028731436,-0.0060240375,7782,0.0060277265,4.912874376862237,200,2.0089805,0.9995119530358352,1345.2232806682587,0.071448006,46.21,100000,10000000
0.14442989,0.002622785,-0.0064141774,7906,0.0065349513,4.46123682725236,201,1.9812217,0.999542785633821,1352.2787773609161,0.079326004,47.34,100500,10050000
0.14664924,0.01609963,-0.0032476855,8216,0.006093655,4.83889411000866,202,1.9616952,0.9974406785331666,1359.034762620926,0.07218001,49.56,101000,10100000
0.14242671,0.00468238,-0.0062019825,7953,0.006901734,5.0378479205531,203,1.9476455,0.9991604854003526,1365.4873116016388,0.086424,51.95,101500,10150000
0.14525467,0.0024484047,-0.0059111523,7991,0.006593693,5.551670669122155,204,1.9249451,0.9995691939548124,1372.3879702091217,0.08047401,50.58,102000,10200000
0.14313762,0.0027320143,-0.0071006133,8241,0.006424278,4.696569183095244,205,1.9135695,0.9995158238743898,1379.2118139266968,0.078435995,47.12,102500,10250000
0.1450539,0.002772294,-0.00545598,7770,0.006180974,5.989433033390032,206,1.9065127,0.9995340609166306,1385.7982823848724,0.073972,53.01,103000,10300000
0.14640972,0.0027107089,-0.0052884314,7573,0.0064200745,5.167715415332786,207,1.8918266,0.999512015550863,1392.7235181331635,0.07846401,50.02,103500,10350000
0.1439035,0.0029738676,-0.006048309,8129,0.0066275066,6.42510676901878,208,1.8841177,0.9995145754655823,1399.741802930832,0.082464,56.57,104000,10400000
0.14652978,0.0026932394,-0.0061366693,7775,0.006932623,5.116635521240487,209,1.8743407,0.9995434512093198,1406.3970398902893,0.08658398,49.52,104500,10450000
0.1429597,0.0032484266,-0.0063219275,7690,0.0070646326,5.03889523710539,210,1.8484765,0.9994031235110015,1413.3147192001343,0.08816602,49.13,105000,10500000
0.14825435,0.0029575473,-0.005306009,7877,0.006348099,5.558137037000369,211,1.8254924,0.9994964367360808,1420.4594836235046,0.07725201,51.23,105500,10550000
0.14307946,0.002479744,-0.0062468387,7741,0.0064058234,5.331336612399063,212,1.806948,0.9995562609110493,1427.1544315814972,0.077907994,54.37,106000,10600000
0.1470231,0.0024989168,-0.0056509795,8088,0.006670466,6.067965112150259,213,1.7868373,0.9995830997359008,1434.2536776065826,0.082434006,54.84,106500,10650000
0.1451604,0.0026377318,-0.006942183,7863,0.006933985,5.803479548398409,214,1.7711272,0.999526734900428,1441.1023890972137,0.08695399,56.35,107000,10700000
0.14738059,0.0026632452,-0.006318314,8170,0.006461597,6.287258062815544,215,1.7606336,0.9995117157232016,1447.8078713417053,0.078952,56.72,107500,10750000
0.14496987,0.0026995807,-0.006410312,7926,0.0068545733,5.258139775238369,216,1.7504201,0.9995472329901531,1454.4344284534454,0.08599602,50.0,108000,10800000
0.1449748,0.0025306887,-0.00617301,7763,0.0067654126,7.0195932265238845,217,1.7421933,0.9995619263208937,1461.2412331104279,0.083984,60.45,108500,10850000
0.14617631,0.0026244593,-0.0060688835,7869,0.006936744,5.4631844746307525,218,1.7356175,0.9994997863541357,1468.0916442871094,0.087526016,50.53,109000,10900000
0.14384721,0.0023984513,-0.006365571,8070,0.0069520865,6.247070316872228,219,1.7166188,0.9995600849506445,1474.9166884422302,0.08744201,53.69,109500,10950000
0.1455962,0.002601152,-0.0064866864,7921,0.0067904997,5.037715224823514,220,1.699499,0.9995550801977515,1481.6452314853668,0.08572,46.88,110000,11000000
