policy_entropy,value_loss,serial_timesteps,n_updates,total_timesteps,policy_loss,clipfrac,explained_variance,ep_len_mean,ep_reward_mean,time_elapsed,approxkl,fps,true_reward
-5.9724627,0.0076238587,1876500,3753,187650000,-0.0036559352,0.033469997,0.946273360401392,500.0,46.260945902008025,16383.02640414238,0.00399999,13031,0.09252189
-5.9734535,0.0034344934,1877000,3754,187700000,-0.002807803,0.048221998,0.9640214703977108,500.0,46.683038068880194,16386.91312289238,0.0047120904,12422,0.09336609
-5.9778085,0.0037201582,1877500,3755,187750000,-0.0034212612,0.022636,0.9730593673884869,500.0,46.32188533454107,16390.992725610733,0.0028015762,12480,0.09264378
-5.9835806,0.0027111196,1878000,3756,187800000,-0.0042038676,0.040675998,0.9855546457692981,500.0,45.72193781780552,16395.04605603218,0.0043298146,12050,0.091443874
-5.987665,0.0055278996,1878500,3757,187850000,-0.0040321974,0.035644002,0.9673555344343185,500.0,46.096312327796404,16399.243206977844,0.0042035547,12169,0.09219263
-5.9923635,0.0044065164,1879000,3758,187900000,-0.003859762,0.072482005,0.9712376073002815,500.0,46.309890200111475,16403.404650449753,0.0061282343,11456,0.09261978
-5.9984293,0.0017385725,1879500,3759,187950000,-0.0040857336,0.035598,0.9805960692465305,500.0,46.530321350518136,16407.81903219223,0.003805055,13102,0.09306066
-6.001647,0.0042491257,1880000,3760,188000000,-0.0038525201,0.029871996,0.9698774367570877,500.0,46.49309308830551,16411.685942411423,0.0036959783,11480,0.09298619
-6.0021367,0.00081750314,1880500,3761,188050000,-0.0030726388,0.027102,0.9904560009017587,500.0,46.584124769644546,16416.088995695114,0.0032170892,12628,0.093168244
-6.003792,0.0050898325,1881000,3762,188100000,-0.0029101216,0.064265996,0.9576091468334198,500.0,46.395537454037566,16420.09600996971,0.0057821684,12489,0.09279107
-6.0033865,0.0025497347,1881500,3763,188150000,-0.0039112,0.059738,0.9789477754384279,500.0,46.34799321025137,16424.147961378098,0.0054409383,12787,0.092695996
-6.0013213,0.0015327649,1882000,3764,188200000,-0.0032733015,0.044372,0.9831977877765894,500.0,46.59574263374685,16428.1057844162,0.0046748845,11163,0.09319148
-6.0010004,0.008346255,1882500,3765,188250000,-0.0032915,0.050582003,0.9512629136443138,500.0,45.92293277021317,16432.63077187538,0.0053419154,11790,0.09184587
-6.0000634,0.0039795665,1883000,3766,188300000,-0.0033910275,0.055565994,0.9735588766634464,500.0,46.01810963451622,16436.921730279922,0.0055389195,11432,0.09203622
-5.99981,0.0064106947,1883500,3767,188350000,-0.0044112736,0.046958003,0.9657987952232361,500.0,46.11345563605762,16441.35379767418,0.00480906,11175,0.09222691
-5.9988356,0.024867307,1884000,3768,188400000,-0.00403286,0.080366,0.9177889004349709,500.0,45.720775155753614,16445.87939095497,0.0077386266,10620,0.09144154
-5.9978776,0.010717568,1884500,3769,188450000,-0.0028874576,0.063893996,0.9454955235123634,500.0,46.3488744644086,16450.635855436325,0.0061917314,12280,0.092697755
-5.9979663,0.0066573704,1885000,3770,188500000,-0.0032483917,0.07421599,0.9613574892282486,500.0,46.15495617660556,16454.758014917374,0.006347914,12134,0.09230992
-5.9985533,0.008029131,1885500,3771,188550000,-0.0034954797,0.056648005,0.9308850094676018,500.0,46.38766480296619,16458.92946267128,0.0056748176,12433,0.092775345
-6.0001426,0.0076252706,1886000,3772,188600000,-0.003640777,0.040546,0.9628474824130535,500.0,45.959254503755744,16463.00016117096,0.0042020855,11455,0.09191851
-6.003362,0.0016579222,1886500,3773,188650000,-0.0039646863,0.02536,0.9813079815357924,500.0,46.44150773272173,16467.417952537537,0.003302761,12066,0.09288302
-6.0056715,0.008668528,1887000,3774,188700000,-0.004178603,0.03835,0.9663924388587475,500.0,45.78744905737803,16471.618963956833,0.004434029,12510,0.0915749
-6.0051165,0.0059378655,1887500,3775,188750000,-0.0029234777,0.10616001,0.9541866518557072,500.0,46.38343016636369,16475.681812763214,0.008221758,10992,0.092766866
-6.0068464,0.023010183,1888000,3776,188800000,-0.0036332035,0.065576,0.9058318063616753,500.0,46.00515780509064,16480.303272485733,0.0062035257,11516,0.09201032
-6.006293,0.013125025,1888500,3777,188850000,-0.0029370273,0.145558,0.9297273308038712,500.0,46.194077677265085,16484.695806264877,0.01283616,11967,0.09238815
-6.0059786,0.009017022,1889000,3778,188900000,-0.003468832,0.079388,0.9394095353782177,500.0,46.251307877397196,16488.922873973846,0.007472001,12027,0.09250262
-6.003846,0.0025391835,1889500,3779,188950000,-0.0038252776,0.12501201,0.9803457800298929,500.0,46.25265442724516,16493.132846832275,0.008988012,12040,0.09250531
-5.998208,0.0052526332,1890000,3780,189000000,-0.0028349333,0.11672399,0.9414723105728626,500.0,46.519216833854955,16497.34325480461,0.009143573,12374,0.093038425
-5.9938135,0.006023309,1890500,3781,189050000,-0.0035124696,0.031265996,0.9629707299172878,500.0,46.29399936820768,16501.43398475647,0.0039122053,12111,0.092588
-5.990295,0.0016469497,1891000,3782,189100000,-0.003380218,0.038666,0.9843045845627785,500.0,46.31305797195019,16505.610963344574,0.004352561,11678,0.09262611
-5.991437,0.0018085521,1891500,3783,189150000,-0.0039338176,0.056478,0.9799181018024683,500.0,46.36675208409251,16509.942443847656,0.005378754,12229,0.0927335
-5.992271,0.008676589,1892000,3784,189200000,-0.003231233,0.047932,0.9585805460810661,500.0,45.91945107096406,16514.0837328434,0.004967868,12207,0.091838896
-5.9878345,0.0015923679,1892500,3785,189250000,-0.003565912,0.066185996,0.9818576220422983,500.0,46.5325229280691,16518.229300022125,0.005817812,11534,0.09306506
-5.985365,0.021898765,1893000,3786,189300000,-0.0031556115,0.064732,0.9395442828536034,500.0,45.62037159670468,16522.6133787632,0.006460919,12561,0.09124074
-5.983121,0.0052624694,1893500,3787,189350000,-0.0037794437,0.094366,0.97175850905478,500.0,45.992584801514546,16526.64205789566,0.0076300576,12059,0.09198517
-5.978881,0.022155598,1894000,3788,189400000,-0.0031996653,0.058996,0.8916692435741425,500.0,46.18972035849054,16530.84427833557,0.0062139025,11987,0.09237944
-5.976367,0.001780482,1894500,3789,189450000,-0.0047862586,0.074301995,0.9847927028313279,500.0,46.38034740001467,16535.064641952515,0.006436476,12099,0.0927607
-5.978123,0.009060333,1895000,3790,189500000,-0.003949604,0.040583998,0.9553283229470253,500.0,46.02176404279564,16539.24513721466,0.004656759,11409,0.092043534
-5.9817333,0.034097314,1895500,3791,189550000,-0.004163838,0.029545998,0.9355044215917587,499.41,46.10132674757915,16543.677117347717,0.00393656,10814,0.09169085
-5.9789877,0.0020279142,1896000,3792,189600000,-0.004194216,0.027830001,0.9825895149260759,500.0,46.34728778650972,16548.350521087646,0.0030189275,10802,0.09269458
-5.9809127,0.0042974288,1896500,3793,189650000,-0.004353578,0.039318003,0.970728037878871,500.0,45.56435154842147,16553.045671463013,0.0042289877,12083,0.0911287
-5.980479,0.0013278337,1897000,3794,189700000,-0.0046738707,0.027514001,0.9825316537171602,500.0,46.653356284681465,16557.237087011337,0.003300047,10957,0.09330672
-5.9805193,0.002192421,1897500,3795,189750000,-0.0049183406,0.043999996,0.9823334030807018,500.0,46.04337129035597,16561.848828554153,0.0046070996,12200,0.09208675
-5.980615,0.001047517,1898000,3796,189800000,-0.004739199,0.048604004,0.9873726461082697,500.0,46.56320695700186,16565.99590611458,0.0051065893,12200,0.093126416
-5.979744,0.023062924,1898500,3797,189850000,-0.00331387,0.045254,0.9333888068795204,499.28,46.52073404430732,16570.141981363297,0.0052878987,11523,0.092502706
-5.9819694,0.0030790647,1899000,3798,189900000,-0.0029283147,0.042602003,0.9727915320545435,500.0,46.397973847317424,16574.530154705048,0.004480169,11569,0.09279596
-5.9852076,0.001918514,1899500,3799,189950000,-0.0050572823,0.037692,0.9837309904396534,500.0,46.28066210441453,16578.90106034279,0.004153095,12504,0.09256133
-5.9855876,0.021071596,1900000,3800,190000000,-0.0033705763,0.059047997,0.9492631703615189,499.24,45.96632383212318,16582.954023122787,0.006638763,11781,0.09138113
-5.9809046,0.006802066,1900500,3801,190050000,-0.0033806427,0.11214401,0.9515033476054668,500.0,46.24608649642602,16587.258353471756,0.008907457,11975,0.09249218
-5.979622,0.029176425,1901000,3802,190100000,-0.003828806,0.051282,0.9484264105558395,499.01,46.33757750378479,16591.486471652985,0.0057863966,12220,0.09175954
-5.9783397,0.0020283689,1901500,3803,190150000,-0.0043919827,0.06498,0.9853873355314136,500.0,46.04347264179445,16595.626168251038,0.005911107,11625,0.092086956
-5.9813914,0.001218287,1902000,3804,190200000,-0.0042993575,0.029725999,0.9850388308987021,500.0,46.687891318951,16599.981900930405,0.0035865079,12225,0.09337578
-5.9816513,0.025621539,1902500,3805,190250000,-0.004092385,0.048949998,0.9341726377606392,500.0,45.754686195162066,16604.14392709732,0.005085623,11211,0.091509365
-5.9806747,0.0012994839,1903000,3806,190300000,-0.0047654435,0.05319,0.9857756709679961,500.0,46.454408363799686,16608.658140182495,0.0051472536,11285,0.09290881
-5.981488,0.007069676,1903500,3807,190350000,-0.003766767,0.037268,0.9403151273727417,500.0,46.113688433325876,16613.13847565651,0.004234189,11534,0.09222737
-5.978864,0.02523039,1904000,3808,190400000,-0.00406145,0.05632,0.9515523314476013,500.0,45.67185814640281,16617.52560019493,0.0062390068,11686,0.09134372
-5.9750376,0.0051990226,1904500,3809,190450000,-0.0036564134,0.070922,0.974207567051053,500.0,46.31206575495067,16621.85175871849,0.0062021534,11306,0.09262413
-5.9759774,0.0011723328,1905000,3810,190500000,-0.0037126937,0.042616,0.9878565901890397,500.0,46.293491445996864,16626.323056936264,0.0044800737,11520,0.092586994
-5.9820776,0.0031858173,1905500,3811,190550000,-0.0031259018,0.045720004,0.9696066305041313,500.0,46.426418433954765,16630.712714910507,0.00429595,11343,0.09285283
-5.9864106,0.0067918757,1906000,3812,190600000,-0.0037971265,0.052968003,0.9459871537983418,500.0,46.47328429800149,16635.169132232666,0.005450831,12011,0.09294656
-5.988259,0.0019805036,1906500,3813,190650000,-0.0035177208,0.063287996,0.9785537552088499,500.0,46.53664652995047,16639.381984472275,0.005758415,12159,0.09307328
-5.9902325,0.0039784005,1907000,3814,190700000,-0.004273032,0.044366002,0.9747238475829363,500.0,46.24021747205319,16643.5455429554,0.0047547766,11409,0.092480436
-5.9945207,0.0046599293,1907500,3815,190750000,-0.003823033,0.050026,0.9666708074510098,500.0,46.159686869524776,16647.978279590607,0.004842893,12275,0.09231938
-6.0001645,0.004994613,1908000,3816,190800000,-0.0039259642,0.057176005,0.9620515331625938,500.0,46.193855520114155,16652.102153778076,0.0053091804,12374,0.09238771
-6.004097,0.014868352,1908500,3817,190850000,-0.0037897124,0.051629998,0.9602101035416126,500.0,45.6814604440929,16656.19066095352,0.0054318085,11863,0.09136292
-6.005233,0.0027176945,1909000,3818,190900000,-0.004112911,0.041936003,0.9817252717912197,500.0,45.998583172007514,16660.454414129257,0.0043942933,11575,0.09199717
-6.008292,0.0022828477,1909500,3819,190950000,-0.0043604844,0.054282,0.9807018432766199,500.0,46.11456337495514,16664.826712608337,0.0055625094,11780,0.09222913
-6.01078,0.0017235114,1910000,3820,191000000,-0.0036384307,0.04124,0.9851251551881433,500.0,46.003977339727754,16669.120725154877,0.004367602,11900,0.09200795
-6.0108976,0.002034331,1910500,3821,191050000,-0.004428919,0.042454,0.9816593993455172,500.0,46.21375924741944,16673.374393463135,0.0046254722,12112,0.09242752
-6.0108657,0.011721853,1911000,3822,191100000,-0.0035430423,0.045669995,0.9498997032642365,500.0,45.89542917068917,16677.55090522766,0.005056552,11758,0.09179086
-6.0107565,0.001968184,1911500,3823,191150000,-0.0042033074,0.032394,0.980843847617507,500.0,46.46876822410408,16681.85199713707,0.0036755141,11555,0.09293753
-6.0150676,0.0013756163,1912000,3824,191200000,-0.004225448,0.050638,0.9860284104943275,500.0,46.31984752721037,16686.226129055023,0.0051255506,12954,0.0926397
-6.0193353,0.03496743,1912500,3825,191250000,-0.003893024,0.064262,0.9231980890035629,499.19,45.97637007354469,16690.137560129166,0.006544524,11653,0.091364875
-6.0216236,0.0060833227,1913000,3826,191300000,-0.0034305775,0.070765994,0.9718332141637802,500.0,45.83238165540963,16694.476869106293,0.006318985,12842,0.091664754
-6.023371,0.016359799,1913500,3827,191350000,-0.0036225785,0.052331995,0.8974024578928947,500.0,45.96227261515132,16698.41854429245,0.005745936,12505,0.09192454
-6.020947,0.0032380105,1914000,3828,191400000,-0.0030187936,0.070668,0.9631011262536049,500.0,46.53124121176117,16702.465917110443,0.006299424,12244,0.09306248
-6.019953,0.0020162505,1914500,3829,191450000,-0.004157018,0.027934004,0.9770952947437763,500.0,46.40721596824378,16706.600553750992,0.0033638743,11393,0.092814445
-6.0214434,0.0018715527,1915000,3830,191500000,-0.0049926885,0.024146,0.9825936201959848,500.0,46.42125963613958,16711.037511587143,0.0032850099,11851,0.09284252
-6.0233283,0.008263497,1915500,3831,191550000,-0.002346958,0.064098,0.944036565721035,500.0,46.23928969793556,16715.305397748947,0.0057907086,12335,0.09247858
-6.023882,0.0023769815,1916000,3832,191600000,-0.0036422051,0.030981999,0.9764666147530079,500.0,46.262397353882555,16719.405742883682,0.0037034117,10765,0.0925248
-6.027076,0.026390646,1916500,3833,191650000,-0.0036016083,0.09336001,0.9403377994894981,500.0,45.51660456815167,16724.098747491837,0.00791444,11646,0.09103321
-6.0273504,0.027847936,1917000,3834,191700000,-0.0036296914,0.081776,0.9207886755466461,499.4,46.48361722544672,16728.45069861412,0.008085826,11159,0.09253105
-6.0271964,0.021362191,1917500,3835,191750000,-0.0038397084,0.0784,0.9017815217375755,500.0,46.00085264616248,16732.98327445984,0.008039297,11076,0.0920017
-6.02488,0.0074154264,1918000,3836,191800000,-0.0042232117,0.038774,0.9740012362599373,500.0,45.915173898401484,16737.55885577202,0.00445927,11708,0.09183035
-6.027355,0.0030062299,1918500,3837,191850000,-0.003597775,0.050897997,0.9790163896977901,500.0,46.41180514938438,16741.884903669357,0.004749476,12009,0.0928236
-6.03148,0.0065367846,1919000,3838,191900000,-0.0032086843,0.045634,0.9306895285844803,500.0,46.68039006912435,16746.102405309677,0.0044919825,13115,0.09336078
-6.0331697,0.0016054049,1919500,3839,191950000,-0.004526104,0.115587994,0.9811540059745312,500.0,46.538624150323955,16749.968366146088,0.008707374,11225,0.093077235
-6.031831,0.027003283,1920000,3840,192000000,-0.0033798746,0.058426,0.9132143333554268,500.0,45.90012561860016,16754.472739458084,0.0062391325,12490,0.09180026
-6.0300674,0.0020611696,1920500,3841,192050000,-0.0035622395,0.071192004,0.9857276622205973,500.0,46.087479704760554,16758.54435801506,0.006229516,11417,0.09217496
-6.0315824,0.009877935,1921000,3842,192100000,-0.0033560537,0.082196,0.9332227110862732,500.0,45.90034784953439,16762.97068142891,0.006701687,12889,0.091800705
-6.0320053,0.0044618566,1921500,3843,192150000,-0.003420469,0.035416,0.9617341868579388,500.0,46.61070926227221,16766.905383348465,0.0039280243,11671,0.0932214
-6.033553,0.0036311094,1922000,3844,192200000,-0.004069741,0.078067996,0.9704440627247095,500.0,46.14827983017569,16771.237845897675,0.0066701756,10641,0.092296556
-6.036444,0.0015156114,1922500,3845,192250000,-0.0043802517,0.029106,0.9862079257145524,500.0,46.22795761656867,16775.995578050613,0.0035258667,11390,0.09245591
-6.04365,0.0009005011,1923000,3846,192300000,-0.0043576164,0.048632,0.9882269259542227,500.0,46.646719883642724,16780.436260938644,0.0049506775,11249,0.09329343
-6.051826,0.0010312011,1923500,3847,192350000,-0.0045871567,0.055622,0.988120635971427,500.0,46.36274320815795,16784.93225812912,0.0052568074,11413,0.09272548
-6.0539865,0.0021253005,1924000,3848,192400000,-0.004458503,0.036902003,0.9822719767689705,500.0,46.220893083587434,16789.36452293396,0.004315772,11557,0.09244179
-6.055112,0.010910334,1924500,3849,192450000,-0.0034135454,0.07954,0.918650709092617,500.0,46.222198762029514,16793.743557214737,0.0072778054,11577,0.092444405
-6.05305,0.023672014,1925000,3850,192500000,-0.0033140227,0.054544,0.9355901703238487,499.45,46.29763027567173,16798.111584186554,0.005850114,10975,0.09209535
-6.049553,0.0013294658,1925500,3851,192550000,-0.0038775038,0.045402,0.9871550044044852,500.0,46.35181144945513,16802.71626806259,0.0049397885,11635,0.09270361
-6.0476418,0.009641742,1926000,3852,192600000,-0.0037493992,0.048508,0.9470089375972748,500.0,46.19598849525675,16807.06613922119,0.0050543365,11957,0.092391975
-6.0443506,0.005452832,1926500,3853,192650000,-0.0032684617,0.04425,0.9658030495047569,500.0,46.32229107200732,16811.298610687256,0.0047608297,11194,0.09264459
-6.0441456,0.039468355,1927000,3854,192700000,-0.0033611166,0.040426,0.9347865432500839,499.39,46.01716645951085,16815.821943998337,0.004687519,11526,0.09153037
-6.047187,0.0019091729,1927500,3855,192750000,-0.0041175024,0.042416,0.9799327161163092,500.0,46.42092466350894,16820.212731838226,0.0041932473,11281,0.09284185
-6.050879,0.007888736,1928000,3856,192800000,-0.003923359,0.054678,0.950791522860527,500.0,46.13958315905416,16824.693960428238,0.0052349856,11897,0.09227916
-6.05631,0.0024557584,1928500,3857,192850000,-0.0031642,0.058117997,0.9785533528774977,500.0,46.13389892790488,16828.95942234993,0.0054546325,11398,0.0922678
-6.0600243,0.048346102,1929000,3858,192900000,-0.00372492,0.088028006,0.8822299689054489,499.34,45.864328396870135,16833.393332481384,0.007699354,11682,0.09120912
-6.0613303,0.009363129,1929500,3859,192950000,-0.004459713,0.070374,0.9294768124818802,500.0,46.297242044949655,16837.722599506378,0.0068290373,11245,0.09259448
-6.0579267,0.059921764,1930000,3860,193000000,-0.0042618318,0.084814,0.9068720489740372,499.05,45.77383374526982,16842.224269628525,0.0092207715,11424,0.09086875
-6.053388,0.009417871,1930500,3861,193050000,-0.0031497267,0.11093801,0.9585439674556255,500.0,46.12282769346861,16846.652188539505,0.008791028,11385,0.09224565
-6.0526686,0.04422338,1931000,3862,193100000,-0.003752111,0.070372,0.9013103768229485,500.0,45.49496712214832,16851.097735881805,0.0076026926,11860,0.09098994
-6.045308,0.05236388,1931500,3863,193150000,-0.004446013,0.05128,0.9226476773619652,498.93,45.903248851200495,16855.36239218712,0.006069018,11091,0.09079734
-6.034795,0.029976543,1932000,3864,193200000,-0.003906779,0.049348,0.9209199026226997,499.54,46.353071714672645,16859.920944690704,0.005826666,12860,0.09224662
-6.030996,0.002810161,1932500,3865,193250000,-0.0035994407,0.041266,0.9804822020232677,500.0,46.12459233926867,16863.867156028748,0.004519516,11608,0.09224919
-6.031394,0.0023597525,1933000,3866,193300000,-0.0033216446,0.065186,0.9836966134607792,500.0,46.18017824629746,16868.230586767197,0.005862565,11941,0.092360355
-6.0335703,0.008074926,1933500,3867,193350000,-0.0035802766,0.037798002,0.9596324376761913,500.0,46.12162168879168,16872.467189073563,0.004263091,11795,0.09224324
-6.037894,0.0020472214,1934000,3868,193400000,-0.004299761,0.056764007,0.976712753996253,500.0,46.49958630948291,16876.756093978882,0.005193856,13246,0.09299917
-6.0420837,0.045940742,1934500,3869,193450000,-0.0038610813,0.056842,0.8795457780361176,499.42,46.16313497356736,16880.58133840561,0.0066391686,12358,0.09178873
-6.041637,0.004201265,1935000,3870,193500000,-0.0027331798,0.049684003,0.9617930874228477,500.0,46.4660257897705,16884.68558359146,0.004977503,12256,0.09293204
-6.0447564,0.028136427,1935500,3871,193550000,-0.0034049836,0.053517997,0.9224560856819153,500.0,46.20177150879921,16888.820804595947,0.005912935,11693,0.09240354
-6.046655,0.0026265816,1936000,3872,193600000,-0.004045911,0.080341995,0.9735443629324436,500.0,46.3754807358373,16893.144597053528,0.006778025,11533,0.09275096
-6.0459566,0.01212742,1936500,3873,193650000,-0.0034846826,0.043416,0.92661102861166,500.0,46.18579305587176,16897.550939798355,0.0048505627,12382,0.09237158
-6.043554,0.016281521,1937000,3874,193700000,-0.0038640455,0.055544,0.9484056197106838,500.0,46.02189717250871,16901.638396263123,0.0058935396,12724,0.0920438
-6.045379,0.009751828,1937500,3875,193750000,-0.002343572,0.08802601,0.9245756193995476,500.0,46.24304406038988,16905.617780923843,0.007697514,11841,0.09248608
-6.046782,0.021441497,1938000,3876,193800000,-0.0034740684,0.10121401,0.8708328902721405,500.0,46.15806356289162,16909.887609004974,0.008883722,11436,0.09231612
-6.045048,0.03891101,1938500,3877,193850000,-0.0037254454,0.044278,0.9130451083183289,499.46,46.033718023955295,16914.31473493576,0.0050828117,10954,0.09153463
-6.0439157,0.012874752,1939000,3878,193900000,-0.003371305,0.07041399,0.9349164739251137,500.0,46.37708133562961,16918.92771077156,0.0065009994,13194,0.09275417
-6.044534,0.03603028,1939500,3879,193950000,-0.0037894144,0.085034,0.907947413623333,500.0,46.00851868214917,16922.76740860939,0.008406824,11089,0.09201703
-6.044642,0.017955119,1940000,3880,194000000,-0.0031523567,0.08495,0.9301030486822128,500.0,45.76289931640378,16927.330634832382,0.006985632,11461,0.09152579
-6.0456347,0.0019016406,1940500,3881,194050000,-0.0039590327,0.02996,0.9831968303769827,500.0,46.42110007803858,16931.741572380066,0.0035329931,11597,0.0928422
-6.0474834,0.0018481845,1941000,3882,194100000,-0.0037104345,0.084956005,0.9858005717396736,500.0,45.97831770497325,16936.104386091232,0.0065850588,12181,0.09195663
-6.0517907,0.03902443,1941500,3883,194150000,-0.0031890697,0.06869601,0.9024203047156334,499.15,46.16979183512994,16940.25726556778,0.007028114,11822,0.091879874
-6.054705,0.0104532465,1942000,3884,194200000,-0.0029426303,0.10074601,0.948220856487751,500.0,46.06603740201959,16944.53507590294,0.007890819,10800,0.09213208
-6.0595083,0.001626141,1942500,3885,194250000,-0.004658065,0.028626,0.9793071262538433,500.0,46.46464610320836,16949.226477861404,0.0032374195,11823,0.092929296
-6.0671086,0.019549102,1943000,3886,194300000,-0.0036226292,0.032466,0.9068671986460686,500.0,45.87772171465527,16953.50280880928,0.003978558,12291,0.09175543
-6.0688443,0.03335501,1943500,3887,194350000,-0.0038303037,0.054488003,0.8698470443487167,500.0,45.877246094721635,16957.619204998016,0.0063048587,12133,0.09175449
-6.064831,0.006379442,1944000,3888,194400000,-0.0029284197,0.065625995,0.9345108717679977,500.0,46.51763854242594,16961.786694049835,0.0059231333,11362,0.09303527
-6.0638146,0.008928222,1944500,3889,194450000,-0.003096797,0.029329997,0.958769902586937,500.0,46.15988043654937,16966.241970539093,0.0036990703,10756,0.092319764
-6.0655246,0.011413422,1945000,3890,194500000,-0.0036596959,0.065331995,0.9138702005147934,500.0,46.19836076613254,16970.93945169449,0.0067902124,10817,0.09239672
-6.065521,0.020321552,1945500,3891,194550000,-0.0028604683,0.072934,0.9388842172920704,499.39,46.21492652025252,16975.61267709732,0.006580443,12295,0.09196386
-6.065875,0.0069264635,1946000,3892,194600000,-0.0035311333,0.059372,0.9654539488255978,500.0,46.10226381700806,16979.730157613754,0.005424208,12044,0.09220452
-6.0673156,0.010101141,1946500,3893,194650000,-0.0037421808,0.052256,0.9221626222133636,500.0,46.09158806462292,16983.934671640396,0.005167183,12158,0.09218317
-6.0700884,0.0023216493,1947000,3894,194700000,-0.0044029444,0.084006,0.9816256295889616,500.0,46.105536276721416,16988.099919080734,0.006884995,11503,0.09221107
-6.0719724,0.01009847,1947500,3895,194750000,-0.0036190636,0.038168,0.9656938463449478,500.0,46.01157455323017,16992.492617368698,0.004382548,11355,0.09202316
-6.0681753,0.028015623,1948000,3896,194800000,-0.0029200711,0.034606,0.9162674322724342,500.0,45.84467268935841,16996.945616960526,0.0042842235,12484,0.091689356
-6.062672,0.0084951045,1948500,3897,194850000,-0.0043295748,0.059224,0.958519209176302,500.0,45.82760407200469,17001.001617193222,0.0057850378,13308,0.0916552
-6.05804,0.00804359,1949000,3898,194900000,-0.0030954804,0.08653,0.9394676573574543,500.0,46.151425344492694,17004.806411743164,0.007178807,12357,0.09230285
-6.0566225,0.011004632,1949500,3899,194950000,-0.003334125,0.035337996,0.9298699870705605,500.0,45.93044626909848,17008.902262687683,0.0042652036,13381,0.09186089
-6.0543265,0.004615574,1950000,3900,195000000,-0.0032990337,0.041266,0.9575925469398499,500.0,46.26069531761281,17012.689804792404,0.0043124263,12956,0.0925214
-6.053267,0.0019470848,1950500,3901,195050000,-0.0037642284,0.041934,0.9821800515055656,500.0,46.38290889629258,17016.602854967117,0.0044326284,12649,0.09276582
-6.0554504,0.0012802881,1951000,3902,195100000,-0.0043417094,0.067109995,0.9842222668230534,500.0,46.62202025839471,17020.60301399231,0.0062142788,11311,0.09324403
-6.055696,0.039095327,1951500,3903,195150000,-0.0035121844,0.052697998,0.8940795883536339,499.44,46.33512251606291,17025.071836709976,0.0057481867,11469,0.092170276
-6.0565476,0.01004562,1952000,3904,195200000,-0.003700483,0.054364003,0.9570608399808407,500.0,46.315700105436264,17029.481100797653,0.005752086,11998,0.0926314
-6.059298,0.027958509,1952500,3905,195250000,-0.0034987126,0.055686004,0.9324779212474823,499.53,46.025242906496786,17033.707641601562,0.0056001483,11501,0.09157337
-6.0571046,0.02401998,1953000,3906,195300000,-0.002612479,0.046088003,0.92676842212677,499.4,46.51350834052886,17038.102614164352,0.00488408,12938,0.09257954
-6.053857,0.0018662268,1953500,3907,195350000,-0.0032620605,0.052702002,0.9804202411323786,500.0,46.477160759214186,17042.018318414688,0.0051192706,11177,0.09295432
-6.0541983,0.0032616346,1954000,3908,195400000,-0.004998314,0.04792,0.9681566916406155,500.0,46.402894638956425,17046.540340185165,0.0050697336,11135,0.0928058
-6.0537763,0.0543962,1954500,3909,195450000,-0.0037601732,0.032216,0.9179159104824066,499.55,45.694552020462524,17051.079885482788,0.0039368393,10663,0.09086138
-6.053198,0.022841658,1955000,3910,195500000,-0.0039399765,0.071208,0.8993862196803093,500.0,45.82801997592091,17055.82515001297,0.0067039863,11450,0.091656044
-6.052381,0.002151849,1955500,3911,195550000,-0.0039092,0.028336,0.9817507304251194,500.0,46.13751025190159,17060.241672039032,0.0035899295,12093,0.092275016
-6.054519,0.0081389,1956000,3912,195600000,-0.0038300902,0.043261997,0.9290884137153625,500.0,46.43579991450238,17064.426834106445,0.004322569,11208,0.0928716
-6.056203,0.0018069372,1956500,3913,195650000,-0.0040699015,0.038456,0.9848518576472998,500.0,46.24611989812067,17068.936817646027,0.0040908414,11021,0.092492245
-6.0568643,0.0069796415,1957000,3914,195700000,-0.003346736,0.061098,0.9504312723875046,500.0,46.27361693680461,17073.526594400406,0.005553439,11349,0.09254724
-6.0578184,0.001482026,1957500,3915,195750000,-0.0043219253,0.040749997,0.9832642786204815,500.0,46.45894551901374,17077.98960375786,0.004157298,11733,0.0929179
-6.065645,0.0023056283,1958000,3916,195800000,-0.0039385986,0.051544,0.9749800022691488,500.0,46.58866998092231,17082.301772356033,0.0051781614,11172,0.09317733
-6.0724516,0.022519821,1958500,3917,195850000,-0.0037502218,0.060504,0.911756731569767,500.0,45.849148090148304,17086.82686471939,0.006057887,11861,0.091698304
-6.07331,0.0018197445,1959000,3918,195900000,-0.0043934295,0.07212599,0.9799009170383215,500.0,46.60451158709258,17091.098739624023,0.0062270416,11185,0.09320902
-6.0773325,0.032671917,1959500,3919,195950000,-0.003520231,0.087625995,0.9167555570602417,499.2,45.58647040222933,17095.617448091507,0.009137469,10900,0.0906953
-6.0795965,0.02887116,1960000,3920,196000000,-0.0037541434,0.055719994,0.9309546649456024,499.51,46.14958173584793,17100.258009433746,0.005653576,11960,0.09176571
-6.0832777,0.002586693,1960500,3921,196050000,-0.0034798137,0.103134,0.9769824407994747,500.0,46.37869304951566,17104.490193367004,0.007901063,12020,0.09275739
-6.0886927,0.0017224947,1961000,3922,196100000,-0.0043244725,0.038734,0.9851371748372912,500.0,46.18378077080481,17108.703359365463,0.004083165,11871,0.09236757
