serial_timesteps,clipfrac,ep_len_mean,n_updates,true_reward,total_timesteps,value_loss,ep_reward_mean,approxkl,policy_entropy,policy_loss,explained_variance,fps,time_elapsed
1732500,0.35411006,492.56,3465,0.07336653,173250000,0.2997896,40.53858563059777,0.121113755,-5.543653,-0.002864612,0.9547449499368668,8338,22670.38160800934
1733000,0.43389988,495.43,3466,0.07362165,173300000,0.24662848,39.16296470390054,0.33454803,-5.5648365,0.0011429866,0.9596085362136364,8467,22676.79253077507
1733500,0.33188403,493.62,3467,0.07505853,173350000,0.110954665,40.332984794305595,0.1296647,-5.58168,-0.0008330772,0.9795315004885197,8637,22683.147201538086
1734000,0.462232,494.94,3468,0.07687233,173400000,0.15435609,40.910219699969545,0.29248166,-5.603566,0.0016426146,0.968473494052887,8177,22689.317735671997
1734500,0.35300004,495.99,3469,0.076974235,173450000,0.18983072,40.439147089973524,0.13498218,-5.6027417,-0.00024429846,0.9578596726059914,8564,22696.01754450798
1735000,0.3549861,493.58,3470,0.0715975,173500000,0.17251185,39.10940873989577,0.24125415,-5.625152,0.0011711066,0.9742483254522085,8592,22702.15376639366
1735500,0.35279605,493.27,3471,0.072595105,173550000,0.22710976,39.79611468398529,0.798848,-5.6433716,0.0017027324,0.970500135794282,8607,22708.416075468063
1736000,0.33486,493.41,3472,0.07228118,173600000,0.2752503,39.320883063645404,0.33591887,-5.663763,-0.0033848016,0.9622408337891102,8302,22714.800392627716
1736500,0.36116597,493.81,3473,0.07342775,173650000,0.2543329,39.49325780269763,0.2998644,-5.6880693,0.0012880187,0.9578726626932621,8419,22721.114066123962
1737000,0.299936,493.34,3474,0.07012406,173700000,0.31468666,38.548105978783454,0.80750036,-5.6973767,-0.002410115,0.960836224257946,8518,22727.553285121918
1737500,0.34773612,490.09,3475,0.07050298,173750000,0.3305694,40.400214455148834,0.36733434,-5.7257824,-0.0022057532,0.9628553688526154,8556,22733.855544805527
1738000,0.43937597,493.63,3476,0.07427117,173800000,0.19030571,40.24288202856562,0.2983404,-5.745422,0.0029252998,0.9704746566712856,8129,22740.138249397278
1738500,0.52590007,494.9,3477,0.076099046,173850000,0.11538489,40.405800114680325,0.21344967,-5.7215443,0.008895526,0.9770394992083311,8246,22746.658855438232
1739000,0.37053612,492.28,3478,0.07046477,173900000,0.22721468,39.084291123742894,0.44417328,-5.6571746,0.005744636,0.9713131748139858,8211,22753.112493753433
1739500,0.31171396,494.99,3479,0.07036323,173950000,1.261968,39.44251707808245,2.7531183,-5.6795974,-0.0004149436,0.8726228922605515,8407,22759.628378629684
