n_updates,policy_loss,policy_entropy,total_timesteps,approxkl,clipfrac,explained_variance,true_reward,ep_reward_mean,fps,value_loss,time_elapsed,ep_len_mean,serial_timesteps
3250,-0.0048161778,-4.3513675,162500000,0.023785146,0.27844197,0.9950700965709984,0.14532973,5.0236581120594925,7980,0.032817103,21910.674611091614,53.63,1625000
3251,-0.0052438914,-4.3585625,162550000,0.025556242,0.29350796,0.9943497474305332,0.14542098,3.9998501224900247,7747,0.036251154,21917.374932527542,43.63,1625500
3252,-0.0045019113,-4.355746,162600000,0.024743866,0.2903059,0.9932692814618349,0.1443508,5.145514984009023,7801,0.04487678,21924.409215450287,56.32,1626000
3253,-0.005010801,-4.3629,162650000,0.029601827,0.31213006,0.9921895465813577,0.14209794,5.463934529657163,8045,0.052809954,21931.20465016365,58.21,1626500
3254,-0.0060253753,-4.3748612,162700000,0.022812951,0.276644,0.9956213207915425,0.13879064,4.606152738275268,7922,0.027910002,21937.90158867836,56.42,1627000
3255,-0.004850117,-4.370543,162750000,0.028563565,0.315816,0.991876931861043,0.14299345,5.288089615435601,8271,0.055900626,21944.856226205826,51.56,1627500
3256,-0.0035941154,-4.3701634,162800000,0.02773151,0.30596396,0.9929167628288269,0.14396575,3.714608881584427,8138,0.04777633,21951.159856319427,47.36,1628000
3257,-0.0050931014,-4.3650618,162850000,0.023072787,0.27577007,0.9955609682947397,0.14526454,5.395116757722062,7880,0.031131022,21957.84883761406,50.42,1628500
3258,-0.0073743314,-4.3658385,162900000,0.025758397,0.29488602,0.9951054551638663,0.1443645,4.094061533172353,8116,0.031252544,21964.713461637497,50.95,1629000
3259,-0.0055166604,-4.369041,162950000,0.02166042,0.26758194,0.9969255840405822,0.1413716,4.361503931962361,8119,0.018548464,21971.250854969025,49.56,1629500
3260,-0.006044124,-4.365727,163000000,0.024355963,0.28877202,0.9939460679888725,0.14328776,4.673353840394766,7757,0.03914085,21977.876784324646,52.94,1630000
3261,-0.007850363,-4.3737125,163050000,0.020398619,0.25178403,0.9969033440575004,0.14186023,5.252842996462932,7593,0.019563664,21984.89689230919,54.39,1630500
3262,-0.006529329,-4.3822646,163100000,0.02262128,0.27154994,0.9954455830156803,0.14750953,4.142896720558711,7806,0.029821508,21992.0546438694,48.98,1631000
3263,-0.007100718,-4.385105,163150000,0.021207742,0.26293206,0.9959024279378355,0.14300317,3.698349712342315,7966,0.027133483,21999.031355381012,47.53,1631500
3264,-0.0059170974,-4.387723,163200000,0.023476277,0.28245598,0.9952523219399154,0.14293408,5.707551122565637,8106,0.03172287,22005.908591508865,53.69,1632000
3265,-0.0058487975,-4.394833,163250000,0.023138441,0.27631798,0.9956328845582902,0.14379366,3.9361269290327616,8055,0.027224129,22012.679026842117,45.06,1632500
3266,-0.0067009837,-4.3936763,163300000,0.024402237,0.28546405,0.9932834026403725,0.14133252,4.386273630457363,8185,0.04144328,22019.550240516663,50.62,1633000
3267,-0.0055786897,-4.3911734,163350000,0.020341272,0.25212395,0.9966412715148181,0.14985244,4.503441323274819,8010,0.02055759,22026.15946316719,49.35,1633500
3268,-0.0037894056,-4.38672,163400000,0.026811466,0.29630604,0.9901333833113313,0.13940696,5.63880937406655,7949,0.06390887,22033.084257364273,56.93,1634000
3269,-0.0064485925,-4.380875,163450000,0.023806045,0.278062,0.9943594778887928,0.14509284,4.229927431396791,8077,0.03687762,22039.801641702652,46.7,1634500
3270,-0.00668561,-4.3751082,163500000,0.024662144,0.28781196,0.9945089099928737,0.14065048,4.081111121620379,7950,0.03597944,22046.317270755768,47.82,1635000
3271,-0.005850513,-4.3732963,163550000,0.02635033,0.29978997,0.9927746052853763,0.14002886,5.34039156142855,8054,0.048641652,22053.166438817978,59.68,1635500
3272,-0.0045167315,-4.371489,163600000,0.024637105,0.28522193,0.9931213795207441,0.14126743,4.056872224393738,8178,0.046099287,22059.857342481613,51.58,1636000
3273,-0.0059350897,-4.363226,163650000,0.025925355,0.299054,0.9934396361932158,0.14143178,5.104563500174263,8106,0.044082865,22066.419230937958,54.66,1636500
3274,-0.006912625,-4.365554,163700000,0.02468145,0.285226,0.9937344384379685,0.14533783,4.453794197940879,7914,0.041590504,22073.13301897049,49.74,1637000
3275,-0.0050677247,-4.364795,163750000,0.025908777,0.28735605,0.9916183538734913,0.14159706,3.6920372761155886,7906,0.058888078,22079.72949528694,48.46,1637500
3276,-0.00596538,-4.364443,163800000,0.022888055,0.277012,0.9960364289581776,0.14509088,4.788899474958016,8085,0.02556441,22086.583686113358,50.65,1638000
3277,-0.004908525,-4.3659573,163850000,0.024952563,0.293304,0.9921231679618359,0.14067392,5.858016773251729,8210,0.05662038,22093.32094693184,60.93,1638500
3278,-0.006541326,-4.3623204,163900000,0.021307537,0.262564,0.9964810851961374,0.14786443,4.583008153651608,8039,0.024038903,22099.859603881836,48.74,1639000
3279,-0.002561053,-4.3588376,163950000,0.03142613,0.32963607,0.9894040618091822,0.13679615,4.264867697323098,7918,0.0715105,22106.315714597702,48.8,1639500
3280,-0.004682083,-4.3545046,164000000,0.023826703,0.28395203,0.995729579590261,0.14212643,4.82850722199335,8039,0.027411727,22113.19864630699,52.15,1640000
3281,-0.0036998072,-4.3432417,164050000,0.029709809,0.32117805,0.9870618339627981,0.1437431,4.602675111307181,7879,0.08952039,22120.058109760284,54.29,1640500
3282,-0.005553929,-4.3305287,164100000,0.02408699,0.283656,0.9939167834818363,0.1410441,5.0853637240092215,7968,0.041002057,22126.843544006348,51.53,1641000
3283,-0.0040115993,-4.321235,164150000,0.025996985,0.29941604,0.9928458272479475,0.14564738,4.3223909416698,8048,0.047234878,22133.476706266403,52.59,1641500
3284,-0.002661642,-4.3183002,164200000,0.025473008,0.294048,0.9931334941647947,0.13767384,4.714060978582929,7883,0.044758376,22140.32739830017,54.97,1642000
3285,-0.007459127,-4.310571,164250000,0.021936644,0.267292,0.9956317101605237,0.14719397,4.683868654196413,7950,0.028839862,22147.29183101654,50.48,1642500
3286,-0.003989315,-4.3075237,164300000,0.025126204,0.29291606,0.9934150464832783,0.14226727,4.502729346679116,7981,0.044510223,22154.12477350235,47.39,1643000
3287,-0.0062860823,-4.3033867,164350000,0.023089577,0.27622,0.9952600579708815,0.14717881,4.0532863231430385,7747,0.032565344,22161.017629623413,49.1,1643500
3288,-0.0045750677,-4.307735,164400000,0.024844252,0.28492188,0.9927891651168466,0.14585829,4.403741673749319,7878,0.047886267,22167.99982190132,48.77,1644000
3289,-0.0042184703,-4.3194213,164450000,0.028173214,0.30861795,0.9915431160479784,0.14083126,5.048557465253107,7747,0.05886017,22174.80195093155,51.95,1644500
3290,-0.004596411,-4.320507,164500000,0.026444945,0.30140194,0.9907417101785541,0.14197697,4.819223906643747,8143,0.059956238,22181.627036571503,53.47,1645000
3291,-0.004562576,-4.3243227,164550000,0.025169978,0.295672,0.9934077714569867,0.14272569,4.328837603557113,8082,0.042168602,22188.32467532158,48.93,1645500
3292,-0.0059513277,-4.331646,164600000,0.022749295,0.27269202,0.9947519181296229,0.14671797,4.343200337392045,8026,0.03326473,22195.109808683395,49.39,1646000
3293,-0.0079431925,-4.3325157,164650000,0.022696786,0.270666,0.9945615585893393,0.14331377,4.633436878504799,7842,0.03625624,22201.87279844284,52.93,1646500
3294,-0.004072791,-4.320606,164700000,0.026375096,0.29916808,0.9925077278167009,0.14384678,4.856804069241189,7981,0.050679013,22208.805140972137,49.17,1647000
3295,-0.0036484143,-4.31104,164750000,0.026956735,0.303618,0.9914557980373502,0.14186023,5.016530086036873,8003,0.05776789,22215.558296442032,54.82,1647500
3296,-0.0028937438,-4.312249,164800000,0.026776507,0.30304,0.9924109927378595,0.14465223,4.446445738106559,7862,0.053806905,22222.30109858513,48.08,1648000
3297,-0.006230585,-4.319429,164850000,0.022800278,0.27492598,0.9962550897616893,0.14300919,4.380558336937902,7879,0.0235211,22228.998167276382,49.93,1648500
3298,-0.005162401,-4.3253293,164900000,0.023962744,0.28373197,0.9946779469028115,0.14386614,4.5134646710345985,8192,0.034723494,22235.678810358047,49.84,1649000
3299,-0.005891301,-4.328039,164950000,0.026071506,0.30190602,0.9941924810409546,0.14063476,4.14110073901611,7990,0.037861407,22242.296820878983,45.88,1649500
3300,-0.004978595,-4.3250628,165000000,0.023158472,0.27871597,0.994714421685785,0.14208342,4.57728373123282,7980,0.03567568,22249.157823562622,50.25,1650000
3301,-0.0072783586,-4.33245,165050000,0.019849876,0.250582,0.997324631549418,0.14982098,4.332139096832398,8141,0.016209193,22255.940288305283,47.21,1650500
3302,-0.0055314247,-4.3311663,165100000,0.028420057,0.31271404,0.9907232811674476,0.141513,4.243204327111598,7675,0.06303582,22262.59170269966,48.78,1651000
3303,-0.004277161,-4.332401,165150000,0.024498848,0.2923239,0.9955554185435176,0.14244898,4.9100754076510205,8125,0.029975034,22269.61803126335,52.65,1651500
3304,-0.006047129,-4.3375444,165200000,0.021919234,0.26689002,0.9934328803792596,0.14056449,5.275109881561147,8232,0.042834114,22276.166655540466,53.72,1652000
3305,-0.0066463794,-4.3307223,165250000,0.02425853,0.28313005,0.9935083747841418,0.14563012,4.7794932101113226,7999,0.043636214,22282.7657392025,50.4,1652500
3306,-0.0035367585,-4.3347964,165300000,0.02568558,0.296614,0.9929437823593616,0.14050797,4.501827524330475,7760,0.0508195,22289.48944592476,56.45,1653000
3307,-0.006932919,-4.3429637,165350000,0.023888001,0.283948,0.9948374065570533,0.14070721,5.002488334004738,8200,0.03438011,22296.357914447784,52.73,1653500
3308,-0.0043879044,-4.3348055,165400000,0.022824163,0.27818006,0.9955793367698789,0.14545332,4.61846274859592,7688,0.028658414,22303.01819896698,50.13,1654000
3309,-0.00550864,-4.329563,165450000,0.023185877,0.27242008,0.9949810467660427,0.14106672,4.46408384249371,8021,0.033033896,22309.941555023193,49.44,1654500
3310,-0.002703837,-4.321588,165500000,0.028194167,0.314446,0.9939172561280429,0.1453822,5.094836367732787,7680,0.042850073,22316.61923766136,55.2,1655000
3311,-0.004539381,-4.324729,165550000,0.024295004,0.282704,0.9941588323563337,0.14510526,4.613744226764684,7877,0.03868435,22323.652822971344,49.45,1655500
3312,-0.003591546,-4.3378086,165600000,0.027581811,0.3063581,0.9936831360682845,0.14394026,3.978049337745324,7791,0.0427883,22330.42833185196,49.95,1656000
3313,-0.0069023967,-4.3404636,165650000,0.0233827,0.27412003,0.9953047041781247,0.14691547,5.646526192200835,7860,0.029976597,22337.42833662033,55.22,1656500
3314,-0.0051811216,-4.334726,165700000,0.024129227,0.28585994,0.9941224246285856,0.14278905,4.9680866654307465,8077,0.03979686,22344.274005651474,51.38,1657000
3315,-0.008315551,-4.3410506,165750000,0.021112079,0.25985202,0.996303325984627,0.14183705,5.097486278483047,8403,0.023059128,22350.99774813652,53.79,1657500
3316,-0.0056867828,-4.353043,165800000,0.021795325,0.26815405,0.9972406765446067,0.14367466,4.287583880177554,7838,0.01761253,22357.456490516663,47.81,1658000
3317,-0.0055975406,-4.348228,165850000,0.023593087,0.280482,0.995752030517906,0.14035304,5.136592392947132,8084,0.027977893,22364.40096926689,51.73,1658500
3318,-0.007842008,-4.3454943,165900000,0.021855075,0.26903597,0.9960064021870494,0.14221397,4.840039069368431,8018,0.025806876,22371.090260982513,53.85,1659000
3319,-0.0062817633,-4.3569713,165950000,0.025119586,0.28212205,0.9937383215874434,0.14178176,5.127555491570965,7886,0.043336574,22377.88012957573,55.25,1659500
3320,-0.006390463,-4.362794,166000000,0.021167118,0.25943604,0.9951695329509676,0.14642884,4.214412684974959,8057,0.032430917,22384.85886335373,49.71,1660000
3321,-0.002734359,-4.365389,166050000,0.024655964,0.28834802,0.9942830088548362,0.14277853,3.20605071663158,8098,0.03844603,22391.61324572563,42.02,1660500
3322,-0.0044859103,-4.358,166100000,0.027270813,0.30583602,0.9931551371701062,0.14428048,4.369835226999421,7955,0.047408633,22398.286236763,51.78,1661000
3323,-0.0049964543,-4.356831,166150000,0.028028889,0.29784197,0.9926393176428974,0.14426666,5.400018884593301,7911,0.048206743,22404.85061120987,53.39,1661500
3324,-0.006115792,-4.354982,166200000,0.021144075,0.26039803,0.9968520952388644,0.14754224,4.740192844810517,8403,0.019293608,22411.701113939285,48.78,1662000
3325,-0.0058199554,-4.357353,166250000,0.025162365,0.28924802,0.9925615270622075,0.14000314,5.041441781339963,8108,0.05248853,22418.106672763824,51.64,1662500
3326,-0.005021155,-4.3595104,166300000,0.021845153,0.266332,0.9967668983153999,0.14608979,4.630931481708685,7716,0.021196917,22424.88915348053,48.46,1663000
3327,-0.003397665,-4.358181,166350000,0.02864214,0.3134981,0.9915357762947679,0.14179264,5.361099695681478,7891,0.062610626,22432.006625652313,57.83,1663500
3328,-0.004851461,-4.3607883,166400000,0.028183494,0.30100808,0.9933464610949159,0.14337339,3.9073027814524175,8011,0.045937978,22438.87655043602,47.77,1664000
3329,-0.0068969703,-4.36249,166450000,0.023706036,0.27978805,0.9952890574932098,0.14402837,4.661664425126728,7966,0.031101227,22445.710008859634,50.02,1664500
3330,-0.005699252,-4.3597355,166500000,0.024471665,0.290488,0.994997595436871,0.14722423,4.893312608633278,8216,0.034256242,22452.443194389343,56.64,1665000
3331,-0.004707783,-4.3577504,166550000,0.027928231,0.3060819,0.9927692427299917,0.14699051,4.7117498660453565,8001,0.049232148,22459.08859705925,52.05,1665500
3332,-0.0040799063,-4.358264,166600000,0.02600824,0.29270202,0.9926483202725649,0.14837478,4.623849691622454,8157,0.05206626,22465.842934131622,45.0,1666000
3333,-0.0064920457,-4.3691115,166650000,0.022278145,0.271094,0.9961815800052136,0.14212993,4.505668989583792,8031,0.02486918,22472.475452423096,50.41,1666500
3334,-0.0048120376,-4.372904,166700000,0.02682632,0.30059195,0.9909182991832495,0.14093648,4.9459531423338925,8048,0.06306778,22479.067982673645,51.57,1667000
3335,-0.0057966076,-4.369108,166750000,0.025199719,0.28853002,0.9952935380861163,0.15106606,5.331680596659862,7830,0.031679258,22485.680839061737,52.28,1667500
3336,-0.005309993,-4.3657026,166800000,0.02410559,0.28177,0.9952587550505996,0.14370057,5.52659732797416,7950,0.03104671,22492.34731411934,55.28,1668000
3337,-0.0034085335,-4.3534083,166850000,0.02892109,0.32159397,0.9926548874936998,0.14054774,4.599715540243596,8079,0.050324205,22499.10173201561,49.45,1668500
3338,-0.0071601328,-4.351906,166900000,0.022992363,0.27446803,0.9951169323176146,0.14166802,4.784729422417586,8336,0.031923134,22505.647385835648,53.51,1669000
3339,-0.0041263346,-4.3521333,166950000,0.027423674,0.31157202,0.9912606347352266,0.14311467,4.925438262262324,8256,0.06310004,22512.20082759857,46.54,1669500
3340,-0.00598926,-4.343258,167000000,0.02324621,0.275364,0.9955453057773411,0.1460805,3.861062142684823,8139,0.029292764,22518.874436855316,50.12,1670000
3341,-0.0055701816,-4.3393455,167050000,0.025205586,0.28977796,0.9928448419086635,0.14481816,4.210046388201299,7903,0.05142912,22525.523911237717,49.69,1670500
3342,-0.0038521953,-4.3302937,167100000,0.02769329,0.301666,0.9919628966599703,0.14380649,5.640687614191993,8240,0.056332245,22532.335143327713,62.19,1671000
3343,-0.002831438,-4.332932,167150000,0.026450718,0.30571595,0.993568230420351,0.1432332,3.5173063361550887,7802,0.04375494,22538.859364032745,45.99,1671500
3344,-0.005705295,-4.331217,167200000,0.022394657,0.273588,0.995842388831079,0.14272566,4.334658508751163,7956,0.028042924,22545.82786154747,54.37,1672000
3345,-0.003752933,-4.326607,167250000,0.02490975,0.29133403,0.9940695986151695,0.14574288,4.393083717327536,7963,0.038858037,22552.619284152985,57.0,1672500
3346,-0.0056994725,-4.3272696,167300000,0.022724347,0.27573806,0.994762385264039,0.14715925,3.7488822727846856,7782,0.03373836,22559.469404935837,46.63,1673000
3347,-0.004078019,-4.3324614,167350000,0.026360875,0.30303398,0.9953811848536134,0.14168176,4.172512134392746,7822,0.031827033,22566.290833473206,52.34,1673500
3348,-0.004768142,-4.335824,167400000,0.026448483,0.29739,0.9916781447827816,0.14264439,4.787185840612656,8056,0.05465388,22573.160210371017,51.2,1674000
3349,-0.0064944155,-4.3350353,167450000,0.02534931,0.29506007,0.9936351864598691,0.14221269,4.694293722070215,7977,0.0429534,22579.71232485771,49.63,1674500
3350,-0.005093021,-4.339723,167500000,0.02594736,0.29820406,0.9910001531243324,0.14030245,4.603818954588351,8075,0.06026854,22586.53495979309,46.99,1675000
3351,-0.00673749,-4.3456526,167550000,0.020956762,0.25708,0.9964526128023863,0.1446446,4.9292507105850385,8237,0.0221282,22592.955806970596,49.71,1675500
3352,-0.0053635514,-4.3424053,167600000,0.02412749,0.28171006,0.9952261382713914,0.14371945,4.263990957268398,8019,0.03129709,22599.530524492264,48.69,1676000
3353,-0.0048750974,-4.346043,167650000,0.025587184,0.295954,0.995151680894196,0.1465245,4.83099864880147,7540,0.032630295,22606.390997171402,56.41,1676500
3354,-0.0033207273,-4.3532963,167700000,0.023963349,0.28071195,0.9956461866386235,0.14114371,3.6423492141558382,7944,0.028968813,22613.480551481247,47.04,1677000
3355,-0.0062781395,-4.3539076,167750000,0.022443175,0.26841202,0.9954383871518075,0.14307828,4.456473952103697,8118,0.03172239,22620.24780511856,46.76,1677500
3356,-0.003500349,-4.3520555,167800000,0.027415823,0.30733004,0.9924574596807361,0.14262098,3.3542289879964664,8115,0.05214108,22626.825890779495,45.4,1678000
3357,-0.004316937,-4.355841,167850000,0.026910467,0.29838997,0.989012866280973,0.1443966,5.235563977702113,7704,0.0757514,22633.482897043228,51.84,1678500
3358,-0.0035557228,-4.360631,167900000,0.029439468,0.316414,0.9916152786463499,0.14348535,4.740394865194321,7740,0.058701638,22640.38038802147,52.71,1679000
3359,-0.0038131308,-4.35424,167950000,0.027972428,0.31672195,0.9926119749434292,0.1440237,3.8236478284061013,8098,0.04996145,22647.116197824478,45.76,1679500
3360,-0.005716984,-4.3565598,168000000,0.023631118,0.282232,0.9942511636763811,0.14327902,4.457948277112009,7725,0.040267028,22653.704519748688,50.44,1680000
3361,-0.007012738,-4.354506,168050000,0.023425283,0.27629998,0.9932620138861239,0.1400192,4.0596425646047285,8065,0.0450432,22660.733950853348,45.57,1680500
3362,-0.004801423,-4.3618712,168100000,0.026194692,0.30237007,0.9929285175167024,0.14205265,5.068517807221215,7846,0.05026123,22667.49690437317,54.35,1681000
3363,-0.0024319724,-4.371069,168150000,0.026293037,0.29955003,0.9944811598397791,0.14245509,3.945782116356695,7862,0.03759989,22674.439958572388,49.34,1681500
