serial_timesteps,explained_variance,approxkl,ep_reward_mean,policy_entropy,value_loss,true_reward,policy_loss,fps,total_timesteps,time_elapsed,ep_len_mean,n_updates,clipfrac
2207000,0.9521009512245655,0.9011672,43.178733082503186,-7.7762055,0.08582408,0.08504332,0.0042244704,8374,220700000,28842.771012067795,498.63,4414,0.36872602
2207500,0.9324759468436241,0.25249776,41.10704460997518,-7.7703905,0.2504464,0.0787943,0.0034337712,8351,220750000,28849.18269276619,496.84,4415,0.43677998
2208000,0.9671453237533569,0.34080532,40.4268783916485,-7.764783,0.16186802,0.077505514,0.003819417,8383,220800000,28855.68305683136,497.23,4416,0.34128597
2208500,0.9484110288321972,0.42874286,42.01879667666897,-7.7624974,0.2295641,0.079393305,0.0009505693,7728,220850000,28862.122557640076,496.11,4417,0.39479202
2209000,0.9373675584793091,0.22090192,42.044761345435866,-7.761984,0.17621157,0.0815795,0.0007279075,8097,220900000,28869.153680324554,497.64,4418,0.303466
2209500,0.966877032071352,0.08931355,41.232461866714495,-7.7658887,0.09029883,0.081168406,0.0018212914,8236,220950000,28875.702600240707,498.81,4419,0.36396396
2210000,0.9497366659343243,0.8753328,41.90693202907583,-7.7828517,0.22529781,0.07972002,-0.0005989815,8224,221000000,28882.329513072968,496.55,4420,0.27021992
2210500,0.9745146688073874,0.07963396,42.152138570781496,-7.7911444,0.06116475,0.08259599,0.0016596881,8472,221050000,28888.866463661194,498.35,4421,0.411926
2211000,0.9684113338589668,0.12562324,42.11370259774749,-7.7831006,0.033803888,0.084227405,0.005475104,8487,221100000,28895.296739578247,500.0,4422,0.4758099
2211500,0.9634667858481407,0.20073336,42.058191900355716,-7.774421,0.13195479,0.08062001,-0.001373008,8025,221150000,28901.75625228882,496.69,4423,0.24373002
2212000,0.9698310848325491,0.08792483,42.15510831866039,-7.7855053,0.056596335,0.08374913,0.0032970593,8148,221200000,28908.351997852325,499.44,4424,0.45401013
2212500,0.9515431635081768,0.2567015,41.698691412874744,-7.7886157,0.14360304,0.08247301,0.003896317,8283,221250000,28914.986973524094,499.36,4425,0.4466861
2213000,0.9461528286337852,0.41282883,42.63528444559715,-7.793239,0.19976105,0.08192543,-0.0012858608,8448,221300000,28921.516181230545,497.36,4426,0.25106406
2213500,0.9480986148118973,0.34039414,42.21242278346124,-7.8074865,0.21286024,0.080326766,-0.0013765569,8518,221350000,28928.030851840973,496.22,4427,0.27854997
2214000,0.9412054792046547,1.0324022,41.67017798753863,-7.8223686,0.18512113,0.08180661,-0.0004821556,8156,221400000,28934.343575000763,498.6,4428,0.267896
2214500,0.9391485676169395,0.47310016,40.943177021803,-7.831517,0.2712918,0.078110225,-0.0020364188,8312,221450000,28940.81109237671,496.45,4429,0.27236
2215000,0.9458970762789249,0.32487643,41.5144255069537,-7.8458543,0.23221801,0.07977661,0.0017504975,8485,221500000,28947.46439433098,496.71,4430,0.23984393
2215500,0.9492310434579849,0.2819208,41.643449917749024,-7.850534,0.16260977,0.08145366,0.0024648267,8218,221550000,28953.953902959824,498.13,4431,0.34653795
2216000,0.9761800449341536,0.08420685,41.88001486870287,-7.836129,0.03262229,0.08376004,0.0014156738,8556,221600000,28960.674035310745,500.0,4432,0.41979218
2216500,0.9601733051240444,0.6319277,41.94397964952337,-7.83075,0.17995758,0.07876277,0.00015292357,8374,221650000,28967.039611816406,495.43,4433,0.32316995
2217000,0.9568020291626453,0.19358326,42.724144489877574,-7.8382244,0.10677764,0.083479896,0.0017984423,8375,221700000,28973.50808119774,497.93,4434,0.402118
2217500,0.9701622370630503,0.10274833,42.15929365177335,-7.8349376,0.06128599,0.082899384,0.0003244012,8256,221750000,28980.068594932556,498.58,4435,0.3652919
2218000,0.975158765912056,0.1525452,41.67196601615946,-7.8181124,0.08531342,0.08108268,0.0054233475,8126,221800000,28986.734586954117,497.94,4436,0.38342008
2218500,0.9590413272380829,0.1426998,42.66319193709056,-7.7984276,0.10465673,0.083500996,0.0013785836,8410,221850000,28993.56645846367,498.41,4437,0.34019196
2219000,0.9528076164424419,0.11630627,41.41806552563814,-7.786072,0.08777917,0.082157716,0.00634118,8349,221900000,28999.825938224792,499.4,4438,0.43004593
2219500,0.9387429878115654,0.16310203,43.222982314459735,-7.769098,0.12832768,0.08430887,-0.00039989265,8218,221950000,29006.33321070671,497.94,4439,0.29748008
2220000,0.9486020319163799,0.31612343,41.982082487889805,-7.7956834,0.22211318,0.07967341,-0.0004099843,8567,222000000,29012.907999038696,495.87,4440,0.24826801
2220500,0.9548136554658413,0.1389208,41.49764117086816,-7.813026,0.24715523,0.078802034,-0.0025539037,8036,222050000,29019.292892456055,496.46,4441,0.27801803
2221000,0.9529677405953407,2.4645555,40.96412648920941,-7.8209667,0.25162378,0.07808296,-0.0018691925,8284,222100000,29025.985637187958,496.28,4442,0.224758
2221500,0.9499151483178139,0.3655483,42.62670907616197,-7.8251,0.25841725,0.08038724,-0.0012531611,8056,222150000,29032.60186314583,495.93,4443,0.260328
2222000,0.9597915895283222,0.12479359,41.69350377019438,-7.8349304,0.15260415,0.07958185,0.00086418894,8653,222200000,29039.33508348465,495.85,4444,0.29874194
2222500,0.9515939094126225,0.1286436,42.35591919428744,-7.836147,0.10333003,0.08319956,0.0012813036,8143,222250000,29045.73553419113,498.48,4445,0.3603581
2223000,0.9189250692725182,0.8433446,42.85902040960464,-7.8434978,0.3688619,0.079799905,-0.00050438807,8271,222300000,29052.10737657547,493.91,4446,0.31183404
2223500,0.9560382850468159,1.0259048,43.02502577080315,-7.8601823,0.22553566,0.08068419,-0.00036997133,8500,222350000,29058.80301785469,495.17,4447,0.28309605
2224000,0.9622262753546238,1.1880467,41.34515628017212,-7.8785553,0.24558495,0.07740534,0.00026704744,8441,222400000,29065.231559038162,494.8,4448,0.3084401
2224500,0.9745634347200394,0.17759007,41.83979439158511,-7.8894987,0.070865706,0.08229506,0.007539441,8357,222450000,29071.503759384155,498.75,4449,0.44755802
2225000,0.9667677953839302,0.30878547,43.56003029003763,-7.879127,0.07690432,0.084637366,0.0011531606,8134,222500000,29077.926161050797,497.51,4450,0.27933198
2225500,0.9462186023592949,0.9206003,42.11267829224747,-7.8790855,0.11865602,0.08276916,0.0068147676,8240,222550000,29084.572031259537,498.41,4451,0.4405899
2226000,0.92584528028965,0.13329144,42.216981878025166,-7.8699903,0.1356561,0.083805755,0.002107164,8425,222600000,29091.18333005905,499.35,4452,0.39700192
2226500,0.953474435955286,0.3235506,42.363041535760075,-7.863329,0.107786424,0.08307994,0.006363879,8338,222650000,29097.56878209114,498.15,4453,0.37637803
2227000,0.9543364495038986,0.41272134,38.95912450969739,-7.860872,0.32683742,0.073169544,0.00040601913,8305,222700000,29104.12348127365,495.53,4454,0.32164204
2227500,0.9541154392063618,1.357761,41.603934433305696,-7.8675203,0.23723179,0.07794844,-0.0007703813,8220,222750000,29110.750893831253,495.53,4455,0.268126
2228000,0.9553550370037556,0.40215483,41.88312422415755,-7.878887,0.15979572,0.08050786,0.007864864,8161,222800000,29117.42443203926,496.65,4456,0.42185798
2228500,0.947987474501133,0.33709508,40.565253250480765,-7.886957,0.22487707,0.078323975,0.0012819566,7913,222850000,29124.138085842133,497.43,4457,0.30243596
2229000,0.964250735938549,0.2602588,43.419252406209196,-7.8939404,0.114746734,0.08321621,-0.001459318,8230,222900000,29131.024474143982,496.55,4458,0.29236993
2229500,0.9736190736293793,0.11152362,43.34189096620521,-7.8906627,0.0536302,0.08495302,0.006282089,8639,222950000,29137.58872127533,498.33,4459,0.41715986
2230000,0.9436601139605045,0.3078532,42.31667552741819,-7.8840785,0.25461298,0.07999143,0.00038262102,8576,223000000,29143.82235646248,495.06,4460,0.29828995
2230500,0.962377805262804,0.21117626,42.59863978004332,-7.879651,0.076014444,0.083846055,0.0061139106,8333,223050000,29150.134555101395,498.51,4461,0.4460381
2231000,0.9590730853378773,0.14888132,41.46393531975105,-7.8521867,0.122179165,0.08061527,0.0032367015,8222,223100000,29156.667967557907,497.33,4462,0.4560541
2231500,0.9388868249952793,0.23040685,42.46982728872265,-7.841307,0.2511871,0.08057867,0.0009706827,8234,223150000,29163.28825688362,495.61,4463,0.33788195
2232000,0.9455691389739513,0.3644427,41.70189758873301,-7.853387,0.30335376,0.07813404,0.00073752814,8392,223200000,29169.927235364914,494.48,4464,0.25275794
2232500,0.9606092348694801,1.3054247,40.355271078379694,-7.8579574,0.23046118,0.07688418,0.0061819684,8289,223250000,29176.444886684418,496.72,4465,0.39611995
2233000,0.9388430193066597,0.31872815,40.454367328952955,-7.8624506,0.37026596,0.07488944,0.006651948,8033,223300000,29182.99222946167,493.42,4466,0.3844801
2233500,0.9667815640568733,0.17096147,41.91739830125241,-7.8572474,0.082077,0.0829234,0.0042418344,8153,223350000,29189.838452339172,499.03,4467,0.448948
2234000,0.9450065419077873,0.19337131,40.7904319113334,-7.8563476,0.2438343,0.07931973,0.000140817,8345,223400000,29196.547343730927,497.58,4468,0.25334385
2234500,0.9467151537537575,0.5120135,41.61933996848071,-7.886056,0.414016,0.075640135,-0.0023706702,8242,223450000,29203.17932510376,493.83,4469,0.3151059
2235000,0.9372876361012459,0.18066603,41.554492666386395,-7.897237,0.2631415,0.07963954,6.10374e-05,8328,223500000,29209.836305856705,496.47,4470,0.333968
2235500,0.9551427438855171,0.2373993,41.27876390894293,-7.8984804,0.19268805,0.07914277,0.0059795994,8322,223550000,29216.274961471558,496.35,4471,0.35002404
2236000,0.9640916921198368,0.11518585,42.28539272403388,-7.8993134,0.14434981,0.08095097,0.004432469,8733,223600000,29222.905621290207,496.53,4472,0.42353413
2236500,0.9373076185584068,0.86183465,41.30433232484766,-7.8991866,0.2918128,0.079386696,0.00046758685,8239,223650000,29229.200763702393,497.3,4473,0.23156
2237000,0.958876583725214,0.21867172,40.5135126401313,-7.9107013,0.14224729,0.079134,0.006512367,8301,223700000,29235.791764736176,498.07,4474,0.4212419
2237500,0.945684127509594,0.15410195,41.18321555774346,-7.907106,0.2694857,0.07709199,0.0035447455,8539,223750000,29242.433792352676,494.53,4475,0.39056996
2238000,0.9693779796361923,0.10231764,41.9152648705558,-7.9073253,0.091712244,0.081274,0.0061876043,7827,223800000,29248.969529867172,497.52,4476,0.433468
2238500,0.956884752959013,0.18467596,43.409481966611914,-7.8999443,0.16033736,0.08314427,0.00048645603,8306,223850000,29255.95220017433,496.64,4477,0.34563592
2239000,0.9586482010781765,0.24444306,42.95597291933971,-7.909309,0.16122244,0.082202226,0.0011477848,8361,223900000,29262.4747467041,496.19,4478,0.32595402
2239500,0.958518985658884,0.277586,42.69690567962382,-7.9106965,0.16067076,0.08158946,0.0026029765,8166,223950000,29268.949467658997,496.92,4479,0.348148
2240000,0.9631951116025448,0.11621795,42.12884788142936,-7.9082627,0.100453205,0.08231753,0.0014581955,8823,224000000,29275.64984345436,498.16,4480,0.40015203
2240500,0.9516005255281925,0.26541358,42.31942414501474,-7.899948,0.21160594,0.07941526,0.0016724567,8082,224050000,29281.92993569374,494.62,4481,0.32146806
2241000,0.959391962736845,0.6133855,40.2809338512674,-7.9028215,0.21594352,0.07756419,0.0023295623,8185,224100000,29288.664006710052,497.34,4482,0.34298798
2241500,0.9523289576172829,0.101700604,42.065884439979456,-7.900216,0.15243995,0.081318475,-0.0010739501,8146,224150000,29295.21689772606,497.43,4483,0.46404803
2242000,0.9378698915243149,0.24584454,40.47274150868325,-7.8936353,0.27892038,0.079095505,0.0015879937,8332,224200000,29301.875079870224,497.97,4484,0.43817997
2242500,0.9473914466798306,0.1603162,42.404511969908235,-7.8910604,0.1855776,0.081408255,0.0036431218,8250,224250000,29308.26249718666,496.47,4485,0.47005603
2243000,0.9545570313930511,0.2575746,41.09654882083144,-7.894411,0.19819969,0.07921465,-0.0010945183,8455,224300000,29314.960257291794,496.86,4486,0.30012998
2243500,0.9506359659135342,0.17379747,41.16164333298542,-7.9032173,0.14306639,0.081433505,0.002160683,8371,224350000,29321.405781030655,499.05,4487,0.37231404
2244000,0.9487499184906483,0.39568135,42.01104983325118,-7.909058,0.30358344,0.079325505,-0.0024790266,8019,224400000,29327.952656507492,496.28,4488,0.30855998
2244500,0.9652221910655499,0.11195462,42.41129935228109,-7.9239087,0.061312493,0.08423763,0.004462485,8176,224450000,29334.79736161232,499.47,4489,0.40380612
2245000,0.9439803473651409,0.45736012,42.90456056435912,-7.92068,0.16217588,0.08303903,0.009702941,8470,224500000,29341.3784532547,496.95,4490,0.41341
2245500,0.957076970487833,0.16164699,41.99104720840401,-7.9160557,0.18172637,0.0801775,0.0007690388,8408,224550000,29347.664570569992,496.28,4491,0.4067441
2246000,0.9534903801977634,1.2620647,41.088161086091205,-7.916946,0.15824609,0.08043642,0.011057956,8400,224600000,29354.149468183517,498.41,4492,0.38223198
2246500,0.9626668393611908,0.33227772,41.32830088668059,-7.9068127,0.19624437,0.077693276,0.0030611441,8212,224650000,29360.621292352676,495.49,4493,0.30971998
2247000,0.9562257453799248,0.3574208,39.938945252950596,-7.8944006,0.26146504,0.07575117,0.0056561963,8396,224700000,29367.248698472977,495.89,4494,0.36257797
2247500,0.9366115108132362,0.49372473,41.27654173581041,-7.8881545,0.32723042,0.07742706,0.003417364,8328,224750000,29373.810272216797,494.77,4495,0.341474
2248000,0.9645273461937904,0.17667839,41.46498782469198,-7.890657,0.12770866,0.080616266,0.0017250803,8302,224800000,29380.237562656403,498.06,4496,0.35734603
2248500,0.9475689120590687,0.24252215,41.70168229659767,-7.886793,0.24252714,0.0795097,0.0018414077,8254,224850000,29386.856974601746,496.58,4497,0.315818
2249000,0.9575161039829254,0.18327421,40.89511101316669,-7.884984,0.19456449,0.07858225,0.0006663941,8139,224900000,29393.54057598114,496.98,4498,0.34807208
2249500,0.9542486406862736,0.25606993,41.455679762969176,-7.8920007,0.23289078,0.07866004,-0.0002952863,8598,224950000,29400.312210798264,495.98,4499,0.28234407
2250000,0.941939115524292,0.21427563,40.30980255993609,-7.905809,0.26618662,0.07867738,-0.0014634852,8385,225000000,29406.68424963951,498.36,4500,0.33346805
2250500,0.9612915143370628,0.18589082,41.81889886301178,-7.918865,0.11295035,0.08108792,0.0013788049,8168,225050000,29413.05878305435,497.4,4501,0.32694396
2251000,0.9607698544859886,0.21300559,42.86399224240442,-7.908765,0.12855773,0.081984095,0.004106969,8309,225100000,29419.793076753616,496.29,4502,0.32605398
2251500,0.9762911964207888,0.06720354,42.806574294524474,-7.888707,0.03983687,0.08439456,0.001979157,8353,225150000,29426.239837646484,498.77,4503,0.404426
2252000,0.9427188113331795,0.31609926,40.62728848691775,-7.896433,0.29716226,0.076193854,0.0022739777,8399,225200000,29432.7652592659,495.09,4504,0.44720188
2252500,0.9480734318494797,0.5601259,40.81803486766857,-7.9058723,0.22811882,0.078301065,-0.00018845045,8356,225250000,29439.391461133957,496.86,4505,0.35903198
2253000,0.9450953938066959,0.3894957,41.370502789234344,-7.9130306,0.3461223,0.076269515,-0.0013058921,8472,225300000,29445.77779531479,493.43,4506,0.291472
2253500,0.959848914295435,0.45756063,41.29280163738602,-7.9150724,0.1861144,0.07877199,0.0072778636,8076,225350000,29452.37635231018,496.12,4507,0.430788
2254000,0.9446859881281853,0.12756224,41.96738812878677,-7.912317,0.1750474,0.081813864,0.00014142372,8267,225400000,29459.097687721252,497.69,4508,0.352866
2254500,0.9556118659675121,0.262247,41.028395442542134,-7.900502,0.23649576,0.077259235,0.0019300298,7853,225450000,29465.482665777206,495.12,4509,0.396754
2255000,0.9603305198252201,0.22863264,41.24545373496832,-7.9048185,0.18283015,0.07988093,-0.00034986853,8170,225500000,29472.40008354187,498.28,4510,0.39056998
2255500,0.9719358421862125,0.2918601,42.59439267423437,-7.9139643,0.0798235,0.08304712,0.0068890643,8600,225550000,29478.756147623062,497.92,4511,0.33013794
2256000,0.9732727594673634,0.13567416,42.39983640281221,-7.8947163,0.05678995,0.08364696,0.005250226,8352,225600000,29485.088649749756,499.03,4512,0.4605321
2256500,0.9485516883432865,0.55624586,42.27607604280587,-7.883103,0.2839832,0.078449085,0.00057622156,8171,225650000,29491.616780281067,494.24,4513,0.27932203
2257000,0.9710305146872997,0.13928327,41.16887652424995,-7.8883696,0.12730433,0.07899101,-0.0006905028,8363,225700000,29498.225669384003,496.79,4514,0.39477003
2257500,0.9437456130981445,0.14495982,42.96293850752039,-7.885175,0.15411498,0.083138295,0.0024358311,8355,225750000,29504.791890144348,497.03,4515,0.34005192
2258000,0.979035209864378,0.11926199,42.324475178149406,-7.8706193,0.031394914,0.084074475,0.003970767,8160,225800000,29511.45760178566,499.41,4516,0.38431197
2258500,0.9726126976311207,0.13364625,42.320261108276064,-7.8487782,0.07959856,0.08226863,0.0030616068,8588,225850000,29518.123948335648,498.1,4517,0.39941406
2259000,0.957811500877142,0.11140728,41.34018502779651,-7.841236,0.12727496,0.08062011,0.0033250612,8308,225900000,29524.44771695137,497.94,4518,0.3472839
2259500,0.9437473155558109,0.27107894,41.84448544681955,-7.8530254,0.18439704,0.08071829,-0.001458299,8011,225950000,29530.899947166443,497.2,4519,0.24210201
2260000,0.9614895693957806,0.1551457,42.25207775942168,-7.8585596,0.123230085,0.08148859,0.0042907316,8168,226000000,29537.614891529083,496.81,4520,0.32275197
2260500,0.9615078084170818,0.47119996,41.944821166372606,-7.8487267,0.15054107,0.08048121,0.002281175,8656,226050000,29544.340715646744,496.88,4521,0.4314401
2261000,0.9485100321471691,0.45263016,42.32755435811743,-7.8494325,0.18248028,0.08120133,0.0019072774,8206,226100000,29550.731400489807,496.82,4522,0.38179398
2261500,0.9549659788608551,0.4140444,42.1475581244348,-7.841297,0.19156784,0.079725794,0.009203252,8149,226150000,29557.297821760178,495.04,4523,0.318104
2262000,0.951409824192524,0.21847779,42.69656376262233,-7.8437476,0.23329264,0.08005132,-0.0007911243,8422,226200000,29563.76603102684,494.93,4524,0.25071803
2262500,0.9625980481505394,0.14265008,41.006146872017,-7.8460193,0.1447755,0.07898907,7.85673e-07,8304,226250000,29570.109776973724,497.27,4525,0.42408395
2263000,0.9506668001413345,0.371706,42.633563139407705,-7.836308,0.16736896,0.08274713,-0.0020702253,8526,226300000,29576.602250099182,497.45,4526,0.33094192
2263500,0.9656292498111725,0.44887623,40.93136276702249,-7.8381157,0.22989136,0.07567361,0.0041650846,8608,226350000,29582.917942285538,494.36,4527,0.27922
2264000,0.9416613020002842,1.775947,39.9229382376891,-7.845767,0.47521213,0.07138605,0.0006558816,8398,226400000,29589.262096643448,492.05,4528,0.34751195
2264500,0.940175250172615,0.38024178,40.90771668491798,-7.8468413,0.20775108,0.07961885,0.00727115,8334,226450000,29595.812304973602,497.83,4529,0.428224
2265000,0.9597394913434982,0.2626781,40.97408540158451,-7.838324,0.14390548,0.07947245,0.0026461703,8390,226500000,29602.32784962654,497.6,4530,0.34589612
2265500,0.9042709842324257,0.9712704,40.48754197758117,-7.850684,0.77251214,0.07385563,-0.0065975725,8305,226550000,29608.765669345856,495.05,4531,0.24692404
2266000,0.9288894012570381,0.36925086,42.113523017769715,-7.864995,0.2099982,0.08162469,-0.0013416983,8277,226600000,29615.400962352753,497.93,4532,0.29477
2266500,0.9480783976614475,0.16314982,41.32743667970164,-7.8627105,0.17321844,0.0805386,0.0011871136,8568,226650000,29621.938512563705,498.59,4533,0.37736404
2267000,0.9589695893228054,0.5502008,42.07371386204297,-7.865982,0.23094459,0.07852059,0.0035390356,8380,226700000,29628.330983161926,494.54,4534,0.34634
2267500,0.9507662169635296,0.30385074,42.1100527094632,-7.8681293,0.23280357,0.07906511,0.009264424,8203,226750000,29634.71183371544,494.93,4535,0.54161996
2268000,0.9535322114825249,0.34639087,39.35395042107979,-7.8713617,0.37977698,0.07273044,0.0011623811,8399,226800000,29641.339072227478,494.31,4536,0.28776804
2268500,0.9656875543296337,0.30936906,43.075604606195796,-7.8843093,0.08059236,0.08398346,0.006451703,8120,226850000,29647.829524755478,497.84,4537,0.39364007
2269000,0.9467161521315575,0.26141375,40.57501023397157,-7.876922,0.28875363,0.076733805,0.002713411,8397,226900000,29654.563846349716,495.64,4538,0.34656602
2269500,0.9358621090650558,0.18935482,41.37513689833964,-7.8706036,0.23882997,0.07988355,0.0055244565,8422,226950000,29661.160748958588,497.07,4539,0.38316604
2270000,0.9584851674735546,0.30327308,41.35073396294125,-7.8634233,0.35815644,0.07395902,-0.00049570395,8272,227000000,29667.702362060547,491.94,4540,0.31579205
2270500,0.9608547240495682,0.25421175,41.66772933184902,-7.864519,0.19869488,0.0778875,-0.00037092395,8229,227050000,29674.402799367905,494.98,4541,0.33865
2271000,0.9471056498587132,0.24936676,41.298250369114974,-7.8639235,0.26561615,0.07768932,0.0027008674,8201,227100000,29681.001409053802,494.91,4542,0.41294205
2271500,0.9751670230180025,0.1538443,41.89641584667661,-7.8483467,0.07961127,0.08155187,0.009771907,8082,227150000,29687.595930576324,497.96,4543,0.49252388
2272000,0.9409653656184673,0.39315647,41.51572263153972,-7.826302,0.21788673,0.08014727,0.003971452,8299,227200000,29694.319281578064,497.1,4544,0.32677203
2272500,0.9574107527732849,0.36076722,42.96008193483791,-7.829773,0.1263761,0.0833133,0.0025593257,8400,227250000,29700.97042942047,497.49,4545,0.3300479
2273000,0.9502209275960922,0.20695205,41.99914279487439,-7.8398633,0.16585273,0.08079799,-0.00027639105,8301,227300000,29707.439413309097,496.53,4546,0.294078
2273500,0.9641629755496979,0.28010124,41.64216433671589,-7.843358,0.21638079,0.07721539,0.001711292,7780,227350000,29714.084104061127,494.14,4547,0.33835006
2274000,0.9522496946156025,0.28664926,40.22796104937844,-7.833659,0.29884806,0.07463799,0.0030828025,8285,227400000,29720.934361219406,494.26,4548,0.346688
2274500,0.9580091275274754,0.19260983,41.136961148587254,-7.832677,0.3593397,0.07371366,0.0011141752,8307,227450000,29727.4588201046,492.47,4549,0.30551803
2275000,0.9640058316290379,0.11675849,40.099686932295405,-7.8265553,0.20121977,0.07674243,0.0018230047,8456,227500000,29733.86880993843,496.91,4550,0.30127007
2275500,0.9593729116022587,0.3016407,41.072921940425076,-7.821864,0.32240468,0.07427714,0.0013457128,8693,227550000,29740.277897119522,492.6,4551,0.29493597
2276000,0.9548731781542301,0.6831825,40.54803816962569,-7.8261747,0.39302006,0.072147824,0.005637358,8401,227600000,29746.670206308365,492.05,4552,0.40922397
2276500,0.9484163075685501,0.19495188,42.506510520381724,-7.832886,0.13802503,0.08280372,0.0047104973,8405,227650000,29753.136862039566,498.16,4553,0.48916024
2277000,0.9584028050303459,0.13862342,39.10195289251904,-7.835219,0.40376106,0.070685215,0.0012606642,8121,227700000,29759.393993854523,493.45,4554,0.397428
2277500,0.9548282772302628,0.7421794,41.036447180464876,-7.8332624,0.31931752,0.07488864,0.001222997,7947,227750000,29766.045588731766,492.96,4555,0.27181798
2278000,0.965532261878252,0.40884605,40.06370487672449,-7.8325787,0.2642987,0.074514806,0.0065013035,8369,227800000,29772.965607643127,494.68,4556,0.31198597
2278500,0.9508454464375973,0.17895424,40.93386008382456,-7.830672,0.22522782,0.07965458,0.0028452955,8349,227850000,29779.417110681534,498.14,4557,0.4534659
2279000,0.9675484299659729,0.17617923,41.37821670484962,-7.8241405,0.22785158,0.07659734,0.0006884513,8402,227900000,29785.6763215065,494.87,4558,0.356108
2279500,0.9485306665301323,0.12456745,41.03020148574708,-7.819043,0.29019713,0.07698633,0.0032114538,8361,227950000,29792.279925584793,495.23,4559,0.395498
2280000,0.9478502757847309,0.30578563,40.4755335389862,-7.815904,0.4468961,0.0746908,0.0053363526,8003,228000000,29798.743604421616,493.64,4560,0.38369408
2280500,0.9522719830274582,0.06268674,41.710303468385625,-7.8130193,0.08311881,0.08278908,0.0018819731,8740,228050000,29805.456587314606,499.38,4561,0.326038
2281000,0.9631223157048225,0.17140883,40.76068284459677,-7.798747,0.19164948,0.077971034,0.004366275,8503,228100000,29811.730316400528,496.78,4562,0.4033121
2281500,0.9335547834634781,0.138318,41.20745527413159,-7.8021955,0.25634837,0.08032324,-0.00047295247,8318,228150000,29818.09764814377,497.69,4563,0.38708195
2282000,0.9503885917365551,0.18195277,39.46805350001654,-7.8055034,0.38423985,0.073939085,0.0019390475,7922,228200000,29824.580945014954,495.47,4564,0.33711192
2282500,0.9436405561864376,0.17457996,41.977451646142036,-7.796552,0.18122204,0.08142083,0.004289508,8149,228250000,29831.441765785217,497.5,4565,0.4870178
2283000,0.9495991095900536,0.1568768,42.62179523341169,-7.78755,0.16358387,0.0818154,0.001377526,8300,228300000,29838.282965660095,496.59,4566,0.33734992
2283500,0.9589112028479576,0.1654796,40.794856987633715,-7.793924,0.1378351,0.07968624,0.0055003916,8161,228350000,29844.922316789627,498.17,4567,0.374374
2284000,0.9566215462982655,0.14284527,43.362114649079246,-7.7925267,0.13008957,0.08333267,-2.6026377e-05,8164,228400000,29851.69727039337,496.34,4568,0.30628404
2284500,0.9601245187222958,0.12663287,41.03563454648638,-7.793402,0.18919817,0.078482166,-3.689805e-05,8469,228450000,29858.46684408188,496.73,4569,0.31451795
2285000,0.9601137153804302,0.35340545,40.750729241186434,-7.7921453,0.28950074,0.07589276,0.00042334775,8330,228500000,29864.967753648758,495.31,4570,0.27250797
2285500,0.9585772231221199,0.13743784,40.268161725920244,-7.781784,0.24040864,0.07605382,0.0024923433,8590,228550000,29871.523835897446,495.94,4571,0.29595807
2286000,0.9611014053225517,0.17355968,40.66496182923165,-7.7837586,0.2719915,0.075023904,0.0016126139,8079,228600000,29877.57358288765,493.73,4572,0.27033803
2286500,0.9493665583431721,0.14594464,41.97094121691294,-7.7868066,0.38035405,0.07662451,0.0019079547,8144,228650000,29884.280630111694,492.89,4573,0.283392
2287000,0.9664380438625813,0.09108462,42.18697377606022,-7.785561,0.08414697,0.08261294,0.0035320325,8058,228700000,29890.92927122116,498.11,4574,0.42216203
2287500,0.9577348828315735,0.17509316,41.805126961760415,-7.7785163,0.2512161,0.07873476,-0.0017515857,8434,228750000,29897.61038327217,495.04,4575,0.29225394
2288000,0.9565728828310966,0.13000377,41.33834845614241,-7.793974,0.2381299,0.07770902,0.0008251882,8571,228800000,29904.042907953262,495.38,4576,0.31461397
2288500,0.9452152214944363,0.13961633,41.95317561181091,-7.8032613,0.22000353,0.08021831,0.00013826322,8647,228850000,29910.389096975327,496.0,4577,0.33822206
2289000,0.9593683816492558,0.14661318,41.55102236045685,-7.802726,0.13285798,0.080505475,0.003467534,8161,228900000,29916.58108639717,497.38,4578,0.46761605
2289500,0.961117573082447,0.12155952,41.78800286221036,-7.803645,0.23851572,0.07816222,-0.0007688558,8137,228950000,29923.192771673203,495.64,4579,0.27502206
2290000,0.9531732276082039,0.33605292,40.11426576237336,-7.812847,0.25630787,0.077113286,0.0027738896,8484,229000000,29929.81737780571,496.71,4580,0.34536812
2290500,0.9716472886502743,0.10851796,42.41622296336303,-7.817414,0.087690316,0.08215914,0.003815881,8462,229050000,29936.1828186512,497.32,4581,0.42286995
2291000,0.953314021229744,0.15171331,41.33901335676945,-7.8088403,0.26061958,0.0770824,-0.0008813084,8417,229100000,29942.600319862366,495.08,4582,0.31115195
2291500,0.9522523134946823,0.0986265,43.15560747807242,-7.807599,0.04423383,0.08631121,0.006339193,8260,229150000,29949.06431913376,500.0,4583,0.46987
2292000,0.9582530409097672,0.12712076,41.430362322544134,-7.7923713,0.12652613,0.08141979,0.0008050648,8316,229200000,29955.66577386856,498.69,4584,0.34074807
2292500,0.9591508321464062,0.23208271,40.78598787282488,-7.7924647,0.26873273,0.07691641,-0.0031390188,8275,229250000,29962.284321546555,496.24,4585,0.27668998
2293000,0.9508550986647606,0.25227687,41.13530157018706,-7.802141,0.4323146,0.07341204,-0.0039611366,8517,229300000,29968.78728199005,491.72,4586,0.3075341
