ep_len_mean,time_elapsed,true_reward,policy_loss,clipfrac,approxkl,policy_entropy,total_timesteps,value_loss,serial_timesteps,explained_variance,ep_reward_mean,fps,n_updates
495.37,25448.70806002617,-1.02,-0.002178617,0.43537396,0.15647323,3.087389,193900000,26.430931,1939000,0.8225853890180588,-495.37,8152,3878
500.0,25455.158545970917,-1.0,0.0073048733,0.526372,0.14619069,3.0691729,193950000,0.050880376,1939500,-2.572514057159424,-500.0,8513,3879
500.0,25461.34642267227,-1.0,0.009294907,0.53140795,0.13333808,3.0958304,194000000,0.014948849,1940000,-0.19615590572357178,-500.0,8408,3880
500.0,25467.884531497955,-1.0,0.005359324,0.6368219,0.39834297,3.1433015,194050000,1.8712894,1940500,-2.968243360519409,-500.0,8208,3881
500.0,25474.49886059761,-1.0,0.0048531136,0.48400798,0.100438826,3.1672747,194100000,0.0035529449,1941000,-0.28672707080841064,-500.0,8153,3882
500.0,25481.13810443878,-1.0,0.01267438,0.58898795,0.50651056,3.1705256,194150000,0.026079495,1941500,-2.0289571285247803,-500.0,8207,3883
500.0,25487.643154382706,-1.0,0.007054714,0.53458005,0.15749504,3.210979,194200000,0.027572162,1942000,-2.2126026153564453,-500.0,8316,3884
500.0,25494.20480489731,-1.0,0.004180541,0.430312,0.07473354,3.2301736,194250000,0.0006751154,1942500,-0.8389005661010742,-500.0,8351,3885
500.0,25500.719196558,-1.0,0.008421262,0.53161794,0.15555005,3.240631,194300000,0.03259523,1943000,-0.9924813508987427,-500.0,8036,3886
493.43,25507.427802801132,-1.04,0.001897549,0.55490404,0.24313402,3.2630448,194350000,91.80214,1943500,0.6293729245662689,-493.43,8273,3887
484.77,25513.99191427231,-1.08,-0.0014685574,0.48185807,0.13020425,3.263761,194400000,205.17195,1944000,0.4664469361305237,-484.77,8243,3888
492.73,25520.57261633873,-1.06,-0.0050372905,0.4169941,0.11678591,3.2522614,194450000,80.71672,1944500,0.8060901463031769,-492.73,7955,3889
500.0,25527.32701253891,-1.0,0.0007392278,0.37570405,0.049744617,3.2297251,194500000,0.00057581905,1945000,0.28538447618484497,-500.0,8148,3890
500.0,25534.000655651093,-1.0,0.012179195,0.7261499,2.099778,3.237992,194550000,8.736527,1945500,0.18250954151153564,-500.0,8181,3891
500.0,25540.749923467636,-1.0,0.0045944294,0.46886006,0.09326902,3.2666335,194600000,0.005118164,1946000,-0.07681429386138916,-500.0,8116,3892
499.48,25547.21739244461,-1.02,-0.0027604871,0.36722398,0.09090079,3.2574484,194650000,69.63063,1946500,0.011680185794830322,-499.48,8271,3893
500.0,25553.682072162628,-1.0,0.0040669306,0.43894204,0.07784166,3.2370303,194700000,0.0010910706,1947000,0.36094456911087036,-500.0,8328,3894
500.0,25560.130704402924,-1.0,0.0065428107,0.583986,0.31738955,3.2492912,194750000,0.29069093,1947500,-0.4944899082183838,-500.0,8268,3895
496.86,25566.740968465805,-1.02,-0.0020729667,0.44796607,0.8437712,3.263203,194800000,27.707476,1948000,0.7965646535158157,-496.86,8353,3896
500.0,25573.24627518654,-1.0,0.00603176,0.445494,0.0775424,3.247059,194850000,0.0021878139,1948500,0.4524807929992676,-500.0,8065,3897
500.0,25579.792145729065,-1.0,-0.0009919022,0.296554,0.03126334,3.2461069,194900000,0.00017114212,1949000,0.5020944476127625,-500.0,8287,3898
500.0,25586.339281082153,-1.0,0.005571927,0.55323404,0.18884264,3.265872,194950000,0.18311046,1949500,-0.49240851402282715,-500.0,8677,3899
490.23,25592.591091394424,-1.02,0.003971518,0.6741283,0.96871024,3.2919748,195000000,233.32964,1950000,0.0840114951133728,-490.23,8296,3900
500.0,25598.909665584564,-1.0,0.0026318156,0.36611596,0.047275785,3.2924616,195050000,0.0023023416,1950500,0.4958003759384155,-500.0,8385,3901
500.0,25605.321873426437,-1.0,-0.00079309253,0.32680598,0.03719782,3.2906008,195100000,0.0010279327,1951000,0.7528917342424393,-500.0,8306,3902
500.0,25611.8879032135,-1.0,0.0059127086,0.67020816,0.6880157,3.3006198,195150000,10.970402,1951500,0.41765618324279785,-500.0,8489,3903
500.0,25618.381185531616,-1.0,0.0051115174,0.59709,0.2579421,3.3152459,195200000,0.7967619,1952000,-2.4893746376037598,-500.0,8443,3904
497.37,25624.731989622116,-1.04,0.0016265628,0.50435215,0.17003678,3.3110328,195250000,62.69252,1952500,0.7639722377061844,-497.37,8321,3905
497.75,25631.228094100952,-1.02,-0.0033078038,0.39091602,0.14520368,3.2802122,195300000,25.55791,1953000,0.8141422122716904,-497.75,8523,3906
497.68,25637.622259140015,-1.02,-0.0019289427,0.47099608,0.22639044,3.243614,195350000,68.44956,1953500,0.04525947570800781,-497.68,8422,3907
500.0,25644.065279960632,-1.0,0.0010217391,0.37952995,0.05168472,3.2104414,195400000,0.0024252818,1954000,0.5080389082431793,-500.0,8308,3908
500.0,25650.670562028885,-1.0,0.0012439943,0.34150794,0.040795807,3.2090507,195450000,0.00043224316,1954500,0.5829060077667236,-500.0,8265,3909
500.0,25657.293399095535,-1.0,0.0074945306,0.65328795,0.58148247,3.2227945,195500000,0.91631836,1955000,0.06630927324295044,-500.0,8315,3910
500.0,25663.71320295334,-1.0,0.006391391,0.56933,0.25569713,3.2495818,195550000,0.044225432,1955500,-0.932436466217041,-500.0,8393,3911
496.35,25670.162703037262,-1.02,-0.0012002001,0.444086,0.38187563,3.2753527,195600000,28.59472,1956000,0.8157592862844467,-496.35,8331,3912
492.66,25676.734400749207,-1.06,-0.0012437883,0.47022197,0.18630368,3.2502093,195650000,150.99326,1956500,0.5310173630714417,-492.66,8318,3913
500.0,25683.349413394928,-1.0,0.010428513,0.5282761,0.16605678,3.2492113,195700000,0.016010886,1957000,-1.9744641780853271,-500.0,8380,3914
500.0,25689.944093942642,-1.0,0.0037074513,0.33822998,0.04318235,3.2596,195750000,0.00083079847,1957500,0.5820619761943817,-500.0,8138,3915
497.16,25696.701210975647,-1.02,-0.0004614134,0.4542201,0.33557805,3.2620575,195800000,29.238682,1958000,0.7846698760986328,-497.16,8265,3916
500.0,25703.144120931625,-1.0,0.0025788362,0.430672,0.07048957,3.252117,195850000,0.0033417507,1958500,0.423348069190979,-500.0,8150,3917
495.39,25709.760887145996,-1.02,-0.0028741164,0.4075639,0.1496616,3.2454424,195900000,25.124557,1959000,0.8302958905696869,-495.39,8289,3918
500.0,25716.394650936127,-1.0,0.004309675,0.38467214,0.053219043,3.2197,195950000,0.0018576118,1959500,0.5652841925621033,-500.0,8268,3919
500.0,25722.906757116318,-1.0,-0.0006297904,0.31885192,0.036521073,3.2059915,196000000,0.00037272257,1960000,0.4465078115463257,-500.0,8321,3920
493.15,25729.484313726425,-1.0,0.0018388197,0.632874,0.621766,3.2060194,196050000,174.14984,1960500,0.025982677936553955,-493.15,8165,3921
500.0,25736.170454740524,-1.0,0.0005726344,0.31841594,0.03555265,3.220653,196100000,0.0011562936,1961000,0.7100057899951935,-500.0,8457,3922
498.52,25742.45457839966,-1.02,-0.002926267,0.39242604,0.12691627,3.201275,196150000,26.278128,1961500,0.8116240799427032,-498.52,8790,3923
500.0,25748.605528831482,-1.0,0.009879893,0.574508,0.33045673,3.1810424,196200000,0.12096333,1962000,-0.08176743984222412,-500.0,8212,3924
500.0,25755.205654382706,-1.0,0.003533674,0.36788204,0.046720818,3.1919477,196250000,0.0013996707,1962500,0.3516697883605957,-500.0,8775,3925
500.0,25761.429976463318,-1.0,0.009885091,0.49849197,0.13993348,3.1885922,196300000,0.06482811,1963000,-2.7032761573791504,-500.0,8722,3926
500.0,25767.67444062233,-1.0,0.0016059448,0.49917197,0.21474689,3.1972535,196350000,0.15930153,1963500,0.3400818109512329,-500.0,8650,3927
500.0,25773.9773144722,-1.0,-0.00019823358,0.31815198,0.034511417,3.1835024,196400000,0.000287259,1964000,0.5220359265804291,-500.0,8413,3928
500.0,25780.373535871506,-1.0,0.0030627928,0.510122,0.14679737,3.1898992,196450000,0.123030275,1964500,-2.5572586059570312,-500.0,8464,3929
499.42,25786.8007478714,-1.02,-0.0025207307,0.383828,0.113985,3.1861506,196500000,63.262516,1965000,0.16508930921554565,-499.42,8568,3930
500.0,25792.974422454834,-1.0,0.0025109954,0.35576987,0.044223953,3.1459787,196550000,0.0012615498,1965500,0.5091254711151123,-500.0,8629,3931
500.0,25799.329919576645,-1.0,0.00449546,0.360958,0.047583655,3.1460056,196600000,0.00076592714,1966000,0.558223694562912,-500.0,8423,3932
500.0,25805.83483695984,-1.0,0.00038917438,0.30938798,0.03345656,3.1408277,196650000,0.0001246316,1966500,0.5624683797359467,-500.0,8430,3933
497.83,25812.190905809402,-1.02,-0.0027205548,0.44869992,0.18394238,3.124768,196700000,25.04419,1967000,0.8242257237434387,-497.83,8045,3934
494.64,25818.96287035942,-1.04,2.6329421e-06,0.5548539,0.28626812,3.1053019,196750000,100.72328,1967500,0.4944344758987427,-494.64,8447,3935
500.0,25825.414686203003,-1.0,0.011192306,0.5154961,0.13269824,3.0967681,196800000,0.021670863,1968000,-1.4062485694885254,-500.0,8116,3936
500.0,25832.127853631973,-1.0,0.0031403387,0.32266396,0.036371395,3.103721,196850000,0.0005610796,1968500,0.4937198758125305,-500.0,8437,3937
500.0,25838.643627882004,-1.0,0.0040380224,0.47937995,0.09690529,3.0921826,196900000,0.003894557,1969000,-0.11832451820373535,-500.0,8025,3938
500.0,25845.341634750366,-1.0,0.008777213,0.47746205,0.12441408,3.0889204,196950000,0.015639026,1969500,-1.3730847835540771,-500.0,8415,3939
500.0,25851.895956993103,-1.0,0.0014015001,0.31204996,0.033370987,3.0880556,197000000,0.0002072721,1970000,0.4429810047149658,-500.0,8475,3940
500.0,25858.2433488369,-1.0,0.0036825023,0.35780603,0.04555682,3.0839605,197050000,0.0008433833,1970500,0.6197176873683929,-500.0,8262,3941
500.0,25864.814385175705,-1.0,0.0014341791,0.30776,0.03392528,3.0845501,197100000,0.00025239284,1971000,0.46042710542678833,-500.0,8234,3942
500.0,25871.354154348373,-1.0,0.0031002068,0.332652,0.041757874,3.0884414,197150000,0.00061746384,1971500,0.25317591428756714,-500.0,8072,3943
500.0,25878.037117242813,-1.0,0.0073636537,0.64177394,0.54967886,3.1138334,197200000,0.48297456,1972000,-2.575730323791504,-500.0,8355,3944
495.4,25884.499604463577,-1.02,-0.0019732602,0.45436805,0.19963889,3.1127725,197250000,69.92404,1972500,0.007851183414459229,-495.4,7979,3945
495.68,25891.296224594116,-1.04,-0.0034713433,0.45597804,0.1379989,3.0635593,197300000,89.30909,1973000,0.5909433364868164,-495.68,8582,3946
500.0,25897.743735074997,-1.0,0.0072230524,0.6675722,0.62766474,3.0599146,197350000,1.395781,1973500,-2.8078951835632324,-500.0,8205,3947
494.45,25904.354002952576,-1.04,-0.003690483,0.45101807,0.28094026,3.076042,197400000,97.205086,1974000,0.5315297544002533,-494.45,8084,3948
500.0,25911.036251306534,-1.0,0.005705471,0.408342,0.062681824,3.0458,197450000,0.0015892559,1974500,-0.004645824432373047,-500.0,8070,3949
500.0,25917.757604837418,-1.0,0.0057657505,0.39857194,0.06351991,3.0414093,197500000,0.0009361517,1975000,0.4200741648674011,-500.0,8367,3950
500.0,25924.1151201725,-1.0,0.0063374145,0.40885803,0.06435568,3.0478015,197550000,0.0004381082,1975500,0.3171784281730652,-500.0,8304,3951
500.0,25930.521910190582,-1.0,0.005794352,0.4715541,0.09767877,3.0570483,197600000,0.0086529385,1976000,-0.9847229719161987,-500.0,8450,3952
500.0,25936.87792634964,-1.0,0.0026839543,0.39080808,0.054995764,3.0673807,197650000,0.0005357554,1976500,0.10586684942245483,-500.0,8549,3953
499.44,25943.10170483589,-1.02,-0.002836254,0.41296807,0.123650305,3.048125,197700000,66.03065,1977000,0.09744912385940552,-499.44,8588,3954
495.07,25949.392149209976,-1.02,-0.0023688944,0.42852592,0.13330972,3.004282,197750000,27.227028,1977500,0.798985943198204,-495.07,8679,3955
500.0,25955.566689252853,-1.0,0.006850977,0.43215612,0.07181509,2.9868634,197800000,0.0007799457,1978000,0.32055091857910156,-500.0,8417,3956
495.53,25962.060980319977,-1.02,0.001188794,0.530078,0.6381222,2.9905987,197850000,24.586815,1978500,0.8299855142831802,-495.53,8628,3957
500.0,25968.40738272667,-1.0,0.010845915,0.55658805,0.20522803,2.9926264,197900000,0.0072648507,1979000,-0.7098692655563354,-500.0,8474,3958
500.0,25974.51563358307,-1.0,0.005623113,0.44524395,0.07771924,3.018273,197950000,0.0010246891,1979500,-0.33004164695739746,-500.0,8567,3959
500.0,25980.541051864624,-1.0,0.008098158,0.47904408,0.13056996,3.0291212,198000000,0.0014797765,1980000,-0.18461644649505615,-500.0,8590,3960
500.0,25986.81976366043,-1.0,0.0035278276,0.41446602,0.06541758,3.0384765,198050000,0.0009894167,1980500,0.0728197693824768,-500.0,8343,3961
500.0,25993.22316980362,-1.0,0.00083316374,0.39021197,0.05270735,3.0274656,198100000,0.00035923667,1981000,-0.001959085464477539,-500.0,8278,3962
495.19,25999.800354003906,-1.02,-0.0008082355,0.51268995,0.2863675,3.0235283,198150000,25.908344,1981500,0.8288470208644867,-495.19,8184,3963
500.0,26006.490854501724,-1.0,0.0058316416,0.4959859,0.11223392,3.0244737,198200000,0.0037568822,1982000,-1.9703078269958496,-500.0,8158,3964
498.27,26013.08806324005,-1.02,-0.001627414,0.43776783,0.16444248,3.027339,198250000,25.673347,1982500,0.8291240185499191,-498.27,8369,3965
499.37,26019.478990793228,-1.02,-0.00058610534,0.38415802,0.09031976,2.9834888,198300000,54.055904,1983000,0.36603856086730957,-499.37,8084,3966
498.74,26026.07986497879,-1.02,0.0028558797,0.51689595,0.7165996,2.9504273,198350000,24.839687,1983500,0.8293551802635193,-498.74,8421,3967
500.0,26032.283511400223,-1.0,0.007480601,0.47499996,0.10578812,2.9396431,198400000,0.003591167,1984000,-1.0692641735076904,-500.0,8513,3968
498.86,26038.59548139572,-1.02,-0.003774284,0.40437996,0.13586785,2.9367552,198450000,26.294249,1984500,0.8148998469114304,-498.86,8241,3969
500.0,26045.031003713608,-1.0,-0.0022903003,0.459778,0.31924537,2.8959973,198500000,5.6655293,1985000,0.5221573114395142,-500.0,8189,3970
498.55,26051.55469059944,-1.0,0.00061836524,0.55352014,0.39012572,2.8827314,198550000,49.278,1985500,0.7018613517284393,-498.55,8307,3971
497.88,26058.07273364067,-1.02,-0.0020262715,0.505418,0.36410293,2.8758771,198600000,27.358343,1986000,0.8025912344455719,-497.88,8376,3972
500.0,26064.44642996788,-1.0,0.003982004,0.39373007,0.056644842,2.8483338,198650000,0.00066748046,1986500,0.5934057533740997,-500.0,8220,3973
496.42,26070.94428873062,-1.02,0.0009320394,0.550802,0.31007135,2.8485796,198700000,52.994415,1987000,0.41890478134155273,-496.42,8155,3974
500.0,26077.49905538559,-1.0,0.013673692,0.56691,0.23720695,2.8608913,198750000,0.16314459,1987500,-1.578291416168213,-500.0,8353,3975
478.68,26084.022968530655,-1.14,0.0051356065,0.595592,0.2951465,2.894577,198800000,328.15244,1988000,0.5742445588111877,-478.68,8127,3976
499.41,26090.685747623444,-1.02,-0.0037074431,0.37467805,0.1528994,2.8862221,198850000,42.381298,1988500,0.5932269096374512,-499.41,8441,3977
500.0,26096.916479587555,-1.0,0.0035182878,0.39073193,0.05429671,2.8595665,198900000,0.00052578753,1989000,0.291786253452301,-500.0,8321,3978
500.0,26103.127048254013,-1.0,0.004753903,0.37846607,0.051940408,2.8582025,198950000,0.0005490581,1989500,0.3615524172782898,-500.0,8463,3979
498.63,26109.52703857422,-1.02,-0.0023051584,0.45962605,0.15962943,2.848687,199000000,37.094566,1990000,0.683054506778717,-498.63,8520,3980
499.4,26115.99884366989,-1.02,0.0027009777,0.6272819,0.44306427,2.82767,199050000,55.671097,1990500,0.393682599067688,-499.4,8222,3981
500.0,26122.57110762596,-1.0,0.007896003,0.39969006,0.06455164,2.8354964,199100000,0.0043674577,1991000,-1.3916258811950684,-500.0,8121,3982
500.0,26129.214507579803,-1.0,0.0037233818,0.37098983,0.04889068,2.8445432,199150000,0.0008768984,1991500,-0.008704185485839844,-500.0,8359,3983
500.0,26135.625692367554,-1.0,0.0017177642,0.35596797,0.041885473,2.8388398,199200000,0.00042722232,1992000,0.1641298532485962,-500.0,8607,3984
500.0,26142.029997587204,-1.0,-0.002066002,0.43580395,0.1638924,2.8265162,199250000,2.812684,1992500,0.5239734947681427,-500.0,8477,3985
500.0,26148.48247909546,-1.0,0.0001852549,0.3531519,0.042567324,2.7947505,199300000,0.0005803262,1993000,-0.20705223083496094,-500.0,8034,3986
497.73,26155.093742132187,-1.02,-0.0017196159,0.50102186,0.2170731,2.7838469,199350000,23.848276,1993500,0.844743400812149,-497.73,8241,3987
500.0,26161.5937166214,-1.0,0.0033771803,0.34880406,0.041550756,2.7637851,199400000,0.0002829069,1994000,0.44870996475219727,-500.0,8251,3988
495.77,26167.960797071457,-1.04,0.0012600463,0.53444594,0.39215392,2.7639403,199450000,80.808815,1994500,0.6123315393924713,-495.77,8208,3989
500.0,26174.431955575943,-1.0,0.019921962,0.64615995,0.4366029,2.7724469,199500000,0.018659368,1995000,-2.390361785888672,-500.0,8334,3990
498.32,26180.949687242508,-1.02,-0.0023725962,0.40519997,0.16734686,2.7943602,199550000,66.40586,1995500,0.08996504545211792,-498.32,8306,3991
500.0,26187.401216983795,-1.0,0.0039239787,0.331138,0.040586744,2.7604449,199600000,0.00026960808,1996000,0.495988667011261,-500.0,8427,3992
493.35,26193.545448303223,-1.0,0.007064012,0.74208784,1.3462105,2.764834,199650000,153.90099,1996500,0.2551161050796509,-493.35,8520,3993
499.16,26199.820936203003,-1.02,-0.0012898594,0.4878199,0.28259495,2.772968,199700000,34.852074,1997000,0.6957879066467285,-499.16,7956,3994
500.0,26206.62112045288,-1.0,0.0019587788,0.314866,0.03412182,2.7437458,199750000,0.00042381688,1997500,0.4006116986274719,-500.0,8110,3995
500.0,26213.032101869583,-1.0,0.014141201,0.65177804,0.49109516,2.7706957,199800000,0.48255447,1998000,-0.4226231575012207,-500.0,8350,3996
500.0,26219.51773095131,-1.0,0.0070563657,0.42733997,0.0701667,2.8128426,199850000,0.0028371818,1998500,-1.8214771747589111,-500.0,8196,3997
500.0,26226.158925294876,-1.0,0.004128835,0.42069805,0.06314306,2.8088965,199900000,0.0022425812,1999000,-2.0988969802856445,-500.0,8167,3998
498.52,26232.71779370308,-1.04,-0.0029221454,0.48257798,0.21685101,2.792876,199950000,60.007275,1999500,0.7624517977237701,-498.52,8438,3999
498.13,26239.2707798481,-1.02,-0.0014099177,0.513274,0.3499774,2.7601929,200000000,23.032133,2000000,0.853165939450264,-498.13,8377,4000
500.0,26245.70872759819,-1.0,0.0139499605,0.7031019,1.309528,2.7537591,200050000,10.277401,2000500,0.35616612434387207,-500.0,7947,4001
497.01,26252.518359661102,-1.02,0.00041982756,0.5684179,0.22840773,2.7791452,200100000,56.32732,2001000,0.3615694046020508,-497.01,8342,4002
500.0,26259.084173440933,-1.0,0.011194067,0.46949798,0.09437837,2.7877886,200150000,0.00872028,2001500,-2.439910650253296,-500.0,8422,4003
500.0,26265.386150836945,-1.0,0.0062705018,0.44411603,0.078233995,2.8040404,200200000,0.0016726438,2002000,-3.117183208465576,-500.0,8406,4004
500.0,26271.725901842117,-1.0,0.006013384,0.40808403,0.06210252,2.792527,200250000,0.0016029518,2002500,-0.5192815065383911,-500.0,8273,4005
500.0,26278.166863441467,-1.0,-0.002018011,0.43490002,0.20792252,2.7859387,200300000,2.3770618,2003000,0.3585447072982788,-500.0,8247,4006
500.0,26284.65019774437,-1.0,0.011942314,0.47677392,0.10796271,2.7708435,200350000,0.0017103363,2003500,-2.0905396938323975,-500.0,8348,4007
500.0,26291.140398025513,-1.0,0.013528118,0.58643216,0.2178145,2.77972,200400000,0.01888431,2004000,-0.9349542856216431,-500.0,8956,4008
495.04,26297.287553548813,-1.02,-0.00089231506,0.5176159,0.27079841,2.7861423,200450000,56.62509,2004500,0.31648892164230347,-495.04,8473,4009
500.0,26303.53612422943,-1.0,0.00078274717,0.29904598,0.03136914,2.7723215,200500000,0.00023961667,2005000,0.5341517627239227,-500.0,8445,4010
500.0,26309.753522634506,-1.0,0.007987305,0.44364196,0.07666807,2.7824097,200550000,0.0028112524,2005500,-1.7557086944580078,-500.0,8262,4011
500.0,26316.249064445496,-1.0,0.0033690862,0.366788,0.047423996,2.7991068,200600000,0.00037109255,2006000,0.2590755820274353,-500.0,8411,4012
500.0,26322.665385723114,-1.0,0.0048172497,0.40498602,0.05930254,2.8075683,200650000,0.001015715,2006500,-0.608090877532959,-500.0,8438,4013
500.0,26329.03261566162,-1.0,0.013501132,0.6046801,0.28201506,2.8142533,200700000,0.010618383,2007000,-1.6475071907043457,-500.0,8333,4014
500.0,26335.452604532242,-1.0,0.012005798,0.5344541,0.1544718,2.8366332,200750000,0.0062575466,2007500,-2.8701982498168945,-500.0,8070,4015
500.0,26342.100089788437,-1.0,0.009557115,0.696128,1.1210562,2.86419,200800000,0.78824073,2008000,-1.9062089920043945,-500.0,8256,4016
499.12,26348.54999256134,-1.02,0.0044923024,0.42403004,0.2131382,2.8840454,200850000,36.103107,2008500,0.6709367334842682,-499.12,8263,4017
500.0,26355.149908304214,-1.0,0.013214546,0.57381403,0.25835285,2.860256,200900000,0.012508372,2009000,-0.21871769428253174,-500.0,8294,4018
500.0,26361.6844124794,-1.0,0.0047145933,0.481946,0.0934152,2.8758261,200950000,0.006510117,2009500,-2.148179292678833,-500.0,8232,4019
500.0,26367.954923152924,-1.0,0.0038205085,0.33936405,0.04181101,2.8702707,201000000,0.00033635536,2010000,-0.13380932807922363,-500.0,8530,4020
500.0,26374.240134954453,-1.0,0.00022841546,0.33923602,0.039465643,2.8587806,201050000,0.00016235362,2010500,0.30532562732696533,-500.0,8292,4021
500.0,26380.64550948143,-1.0,0.006633504,0.41874,0.079804346,2.8502607,201100000,0.0019176635,2011000,-0.3472200632095337,-500.0,7932,4022
500.0,26387.423439979553,-1.0,0.0043668086,0.37424403,0.04732974,2.844943,201150000,0.00016575579,2011500,-0.6262158155441284,-500.0,8314,4023
500.0,26393.85155940056,-1.0,0.00095492834,0.34540203,0.04032074,2.833981,201200000,0.00012267046,2012000,0.4207662343978882,-500.0,8259,4024
500.0,26400.24365901947,-1.0,0.007414362,0.42857412,0.07380219,2.8257127,201250000,0.00063469977,2012500,-0.44952094554901123,-500.0,8467,4025
500.0,26406.596489191055,-1.0,0.004258943,0.400078,0.057067394,2.8256254,201300000,0.000269841,2013000,-0.06295633316040039,-500.0,7950,4026
498.26,26413.49386048317,-1.02,0.0005738398,0.45322827,0.14688422,2.8159194,201350000,32.113194,2013500,0.7286079227924347,-498.26,8463,4027
500.0,26419.905818462372,-1.0,0.006559865,0.63939595,0.4159745,2.804437,201400000,0.16132483,2014000,-4.286611080169678,-500.0,8124,4028
500.0,26426.43093752861,-1.0,0.0057941396,0.56717,0.17509162,2.8396945,201450000,0.018587265,2014500,-0.9796478748321533,-500.0,8411,4029
500.0,26432.99558019638,-1.0,0.0041460814,0.40188602,0.059876766,2.8609765,201500000,0.0011070756,2015000,-1.3976356983184814,-500.0,8182,4030
500.0,26439.47941327095,-1.0,0.002390545,0.38149202,0.049897604,2.8549082,201550000,0.00021708805,2015500,0.4049120545387268,-500.0,7908,4031
493.05,26446.37512946129,-1.06,-0.0031840734,0.471118,0.22929056,2.85155,201600000,101.12036,2016000,0.7353397309780121,-493.05,7986,4032
500.0,26452.84455227852,-1.0,0.0076081376,0.53425604,0.1868775,2.8462012,201650000,0.013638563,2016500,-0.5696558952331543,-500.0,8359,4033
500.0,26459.316213607788,-1.0,0.011902519,0.5993461,0.27015802,2.8835177,201700000,0.045053057,2017000,-2.7378132343292236,-500.0,8666,4034
500.0,26465.536790132523,-1.0,0.003206245,0.404282,0.058010206,2.902444,201750000,0.00035431996,2017500,-0.2641552686691284,-500.0,7815,4035
500.0,26472.402742147446,-1.0,0.0074575124,0.424428,0.07672835,2.8955228,201800000,0.0005020139,2018000,-0.636101245880127,-500.0,8443,4036
500.0,26478.91986846924,-1.0,0.0035123646,0.36046997,0.045659985,2.9017234,201850000,9.236821e-05,2018500,-0.2042175531387329,-500.0,8055,4037
500.0,26485.674435853958,-1.0,0.0076003144,0.67072004,0.5274398,2.9179053,201900000,0.09428441,2019000,-3.7279744148254395,-500.0,8241,4038
497.18,26492.255492448807,-1.02,-0.0012226456,0.49440402,0.23014443,2.9272876,201950000,35.541576,2019500,0.6928651630878448,-497.18,8265,4039
496.07,26498.730554819107,-1.02,-0.0020915375,0.46181402,0.16413477,2.8998995,202000000,28.709282,2020000,0.7932263612747192,-496.07,8153,4040
500.0,26505.362784147263,-1.0,0.00300004,0.3900039,0.052124783,2.8711267,202050000,0.00023261087,2020500,-1.949122428894043,-500.0,8347,4041
500.0,26511.79687523842,-1.0,0.0037220407,0.37184417,0.050215207,2.8671186,202100000,0.00017687333,2021000,-1.9154000282287598,-500.0,8186,4042
500.0,26518.50204730034,-1.0,0.01445297,0.50578004,0.13430148,2.8802576,202150000,0.0014395568,2021500,-1.3537101745605469,-500.0,8128,4043
500.0,26525.236194610596,-1.0,0.0051863017,0.61764604,0.30084345,2.9157293,202200000,0.2741005,2022000,-0.5331625938415527,-500.0,8371,4044
500.0,26531.56118798256,-1.0,0.009513498,0.55384606,0.1580117,2.9656167,202250000,0.003668932,2022500,-1.9064860343933105,-500.0,8155,4045
500.0,26538.2937002182,-1.0,0.006549296,0.59198,0.26004905,2.991927,202300000,1.3497373,2023000,-1.5327939987182617,-500.0,8517,4046
500.0,26544.658715486526,-1.0,0.0082309535,0.43016404,0.07169519,3.0182862,202350000,0.07067499,2023500,-43.88364791870117,-500.0,8555,4047
500.0,26551.119742155075,-1.0,0.003591231,0.43969604,0.07350571,3.0275366,202400000,0.00097423315,2024000,-0.6535803079605103,-500.0,8873,4048
500.0,26557.30063509941,-1.0,0.0053419555,0.403476,0.05832555,3.018494,202450000,0.0010679936,2024500,-1.4197945594787598,-500.0,8535,4049
500.0,26563.67025399208,-1.0,0.0011320707,0.34696198,0.041012082,3.0123508,202500000,0.00010444258,2025000,-1.461733102798462,-500.0,8623,4050
500.0,26569.842656373978,-1.0,0.008050378,0.44992802,0.09060164,3.0105016,202550000,0.00020976063,2025500,-2.8030576705932617,-500.0,8595,4051
500.0,26576.177626132965,-1.0,-0.00022184216,0.314662,0.03321207,3.0141156,202600000,2.6075708e-05,2026000,0.16638809442520142,-500.0,8202,4052
495.43,26582.76717066765,-1.04,-0.0025323378,0.450314,0.2750813,2.9927719,202650000,51.43947,2026500,0.81227807700634,-495.43,8282,4053
500.0,26589.256210565567,-1.0,-0.0007836026,0.30342397,0.031978957,2.9588437,202700000,2.4734281e-05,2027000,0.35750412940979004,-500.0,8422,4054
500.0,26595.473837137222,-1.0,0.0077533526,0.4855239,0.13488609,2.9604332,202750000,0.003097495,2027500,-0.5311830043792725,-500.0,8363,4055
500.0,26602.01643061638,-1.0,0.0076752184,0.46911597,0.101753905,2.9811935,202800000,0.0017997479,2028000,-1.5863564014434814,-500.0,8415,4056
500.0,26608.376637220383,-1.0,0.008010699,0.49342796,0.1267044,2.9951434,202850000,0.00076685695,2028500,-0.09294188022613525,-500.0,8118,4057
500.0,26615.060168504715,-1.0,0.0013574776,0.39666784,0.0597141,2.9995522,202900000,0.00015518013,2029000,0.28267157077789307,-500.0,8366,4058
500.0,26621.39881825447,-1.0,0.0049490947,0.4031319,0.062398694,2.9983401,202950000,0.00046137298,2029500,-0.2220991849899292,-500.0,8427,4059
498.82,26627.79353761673,-1.02,-0.001585938,0.4499799,0.13440168,2.9960358,203000000,65.57817,2030000,0.12330389022827148,-498.82,8282,4060
